更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,上場市場名,代表者
2024-08-01,一般財団法人中小企業レクリエーションセンター,公社・官公庁・学校・研究施設,無,,静岡県田方郡函南町桑原1354,1965,,,,,,代表理事 若原 慎祐
2024-08-01,株式会社ＴＢＳメディア総合研究所,公社・官公庁・学校・研究施設,求人なし,,東京都港区赤坂5-5-9第7セイコービル 8Ｆ,1984,,12 百万円,,,,代表取締役 小玉 滋彦
2024-08-01,一般財団法人札幌市住宅管理公社,公社・官公庁・学校・研究施設,無,札幌市住宅管理公社は、札幌市民の住生活環境の向上のために必要な事業及び公的施設の管理に関する事業を行っています。 2023年10月doda掲載求人より引用,北海道札幌市中央区北一条西2-9オーク札幌ビル 1Ｆ,1977,,,,,,代表理事 大古 聡
2024-08-01,北海道土地開発公社,公社・官公庁・学校・研究施設,求人なし,,北海道札幌市中央区北三条西7-1,1966,,100 百万円,,,,理事長 小玉 俊宏
2024-08-01,学校法人東奥義塾,公社・官公庁・学校・研究施設,求人なし,,青森県弘前市大字石川字長者森61-1,1922,,123 百万円,,,,理事長 森内 美夫
2024-08-01,学校法人富澤学園,公社・官公庁・学校・研究施設,求人なし,,山形県山形市大字片谷地515,1951,,"5,574 百万円",,,,理事長 結城 章夫
2024-08-01,茨城県道路公社,公社・官公庁・学校・研究施設,求人なし,,茨城県水戸市笠原町978-25茨城県開発公社ビル 6Ｄ,1971,,"12,040 百万円",,,,理事長 鯉渕 宏一
2024-08-01,学校法人茨城キリスト教学園,公社・官公庁・学校・研究施設,求人なし,,茨城県日立市大みか町6-11-1,1951,,"15,923 百万円",,,,理事長 笹尾 光
2024-08-01,学校法人共愛学園,公社・官公庁・学校・研究施設,求人なし,,群馬県前橋市小屋原町1154-4,1951,,"11,417 百万円",,,,理事長 跡部 洋一
2024-08-01,学校法人明の星学園,公社・官公庁・学校・研究施設,求人なし,,埼玉県さいたま市緑区東浦和6-4-19,1944,,"6,561 百万円",,,,理事長 小野寺 和子
2024-08-01,株式会社所沢自動車学校,公社・官公庁・学校・研究施設,求人なし,,埼玉県所沢市東狭山ケ丘2-879-5,1965,,10 百万円,,,,代表取締役 澤田 福衞
2024-08-01,学校法人聖望学園,公社・官公庁・学校・研究施設,求人なし,,埼玉県飯能市大字中山292,1924,,"3,534 百万円",,,,理事長 粂井 豊
2024-08-01,公益財団法人和光市文化振興公社,公社・官公庁・学校・研究施設,求人なし,,埼玉県和光市広沢1-5,1982,,,,,,代表理事 原田 政雄
2024-08-01,学校法人武陽学園,公社・官公庁・学校・研究施設,求人なし,,埼玉県新座市中野2-9-1,1981,,"8,713 百万円",,,,理事長 西島 昭三
2024-08-01,学校法人植草学園,公社・官公庁・学校・研究施設,求人なし,,千葉県千葉市中央区弁天2-8-9,1948,,,,,,理事長 植草 和典
2024-08-01,千葉県土地開発公社,公社・官公庁・学校・研究施設,求人なし,,千葉県千葉市中央区市場町7-9千葉県土地開発公社 2Ｆ,1973,,10 百万円,,,,
2024-08-01,公益財団法人千葉県水産振興公社,公社・官公庁・学校・研究施設,求人なし,,千葉県千葉市中央区中央3-3-1フジモト第一生命ビルディング 3Ｆ,1994,,,,,,代表理事 根本 均
2024-08-01,公益財団法人日本分析センター,公社・官公庁・学校・研究施設,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■環境放射能の分析・測定調査■環境放射能の分析・測定技術の指導・普及■環境放射能の分析・測定マニュアルの整備■環境放射能分析精度の管理・確認■放射能以外の分析■国内外の環境放射能分析技術者の養成・研修■環境放射能に関する国際協力■環境放射能・放射線に関するデータ収集とデータベース化■環境放射能・放射線に関するホームページの運営 2023年3月doda掲載求人より引用,千葉県千葉市稲毛区山王町295-3,1974,,,,,,代表理事 川原田 信市
2024-08-01,市川市土地開発公社,公社・官公庁・学校・研究施設,求人なし,,千葉県市川市八幡3-3-2408,1975,,10 百万円,,,,
2024-08-01,学校法人暁星国際学園,公社・官公庁・学校・研究施設,求人なし,,千葉県木更津市矢那1083,1984,,"5,854 百万円",,,,理事長 田川 茂
2024-08-01,学校法人成田山教育財団,公社・官公庁・学校・研究施設,求人なし,,千葉県成田市幸町446-1,1951,,,,,,理事長 矢板 秀臣
2024-08-01,紀和興業株式会社,公社・官公庁・学校・研究施設,求人なし,,東京都千代田区二番町1,1953,,34 百万円,,,,代表取締役 池浦 喜一郎
2024-08-01,学校法人三育学院,公社・官公庁・学校・研究施設,求人なし,,千葉県夷隅郡大多喜町久我原1500,1948,,"7,178 百万円",,,,理事長 島田 真澄
2024-08-01,学校法人女子学院,公社・官公庁・学校・研究施設,求人なし,,東京都千代田区一番町22-10,1933,,"7,113 百万円",,,,理事長 寺嶋 潔
2024-08-01,学校法人桜丘学園,公社・官公庁・学校・研究施設,求人なし,,東京都千代田区富士見2-5-13,1955,,809 百万円,,,,理事長 関 太
2024-08-01,株式会社風工学研究所,公社・官公庁・学校・研究施設,求人なし,,東京都千代田区神田神保町1-14-3,1978,,12 百万円,,,,代表取締役 宮下 康一
2024-08-01,学校法人暁星学園,公社・官公庁・学校・研究施設,求人なし,,東京都千代田区富士見1-2-5,1947,,"12,008 百万円",,,,理事長 柿山 隆
2024-08-01,学校法人麹町学園,公社・官公庁・学校・研究施設,求人なし,,東京都千代田区麹町3-8,1933,,"5,849 百万円",,,,理事長 相川 忠洋
2024-08-01,株式会社中央漁業公社,公社・官公庁・学校・研究施設,求人なし,,東京都中央区新川1-28-44,1963,,13 百万円,,,,代表取締役 髙橋 忠志
2024-08-01,学校法人服部学園,公社・官公庁・学校・研究施設,求人なし,,東京都千代田区神田駿河台2-3-29,1955,,"3,432 百万円",,,,理事長 服部 浩美
2024-08-01,学校法人お茶の水学園,公社・官公庁・学校・研究施設,求人なし,,東京都千代田区神田小川町3-28-10,1979,,681 百万円,,,,理事長 常慶 良輔
2024-08-01,学校法人上智学院,公社・官公庁・学校・研究施設,求人なし,,東京都千代田区紀尾井町7-1,1911,,"88,300 百万円",,,,理事長 佐久間 勤
2024-08-01,公益社団法人全国通運連盟,公社・官公庁・学校・研究施設,求人なし,,東京都千代田区神田淡路町2-21淡路町ＭＨビル 5Ｆ,1971,,,,,,代表理事 渡邉 健二
2024-08-01,一般財団法人建材試験センター,公社・官公庁・学校・研究施設,求人なし,,東京都中央区日本橋堀留町2-8-4日本橋コアビル 5Ｆ,1964,,,,,,理事長 渡辺 宏
2024-08-01,協同組合双助会,公社・官公庁・学校・研究施設,求人なし,,東京都中央区日本橋堀留町2-1-8神野ビル 3Ｆ,1985,,25 百万円,,,,代表理事 細田 和裕
2024-08-01,学校法人麻布学園,公社・官公庁・学校・研究施設,求人なし,,東京都港区元麻布2-3-29,1903,,"2,564 百万円",,,,理事長 吉原 毅
2024-08-01,社会福祉法人二葉保育園,公社・官公庁・学校・研究施設,求人なし,,東京都新宿区南元町4,1964,,"3,005 百万円",,,,理事長 井上 従子
2024-08-01,学校法人彰栄学園,公社・官公庁・学校・研究施設,求人なし,,東京都文京区白山4-14-15,1959,,"3,108 百万円",,,,理事長 大矢 和男
2024-08-01,一般財団法人墨田まちづくり公社,公社・官公庁・学校・研究施設,求人なし,,東京都墨田区東向島2-36-10,1982,,,,,,代表理事 山本 亨
2024-08-01,社会福祉法人もろほし会,公社・官公庁・学校・研究施設,求人なし,,東京都江東区住吉2-25-9,1971,,507 百万円,,,,理事長 赤塚 智香
2024-08-01,学校法人攻玉社学園,公社・官公庁・学校・研究施設,求人なし,,東京都品川区西五反田5-14-2,1920,,"7,778 百万円",,,,理事長 境 一三
2024-08-01,学校法人品川女子学院,公社・官公庁・学校・研究施設,求人なし,,東京都品川区北品川3-3-12,1929,,"11,161 百万円",,,,理事長 阿部 紫穂子
2024-08-01,独立行政法人大学入試センター,公社・官公庁・学校・研究施設,求人なし,,東京都目黒区駒場2-19-23,2001,,"11,591 百万円",,,,理事長 山本 廣基
2024-08-01,社会福祉法人なぜの木会,公社・官公庁・学校・研究施設,求人なし,,東京都大田区大森東5-2-11,1971,,576 百万円,,,,理事長 北 哲彦
2024-08-01,学校法人恵泉女学園,公社・官公庁・学校・研究施設,求人なし,,東京都世田谷区船橋5-8-1,1934,,"14,714 百万円",,,,理事長 樋野 興夫
2024-08-01,学校法人科学技術学園,公社・官公庁・学校・研究施設,求人なし,,東京都世田谷区成城1-11-1,1964,,"5,443 百万円",,,,理事長 吉田 修
2024-08-01,学校法人田園調布雙葉学園,公社・官公庁・学校・研究施設,求人なし,,東京都世田谷区玉川田園調布1-20-9,1956,,"7,377 百万円",,,,理事長 山下 徹
2024-08-01,宗教法人復元イエス・キリスト教会,公社・官公庁・学校・研究施設,求人なし,,東京都世田谷区成城6-26-7,1962,,53 百万円,,,,代表役員 吾妻 浩美
2024-08-01,学校法人松蔭学園,公社・官公庁・学校・研究施設,求人なし,,東京都世田谷区北沢1-16-10,1944,,"24,175 百万円",,,,理事長 松浦 正晃
2024-08-01,社会福祉法人ナオミの会,公社・官公庁・学校・研究施設,求人なし,,東京都世田谷区等々力4-13-10,1955,,"1,601 百万円",,,,理事長 菊田 桂子
2024-08-01,学校法人五島育英会,公社・官公庁・学校・研究施設,求人なし,,東京都世田谷区玉堤1-28-1,1938,,"91,221 百万円",,,,理事長 泉 康幸
2024-08-01,公益財団法人日本盲導犬協会,特殊法人・財団法人・その他団体・連合会,無,,東京都渋谷区神泉町21-3渋谷ＹＴビル02－3Ｆ,1967,,,,,,代表理事 井上 幸彦
2024-08-01,学校法人国際文化学園,公社・官公庁・学校・研究施設,求人なし,,東京都渋谷区円山町24-8,1968,,"12,991 百万円",,,,理事長 平野 徹
2024-08-01,学校法人国際学園,公社・官公庁・学校・研究施設,求人なし,,東京都中野区江古田4-8-8,1941,,"3,213 百万円",,,,理事長 高木 千明
2024-08-01,社会福祉法人ピオニイ福祉会,公社・官公庁・学校・研究施設,求人なし,,東京都中野区新井2-40-3,1972,,426 百万円,,,,理事長 仁科 芳明
2024-08-01,学校法人東京音楽大学,公社・官公庁・学校・研究施設,求人なし,,東京都目黒区上目黒1-9-1,1922,,"25,352 百万円",,,,理事長 丸山恵一郎
2024-08-01,学校法人武蔵野学院,公社・官公庁・学校・研究施設,求人なし,,東京都北区西ケ原4-56-20,1942,,"20,389 百万円",,,,理事長 高橋 暢雄
2024-08-01,学校法人北豊島学園,公社・官公庁・学校・研究施設,求人なし,,東京都荒川区東尾久6-34-24,1943,,"2,699 百万円",,,,理事長 丸山 裕幸
2024-08-01,社会福祉法人さくら福祉会,公社・官公庁・学校・研究施設,無,,東京都板橋区東新町1-17-7,1978,,328 百万円,,,,理事長 下竹 敬史
2024-08-01,社会福祉法人神教福祉会,公社・官公庁・学校・研究施設,求人なし,,東京都練馬区羽沢2-26-15,1975,,460 百万円,,,,理事長 金本 悟
2024-08-01,社会福祉法人マーガレット学園,公社・官公庁・学校・研究施設,求人なし,,東京都練馬区大泉学園町6-15-34,1959,,304 百万円,,,,理事長 中尾 弘子
2024-08-01,公益財団法人練馬区環境まちづくり公社,公社・官公庁・学校・研究施設,求人なし,,東京都練馬区豊玉北5-29-8練馬センタービル 8Ｆ,1987,,,,,,代表理事 黒田 叔孝
2024-08-01,社会福祉法人筑波会,公社・官公庁・学校・研究施設,求人なし,,東京都足立区舎人1-3-13,1978,,804 百万円,,,,理事長 石川 俊昭
2024-08-01,学校法人守屋育英学園,公社・官公庁・学校・研究施設,求人なし,,東京都江戸川区松島2-10-11,1926,,"6,989 百万円",,,,理事長 吉村 正昭
2024-08-01,社会福祉法人月峰会,公社・官公庁・学校・研究施設,求人なし,,東京都八王子市万町3-1,1979,,"2,330 百万円",,,,理事長 水谷 一裕
2024-08-01,社会福祉法人敬愛学園,公社・官公庁・学校・研究施設,求人なし,,東京都八王子市散田町5-3-1,1969,,"6,324 百万円",,,,理事長 塚本 定代
2024-08-01,社会福祉法人九頭竜会,公社・官公庁・学校・研究施設,求人なし,,東京都八王子市館町1097,1978,,367 百万円,,,,理事長 鳥海 修
2024-08-01,社会福祉法人ゆうやけ会,公社・官公庁・学校・研究施設,求人なし,,東京都八王子市下恩方町595,1979,,184 百万円,,,,理事長 中林 秀人
2024-08-01,社会福祉法人菊清会,公社・官公庁・学校・研究施設,求人なし,,東京都八王子市中野町2517-2,1980,,"1,257 百万円",,,,理事長 伊藤 直樹
2024-08-01,学校法人八王子学園,公社・官公庁・学校・研究施設,求人なし,,東京都八王子市台町4-35-1八王子高等学校内,1951,,"7,637 百万円",,,,理事長 塚本 吉紀
2024-08-01,学校法人昭和第一学園,公社・官公庁・学校・研究施設,求人なし,,東京都立川市栄町2-45-8,1940,,"4,764 百万円",,,,理事長 松本 禎之
2024-08-01,社会福祉法人緑蔭会,公社・官公庁・学校・研究施設,求人なし,,東京都立川市幸町6-32-1,1976,,598 百万円,,,,理事長 須﨑 清一
2024-08-01,学校法人聖徳学園,公社・官公庁・学校・研究施設,求人なし,,東京都武蔵野市境南町2-11-8,1945,,"5,954 百万円",,,,理事長 岩崎 治樹
2024-08-01,社会福祉法人むさし福祉会,公社・官公庁・学校・研究施設,求人なし,,東京都武蔵野市緑町3-4-3,1978,,154 百万円,,,,理事長 平川 公三
2024-08-01,学校法人東京神学大学,公社・官公庁・学校・研究施設,求人なし,,東京都三鷹市大沢3-10-30,1910,,"2,510 百万円",,,,理事長 近藤 勝彦
2024-08-01,学校法人大成学園,公社・官公庁・学校・研究施設,求人なし,,東京都三鷹市上連雀6-7-5,1941,,"10,346 百万円",,,,理事長 川平 悦郎
2024-08-01,社会福祉法人たけの子福祉会,公社・官公庁・学校・研究施設,求人なし,,東京都府中市分梅町3-19,1984,,"1,521 百万円",,,,理事長 池田 麻子
2024-08-01,社会福祉法人桜友会,公社・官公庁・学校・研究施設,求人なし,,東京都府中市押立町1-27-1,1985,,"1,342 百万円",,,,理事長 濱田 孝
2024-08-01,社会福祉法人多摩育児会,公社・官公庁・学校・研究施設,求人なし,,東京都昭島市東町5-1-39,1959,,"1,540 百万円",,,,理事長 岡﨑 淳
2024-08-01,社会福祉法人揺籃会,公社・官公庁・学校・研究施設,求人なし,,東京都町田市成瀬7-10-7,1979,,816 百万円,,,,理事長 熊谷 文代
2024-08-01,社会福祉法人こひつじ会,公社・官公庁・学校・研究施設,無,,東京都町田市原町田2-11-5,1980,,763 百万円,,,,理事長 豊田 明夫
2024-08-01,学校法人桜美林学園,公社・官公庁・学校・研究施設,求人なし,,東京都町田市常盤町3758,1946,,"53,150 百万円",,,,理事長 佐藤 東洋士
2024-08-01,社会福祉法人つくしんぼ保育園,公社・官公庁・学校・研究施設,求人なし,,東京都日野市南平5-8-2,1972,,419 百万円,,,,理事長 久野 順子
2024-08-01,学校法人早稲田実業学校,公社・官公庁・学校・研究施設,求人なし,,東京都国分寺市本町1-2-1,1916,,"25,175 百万円",,,,理事長 田中 愛治
2024-08-01,社会福祉法人高峰福祉会,公社・官公庁・学校・研究施設,求人なし,,東京都福生市加美平3-37-13,1973,,"1,614 百万円",,,,理事長 津島 知津子
2024-08-01,社会福祉法人狛江保育園,公社・官公庁・学校・研究施設,求人なし,,東京都狛江市西野川4-12-1,1964,,284 百万円,,,,理事長 越山 真里
2024-08-01,社会福祉法人蓮花苑,公社・官公庁・学校・研究施設,求人なし,,東京都東大和市芋窪3-1615,1969,,"3,717 百万円",,,,理事長 佐々木 晶堂
2024-08-01,学校法人自由学園,公社・官公庁・学校・研究施設,求人なし,,東京都東久留米市学園町1-8-15,1938,,"8,666 百万円",,,,理事長 村山 順吉
2024-08-01,社会福祉法人久留米みのり保育園,公社・官公庁・学校・研究施設,求人なし,,東京都東久留米市大門町1-3-4,1970,,409 百万円,,,,理事長 貫井 健二
2024-08-01,社会福祉法人しおん保育園,公社・官公庁・学校・研究施設,求人なし,,東京都東久留米市下里7-8-20,1973,,844 百万円,,,,理事長 早川 寿美子
2024-08-01,社会福祉法人武蔵村山育成会,公社・官公庁・学校・研究施設,求人なし,,東京都武蔵村山市大南1-33-3,1973,,"1,060 百万円",,,,理事長 吉野 吉男
2024-08-01,社会福祉法人バオバブ保育の会,公社・官公庁・学校・研究施設,求人なし,,東京都多摩市一ノ宮1-20-3,1972,,935 百万円,,,,理事長 和田 秀一
2024-08-01,学校法人横浜山手中華学園,公社・官公庁・学校・研究施設,求人なし,,神奈川県横浜市中区吉浜町2-66,1967,,"6,296 百万円",,,,理事長 曽 徳深
2024-08-01,学校法人聖ヶ丘学園,公社・官公庁・学校・研究施設,求人なし,,神奈川県横浜市保土ケ谷区常盤台66-18,1959,,"2,803 百万円",,,,理事長 渡邊 慶信
2024-08-01,神奈川県道路公社,公社・官公庁・学校・研究施設,求人なし,,神奈川県横浜市中区山下町1シルクセンター 423,1971,,"10,781 百万円",,,,理事長 田中 和久
2024-08-01,学校法人愛和学院,公社・官公庁・学校・研究施設,求人なし,,神奈川県横浜市青葉区荏田町874,1974,,"5,966 百万円",,,,理事長 小泉 議右
2024-08-01,川崎市土地開発公社,公社・官公庁・学校・研究施設,求人なし,,神奈川県川崎市川崎区砂子1-10-2ソシオ砂子ビル 1001,1973,,20 百万円,,,,
2024-08-01,学校法人桐光学園,公社・官公庁・学校・研究施設,求人なし,,神奈川県川崎市麻生区栗木3-12-1,1972,,"18,962 百万円",,,,理事長 小塚 良雄
2024-08-01,横須賀市土地開発公社,公社・官公庁・学校・研究施設,求人なし,,神奈川県横須賀市小川町11,1974,,10 百万円,,,,
2024-08-01,学校法人横須賀学院,公社・官公庁・学校・研究施設,求人なし,,神奈川県横須賀市稲岡町82,1950,,"4,116 百万円",,,,理事長 保々 和宏
2024-08-01,公益財団法人神奈川県下水道公社,公社・官公庁・学校・研究施設,求人なし,,神奈川県平塚市四之宮4-19-1,1980,,,,,,代表理事 中村 正樹
2024-08-01,学校法人鎌倉女子大学,公社・官公庁・学校・研究施設,求人なし,,神奈川県鎌倉市大船6-1-3,1975,,"56,551 百万円",,,,理事長 福井 一光
2024-08-01,学校法人鎌倉学園,公社・官公庁・学校・研究施設,求人なし,,神奈川県鎌倉市山ノ内110,1921,,"7,605 百万円",,,,理事長 長尾 宏道
2024-08-01,学校法人愛恵学園,公社・官公庁・学校・研究施設,求人なし,,神奈川県藤沢市辻堂元町4-13-3,1979,,754 百万円,,,,理事長 青木 小四郎
2024-08-01,藤沢市土地開発公社,公社・官公庁・学校・研究施設,求人なし,,神奈川県藤沢市朝日町1-1,1974,,5 百万円,,,,理事長 杉本 勝幸
2024-08-01,株式会社都南,公社・官公庁・学校・研究施設,求人なし,,神奈川県座間市緑ケ丘4-20-1,1976,,10 百万円,,,,代表取締役 中山 智晴
2024-08-01,学校法人山梨英和学院,公社・官公庁・学校・研究施設,求人なし,,山梨県甲府市横根町888,1951,,"11,362 百万円",,,,理事長 小野 興子
2024-08-01,有限会社食品研究所,公社・官公庁・学校・研究施設,求人なし,,長野県松本市大字笹賀7600-41,1983,,3 百万円,,,,代表取締役 海口 直志
2024-08-01,公益社団法人岐阜県森林公社,公社・官公庁・学校・研究施設,求人なし,,岐阜県美濃市生櫛1612-2岐阜県中濃総合庁舎,1966,,,,,,代表理事 髙井 哲郎
2024-08-01,岐阜県土地開発公社,公社・官公庁・学校・研究施設,求人なし,,岐阜県大垣市今宿6-52-18ワークショップ24－6Ｆ,1966,,5 百万円,,,,
2024-08-01,学校法人聖徳学園,公社・官公庁・学校・研究施設,求人なし,,岐阜県岐阜市柳津町高桑西1-1,1963,,"22,063 百万円",,,,理事長 杉山 元彦
2024-08-01,静岡県道路公社,公社・官公庁・学校・研究施設,求人なし,,静岡県静岡市葵区追手町9-18静岡中央ビル静岡県水産会館,1971,,"9,715 百万円",,,,理事長 矢野 弘典
2024-08-01,株式会社環境衛生研究所,公社・官公庁・学校・研究施設,求人なし,,静岡県浜松市浜名区新都田1-6-2,1995,,20 百万円,,,,代表取締役 佐藤 豊
2024-08-01,株式会社瀬戸自動車学校,公社・官公庁・学校・研究施設,求人なし,,愛知県瀬戸市紺屋田町65-18,1962,,30 百万円,,,,代表取締役 増岡 順
2024-08-01,トヨタ車体健康保険組合,公社・官公庁・学校・研究施設,求人なし,,愛知県刈谷市一里山町金山100ウェルプラザ,1947,,,,,,理事長 塚崎 優
2024-08-01,公益財団法人豊田加茂環境整備公社,公社・官公庁・学校・研究施設,求人なし,,愛知県豊田市御船町山ノ神56-8,1989,,,,,,代表理事 三宅 英臣
2024-08-01,株式会社太洋自動車学校,公社・官公庁・学校・研究施設,求人なし,,愛知県東海市加木屋町唐山43,1963,,14 百万円,,,,代表取締役 加古 仁美
2024-08-01,学校法人菊武学園,公社・官公庁・学校・研究施設,求人なし,,愛知県尾張旭市新居町山の田3255-5,1953,,"13,403 百万円",,,,理事長 高木 弘恵
2024-08-01,三重県土地開発公社,公社・官公庁・学校・研究施設,求人なし,,三重県津市栄町1-891三重県合同ビル 4Ｆ,1956,,5 百万円,,,,理事長 廣田 實
2024-08-01,公益財団法人大津市公園緑地協会,公社・官公庁・学校・研究施設,求人なし,,滋賀県大津市浜大津4-1-1,1993,,,,,,代表理事 舩 見順
2024-08-01,株式会社六盛,公社・官公庁・学校・研究施設,求人なし,,京都府京都市左京区岡崎西天王町71,1990,,10 百万円,,,,代表取締役 堀場 裕佳子
2024-08-01,一般財団法人京都市都市整備公社,公社・官公庁・学校・研究施設,求人なし,,京都府京都市下京区綾小路通烏丸西入童侍者町167四条鳥丸南ビル,1968,,,,,,代表理事 河嶋 敏郎
2024-08-01,学校法人大覚寺学園,公社・官公庁・学校・研究施設,無,学校法人大覚寺学園は嵯峨美術大学・大学院、嵯峨美術短期大学に関わる学校法人です。2021年に創立50周年を迎えました。国際文化都市京都にあって、自然と文化の調和を体感できるここ嵯峨野に確固たる芸術教育の拠点を築き、わが国の芸術文化の振興に寄与するとともに、積極的な社会貢献を果たすに足る知識と技術をそなえた、創造的で感性豊かな表現者、文化デザイナーを養成し、広く国際社会に送り出すことを使命とします。 2023年12月doda掲載求人より引用,京都府京都市右京区嵯峨五島町1,1971,,"8,124 百万円",,,,理事長 伊勢 俊雄
2024-08-01,学校法人京都橘学園,公社・官公庁・学校・研究施設,求人なし,,京都府京都市山科区大宅山田34,1908,,"23,341 百万円",,,,理事長 梅本 裕
2024-08-01,学校法人京都西山学園,公社・官公庁・学校・研究施設,求人なし,,京都府長岡京市粟生西条26,1950,,"3,872 百万円",,,,理事長 櫻井 悦夫
2024-08-01,大阪府土地開発公社,公社・官公庁・学校・研究施設,求人なし,,大阪府大阪市中央区谷町2-2-22ＮＳビル 3Ｆ,1960,,30 百万円,,,,理事長 榮野 正夫
2024-08-01,学校法人森ノ宮医療学園,公社・官公庁・学校・研究施設,求人なし,,大阪府大阪市東成区中本4-1-8,1977,,"11,609 百万円",,,,
2024-08-01,学校法人大阪聖徳学園,公社・官公庁・学校・研究施設,求人なし,,大阪府大阪市生野区舎利寺3-11-24,1952,,"12,582 百万円",,,,理事長 三上 教道
2024-08-01,学校法人八洲学園,公社・官公庁・学校・研究施設,求人なし,,神奈川県横浜市西区桜木町7-42,1951,,,,,,理事長 和田 公人
2024-08-01,大阪府道路公社,公社・官公庁・学校・研究施設,求人なし,,大阪府大阪市中央区谷町3-1-18ＮＳ―21ビル 4Ｆ,1983,,"91,115 百万円",,,,理事長 吉備 敏裕
2024-08-01,株式会社堺自動車教習所,公社・官公庁・学校・研究施設,求人なし,,大阪府堺市堺区神南辺町4-124-1,1979,,10 百万円,,,,代表取締役 髙士 雅次
2024-08-01,学校法人早稲田大阪学園,公社・官公庁・学校・研究施設,求人なし,,大阪府茨木市宿久庄7-20-1,1961,,"4,894 百万円",,,,理事長 須賀 晃一
2024-08-01,学校法人聖母被昇天学院,公社・官公庁・学校・研究施設,求人なし,,大阪府箕面市如意谷1-13-23,1954,,,,,,理事長 宮本 恵子
2024-08-01,学校法人清風南海学園,公社・官公庁・学校・研究施設,求人なし,,大阪府高石市綾園5-7-64,1951,,"3,044 百万円",,,,理事長 平岡 正巳
2024-08-01,阪神興業株式会社,公社・官公庁・学校・研究施設,求人なし,,兵庫県神戸市長田区若松町6-1-1,1962,,10 百万円,,,,代表取締役 水山 清嗣
2024-08-01,株式会社鳥光,公社・官公庁・学校・研究施設,求人なし,,兵庫県神戸市須磨区行幸町1-1-39,1964,,24 百万円,,,,代表取締役 真田 益充
2024-08-01,兵庫県道路公社,公社・官公庁・学校・研究施設,求人なし,,兵庫県神戸市中央区下山手通4-18-2兵庫県公社館 5Ｆ,1971,,"54,176 百万円",,,,理事長 吉村 文章
2024-08-01,西宮市土地開発公社,公社・官公庁・学校・研究施設,求人なし,,兵庫県西宮市六湛寺町3-1,1973,,10 百万円,,,,
2024-08-01,学校法人吉備学園,公社・官公庁・学校・研究施設,求人なし,,岡山県岡山市北区津島京町2-10-1,1916,,"25,803 百万円",,,,理事長 井尻 昭夫
2024-08-01,岡山県土地開発公社,公社・官公庁・学校・研究施設,求人なし,,岡山県岡山市北区丸の内1-1-4,1973,,100 百万円,,,,
2024-08-01,広島高速道路公社,公社・官公庁・学校・研究施設,求人なし,,広島県広島市東区温品1-8-23,1997,,"78,954 百万円",,,,理事長 熊谷 鋭
2024-08-01,学校法人石田学園,公社・官公庁・学校・研究施設,求人なし,,広島県広島市安佐南区祇園5-37-1,1921,,"44,886 百万円",,,,理事長 石田 恒夫
2024-08-01,学校法人武田学園,公社・官公庁・学校・研究施設,求人なし,,広島県広島市安佐北区可部東1-2-1,1952,,"9,891 百万円",,,,理事長 武田 義輝
2024-08-01,学校法人広島国際学院,公社・官公庁・学校・研究施設,求人なし,,広島県広島市安芸区中野6-20-1,1951,,"16,917 百万円",,,,理事長 森崎 恒夫
2024-08-01,学校法人東筑紫学園,公社・官公庁・学校・研究施設,求人なし,,福岡県北九州市小倉北区下到津5-1-1,1943,,"14,711 百万円",,,,理事長 室井 廣一
2024-08-01,学校法人九州呉学園,公社・官公庁・学校・研究施設,求人なし,,福岡県福岡市博多区博多駅前4-18-6,1991,,"1,301 百万円",,,,理事長 宋 成烈
2024-08-01,学校法人福岡国際学園,公社・官公庁・学校・研究施設,求人なし,,福岡県福岡市早良区百道3-18-50,1990,,"1,044 百万円",,,,理事長 櫻井 文夫
2024-08-01,公益財団法人熊本県農業公社,公社・官公庁・学校・研究施設,求人なし,,熊本県熊本市中央区水前寺6-18-1熊本県庁本館 8Ｆ,1971,,,,,,代表理事 川口 卓也
2024-08-01,学校法人沖縄キリスト教学院,公社・官公庁・学校・研究施設,求人なし,,沖縄県中頭郡西原町字翁長777,1966,,"3,750 百万円",,,,理事長 伊波 美智子
2024-08-01,学校法人鹿島学園,公社・官公庁・学校・研究施設,求人なし,,茨城県鹿嶋市大字田野辺141-9,1989,,"1,000 百万円",,,,理事長 大森 伸一
2024-08-01,公益財団法人川口緑化センター,公社・官公庁・学校・研究施設,求人なし,,埼玉県川口市大字安行領家844-2,1996,,,,,,代表理事 小川 勝
2024-08-01,学校法人帝京平成大学,公社・官公庁・学校・研究施設,求人なし,,東京都豊島区東池袋2-51-4,1986,,"161,552 百万円",,,,理事長 冲永 佳史
2024-08-01,社会福祉法人向陽学園,公社・官公庁・学校・研究施設,求人なし,,東京都国立市谷保6746,1973,,269 百万円,,,,理事長 佐伯 美佐子
2024-08-01,学校法人西芳学園,公社・官公庁・学校・研究施設,求人なし,,新潟県長岡市福島町566,1971,,47 百万円,,,,理事長 皆川 永純
2024-08-01,公益財団法人山梨県下水道公社,公社・官公庁・学校・研究施設,求人なし,,山梨県笛吹市石和町東油川417,1986,,,,,,理事長 上野 良人
2024-08-01,学校法人北野学園,公社・官公庁・学校・研究施設,求人なし,,長野県上田市下之郷乙620,1973,,"2,500 百万円",,,,理事長 小池 明
