更新日,名称,業界(小分類),求人有無,所在地,代表者,設立,平均年齢,従業員数,企業URL,資本金,事業内容
2024-08-01,佐賀県小城市役所,公社・官公庁・学校・研究施設,求人なし,佐賀県小城市三日月町長神田2312-2,市長 江里口 秀次,2005,,,,,
2024-08-01,熊本県南阿蘇村役場,公社・官公庁・学校・研究施設,求人なし,熊本県阿蘇郡南阿蘇村大字河陽1705-1,村長 吉良 清一,2005,,,,,
2024-08-01,福岡県うきは市役所,公社・官公庁・学校・研究施設,求人なし,福岡県うきは市吉井町新治316,市長 権藤 英樹,2005,,,,,
2024-08-01,福岡県筑前町役場,公社・官公庁・学校・研究施設,求人なし,福岡県朝倉郡筑前町篠隈373,町長 田頭 喜久己,2005,,,,,
2024-08-01,山口県山陽小野田市役所,公社・官公庁・学校・研究施設,求人なし,山口県山陽小野田市日の出1-1-1,市長 藤田 剛二,2005,,,,,
2024-08-01,秋田県北秋田市役所,公社・官公庁・学校・研究施設,求人なし,秋田県北秋田市花園町19-1,市長 津谷 永光,2005,,,,,
2024-08-01,秋田県大仙市役所,公社・官公庁・学校・研究施設,求人なし,秋田県大仙市大曲花園町1-1,市長 老松 博行,2005,,,,,
2024-08-01,秋田県潟上市役所,公社・官公庁・学校・研究施設,求人なし,秋田県潟上市天王字棒沼台226-1,市長 鈴木 雄大,2005,,,,,
2024-08-01,秋田県由利本荘市役所,公社・官公庁・学校・研究施設,求人なし,秋田県由利本荘市尾崎17,市長 湊 貴信,2005,,,,,
2024-08-01,茨城県稲敷市役所,公社・官公庁・学校・研究施設,求人なし,茨城県稲敷市犬塚1570-1,市長 筧 信太郎,2005,,,,,
2024-08-01,岐阜県海津市役所,公社・官公庁・学校・研究施設,求人なし,岐阜県海津市海津町高須515,市長 横川 真澄,2005,,,,,
2024-08-01,茨城県かすみがうら市役所,公社・官公庁・学校・研究施設,求人なし,茨城県かすみがうら市上土田461,市長 宮嶋 謙,2005,,,,,
2024-08-01,栃木県さくら市役所,公社・官公庁・学校・研究施設,求人なし,栃木県さくら市氏家2771,市長 花塚 隆志,2005,,,,,
2024-08-01,茨城県筑西市役所,公社・官公庁・学校・研究施設,求人なし,茨城県筑西市丙360,市長 須藤 茂,2005,,,,,
2024-08-01,青森県中泊町役場,公社・官公庁・学校・研究施設,求人なし,青森県北津軽郡中泊町大字中里字紅葉坂209,町長 濱舘 豊光,2005,,,,,
2024-08-01,大分県豊後大野市役所,公社・官公庁・学校・研究施設,求人なし,大分県豊後大野市三重町市場1200,市長 川野 文敏,2005,,,,,
2024-08-01,岡山県真庭市役所,公社・官公庁・学校・研究施設,求人なし,岡山県真庭市久世2927-2,市長 太田 昇,2005,,,,,
2024-08-01,福井県若狭町役場,公社・官公庁・学校・研究施設,求人なし,福井県三方上中郡若狭町中央1-1,町長 森下 裕,2005,,,,,
2024-08-01,宮城県栗原市役所,公社・官公庁・学校・研究施設,求人なし,宮城県栗原市築館薬師1-7-1,市長 佐藤 智,2005,,,,,
2024-08-01,宮城県登米市役所,公社・官公庁・学校・研究施設,求人なし,宮城県登米市迫町佐沼字中江2-6-1,市長 熊谷 盛廣,2005,,,,,
2024-08-01,宮城県東松島市役所,公社・官公庁・学校・研究施設,求人なし,宮城県東松島市矢本字上河戸36-1,市長 渥美 巖,2005,,,,,
2024-08-01,愛知県愛西市役所,公社・官公庁・学校・研究施設,求人なし,愛知県愛西市稲葉町米野308,市長 日永 貴章,2005,,,,,
2024-08-01,兵庫県宍粟市役所,公社・官公庁・学校・研究施設,求人なし,兵庫県宍粟市山崎町中広瀬133-6,市長 福元 晶三,2005,,,,,
2024-08-01,兵庫県朝来市役所,公社・官公庁・学校・研究施設,求人なし,兵庫県朝来市和田山町東谷213-1,市長 藤岡 勇,2005,,,,,
2024-08-01,兵庫県淡路市役所,公社・官公庁・学校・研究施設,求人なし,兵庫県淡路市生穂新島8,市長 門 康彦,2005,,,,,
2024-08-01,兵庫県香美町役場,公社・官公庁・学校・研究施設,求人なし,兵庫県美方郡香美町香住区香住870-1,町長 浜上 勇人,2005,,,,,
2024-08-01,沖縄県うるま市役所,公社・官公庁・学校・研究施設,求人なし,沖縄県うるま市みどり町1-1-1,市長 中村 正人,2005,,,,,
2024-08-01,岡山県美咲町役場,公社・官公庁・学校・研究施設,求人なし,岡山県久米郡美咲町原田1735,町長 青野 高陽,2005,,,,,
2024-08-01,社会福祉法人育慈会,公社・官公庁・学校・研究施設,無,埼玉県熊谷市三ヶ尻6338-2,理事長 髙田 澄枝,1977,,,,545 百万円,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■保育園 2022年11月doda掲載求人より引用
2024-08-01,鹿児島県日置市役所,公社・官公庁・学校・研究施設,求人なし,鹿児島県日置市伊集院町郡1-100,市長 永山 由高,2005,,,,,
2024-08-01,社会福祉法人慶育会,公社・官公庁・学校・研究施設,求人なし,茨城県筑西市茂田1740,理事長 中山 公実,1960,,,,"2,025 百万円",
2024-08-01,社会福祉法人特別区社会福祉事業団,公社・官公庁・学校・研究施設,無,東京都江東区塩浜2-5-15新塩崎荘 2Ｆ,理事長 松原 忠義,1990,,,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 生活保護法に基づく福祉施設の運営、路上生活者対策事業の受託運営、母子生活支援施設の受託運営等 2022年8月doda掲載求人より引用
2024-08-01,社会福祉法人東光会,公社・官公庁・学校・研究施設,求人なし,新潟県長岡市四郎丸3-5-11,理事長 長尾 弘,1963,,,,"1,275 百万円",
2024-08-01,社会福祉法人清心会,公社・官公庁・学校・研究施設,求人なし,青森県弘前市大字南大町1-8-2,理事長 吉成 正昭,1979,,,,293 百万円,
2024-08-01,社会福祉法人愛の園福祉会,公社・官公庁・学校・研究施設,求人なし,千葉県八千代市米本1359米本団地4街区39棟,理事長 堀口 路加,1971,,,,773 百万円,
2024-08-01,社会福祉法人日の出福祉会,公社・官公庁・学校・研究施設,求人なし,千葉県船橋市三咲3-6-2,理事長 小山 良磨,1974,,,,"1,335 百万円",
2024-08-01,一般財団法人北上市文化創造,公社・官公庁・学校・研究施設,求人なし,岩手県北上市さくら通り2-1-1,代表理事 新田 満,2003,,,,,
2024-08-01,新潟バイオリサーチパーク株式会社,公社・官公庁・学校・研究施設,求人なし,新潟県新潟市秋葉区東島316-2,代表取締役 後藤 博,2003,,,,196 百万円,
2024-08-01,社会福祉法人広陵福祉会,公社・官公庁・学校・研究施設,求人なし,奈良県北葛城郡広陵町大字百済1779-3,理事長 藤本 太郎,1978,,,,503 百万円,
2024-08-01,社会福祉法人あさい福祉会,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市中川区東起町1-14-1,理事長 浅井 正仁,1978,,,,277 百万円,
2024-08-01,社会福祉法人熱田福祉会,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市中村区二ツ橋町3-35,理事長 吉田 雅世,1978,,,,696 百万円,
2024-08-01,社会福祉法人有松幼睦園,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市緑区鳴海町字有松裏138第1,理事長 兼岩 春臣,1971,,,,115 百万円,
2024-08-01,社会福祉法人池内福祉会,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市昭和区明月町3-6-2,理事長 丹下 由紀子,1976,,,,934 百万円,
2024-08-01,社会福祉法人栄寿福祉会,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市中川区下之一色町字中ノ切4,理事長 寿台 順章,1980,,,,512 百万円,
2024-08-01,社会福祉法人叡徳福祉会,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市西区天塚町1-28,理事長 西村 直美,1988,,,,325 百万円,
2024-08-01,社会福祉法人三祉会,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市港区宝神3-1401,理事長 後藤 のり子,1979,,,,278 百万円,
2024-08-01,社会福祉法人志の波会,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市千種区今池南12-3,理事長 中野 雅司,1985,,,,457 百万円,
2024-08-01,社会福祉法人親和会,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市港区本宮町3-18,理事長 加藤 雅明,1980,,,,,
2024-08-01,社会福祉法人ちくさ学園,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市千種区下方町3-3,理事長 平岩 恭子,1976,,,,326 百万円,
2024-08-01,社会福祉法人天白福祉会,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市天白区平針1-1808,,1973,,,,327 百万円,
2024-08-01,社会福祉法人鳴海福祉会,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市緑区滝ノ水1-301,理事長 近藤 俊光,1981,,,,530 百万円,
2024-08-01,社会福祉法人白山松栄会,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市昭和区塩付通6-3,理事長 紅村 京子,2000,,,,157 百万円,
2024-08-01,社会福祉法人白山福祉会,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市守山区小幡中1-13-8,理事長 松本 賢一,1977,,,,593 百万円,
2024-08-01,社会福祉法人白馬福祉会,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市北区中切町2-64-1,理事長 遠藤 友彦,1979,,,,,
2024-08-01,社会福祉法人昌巳福祉会,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市緑区尾崎山1-609,理事長 近藤 得男,1980,,,,150 百万円,
2024-08-01,社会福祉法人緑の丘福祉会,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市千種区仁座町120,理事長 竹谷 裕之,1976,,,,453 百万円,
2024-08-01,社会福祉法人みなみ福祉会,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市南区笠寺町字大門63,理事長 近藤 敏矢,1978,,,,477 百万円,
2024-08-01,社会福祉法人明星会,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市熱田区明野町10-11,理事長 三浦 馨,1980,,,,380 百万円,
2024-08-01,社会福祉法人萌木会,公社・官公庁・学校・研究施設,求人なし,埼玉県さいたま市南区太田窪4-17-7,理事長 田村 幸枝,2002,,,,74 百万円,
2024-08-01,社会福祉法人福進福祉会,公社・官公庁・学校・研究施設,求人なし,兵庫県尼崎市武庫之荘本町3-22-22,理事長 西村 隆昭,1981,,,,310 百万円,
2024-08-01,社会福祉法人学が丘福祉会,公社・官公庁・学校・研究施設,求人なし,兵庫県神戸市垂水区学が丘4-9-10,理事長 箕浦 純子,1979,,,,133 百万円,
2024-08-01,社会福祉法人わかば園,公社・官公庁・学校・研究施設,求人なし,京都府京都市上京区東三本木通丸太町上る上之町488,理事長 吉岡 竜良,1973,,,,526 百万円,
2024-08-01,社会福祉法人白ばら学園,公社・官公庁・学校・研究施設,無,大阪府守口市藤田町5-2-5,理事長 浅井 俊樹,1968,,,,140 百万円,
2024-08-01,社会福祉法人松井ケ丘福祉会,公社・官公庁・学校・研究施設,求人なし,京都府京田辺市山手東2-2-7,理事長 岡﨑 英和,1979,,,,974 百万円,
2024-08-01,社会福祉法人和光福祉会,公社・官公庁・学校・研究施設,求人なし,大阪府泉南郡熊取町朝代東4-22-12,理事長 平川 輝子,1984,,,,511 百万円,
2024-08-01,社会福祉法人立青福祉会,公社・官公庁・学校・研究施設,求人なし,大阪府松原市松ケ丘3-845,理事長 浦野 迪子,2005,,,,931 百万円,
2024-08-01,社会福祉法人仁成会,その他・各種スクール,無,神奈川県横浜市港北区綱島西2-15-8,理事長 生稲 精子,1994,,,,"1,163 百万円",
2024-08-01,社会福祉法人小桜会,公社・官公庁・学校・研究施設,無,神奈川県横浜市青葉区あざみ野1-32-6,理事長 工藤 隆司,1964,,,,861 百万円,
2024-08-01,社会福祉法人大野台保育園,公社・官公庁・学校・研究施設,求人なし,神奈川県相模原市南区大野台4-3-20,,1972,,,,444 百万円,
2024-08-01,社会福祉法人相武台福祉会,公社・官公庁・学校・研究施設,無,神奈川県相模原市南区新磯野3-22-15,理事長 川﨑 滋,1972,,,,965 百万円,
2024-08-01,社会福祉法人小野ひまわり保育所,公社・官公庁・学校・研究施設,求人なし,兵庫県小野市広渡町66,理事長 小東 正敏,1973,,,,116 百万円,
2024-08-01,社会福祉法人東光会,公社・官公庁・学校・研究施設,求人なし,愛知県大府市共和町5-183,理事長 中村 佳世子,1980,,,,124 百万円,
2024-08-01,鹿児島県曽於市役所,公社・官公庁・学校・研究施設,求人なし,鹿児島県曽於市末吉町二之方1980,市長 五位塚 剛,2005,,,,,
2024-08-01,愛知県清須市役所,公社・官公庁・学校・研究施設,求人なし,愛知県清須市須ケ口1238,市長 永田 純夫,2005,,,,,
2024-08-01,社会福祉法人惟信福祉会,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市港区惟信町2-28-1,理事長 宮﨑 尚弘,1977,,,,164 百万円,
2024-08-01,社会福祉法人立正学園,公社・官公庁・学校・研究施設,求人なし,兵庫県加古川市八幡町野村617-4,理事長 藤本 邦憲,1958,,,,468 百万円,
2024-08-01,全国知事会,公社・官公庁・学校・研究施設,求人なし,東京都千代田区平河町2-6-3都道府県会館 6Ｆ,,1947,,,,,
2024-08-01,宗教法人宗福寺,公社・官公庁・学校・研究施設,求人なし,愛知県名古屋市熱田区一番1-19-3,代表役員 山田 碩道,1953,,,,,
2024-08-01,国立研究開発法人日本原子力研究開発機構,公社・官公庁・学校・研究施設,求人なし,茨城県那珂郡東海村大字舟石川765-1,理事長 小口 正範,2005,,,,"819,957 百万円",
