更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,上場市場名,従業員数,資本金,平均年齢,企業URL,代表者
2024-08-01,牛乳石鹸共進社株式会社,化粧品メーカー,3,■事業内容 ・企業理念を『ずっと変わらぬ やさしさを。』とし、お客さまの肌に、こころに、そして環境にもやさしい、品質第一の「モノづくり」に取り組んでいます。・国内シェアNo.1である固形石鹸だけではなく、ボディソープ、洗顔製品、ヘアケア、入浴剤などの商品を展開しています。,大阪府大阪市城東区今福西2-4-7,1909,,350,500百万円,39.0,https://www.cow-soap.co.jp/,
2024-08-01,株式会社クラレ,石油化学メーカー,88,■事業と企業文化:クラレは1926年、化学繊維レーヨンの工業化を目的に設立されました。戦後間もない1950年には、日本初の合成繊維ビニロンを世界で初めて企業化し、以来独創的な技術革新による製品開発を通じて社会に貢献することを、企業の基本理念としてきました。この理念は、いまクラレグループが世界で展開する数多くの世界初・世界唯一・世界シェアトップの製品群に結実しています。どんなに時代が変わろうと、クラレグループの基本は、あくなき「創新」です。独創の化学技術をさらに磨きながら、企業文化「世のため人のため、他人のやれないことをやる」に基づいて未踏の分野に挑んでいきます。,岡山県倉敷市酒津1621,1926,プライム市場,4427,"88,955百万円",41.0,https://www.kuraray.co.jp/,
2024-06-01,株式会社栗本鐵工所,金属・製綱・鉱業・非鉄金属メーカー,1,■企業概要： 「ライフライン」「環境」「産業機械」「国土開発」等の分野を事業領域とした製品・システムの製造・研究開発・販売 ■企業紹介：「人間のために、地球のために」これが同社の使命です。同社は地球を大切にし、人間社会のライフラインを守るため、「環境」「生活」「産業」をキーワードにさまざまな環境調和機器やシステムを開発、提供し、幅広いフィールドで事業を展開している企業です。,大阪府大阪市西区北堀江1-12-19,1909,プライム市場,2120,"31,186百万円",45.0,https://www.kurimoto.co.jp/,
2024-08-01,広栄化学株式会社,石油化学メーカー,5,■事業内容： 業界内において「含窒素化合物の広栄化学」というブランド力を有する化学メーカーです。もともとは塩野義製薬、武田薬品工業、田辺製薬（現田辺三菱製薬）の共同出資によって設立された企業で、ピリジン・ピラジン類・アミン等ファイン製品の開発、製造には定評がある企業です。※ピリジンの企業化は同社が国内初。,東京都中央区日本橋小網町1-8,1917,スタンダード市場,420,"2,343百万円",41.6,http://www.koeichem.com/index-j.htm,
2024-08-01,コクヨ株式会社,文房具・事務・オフィス用品メーカー,38,◆企業概要：「be Unique.―コクヨは、創造性を刺激し続け、世の中の個性を輝かせる。」未来に向かっての成長の方向性、社会への役立ち方と貢献の仕方を再設定するという発想のもと、2021年に企業理念を刷新し「be Unique.」と定めました。創業から百年以上にわたり、コクヨは、時代ごとに変化するお客様の課題と真摯に向き合い、一つひとつ解決策を見出すことを積み重ねて参りました。お客様の「はたらく」「まなぶ」「くらす」が、より創造性豊かで実りあるものとなるよう、時代の変化を鋭敏にとらえながら、コクヨならではの価値創造と課題解決を実現する商品・サービスの提供を行っています。,大阪府大阪市東成区大今里南6-1-1,1920,プライム市場,6864,"15,847百万円",41.8,http://www.kokuyo.co.jp/,
2024-07-01,サカタインクス株式会社,機能性化学（有機・高分子）メーカー,4,■事業内容：印刷用インキの製造販売を始め、印刷情報産業を手がける化学メーカーです。100年以上の歴史を持つ、老舗企業。事業詳細は以下。＜各種印刷用インキ・補助剤の製造・販売＞新聞、書籍、ダンボール、フィルムパッケージなど。＜印刷用・製版用機材の販売＞印刷製版機材、色彩管理機器、情報関連機材の販売など。 ＜電子機器・情報関連機材の販売＞各種コンピュータ及びソフトウェアの販売。＜記録材料関連品の製造・販売＞インクジェットインキ、液晶カラーフィルター用顔料分散液などの製造販売 ＜輸出入＞刷用インキ及び原材料、印刷製版用機材、その他,大阪府大阪市西区江戸堀1-23-37,1920,プライム市場,893,"7,472百万円",42.6,http://www.inx.co.jp/,
2024-08-01,サラヤ株式会社,食品・飲料メーカー（原料含む）,20,■事業内容・家庭用及び業務用洗浄剤、消毒剤、うがい薬等の衛生用品と薬液供給機器等の開発、製造、販売・食品衛生、環境衛生のコンサルティング・食品等の開発、製造、販売,大阪府大阪市東住吉区湯里2-2-8,1959,,1893,45百万円,41.0,http://www.saraya.com/,
2024-07-01,三進金属工業株式会社,金属・製綱・鉱業・非鉄金属メーカー,2,■事業内容： (1)物流保管設備機器及び物流システムの開発・製造・販売(2)実験・研究施設の設計,大阪府泉北郡忠岡町新浜2-5-20,1967,,685,382百万円,,http://www.sanshinkinzoku.co.jp/,
2024-08-01,サンスター株式会社,化粧品メーカー,9,■事業概要：サンスターグループとして以下4事業柱に事業を展開しています。【サンスター株式会社】・オーラルケア分野・ヘルス＆ビューティーケア分野【サンスター技研株式会社】・ヘルシーホーム分野・セイフティ&テクノロジー分野,大阪府高槻市朝日町3-1,1950,,1023,"10,000百万円",43.9,http://jp.sunstar.com/0.0_home/0.0_home.html,
2024-08-01,エスケー化研株式会社,機能性化学（有機・高分子）メーカー,46,■概要：建築仕上塗料・塗材、無機断熱材・耐火被覆材、土木覆材、土木修景材、溶剤、化成品の製造・販売。建築仕上塗材の最大手で水性化では最先端の強みを持ち海外工場も早くから展開。,大阪府茨木市中穂積3-5-25,1958,スタンダード市場,2184,"2,662百万円",40.7,http://www.sk-kaken.co.jp,
2024-08-01,株式会社シミズ,その他メーカー,4,■事業内容： 1．機能性および意匠性電着塗料およびその塗装プロセスの開発、製造、販売2．めっき処理薬品の開発、製造、販売3. 機能性電着塗装の受託加工4．各種表面処理装置、公害関連装置の規格設計並びに販売5．各種計量証明（水質・大気・産業廃棄物・作業環境）,大阪府東大阪市加納4-11-23,1949,,45,40百万円,38.5,http://www.shimizu-corp.co.jp/,
2024-08-01,新日本カレンダー株式会社,文房具・事務・オフィス用品メーカー,7,■事業内容：・カレンダー、扇子、団扇及び紙製品の製造、販売・各製品への企業名などの名入れ事業・ペット用品の通信販売、動物病院向けの医療用消耗品、医療機器の仕入れ販売・有料老人ホームの経営・損害保険代理業、生命保険の募集に関する業務,大阪府大阪市東成区中道3-8-11,1939,,300,150百万円,,https://www.nkcalendar.co.jp/,
2024-08-01,住友化学株式会社,総合化学メーカー,5,■事業の特色住友化学は、1913年、愛媛県新居浜の別子銅山で銅の製錬により生じた亜硫酸ガスによる煙害問題を解決するため、亜硫酸ガスを脱硫し肥料とする技術を確立し、住友肥料製造所としてその歩みをスタートしました。別子銅山の煙害解消と食糧増産への貢献をともに図ることを目的として設立された当社は、その設立依頼、住友の事業精神である「自利利他 公私一如」すなわち、自社の利益のみを追わず、事業を通じて広く社会に貢献するという理念を脈々と受け継ぎながら、時代の変遷にあわせて事業の変革を遂げてまいりました。,東京都中央区日本橋2-7-1,1925,プライム市場,6488,"89,810百万円",40.7,https://www.sumitomo-chem.co.jp/,
2024-07-01,住化コベストロウレタン株式会社,石油化学メーカー,3,■概要：コベストロはドイツの世界的なヘルスケアカンパニー「バイエルグループ」の素材科学事業が別会社として分離し、2015年9月1日から業務を開始した持続可能で多様な革新的素材を提供するグローバルサプライヤーです。日本においては、コベストロジャパン、住化コベストロウレタン、ディーアイシー コベストロ ポリマーの3社があり、ポリカーボネート、ポリウレタン、塗料・接着剤・スペシャリティーズ製品等、人々が日常生活に使う自動車、建築、電気・電子分野などの幅広い用途向けに製品やソリューションを提供しています。,兵庫県尼崎市久々知3-13-26,1969,,137,"3,584百万円",,http://www.covestro.jp/Company/Directory.aspx,
