更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,代表者,上場市場名
2024-08-01,株式会社クボタケミックス,住宅設備・建材メーカー,4,■事業内容： 塩ビ管・継手、ポリオレフィン管・継手および関連製品の製造、販売■主な事業領域水道分野、農業用水分野、下水道・土木分野、建築設備配管分野、電力・通信分野、ガス導管分野,大阪府堺市西区石津西町14-2,2005,756,"3,198百万円",,https://www.kubota-chemix.co.jp/,,
2024-08-01,株式会社アイケープラスト,石油化学メーカー,1,■事業内容：当社はプラスチック技術を通して人と食をつなぐ新しい価値へ挑戦します!プラスチック製品は私たちの日常のあらゆる場所で使われています。その中で当社は食品容器を製造しております。長年培ってきた専門的な技術と経験をさらにステップアップさせ、付加価値をより高めたモノづくりに全力で取り組んでまいります。,福井県敦賀市莇生野62-56-2,2005,,20百万円,37.0,https://www.ikplast.co.jp/,,
2024-07-01,Ｐ＆Ｇジャパン合同会社,化粧品メーカー,11,■企業概要世界トップクラスの消費財メーカーです。 高い価値と品質をもつ幅広い製品ブランドが、世界の人々から信頼され、愛されており、誰もが知っている製品を扱っています。【製品例】衣料関連製品「アリエール」「レノア」、台所洗剤「JOY」、エアケア製品「ファブリーズ」、紙おむつ「パンパース」、ヘアケア製品「パンテーン」、化粧品「SKⅡ」 など「Consumer is Boss (消費者こそが私たちのボス)」 という理念をビジネスを行う上で最も大切にしており、深い消費者理解に基づき、消費者の真のニーズに応えるような商品を作っています。,兵庫県神戸市中央区小野柄通7-1-18,2006,3500,"23,200百万円",,http://jp.pg.com/,,
2024-06-01,アイリス・ファインプロダクツ株式会社,機能性化学（有機・高分子）メーカー,2,■事業内容： 使い捨てカイロ・脱酸素剤の製造・販売,宮城県仙台市青葉区北目町1-13,2005,,10百万円,,"Failed to retrieve page, status code: 410",,
2024-06-01,アルテミラ製缶株式会社,金属・製綱・鉱業・非鉄金属メーカー,2,■事業内容：アルミ缶事業の事業統合により誕生した業界トップクラスの製缶メーカー,東京都文京区後楽1-4-25日教販ビル,2005,900,"8,000百万円",,http://www.altemiracan.co.jp,,
2024-07-01,日研ザイル株式会社,試薬メーカー・受託合成・受託分析,5,■事業内容：(1)研究用試薬の開発・販売：酸化ストレスと抗酸化性を測定する、バイオマーカーの開発・製造・販売(2)受託検査：尿や血液の検体検査、食品の抗酸化性評価等,東京都文京区小石川1-28-1,1985,8,80百万円,35.0,https://www.nikkenseil.co.jp,,
2024-06-01,株式会社ニチアスセムクリート,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,1,■事業内容： 下記事業を行っております。GRC（耐アルカリガラス繊維補強セメント）製品の設計、製造、施工GRG（ガラス繊維補強石膏）製品の設計、製造、施工鋼製容器の販売環境対策工事の設計及び施工、診断調査、分析調査耐火被覆工事フリーアクセスフロア工事ニチアス工事管理業務,東京都中央区八丁堀1-6-1,2006,36,50百万円,,https://nichias-c.co.jp/index.html,,
2024-06-01,エム・エム・プラスチック株式会社,石油化学メーカー,2,【千葉県で最大規模、全国でも有数の規模のプラスチック資源化工場】【再商品化事業を通じて循環型社会の構築に貢献】■事業内容：・資源廃棄物の再生処理及び再商品化事業プラスチック製容器包装材(容リ材）をペレットや減容品(乾式ペレット）、及びPSインゴットなどのプラスチック素材にリサイクル(再商品化）し、販売しています。・プラスチック製品の開発・製造・販売 自社でリサイクル（再商品化）した減容品を材料として利用し物流用パレットを製造・販売しています。,千葉県富津市新富66-1,2006,41,50百万円,49.0,http://www.mmplastic.co.jp/index.html,,
2024-07-01,ビークルエナジージャパン株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,9,■事業内容：車載用リチウムイオン電池の開発、製造、及び販売,茨城県ひたちなか市大字稲田1410,2004,861,"1,000百万円",,http://www.ve-j.co.jp/,,
2024-08-01,株式会社タイカ,石油化学メーカー,8,■事業内容：αGEL（アルファゲル）をはじめとする様々な多機能素材を使った「多機能素材事業」、3次曲面を有する複雑な形状にも適用可能な加飾技術「曲面印刷事業｣を主力として、グローバルな展開をはかっています。,東京都港区高輪2-18-10高輪泉岳寺駅前ビル3F,1948,233,100百万円,40.2,http://www.taica.co.jp/,,
2024-08-01,ハドラスホールディングス株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,7,■事業内容・高純度超薄膜ガラスコーティング剤の製造、研究開発及び販売・建設工事業、大工工事業、屋根工事業、塗装工事業ガラスコーティング剤を専業に、技術革新を重ね、培った独自技術を強みとして、「輸送機器」「建築」「スポーツ用品」などのあらゆる生活・産業シーンで新たな価値創造に挑戦しています。■主力製品「HARDOLASS（ハドラス）」・「HARDOLASS（ハドラス）」は日本で開発された高純度のガラスコーティングになります。■会社紹介動画https://youtu.be/t4L6HlPMNis,東京都江東区青海2-4-10東京都立産業技術研究センター 製品開発支援ラボ 304,2000,97,100百万円,42.0,https://www.hardolass.com/,,
2024-08-01,株式会社ＧＬＯＲＹ,その他メーカー,1,■各種LED照明ランプの企画デザイン・開発・製造・販売,東京都北区浮間4-23-25 GLORYビル（本社・工場）,1999,,2000万円,,https://www.gloryad.jp/,代表取締役 申 東煕,
2024-07-01,REDAS株式会社,食品・飲料メーカー（原料含む）,1,プロテイン及び健康食品(サプリメント)の企画・製造、原料開発,東京都港区赤坂3-9-1 紀陽ビル2F,2005,45,4000万円,,https://redas.co.jp/,代表者 大丸 裕介,
2024-07-01,Sonotas株式会社,食品・飲料メーカー（原料含む）,3,■事業内容：化粧品の製造・販売・輸出入,東京都港区港南2-13-34NSS-Ⅱビル1F,2006,64,50百万円,37.0,https://sonotas.com,,
2024-06-01,コミ―株式会社,その他メーカー,2,ミラーの企画、製造、販売,埼玉県川口市並木1-5-13,1973,,"2,000万円",,https://www.komy.jp/,代表取締役社長 小宮山 哲,
2024-07-01,株式会社ドクターソワ,化粧品メーカー,3,■事業内容：オリジナル化粧品開発・オンラインショップ運営、美容クリニック向け支援サービス、その他■取扱商品：（1）SPECIAL SERIES・DMAE配合SAIBOWシリーズ（しわやたるみに悩む方向け）・APPS配合シリーズ（シミや毛穴に悩む方向け）（2）その他…マイルドクレンジングジェル（メイク落とし・洗顔料）、クッションファンデ、ﾘｯﾌﾟﾌﾟﾗﾝﾊﾟｰ,東京都渋谷区広尾1-1-39恵比寿プライムスクエアタワー2F,1997,11,10百万円,,https://www.shop.drsoie.com/company/,,
2024-07-01,株式会社DECENCIA,化粧品メーカー,4,"■企業概要：ポーラオルビスホールディングスの100％出資子会社です。同社はグループ連結売上高2,000億円を超えるポーラ・オルビスグループの子会社として2007年に創業し、現在、急成長を遂げる敏感肌専門ブランドを展開しています。",東京都品川区西五反田2-2-10ポーラ第2五反田ビル1F,2007,90,110百万円,,http://www.decencia.co.jp/,,
2024-07-01,アクア化学株式会社,機能性化学（有機・高分子）メーカー,1,■事業内容：・各種工作油剤、洗浄剤の製造、販売及び開発・各種洗浄剤装置の製造、販売及び開発,大阪府和泉市テクノステージ3-7-24,1975,65,50百万円,42.0,https://aqua-c.com/,,
2024-07-01,株式会社トロナジャパン,食品・飲料メーカー（原料含む）,2,■企業概要：同社は、牛丼チェーン店「すき家」等を経営している株式会社ゼンショーホールディングス（プライム上場）100%出資子会社であり、ピッツァ・グループ商品の食品販売会社として、一般家庭向けの市販用商品から、プロユーザーの多様なニーズにきめ細かく対応した業務用商品の販売を行っています。,東京都港区港南2-18-1,2006,85,10百万円,44.0,http://www.tolona.co.jp,,
2024-07-01,クラシエ株式会社,トイレタリーメーカー,18,■事業内容：グループ経営戦略の策定・推進、経営管理,東京都港区海岸3-20-20,2006,1745,"5,000百万円",,http://www.kracie.co.jp/index.html,,
2024-07-01,日本タブレット株式会社,食品・飲料メーカー（原料含む）,6,《健康食品の受託製造会社/錠剤化において1000種類以上の品目を越える実績》■事業概要：健康食品の提案型受託OEMメーカー,京都府宇治市槇島町目川149-1,1973,150,100百万円,42.0,http://www.j-tab.com/index.html,,
2024-07-01,エス・ティ・プラスチック株式会社,その他メーカー,2,■事業内容： ・工業事業部…プラスチック加工、その他プラスチックの卸売業・３Ｄ事業部…３Ｄプリンターによる造形物製作■会社の特徴：樹脂加工業で、各種工業・産業機械（半導体・自動車・医療など）の部品や製品を手掛けており、人財力＋技術力が、お客様が求める品質・納期・コストの三拍子となる様、常に新化しています。,福井県福井市三留町8-2-4,2007,20,3百万円,41.2,https://www.st-plastic.jp/,,
2024-08-01,オフィスコム株式会社,家具・インテリア・生活雑貨メーカー,3,■オフィス家具の企画・製造・販売■オフィスの企画・設計・内装工事■OA機器の販売・リース■電話・LAN設置工事■文房具販売【許認可】一般建設業許可東京都知事 許可（般-2）第143276号内装仕上工事業／電気通信工事業登録電気工事業者 東京都知事登録 第274981号東京都公安委員会 古物商許可 301050908730,東京都千代田区九段北4-1-7 九段センタービル7F,2007,220,6000万円,,https://www.officecom.co.jp/,代表取締役社長 室木 剛,
2024-08-01,株式会社テクノスルガ・ラボ,ナノテク・バイオメーカー,2,■事業内容： 微生物の分類・同定に関する様々な試験サービス（遺伝子解析、MALDI試験、生理性状学的試験など）生物群集構造解析サービス（NGS解析、リアルタイムPCR解析、蛍光染色測定など）理化学分析（糞便中成分分析、免疫測定など）上記に関わる受託サービスとともに、学術研究、新規サービス項目の立上、研究などを実施,静岡県静岡市清水区長崎330,2007,41,25百万円,,https://www.tecsrg.co.jp/,,
2024-08-01,株式会社メント,住宅設備・建材メーカー,1,■業務内容：パーテーションの製造・販売・施工／トイレブースの製造・販売・施工■会社概要：同社はパーテーションの製造・販売から創業致しました。たゆみなき企業努力を継続し、（株）メントと（株）エムエスから成る企業グループ発展の礎を築き上げています。（株）メントはグループの中核企業として創業39年となりますが、２００３年３月に事業全体のより一層の効率化を図っていくためにメントから製造部門を分離独立させ（株）エムエスを設立しました。以来（株）メントはパーテーション、トイレブースの販売・施工を担当し（株）エムエスは同製品類の製造を請け負うに至っています。,愛媛県松山市西垣生町2884-1,1984,22,20百万円,,"Failed to retrieve page, status code: 410",,
2024-07-01,ダイワ建材株式会社,住宅設備・建材メーカー,1,■事業内容： ・人工大理石などを用いた製品の製造・販売・OEM,大阪府大阪市中央区平野町2-1-2沢の鶴ビル,2007,50,9百万円,,https://daiwakenzai.co.jp/company/,,
2024-08-01,ロック化学製品株式会社,飼料メーカー,1,【飼料関係】飼料添加物・プレミックス・混合飼料・飼料原料・飼料などの製造、販売【除草剤】緑地管理用除草剤の販売,東京都目黒区碑文谷5-29-10（本社）,1941,40,1000万円,,https://www.rokku.co.jp/,代表者 渡邉 一弘,
2024-08-01,新県南生コン株式会社,住宅設備・建材メーカー,1,■事業内容： 生コンクリートの製造販売,茨城県土浦市中860-2,1964,21,90百万円,,"Failed to retrieve page, status code: 410",,
2024-08-01,株式会社ハーブ健康本舗,食品・飲料メーカー（原料含む）,23,■事業内容：美容・健康関連のお茶、食品、化粧品の企画開発及び販売業務福岡発EC事業を展開するクリエイティブベンチャー。製造部門やコールセンターなどをアウトソースし、専門部隊による各種マーケティングをベースに自社ブランド商品の企画開発と販売を行う「企画メーカー」です。徹底したマーケティングを基に“売れる”商品を企画、テストフェーズで効果検証・改善を繰り返し、“拡大できる”売れる仕組みづくりをリリースする。,福岡県福岡市中央区大名1-1-15,2002,84,30百万円,33.0,http://www.herb-kenko.com/,,
2024-08-01,ＪＦＥフェライト株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,,東京都台東区蔵前2-17-4ＪＦＥ蔵前ビル 4Ｆ,2005,,100 百万円,,"Failed to retrieve page, status code: 410",代表取締役 福田 豊,
2024-08-01,小田象製粉株式会社,食品・飲料メーカー（原料含む）,5,■事業内容：◇自社製品／パン用粉・菓子用粉・生麺用・乾麺素麺用粉・中華麺用粉・各種ミックス粉◇取扱商品／各種食品添加物、パン・麺に関する関連商品、そば粉、手延べそうめん、手延べうどん■特徴的な技術・設備：コンピューター制御の工場で一貫生産し、生菌類の少ない、クリーン体制が確立、工場内に製パン、また製麺設備を有し独自の研究■サービス：製パンについて、当社のお客様と毎月1回の頻度で講習会を開き新製品の発表並びに製パン技術の向上を図っております。パン屋さんの開店などにつきましては技術の御指導を始め開店に至るまで誠心誠意、お手伝いをさせていただきます,岡山県倉敷市児島塩生2767-68,1948,35,80百万円,38.0,http://www.odazo.jp/,,
2024-08-01,株式会社タスク・フォース,その他メーカー,3,＜事業内容＞■『都市型保育園ポポラー』・補助金に頼らない施設作りをベースとした全国展開・各事業者との連携による直営保育施設の開設・行政等の指定を受けた指定保育所、認証保育所の運営■『ベビーシッターサービスのラビットクラブ』・ベビーシッター業界の中で唯一の全国展開・個人のみならず法人向けのイベント保育や臨時保育の企画、実施・福利厚生や販売促進という点からも商品力、機動性、全国ネットワークで実効性の高いサービス■『事業所内保育所プロペラ』,大阪府大阪市北区堂島1-5-30堂島プラザビル9F,1989,1454,90百万円,,http://www.taskforce-pr.co.jp/,,
2024-08-01,株式会社ナチュラルキッチン,食品・飲料メーカー（原料含む）,1,■事業内容： 1.食品工場の経営 2.農水産物、食料品、健康食品の加工、製造、販売及び輸出入 3.日用品雑貨、化粧品、衣料品、健康・美容機器 の企画、製造、販売及び輸出入 4.商品の仕分け、検品、梱包、発送業務及びその代行,東京都港区赤坂7-10-67F,2006,80,27百万円,30.0,http://www.naturalkitchen.co.jp/nk/,,
2024-08-01,エヌビーエル株式会社,住宅設備・建材メーカー,2,■事業内容：防火壁材、防火建築資材、耐熱及び防湿一般家庭器具の製造及び販売■企業概要：不燃建材『アスノン』を主力に、防火壁材、防火建築資材、耐熱および防湿一般家庭器具の製造、販売を手掛けています。当社の製品は、すべて国士交通大臣の認定を受けており、安心して使っていただけます。数多くの製品を開発し、これからも安全で快適な居住空間の創造に貢献してまいります。,大阪府大阪市中央区農人橋2-1-30谷町八木ビル,2007,145,90百万円,,http://nbl-asnon.co.jp/index.html,,
2024-08-01,株式会社パンテック,石油化学メーカー,4,■株式会社パンテックについてプラスチックの資源循環を促す「環プラ」プロデュースカンパニー1996年の設立以来、「独立系」×「ファブレス」を特徴にプラスチックリサイクルに関する事業を国内外で展開しています。「リサイクルソリューションの提供」「再生プラスチック原料の創出・供給」「循環型スキームの構築」「グリーンプロダクト（環境配慮型製品）の販売」の4つを事業の柱に据えており、環境問題の深刻化を背景とするサーキュラーエコノミー（循環経済）への移行が進んでいることも追い風となり、2020年から2023年にかけて売上規模が180%拡大するなど、成長を続けています。,滋賀県大津市瀬田4-5-8,1996,59,10百万円,37.0,https://www.pantechco.jp/,,
2024-07-01,マツダ株式会社,その他メーカー,2,■事業内容： ・古紙回収及び加工処理卸売り・産業廃棄物中間処理業務・産業廃棄物収集運搬業務・機密書類処理業務・食品リサイクル,兵庫県神戸市東灘区住吉浜町17-8,1968,175,95百万円,41.0,https://matsudasan.com/,,
2024-06-01,株式会社海平工業,金属・製綱・鉱業・非鉄金属メーカー,1,■事業内容： 弊社は創業以来、物流機器製造・総合金属加工を中心として多岐にわたる業界への技術サポート、製作、販売を行ってきました。これまでの実績とノウハウをもとに、提案型企業として製品の工法・手法・材料をご提案させていただきます。設計から製作まで一貫体制により短納期、安心、安定、低コストでの納品を実現します。また、コストダウンをはかる部品の海外調達や、英語での設計業務に対応した海外物件のサポートも行っています。,神奈川県横浜市鶴見区鶴見中央4-36-30,2007,2,10百万円,,http://www.kaihei-kogyo.co.jp/,,
2024-08-01,アイリスソーコー株式会社,その他メーカー,6,■事業内容： 同社はアイリスオーヤマグループ。・ゴルフ練習用品の製造、販売、施工・家庭用人工芝製造、販売,宮城県仙台市青葉区北目町1-13,2008,,10百万円,,https://www.irissoko.co.jp/index.html,,
2024-06-01,小島産業株式会社,石油化学メーカー,1,■自動車部品等を手掛ける「小島グループ」の一員であり、部品製造関連を担っています■小島グループ／小島プレス工業とは？：トヨタ自動車（株）の主要仕入れ先企業です。自動車のダッシュボードや収納などの製造を行っており、自動車がある限り消えることのない事業です。トヨタ自動車（株）創成期からの取引先であり、企業の安定性は抜群です。,愛知県みよし市莇生町上永井田50,1962,104,50百万円,,https://www.kojima-tns.co.jp/sangyo/,,
2024-08-01,株式会社サーヴォ,ファッション・アパレル・アクセサリーメーカー,7,■事業概要：働く人向けの企業ユニフォームメーカーとして、自社ブランドのカタログを発刊し、企画・生産から販売・管理運用まで一貫したサービスを提供しています。,東京都中央区日本橋大伝馬町11-8フジスタービルディング日本橋,2007,181,56百万円,44.0,https://www.servo-uni.com/,,
2024-07-01,株式会社亘徳,金属・製綱・鉱業・非鉄金属メーカー,1,■事業内容： 1.石材並びに石工品の製造・施行・販売2.石材建造物の据付工事、保守点検並びに修理3.霊園墓地に関する研究並びにコンサルタント,京都府京都市下京区寺町通仏光寺下る恵美須之町550,1980,51,3百万円,,https://www.kohtoku1.com/,,
2024-06-01,ハイウッド株式会社,家具・インテリア・生活雑貨メーカー,1,■事業内容：木製・スチール製家具、什器、テーブル製造■当社の特徴：当社は主に商業施設や、大学、公共施設などに設置する木製の家具・什器のほか、スチール製の家具・什器などのオンリーワン製品製造を手掛けています。木材は古くから私たちの身近にあり親しまれてきたものです。木材が持つ長所を活かし創意工夫を重ね、お客様のご要望を確実に捉えながら、快適な住空間の創造を目指して社会に貢献していきたいと考えております。多くのお客様のものづくりの支援をさせて頂きながら事業を運営しております。,愛知県名古屋市天白区井の森町143,2004,5,3百万円,47.0,http://www.high-wood.jp/,,
2024-07-01,サンブランチ株式会社,食品・飲料メーカー（原料含む）,1,■米飯部門：弁当、おにぎり、寿司など■総菜部門：サラダ、和洋総菜、揚げ物など■調理パン部門：サンドイッチ、ロール、バーガーなど■ケータリング部門：パーティ用オードブル■レストラン事業：「くつろぎ亭 美趣蘭」「イタリアンレストラン あらじん」の運営,埼玉県さいたま市見沼区卸町1-51（本社・見沼工場）,1976,200,1000万円,,http://sunbranch.jp/,代表取締役社長 吉田 篤,
2024-08-01,株式会社キューレイ,食品・飲料メーカー（原料含む）,3,■事業内容： 同社は福岡県宗像の地で冷凍食品の製造を行っている大手冷凍食品会社のグループ会社です。2008年の株式譲渡によりニチレイフーズの100％出資子会社となりました。既に30数年間に渡ってニチレイブランドの菓子類・卵製品・米飯類などを製造し、冷凍商品メーカーとして実績を重ねています。同社は元来卵製品からヒット商品を出しており、卵から派生したものづくりを強みとしています。その結果、卵ロールからオムレツ、今川焼、たいやき、かに玉、炒飯などが主な生産品目となっています。,福岡県宗像市王丸415-1,2007,160,10百万円,43.0,https://www.web-community.jp/nichirei-kyurei/,,
2024-07-01,株式会社小倉製菓,食品・飲料メーカー（原料含む）,1,■事業内容：米菓子・和菓子の製造販売■主要販売先：㈱小倉山荘、㈱味蔵や、㈱蕪村菴、㈱宇治式部郷、㈱普門庵、㈱明月菓寮■主要工場の情報：・亀岡並河工場 京都府亀岡市大井町並河3-28-6 ・西丹波工場 兵庫県多可郡多可町中区安楽田大川原964-1 ・亀岡和菓子工場 京都府亀岡市大井町南金岐重見53,大阪府大阪市淀川区西中島5-6-24,,,,,なし,,
2024-07-01,株式会社草庵,食品・飲料メーカー（原料含む）,1,■事業内容： イベント用宅配弁当の製造、販売。株式会社草庵のお弁当は、【美しい彩り・温かいぬくもりの味】をメインにお弁当を召し上がるお客様の笑顔を思い浮かべひとつひとつのお弁当を心をこめてお作りしています。展示会やスポーツイベントなどの関係者や会場へ、お弁当を提供しています。人材業界で働いていた経験を持つ社長のもと、業界では珍しく積極的に営業活動に取組んでおり、次々と新規顧客を開拓することで事業を拡大させています。,東京都北区西ケ原1-21-2草庵ビル,2008,50,5百万円,30.0,https://www.souan.cc/,,
2024-08-01,株式会社マックシオバラ,金属・製綱・鉱業・非鉄金属メーカー,3,■企業概要：建築製作金物の設計から製造、取付までを担うことができる企画力と技術力を持つ同社は、納まりまで考えた建築製作金物を造ることができる会社です。,東京都葛飾区新宿3-11-1,2008,14,30百万円,,http://www.mac-shiobara.co.jp/index.html,,
2024-07-01,トーシン物流機器株式会社,その他メーカー,1,■事業内容： ・各種商品保管棚の設計、製作、販売、輸出入と据付工事・各種物流機器の設計、製作、販売,東京都練馬区豊玉北5-17-11ホンダビル3F,2008,6,30百万円,46.0,https://www.toshin-l.jp/,,
2024-08-01,株式会社ＪＣ皮膚科学研究所,化粧品メーカー,4,■事業内容：化粧品原料の研究開発・製造販売■事業の特徴：同社は、前身のJC皮膚科学研究所より研究機関からメーカーへとポジショ二ングを移し、新製品の開発と、各化粧品メーカーや新規参入企業へ向けた革新的な化粧品原料を提供しています。グループ会社である「株式会社ジェーシー通商」の化粧品原料を用いた化粧品の生成・製品開発なども行っています。,東京都新宿区四谷3-11山一ビル4F,2008,,8百万円,,https://www.jc-corporation.jp/,,
2024-07-01,株式会社ＪＡＰＡＮ　ＳＴＡＲ,その他メーカー,1,■水を中心とした環境に関する製品（シャワーヘッド、浄水器、濾過器具等）の研究・企画・販売,大阪府東大阪市長田東3丁目2-43 SKパークビル 9F,2008,6,900万円,,https://www.japan-star.com/,代表取締役社長 池田 博毅,
2024-08-01,ジェイプラス株式会社,石油化学メーカー,2,化粧品容器メーカーの老舗、ジュテック株式会社のグループ企業として、樹脂製品、化粧品容器・キャップの製造および二次加工・組立を行っています。,大阪府東大阪市加納4-4-15,,,,,なし,,
2024-05-01,中野鉄工株式会社,金属・製綱・鉱業・非鉄金属メーカー,1,■事業内容：金属加工業■会社の特長:当社は三菱重工業・日本製鋼所及島津製作所の協力会社で、さわやかな社風と安定した企業です。■工作機械の種類：マシニング、NC旋盤、旋盤、フライス■加工対象物：タービン、コンプレッサー部品、樹脂関係の製造機械の部品■作業環境：空調完備。夏冬は快適に作業できます！,広島県安芸郡海田町寺迫2-3-14,,17,10百万円,,なし,,
2024-06-01,株式会社北辰フーズ,食品・飲料メーカー（原料含む）,1,■事業内容： 菓子製造販売他■取扱商品：シャーベリアス夕張メロンゼリー、北海道レアチーズケーキ、北海道クリームブリュレ、北海道プレミアムプリンひとくちゼリーシリーズ（福岡県産あまおう苺、山梨県産白桃、静岡産クラウンメロン、長野県産シャインマスカット、山梨県産巨峰、佐賀県産ゴールドキウイなど）■同社のこだわり：北海道ならではの自然の恵みを製品に生かし、顧客に届けることが、同社の素材へのこだわりです。そんな基本姿勢を守りながら、新しい製品作りのために道外からもすぐれた素材を取り寄せています。,北海道江別市緑町西3-1-1,2004,83,100百万円,,https://www.hokushinfoods.co.jp/,,
2024-06-01,株式会社プライムデンタル,その他メーカー,2,■事業内容： ・歯科技工製作、物販、セミナー企画・運営 ・機能的総義歯、ナチュラルデンチャー、バイオソフトデンチャー等の製作・販売,北海道札幌市西区西野五条9-3-5,2001,62,3百万円,34.8,https://www.prime-ireba.jp/company/,,
2024-08-01,コベストロジャパン株式会社,石油化学メーカー,求人なし,,東京都港区芝公園1-7-6クロスプレイス浜松町 7Ｆ,2007,,"1,400 百万円",,"Failed to retrieve page, status code: 410",代表取締役 内村 宗誉,
2024-06-01,有限会社ハスマ,家具・インテリア・生活雑貨メーカー,1,■事業内容： 木工家具の製造・販売,広島県廿日市市河津原596,,16,,,なし,,
2024-07-01,株式会社Ｂ‐ＳＩＤＥ ＬＡＢＥＬ（ビーサイドレーベル）,家具・インテリア・生活雑貨メーカー,4,■オリジナルステッカー含む雑貨の製作及び販売■B-SIDE LABELショップの経営,東京都杉並区阿佐谷南2-14-4 あ-2ビル（東京支社）,2008,174,500万円,28.0,https://bside-label.com/,代表取締役社長 黒崎 裕一郎,
2024-06-01,株式会社イオンテクノセンター,その他メーカー,1,■企業概要： 半導体・デバイス関連のイオン注入、機構部材への成膜、表面・表層関連の分析など、受託加工や受託研究などを行っています。同社が保有する「60種のイオン注入技術」は、世界で数社しかなく、国内外の研究開発を支えています。,大阪府枚方市津田山手2-8-1津田サイエンスヒルズ,2008,34,10百万円,47.0,https://iontc.co.jp/,,
2024-07-01,コンチネンタル株式会社,金属・製綱・鉱業・非鉄金属メーカー,1,"■事業内容金属鋼板を使用した工作機械カバー、電気機器の筐体、建材などの製作当社は「鉄を切って、曲げて、くっつけて組み立てる」いわゆる鉄工所です。鋼板からできるものは何でも挑戦し、少量多品種生産、特に「一品物」の製造に注力してきました。現在は、国内250社以上のお客様と取引をいただいており、月間約4,000種類の製品を製造しています。内7割は初回品が占め、各製品の注文ロットの多くが「1個」。まさに「世界に1つしかないものを毎日作るものづくり」を実現しています。",富山県富山市水橋沖172,1991,87,10百万円,39.8,https://continental-ltd.com/,,
2024-06-01,株式会社Ｄ．Ｏ．Ｎ,ファッション・アパレル・アクセサリーメーカー,4,■事業内容： 名古屋本社/2008年アパレルのOEMメーカーとして創業。2016年日本発のインナーダウンに専業した自社ブランド『TAION（タイオン）』を展開。クオリティーに対して圧倒的な コストパフォーマンスによる、価値の追求を スローガンとし、高品質で高機能なインナーダウンを幅広く展開しており、事業は右肩上がりで成長しております。,愛知県名古屋市中村区黄金通5-10,2008,9,,40.0,https://taion-wear.jp/,,
2024-08-01,ペットリファインテクノロジー株式会社,石油化学メーカー,6,■事業内容：当社は世界で唯一の商業レベルで稼働するボトルtoボトルのケミカルリサイクル工場として、リサイクルPET樹脂を大手飲料メーカーをはじめとした需要家に販売しています。,神奈川県川崎市川崎区扇町12-2,2008,75,330百万円,42.0,http://www.prt.jp/,,
2024-07-01,株式会社フラスコ,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,1,産業用機械部品や省力化自動機、半導体製造装置部品の設計・製作等を主力事業に展開しているが、創業以来「挑戦するのは当たり前、カタチになるまであきらめない」をモットーとし当地にあって半世紀近くもの歩みを積み重ねて移り変わる時代のニーズに対応し常に最新の設備を導入していくと同時に、モノ作り企業として「巧の技」ともいうべき数多くの技術力を蓄積してきている,愛媛県西条市飯岡字岸之上3743-2,1983,31,10百万円,,http://s-frasco.com,,
2024-05-01,株式会社マシラック,玩具メーカー,1,■玩具・バラエティー雑貨・日用品雑貨の卸売業■玩具・バラエティー雑貨・日用品雑貨などの自社製品の開発・加工・製造等【取り扱い商品】・玩具・日用雑貨・百円均一商品・古物 他【主要取引先】・株式会社ドンキホーテ・株式会社長崎屋,東京都府中市清水が丘 1-13-5 レディスビル 1F,1990,30,"1,000万円",32.0,http://mashiluck.com/,代表取締役社長 小室 拓也,
2024-08-01,株式会社アエナ,食品・飲料メーカー（原料含む）,6,【Vision】医療や介護に頼らず、 誰でも健康で美しくいられる社会を実現する 【Mission】WOW！を提供する 世界中の「捨てる」をなくす １万店舗を実現する【事業内容】「医療や介護に頼らず、誰でも健康で美しくいられる社会を実現する」をビジョンに掲げ、低価格かつ高品質な商品により、全ての方に豊かな人生の選択肢を提供する「ロープライスプラットフォームの構築」に取り組んでいます。現在は化粧品・食品領域を中心に実店舗やWEBでの事業を展開しており、オフプライス商品の仕入れ販売に加えて、オリジナル商品の商品設計や開発も自社で行っています。,東京都世田谷区三軒茶屋2-2-16,2004,1048,50百万円,,https://www.aena.co.jp/,,
2024-07-01,株式会社タクス,食品・飲料メーカー（原料含む）,1,■事業内容：・食品個包装製造（栄養強化食品、粉末状介護用食品などの包装製造)栄養強化食品、とろみ調整食品をはじめ、プロテインなどの粉末飲料のブレンド、個別包装を手掛けています。■当社について：はばたく中小企業・小規模事業者300社に選ばれ、その実績が評価されています。2023年にはFSSC22000取得し食品安全に対するリスク低減と組織体制を強化。国内外のお客さまに対して安心安全に対する高い信頼性を確保しています。2024年3月には移動ラックシステムを備えた新倉庫竣工。新規事業の立ち上げや生産管理システムの導入など設備投資を積極的に行い、事業拡大と組織強化を推進しています。,山口県下関市豊浦町大字川棚1585,2006,60,36百万円,,http://ta-ku-su.co.jp/index.html,,
