更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,代表者,上場市場名
2024-08-01,株式会社丸十ベーカリーシャルン,食品・GMS・ディスカウントストア,2,■事業内容： 神奈川県川崎市内並びに座間市にて「ぱん工房ふくふく」「ブーランジェリーふくふく」等5店舗を運営し、パンの製造・販売を行っています。お手頃価格で美味しいパンの提供を可能にする技術力、調達力を強みに店舗数を拡大しており、2023年からは全国展開を予定しています。【店舗一覧】 ぱん工房ふくふく | 相武台前ブーランジェリー ふくふく | 鷺沼レトロベーカリー ふく福 | 子母口レトロベーカリー ふく福 | ビーンズ武蔵中原店ブレットキャンプふくふく | 鹿島田,東京都港区港南2-18-1,1980,24,"3,900百万円",25.0,なし,,
2024-08-01,トヨタモビリティ東名古屋株式会社,自動車ディーラー,2,■事業内容：キリンの親子が目印のカーディーラーです。愛知県の名古屋市東部から豊田市にかけるエリアにて、「トヨタ」「フォルクスワーゲン」「レクサス」を展開し、お客様のカーライフを幅広くサポートしています。,愛知県名古屋市中区葵1-27-29,1979,590,100百万円,32.6,http://www.kirix.co.jp/netz-hn/,,
2024-08-01,アルビス株式会社,食品・GMS・ディスカウントストア,11,■事業内容： 食品小売業「お客さまの幸せを創造する企業を目指します」当社は、食を通して豊かな生活を支えるパートナーとして、多様化するお客さまのニーズにお応えすることで成長してきました。私たちがいちばん大切にしていることは、お客さまに最高の満足をお届けすること。私たち売り手がつくり手と買い手をつなげ、食の安全・安心はもとより、自らの眼で選んだ新鮮で美味しいものをお届けすることで、お客さまの生活に寄り添い貢献できるお店になりたいと考えています。,富山県射水市流通センター水戸田3-4,1968,3422,"4,908百万円",,https://www.albis.co.jp/,,プライム市場
2024-08-01,ゼニア　ジャパン株式会社,専門店（アパレル・アクセサリー）,1,■事業概要：世界を代表するメンズラグジュアリーブランド ゼニアの全製品を生産するゼニア ゼニア グループの全額出資により、1977年5月に設立された日本法人です。1982年7月には、社名を日本エルメネジルド ゼニア株式会社により、現行のゼニア ジャパン株式会社に変更し、ゼニア ブランドによるメンズウエア全般、レザーアクセサリーの小売ビジネス並びにゼニア服地の輸入卸を日本市場で行っています。■取扱品目：紳士服全般、スポーツウエア、ニット＆レザーアウター、レザーアクセサリー、アンダーウエア/ナイトウエア、フレグランス、サングラス、紳士服地,東京都港区虎ノ門2-10-1虎ノ門ツインビルディングAnnex3F,1977,150,490百万円,,http://www.zegna.com/,,
2024-06-01,三重トヨタ自動車株式会社,自動車ディーラー,2,トヨタ車および輸入車（フォルクスワーゲン、ポルシェ）、レクサスの販売ならびに整備、 中古車販売・買取り、au携帯電話の販売、各種保険代理店業務,三重県津市垂水99-1,1942,321,1000万円,32.0,https://www.mie-toyota.co.jp/,代表取締役社長 竹林 憲明,
2024-07-01,株式会社ポンテヴェキオホッタ,専門店・その他小売,1,■概要：ジュエリー専門店「PONTE VECCHIO」の経営、ならびにこれに付帯する企画、製造、輸入を行なっています。ポンテヴェキオは、「毎日をカラフルに」をテーマに、感度の高いジュエリーを､感度の高い女性へお届けします｡他に迎合しない､オリジナリティ溢れる姿｡新しい姿に出会う楽しさ｡身につけた女性だけが感じるワクワク感｡既存の概念にとらわれることなく､常に新しい“遊び心”を探し求めています｡時には大胆に､時には繊細に｡その挑戦をやめないことが､ポンテヴェキオの哲学であり､ジュエラーとしての誇りでもあるのです｡,東京都港区三田1-1-15三田ソネットビル5F,1981,130,50百万円,38.0,http://www.pontevecchio.jp/,,
2024-06-01,株式会社トヨタレンタリース三重,自動車ディーラー,1,■事業内容：自動車賃貸業（レンタカー業務、カーリース業務）、保険代理店業、情報通信機器販売（au、ETC等）・レンタカー業務…顧客（法人、個人）に短期間（時間、日、週、月単位）の貸し出し用途は観光、ビジネス、代車、引越し・カーリース業務…顧客（法人）に数年単位で契約。経理業務の軽減や経営の合理化に有効・保険代理店業務…自動車保険、生命保険、火災保険の取り扱い,三重県津市栄町2-341,1966,200,15百万円,,http://trl-mie.co.jp/index.html,,
2024-05-01,有限会社福野自工,自動車ディーラー,1,■事業内容：・自動車販売事業、自動車整備・鈑金・塗装、中部運輸局指定民間車検工場、一般貨物自動車運送事業・自動車レンタリース事業部、損害保険事業部、他■経営理念：福野自工は全員参加のサービスで「信頼」をつくり、地元地域の「車とあゆむ豊かな人生」を支えます。そのために、常に笑顔と感謝を忘れず、、誇りを持ち続け、関わる人との「信頼」をつくります。,富山県南砺市二日町2229-4,1971,19,30百万円,,http://www.fukunojikou.co.jp/,,
2024-08-01,インペリアル・エンタープライズ株式会社,通信販売・ネット販売,6,■事業内容： 宝飾品・美術工芸品・趣味収集品などの高級品や、ブランド商品・キャラクター商品などのオリジナル商品を開発し、DM・カタログ・新聞・インターネットなどのメディアを通じて通信販売を行っています。,東京都荒川区東日暮里5-7-18コスモパークビル6F,1982,86,100百万円,50.0,http://www.iei.co.jp/,,
2024-08-01,株式会社エムジー,食品・GMS・ディスカウントストア,5,1956年に青果店として創業し、生鮮品に特化したスーパー「エムジ―」を設立。2007年には、京都の精肉専門店「銀閣寺大西」のグループ会社として、これまで以上に精肉に強みのある姿に生まれ変わりました。「安全な食品、安心できる商品」を柱に地域密着、地産地消にこだわり生産者の見える商品や地元の鮮度の高い商品を揃え、お客様の満足と喜びを追求しています。お客様に選ばれ続けるかけがえのない店として、また従業員が働く幸せを感じられる職場として「満足度」にこだわって取り組みを続けています。,京都府京都市左京区静市市原町357-1,1976,39,48百万円,,"Failed to retrieve page, status code: 410",,
2024-06-01,滋賀ホンダ販売株式会社,自動車ディーラー,1,■事業内容： Honda 四輪全機種取り扱い／車検・点検・板金・修理・部用品販売 損害保険・生命保険代理店業・カーリース・レンタカー ≪認可≫滋賀県公安委員会 古物商許可証番号第601013900717号≪関連企業≫Ｊネットレンタカー滋賀株式会社,滋賀県大津市蓮池町15-12,1957,130,10百万円,35.0,https://hondacars-shigaminami.com/,,
2024-08-01,トヨタカローラ名古屋株式会社,自動車ディーラー,7,自動車販売会社として、新しい時代のニーズを組んだ店舗開発も行っています。,愛知県名古屋市中区松原1-6-2,1961,1040,50百万円,38.6,https://www.c-nagoya.co.jp,,
2024-08-01,ユアサ燃料株式会社,専門店・その他小売,1,■事業内容： ◇石油製品および油脂製品の販売◇自動車登録・自動車分解修理業、定期点検業務、斡旋業務◇損害保険・自動車損害保障法に基づく保険代理業◇不動産の賃貸貸借業◇自動車用品・高圧ガスの売買◇自動車・中古自動車の売買◇自家用自動車有償貸渡業◇自動車の板金および塗装業◇上記に付帯・関連する一切の業務,愛知県名古屋市名東区高社2-171,,80,80百万円,,"Failed to retrieve page, status code: 410",,
2024-08-01,株式会社ファーイーストカンパニー,専門店（アパレル・アクセサリー）,18,■事業内容：婦人衣料、服飾雑貨の企画・販売を行っています。,東京都渋谷区広尾1-13-7恵比寿イーストビル7F,1985,364,20百万円,,http://fareastcompany.biz/,,
2024-07-01,株式会社イマムラ,食品・GMS・ディスカウントストア,2,＜京都で愛されて30年以上！＞銘柄牛を一頭買い！確かな品質が自慢のミートショップからスタートしたスーパーです。■スーパー事業部「アイハート」堀川店、西院店、出町店◎リンゴで育った信州牛が自慢のミートショップからスタートして約50年。精肉が自慢のスーパーや焼肉店、ミートデリカショップを展開しています。■グループ会社：株式会社プロフィットヴィクト◎飲食店事業部「特撰和牛炭火焼肉 一寸法師」◎ミートショップ「牛彩家アイハートキムラ」北山本店、堀川店、東向日店、西院店、出町店,京都府京都市北区紫竹下縁町89,1986,,10百万円,,https://super-iheart.jp/index.php,,
2024-07-01,株式会社第一楽器,専門店・その他小売,5,当社はヤマハ株式会社の特約店としてピアノ・エレクトーン等の楽器の小売やメンテナンス、音楽・英語教室等の運営を行う会社です。 また当社は株式会社ダイイチ（ヤマハボート新艇・中古の販売やメンテナンス）のグループ会社でもあります。 ■事業概要：・ピアノ・エレクトーン等の楽器の小売・メンテナンス（ヤマハ株式会社の特約店） ・音楽・英語教室等の運営・コンクールや発表会等で使用するホールの企画運営,三重県四日市市安島2-3-32,1960,103,10百万円,40.0,http://www.daiichi-gakki.com/,,
2024-07-01,株式会社ダイハツ三重,自動車ディーラー,2,自動車（新車、中古車）の販売、メンテナンス（点検、車検、修理）、部品販売、レンタリース、JAF取扱い、損保（自動車保険）各種保険代理店業務,三重県四日市市北浜田町1-3,1952,193,45百万円,39.4,http://d-mie.dd.daihatsu.co.jp,,
2024-08-01,スーパーサンシ株式会社,食品・GMS・ディスカウントストア,4,■事業内容：三重県北勢・中勢を中心にスーパーマーケットを13店舗運営及び店舗宅配事業（ネットスーパー）運営,三重県鈴鹿市算所2-5-1,1947,2622,48百万円,38.3,https://supersanshi-saiyou.com/,,
2024-06-01,フレックス株式会社,自動車ディーラー,4,■フィロソフィー「世界中の人にもっと自分のことを好きになってもらう。」,東京都港区北青山2-5-8青山OMスクエア6F,1982,483,95百万円,33.8,http://flex.jp/,,
2024-08-01,株式会社サカイホールディングス,通信販売・ネット販売,2,■事業内容：・太陽光発電を中心とした再生可能エネルギー事業・グループ会社の経営管理,愛知県名古屋市中区千代田5-21-20,1991,649,747百万円,,"Failed to retrieve page, status code: 410",,スタンダード市場
2024-07-01,株式会社ホンダオート上越,自動車ディーラー,2,■事業内容：新車販売、中古車販売、車検・点検・整備・修理、自動車損害保険代理業、リース、部品用品■当社について：・ホンダの正規ディーラーです。新潟県上越地域で永年営業し、顧客基盤を確保しております。・おもてなしの心を大事に新車の販売、下取り、車検・点検・整備など、一人ひとりのお客様を大切に営業しております。・本田技研工業との連携も強く、ニューモデルの仕入れには自信があります。・ホンダのセーフティー機能を充実させたモデルを豊富に取り揃え、お客さまに安心・安全なカーライフを提案しています。,新潟県上越市大字松村新田20-1,1965,23,24百万円,38.0,https://dealer.honda.co.jp/hondacars-joetsukita/,,
2024-08-01,株式会社ＧＲｉＰ’Ｓ,専門店・その他小売,6,■事業内容： ・通信機器等の販売、コンサルティング滋賀県草津市に本社を構え、ドコモショップ7店舗と法人営業部2拠点(北エリア/南エリア)を展開しています。事業内容として、情報通信コンサルティング事業とドコモショップ運営事業の2事業を展開し、情報通信機器等の販売およびコンサルティングを行っています。,滋賀県草津市野村2-11-1,1994,130,10百万円,28.0,https://grip-s.co.jp/,,
2024-08-01,杉本ミートチェン株式会社,食品・GMS・ディスカウントストア,1,全国のスーパー精肉小売部門での「お肉の専門店 スギモト」のチェーン展開,愛知県名古屋市昭和区緑町2-20,1947,1102,"1億3,900万円（グループ計）",,https://www.oniku-sugimoto.com/,代表取締役 杉本 賴昭,
2024-06-01,有限会社エスビー・モータース,自動車ディーラー,2,■事業内容：ベンツ・BMW・MINI・アウディ・フォルクスワーゲンなど輸入車の修理・中古車販売や車検を取り扱っています。当社は世界の整備ネットワーク ボッシュカーサービス認定ディーラーです。,三重県四日市市馳出町3-4,,6,5百万円,,なし,,
2024-07-01,株式会社伸和,自動車ディーラー,3,当社はオートバックスグループのフランチャイズ店舗の運営を行う会社です。三重県北勢でオートバックス四日市生桑店と朝日店の2店舗を運営しております。■事業概要：・自動車（新車・中古）・カー用品の販売・車検・整備・板金塗装・自動車保険 等の対応を行っております■店舗：・オートバックス四日市生桑店：〒512-0911 三重県四日市市生桑町１７７－６・オートバックス朝日店：〒510-8102 三重県三重郡朝日町小向６８６－２,三重県四日市市生桑町177-6,1981,53,30百万円,30.0,http://ab-shinwa.co.jp/,,
2024-06-01,フレンド・フーズ有限会社,食品・GMS・ディスカウントストア,4,■販売理念：・本来、小売店の社会的使命とは、無限にある商品の中からお客様に代わり、プロとしての目利きでより良い商品を選別してご提供するものだと思います。当店では全国からおいしく、少なくとも体に悪くはない食品だけを厳選して販売いたしております。また、日本の伝統的食品は姿を消すばかりです。食品業界の絶滅危惧種、言い換えれば「日本の宝」です。 フレンドフーズは微力ながら日本の宝を守りたく努力して「おいしさ専門店」をめざします。,京都府京都市左京区下鴨北園町10-6,1977,95,3百万円,,https://www.friendfood.jp/,,
2024-08-01,株式会社ホンダカーズ三重,自動車部品 （商社）,無,（1）HONDA製自動車の販売（2）自動車部品・用品の販売（3）自動車の点検・車検・一般整備、修理、板金・塗装（4）レンタカー、自動車リース（5）自動車損害保険、生命保険代理業務（6）各種クレジット取り扱い（7）コーティング（8）車室内消臭抗菌処理加工 など 2024年6月doda掲載求人より引用,三重県松阪市大塚町381-1,1973,,100 百万円,,"Failed to retrieve page, status code: 410",代表取締役 磯田 雅伸,
2024-08-01,伊勢電機工業有限会社,自動車ディーラー,1,■事業内容： 三重県松阪市幸生町にて、輸送用冷凍機の販売および修理や自動車電送品の整備を手掛けています。■特徴：昭和41年個入にて開業、昭和45年設立と長く輸送用冷凍機に特化した事業を営んでおります。輸送用冷凍機の整備というニッチな分野を手掛けており、確かな技術と経験でお客様からの信頼を頂いています。■組織風土： 少数精鋭のアットホームな会社です。ベテラン整備士が在籍しているため知識経験がなくとも丁寧に指導します。,三重県松阪市幸生町1338-1,1970,5,3百万円,60.0,なし,,
2024-07-01,三重ダイハツ販売株式会社,自動車ディーラー,1,■事業内容： 自動車（新車、中古車）の販売、メンテナンス（点検、車検、修理）、部品販売、JAF取扱い、損保（自動車保険）各種保険代理店■拠点：松阪船江店、松阪駅部田店、伊勢小俣店、津垂水店、津栗真店、鈴鹿中央通店、鈴鹿白子店、尾鷲店、志摩鵜方店、伊賀上野店、名張店、カーメイト松阪店、部品センター、BPセンター、PDIセンター,三重県松阪市船江町689-1,1934,282,27百万円,41.3,https://mie-d.dd.daihatsu.co.jp/,,
2024-07-01,堀場石油株式会社,専門店・その他小売,1,＜企業概要＞■事業内容：石油販売業者への石油製品卸売給油所での石油製品販売、自動車関連サービス業務工場、事業所等への石油製品、油脂、石油化学製品の販売自動車整備工場での自動車整備、車検自動車の販売、及びリース損害保険、生命保険の代理業務,愛知県あま市中萱津九反所20,1952,41,,,https://horibaoil.com/,,
2024-07-01,株式会社シュテルン名古屋南,自動車ディーラー,3,■事業内容： 輸入車（メルセデス・ベンツ）の新車、中古車販売ならびに点検、整備、修理走行性能や安全性能、そして最先端の運転支援システム、時代の先頭を走り続けるメルセデス・ベンツ。当社では、多彩なラインアップからユーザーのライフスタイルにマッチしたモデルをご提案し、メルセデスのある豊かで愉しさにあふれるカーライフをサポートしています。,愛知県名古屋市瑞穂区新開町24-64,1989,83,50百万円,45.0,https://stern-nagoya.jp,,
2024-08-01,株式会社川野商店,食品・GMS・ディスカウントストア,3,＜企業概要＞■事業内容：鮮魚仲卸、水産物のお取り寄せ,愛知県名古屋市熱田区川並町2-22,1969,25,20百万円,45.0,https://www.kawano-shouten.co.jp/,,
2024-06-01,株式会社オートセンターモリ,自動車ディーラー,1,■事業内容：自動車販売、自動車整備・修理、自動車リサイクル,三重県伊賀市安場1398-8,1977,80,50百万円,,http://www.acmori.co.jp/,,
2024-06-01,株式会社アクセス,自動車ディーラー,1,■事業内容：同社の運営する「タックス港南」にて、下記の事業に取組んでいます。・新車、中古車販売・中古自動車買取・自動車整備全般（車検・整備・鈑金塗装・ボディーコーディング・ウィンドゥフィルム）・損害保険代理店業・生命保険代理店業務,神奈川県横浜市港南区港南中央通8-36,1994,12,10百万円,,http://www.cow-cowkounan.co.jp/,,
2024-08-01,株式会社ワットマン,食品・GMS・ディスカウントストア,21,■事業内容：神奈川県内でワットマン テック・スタイル・ホビー・スポキャン・カメラと、カウマン・ゲームステーション、ブックオフ（FC運営）をチェーン展開中。,神奈川県横浜市旭区鶴ヶ峰本町1-27-13,1978,565,500百万円,40.0,https://www.wattmann.co.jp/,,スタンダード市場
2024-08-01,株式会社豊栄モータース,自動車ディーラー,2,■事業内容：当社はおもにトラック等の大型自動車の整備・修理を行っている民間車検工場です。この他にも新車、中古車のトラック販売や板金塗装業務も行っております。■沿革：1968年 個人にて創業開始。1973年8月 現社名にて法人設立。 ■取扱メーカー：日野自動車、いすゞ自動車、三菱ふそうトラック・バス、UDトラックといった国内大手トラックメーカー4社のトラックの修理・点検を行っております。,三重県鈴鹿市磯山4-4-35,1973,24,15百万円,,なし,,
2024-06-01,株式会社ITXジャパン,専門店（アパレル・アクセサリー）,1,レディース・メンズ・キッズのウェア、ファッション、雑貨の輸入販売,東京都渋谷区恵比寿西1-10-11 フジワラビル6F,1997,2563,59億2500万円,29.0,https://www.zara.com/jp/,代表取締役兼CEO ローソン 悦子,
2024-07-01,株式会社ダイエー,食品・GMS・ディスカウントストア,1,■事業概要：「ダイエー」「イオンフードスタイル」「グルメシティ」「foodium」「CoDeli」などの食品スーパーマーケット事業を展開,東京都江東区東陽2-2-20,1957,17678,100百万円,,http://www.daiei.co.jp/corporate/company/index.html,,
2024-08-01,株式会社大近,食品・GMS・ディスカウントストア,1,■事業概要：関西圏を中心に食料品を扱ったスーパーマーケットの経営及び“無添加”を追求した食料品を生産する自社工場・ファームの運営をしております。,大阪府大阪市福島区福島6-10-11,1960,394,98百万円,45.9,https://www.pantry-lucky.jp/,,
2024-07-01,サン・クロレラジャパン株式会社,専門店・その他小売,4,■事業内容：サン・クロレラジャパン株式会社では、クロレラやアガリクス、エゾウコギなど自然の素材を活かしたサン・クロレラの健康食品を販売しております。,京都府京都市下京区烏丸通五条下る大坂町369,1969,109,10百万円,47.6,https://www.sunchlorella.kyoto/,,
2024-07-01,大網株式会社,通信販売・ネット販売,1,■セールスプロモーション事業（広告PRプランニング＋デザイン製作）■キャラクターライセンス事業（キャラクター制作・ノベルティグッズの企画生産）■あみあみ事業L通販事業（ホビー商品の国内外へのネット通販）L実店舗運営事業（あみあみ秋葉原ラジオ会館店・あみあみフィギュアタワー店・あみあみ池袋miniフェアグッズ店）L商品企画事業（商品の製作・販売）Lメディア事業（番組の制作・配信）ほか,東京都文京区小石川4-21-11 大網小石川ビル,1971,486,3000万円,36.0,https://www.oh-ami.com/,代表取締役 金坂 瑞樹,
2024-07-01,株式会社マツシマホールディングス,自動車ディーラー,10,■事業概要：同社は輸入車を中心とした世界を代表する9ブランド（メルセデス・ベンツ、BMW、アウディ、マセラティ、フォルクスワーゲン、MINI、smart、マツダ、ポルシェなど）を取り扱っています。全車に正規販売権を持ち、複合ディーラーとしては全国に先駆けた存在です。■事業詳細：新車販売、中古車販売、自動車の修理・車検・点検、整備、自動車パーツ・用品等販売、各種保険取り扱い、自動車輸出業、建設関係,京都府京都市右京区西院寿町40-3,1955,770,50百万円,37.0,https://matsushima-hd.co.jp/,,
2024-08-01,ニュートヨオート株式会社,自動車ディーラー,6,■事業内容： 新車（トヨタ車）の販売、自動車整備、オートリース、自動車保険、不動産の貸付・管理,東京都港区元赤坂1-1-15,1953,37,29百万円,,https://www.newtoyo.co.jp/,,
2024-06-01,東京自動車興業株式会社,自動車ディーラー,3,■事業内容：各種内燃機関の修理／同部分品の販売／車輌の販売及び賃貸／不動産の売買、賃貸、管理／損害保険及び生命保険代理業／自動車損害賠償保障法に基づく保険代理業／前各号に付帯関連する一切の業務,東京都江東区枝川1-9-4,1946,62,20百万円,,http://www.tokyojiko.co.jp/company.html,,
2024-07-01,株式会社大和電機工作所,自動車ディーラー,2,■事業内容：デンソーサービスステーション運営空調工事全般電装品の販売、修理・取付,愛知県名古屋市港区中川本町5-1,1972,14,10百万円,,http://yamatodenki.net/,,
2024-07-01,株式会社ユニバーサルタイヤ,専門店・その他小売,1,自動車タイヤ販売及び修理・自動車関連用品販売,大阪府大阪市此花区梅町2丁目2-53,1959,,,,https://www.tsc.bz/business%20office.html,代表取締役社長 平原 和幸,
2024-08-01,株式会社守田ミート,食品・GMS・ディスカウントストア,1,■事業内容国産牛肉の加工及び販売（飛騨牛・松阪牛・神戸ビーフ・佐賀牛・みかわ牛 他）国産豚肉の加工及び販売（知多ハッピーポーク・松阪豚・秀麗豚 他）小売部門（ジャストミート店、犬のおやつLovelybone）■業務内容当社では、安心して食卓に並べることができるお肉をお届けできるよう、健康で美味しい肉にこだわっています。生産地が近くて明らかなものは流通の面からみてもリスクが少なく、新鮮・安心で、不要なコストもかかりません。各種ブランド牛・ブランド豚など、生産者の顔が見える良質な商品をこれからもお客様にご提供できるように努めてまいります。,愛知県名古屋市南区宝生町4-5-1,,34,30百万円,,"Failed to retrieve page, status code: 410",,
2024-08-01,株式会社ダイギ,専門店・その他小売,4,■事業内容：冠婚葬祭などの贈答品（食品・繊維製品・その他）の卸小売【ご香典返し、ご結婚、ご出産・命名祝、快気祝い、還暦祝い、新築祝い、開店祝い、お中元・お歳暮、記念品】,三重県松阪市肥留町591,1982,25,10百万円,,https://daigi-mie.com/,,
2024-06-01,株式会社ホンダ・オート・モリカワ,自動車ディーラー,1,■事業内容： 新車販売／中古車販売／リース／車検・点検・整備・修理／損害保険代理店業務／部品用品販売,京都府京都市南区吉祥院三ノ宮西町73,1987,55,50百万円,,http://www.morikawa.co.jp/carlife/,,
2024-08-01,株式会社 ブルックス,通信販売・ネット販売,8,■事業概要：コーヒー・茶類を中心とした商品の通信販売事業を行っている企業です。,神奈川県横浜市青葉区美しが丘4-54-6,1993,525,100百万円,,http://www.brooks.co.jp,,
2024-07-01,愛知スズキ販売株式会社,自動車ディーラー,4,～愛知県のスズキ四輪専売ディーラーです～■事業内容： （1）スズキの新車（小型車・軽自動車）の販売並びに修理（2）中古車の販売（3）部品・用品・砿油の販売（4）スズキ福祉車両（セニアカー・モーターチェア）の販売（5）損害保険の代理店業務（6）自動車の賃貸■事業所：愛知県名古屋市・尾張地区・西三河地区・知多地区に１6店舗展開,愛知県名古屋市昭和区滝子通1-14,1961,305,,,https://www.suzuki.co.jp/dealer/aichi-suzuki/,,
2024-05-01,京都ダイハツ販売株式会社,自動車ディーラー,1,■事業内容：府下11店舗のネットワークを持つ、ダイハツ正規ディーラーです。自動車（新車、中古車）の販売、メンテナンス（点検、車検、修理）、部品販売、レンタリース、JAF取扱い、損保（自動車保険）各種保険代理店業務,京都府京都市右京区西京極東大丸町8,1966,317,80百万円,37.4,https://kyoto.dd.daihatsu.co.jp/,,
2024-06-01,株式会社リビングハウス,専門店・その他小売,2,《売上高、右肩上がりで成長中／店舗も続々拡大中のインテリア総合商社です》■家具・インテリア・オーダー家具・システム収納の国内・海外製品の企画・販売■店舗の総合プロデュース,＜東京本社＞東京都港区南青山2-9-28 青山NSビル2F＜大阪本社＞大阪府大阪市西区南堀江2-10-8,1942,223,3000万円,31.6,https://www.livinghouse.co.jp/,代表取締役社長 北村 甲介,
2024-08-01,株式会社野原光学,専門店・その他小売,1,■事業内容： ・京都府・滋賀県に展開する老舗眼鏡専門店（メガネ全般販売・補聴器販売）■今後の事業展望：力を入れて取り組んでいるのは「お子様メガネ」です。 トゥインクルキッズという会員制のシステムがあり、立ち上げから８年で会員数は１万人を突破する、視力矯正が必要なお子様をお持ちのご家族に大変 好評をいただいています。今後は、お子様メガネの専門店、視力測定に特化した新業態店舗などの出店を予定しています。,京都府京都市中京区西ノ京塚本町4-8,1982,25,10百万円,40.0,"Failed to retrieve page, status code: 410",,
2024-07-01,株式会社ナック,自動車ディーラー,1,輸入車（ジープ）の正規ディーラーとして新車・中古車の販売、修理、整備など ■新車・中古車の販売■新車・中古車の修理・整備■中古車の査定買取,兵庫県神戸市兵庫区西柳原町4-8（本社）,1994,110,5000万円,,https://chrysler-jeep.jp/,代表取締役 難波 克年,
2024-06-01,株式会社エス・トラスト,専門店・その他小売,1,■玩具、キーホルダー、人形、お菓子、衣料品、バッグ、装身具、日用雑貨、化粧品用具等の商品の企画・販売■キャラクター商品(個性的な)名称や特徴を有している人物・動物等の画像をつけたもの)の企画,大阪府大阪市西区北堀江1丁目6番2号 サンワールドビル10階,2011,27,990万円,,https://www.s-trust.jp/,代表取締役 井田 金吾,
2024-06-01,株式会社コクピット嵯峨野,専門店・その他小売,1,■事業内容タイヤ・ホイール販売。又タイヤ交換・オイル交換。その他車 の整備、各部品の取付・車全般の点検。■会社の特徴ブリヂストンタイヤの直属ショップ 細い整備から一本のタイヤ修理まで、お客様のニーズにあわせ、アットホームな接し方で、サービスをモットーに取組んでいます。■サービス一覧・アライメント調整・ランフラットタイヤ取扱・タイヤ保管取次・ホイールコーティング等■設備数・リフト2機・オイル交換・アライメントテスター,京都府京都市右京区太秦京ノ道町13-3,1997,3,10百万円,,https://www.cockpit.co.jp/shop/sagano/,,
2024-08-01,株式会社ライフスタイルイノベーション,日用品・雑貨 （商社）,無,■インテリア用品、生活雑貨、服飾雑貨などの企画・販売■運営ショップ：『one's』『one'sterrace』『212 KITCHEN STORE』■店舗数：204店舗 2024年6月doda掲載求人より引用,東京都渋谷区恵比寿1-18-18東急不動産恵比寿ビル 3Ｆ,1996,,90 百万円,,"Failed to retrieve page, status code: 410",代表取締役 西川 信一,
2024-05-01,株式会社中延園食品,食品・GMS・ディスカウントストア,1,■事業内容： もやしやカット野菜など、生鮮食品の加工および販売業を行っております。「もやし」の生産･販売、「カット野菜･サラダ」の加工･販売を行っている業界では老舗の企業です。東日本地区を中心に食品スーパーや大手外食チェーンをはじめ多くのお取引先を持ち､お客様へ365日毎日美味しくて新鮮な商品をお届けしています。■ビジョン：食べる楽しさ、喜びを創造及ひ提案し、人々の心と身体の健康を追及するオンリーワン企業を目指す。,神奈川県横浜市都筑区川和町303,1951,120,10百万円,,http://www.nakanobuen.co.jp/,,
2024-06-01,生活協同組合コープあいち,専門店・その他小売,1,■コープ宅配事業週に1度、ご自宅まで食品を中心とした商品やサービスをお届けします。■店舗事業人気のコープ商品、産直商品など、ふだんのくらしに役立つ商品を取りそろえています。■福祉事業居宅介護支援・訪問介護・通所介護など住み慣れたまちで安心してくらし続けられるように利用者様とご家族を支援します。■生活サービス事業共済・保険や介護・福祉などくらしの安心をサポートするサービスです。,愛知県名古屋市名東区猪高町大字上社字井堀25-1,1969,3011,98億0千万円,,https://coopaichi.tcoop.or.jp/,理事長 森 政広,
2024-07-01,株式会社ダンク,専門店・その他小売,2,■事業内容：移動体通信関連事業、飲食関連事業、販売コンサルティング、人材育成支援、法人ソリューション事業,愛知県名古屋市東区東桜1-9-29オアシス栄ビル10F,1998,6,10百万円,29.4,http://dunk-nagoya.com/,,
2024-08-01,株式会社リバティ,自動車ディーラー,47,"■事業内容：・商品は軽自動車の届出済未使用車…展示場にはオールメーカーの軽自動車が常に3,000台と、関西でも抜群の在庫数を誇ります。リバティは軽自動車業界では全国区です。・スズキ、ダイハツのサブディーラー…軽届出済未使用車だけでなく、新車販売も事業拡大しており、京都で有数の新車販売実績を上げています。・カーライフのトータルサービス…車検（「車検の速太郎」加盟）や修理、鈑金塗装（カーコンビニクラブ加盟）、自動車保険代理業、カー用品販売なども提供しています。",京都府京都市伏見区横大路芝生30-8,1997,370,40百万円,29.0,http://www.libertynet.jp/,,
2024-08-01,奈良スバル自動車株式会社,自動車ディーラー,2,【奈良のカーライフを支える、スバル正規カーディーラー】■事業内容： ・スバル車の各種新車販売・他銘柄を含む各種中古車販売・部品用品販売・自動車整備（車検、点検、一般修理、板金）・自動車保険、各種損害保険、各種生命保険,奈良県橿原市曲川町6-19-17,1953,153,24百万円,42.7,"Failed to retrieve page, status code: 410",,
2024-08-01,株式会社中国ホンダ販売,自動車ディーラー,3,■事業内容：Honda製品の販売及び修理と、これに付属する部品・用品の販売、中古車販売、各種保険代理業務,山口県岩国市尾津町2-15-30,1969,36,10百万円,37.5,http://www.hondacars-iwakuni.com/,,
