更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-07-01,細見工業株式会社,内装・インテリア・リフォーム,1,"■科学館、ショールーム、企業資料館、企業ミュージアム、博物館、美術館の制作管理・施工管理・設計・営業■博物館・美術館等各種展示ケースの設計・制作・施工■金物製作（スチール,ステンレス他各種金属、板金、溶接）の設計・制作・施工［一般建設業許可］東京都知事許可(般 19) 第106647号［認定］葛飾ブランド「葛飾町工場物語」葛飾区優良工場",東京都葛飾区小菅1-11-20［大阪オフィス］大阪府大阪市浪速区桜川2-5-24,1988,,,1000万円,https://www.hosomi-kogyo.co.jp/,代表取締役 細見 大作,
2024-07-01,株式会社テクノサイシング,サブコン,1,■事業内容： 受変電設備工事、電灯・動力設備工事、各種プラント電気設備工事、設計・施工・監督を事業として展開しております。官公庁自治体の諸施設、学校、集合住宅、工場倉庫、商業施設等の電気工事の施工管理を幅広く行っております。取引先としては、諸官庁、ゼネコン等、民間工事から公共工事までございます。■企業特徴：学校や官公庁・オフィスビル・マンションなど多くの方が行き交い、生活を送る場所の電気工事を担っております。生活するのに欠かせない工事を担っているため、必要不可欠な存在です。創業50年の実績と信頼から、今後もお客様にサービスを提供してまいります。,東京都葛飾区東新小岩8-40-1,1971,,,20百万円,http://www.saising.co.jp/index.html,,
2024-07-01,ユニコントロールズ株式会社,プラントメーカー・プラントエンジニアリング,4,【事業詳細】液体材料を保管・圧送するステンレス圧力容器、混合する攪拌ユニット、一定量を吐出・充填するディスペンサーやポンプなどの液体制御機器の設計・製造・販売しています。2021年には米国Tesla社とハイバーポンプ製品の独占ライセンス契約を締結し、今まで海外で生産されていた製品を日本にある当社の工場で製造し世界に向け販売しています。【会社の特長】千葉県と新潟県に自社工場があり、提案・設計・製造まで一貫して行えます。そのためお客様のニーズに合った製品をご提供できるので、顧客満足度が上がりリピートも多く、経営も安定しています。,千葉県浦安市北栄4-10-25,1976,40.0,110,10百万円,http://www.unicontrols.co.jp/,,
2024-08-01,株式会社光栄産業,サブコン,1,交通安全施設全般（道路標示、区画線、各種標識、すべり止め舗装、視覚障害者用誘導標示、道路鋲、道路反射鏡、防護柵等）＜建設業許可＞東京都知事 許可（般-02）第49167号,東京都足立区佐野1-11-7,1973,,,,http://adachi-kouei.co.jp,代表取締役 上遠野 清美,
2024-08-01,株式会社ナミキ,不動産仲介,14,■企業概要：住宅建築や都市開発、賃貸紹介を手がける総合建設不動産会社1.建設工事の調査･企画･設計・施工（アパート･マンション・戸建て・商業ビル等をトータル提供する総合建設会社）2.不動産の売買・仲介、賃貸物件の斡旋、ならびに管理ナミキグループは、住宅の建設・都市開発を関連企業の総合力で推進しています。住まいを創る建設業だけでなく、コンサルティング業務や資産管理及びマネジメント業務、あるいはリセール等の仲介業務を通じて不動産の流通を図る業務も関連して派生します。,東京都板橋区成増3-12-1,2006,40.0,300,100百万円,http://www.namiki-grp.co.jp/,,
2024-08-01,株式会社トーキョー工務店,建築設計事務所,4,■当社について：1964年から創業し、大手インフラ関係の会社をメインとして工事を行い、4年前2021年5月1日から、株式会社協和工務店と株式会社コンストラクショントーキョーが一つになりトーキョー工務店としてスタートしました。社名は、未来を創造していくスピリットを表現した「トーキョー」と、お客様目線でしっかり工事を行っていくクラフトマンシップを表す「工務店」を組み合わせています。徹底したバリューエンジニアリングとコンストラクション・マネジメントの導入により、強く、低価格な建物を首都圏で提供しています。,東京都渋谷区千駄ケ谷3-16-5北参道GATE6F,1964,,,70百万円,https://www.tokyo-komuten.co.jp/,,
2024-07-01,三倉工業株式会社,建設コンサルタント,2,■事業内容： 土木工事業、とび・土工工事、舗装工事業、水道施設工事業、造園工事業、ポリウレア吹付事業,東京都板橋区高島平2-5-2,1966,,19,20百万円,http://www.mitsukura-kogyo.co.jp/,,
2024-06-01,株式会社大場組,ゼネコン,2,■事業内容： 解体工事・産業廃棄物中間処理業■事業認可：・産業廃棄物処分業許可・産業廃棄物収集業許可・建設業許可■当社概要：当社は、産業廃棄物の収集運搬から中間処理・リサイクルまでトータルで行っています。解体工事が行える建設業の許可・産業廃棄物収集運搬業許可に加えて、産業廃棄物処理業許可を取得。現場工事から運搬、そして自社処理と、一貫したトータルシステムにより、安心と安全を提供しています。産業廃棄物処理業のプロフェッショナルとして、適正な処理と、資源循環型社会の構築を目指し限りある資源を守るため再資源化の向上に日々努力しております。,埼玉県八潮市木曽根618-1,1981,,91,70百万円,https://www.ooba-group.com/,,
2024-08-01,株式会社スイコウ,ゼネコン,4,■事業内容：・建築工事一式の設計、施工及び請負・土木工事一式の設計、施工及び請負・スポーツ施設の設計、施工及び請負・各種リフォーム設計及び施工・耐震工事（計画、診断、設計、施工）・造園工事一式の設計、施工及び請負・内外装工事業・前各号に附帯する一切の業務,東京都江戸川区一之江7-65-28,1990,,28,20百万円,https://e-suikou.com,,
2024-06-01,株式会社Daiko　Communications,住宅設備・建材,2,■事業内容：インターネットの急速な広がりにより、通信サービスが多様化した今、新たなニーズに応えるべく光ファイバーを中心としたブロードバンド利用による大容量高速通信へと変貌しようとしています。「未来につなぐ新たな可能性を求め」同社は、未来の情報通信を見据えています。,東京都板橋区三園2-4-2,1991,,190,61百万円,http://www.daiko-tk.com/,,
2024-08-01,株式会社宇田川商事,不動産仲介,4,当社は、賃貸アパート・マンションの管理運営および入居者募集、アパート・マンションのリフォーム・建築の提案、損害保険代理業務等を事業として展開する会社です。特に東西線沿線の西葛西・葛西駅の賃貸物件を幅広く取り扱っております。創業以来38年間、江戸川区に根差して事業展開しており、地元オーナー様と築き上げてきた信頼や実績がございます。葛西・西葛西エリアは「住みやすい街」としても人気が高く、首都圏へのアクセスの良さが特徴です。■事業概要：・不動産仲介・賃貸管理・リフォーム・メンテナンス事業,東京都江戸川区中葛西3-37-1,1983,35.0,13,10百万円,https://www.udagawa-shoji.co.jp/,,
2024-08-01,株式会社高崎電設,設備管理・メンテナンス,3,■事業内容： 商業施設・オフィスビル・マンションなど集合住宅の原状回復など改修工事を中心に、新築時の電気設備工事、消防設備工事、インフラ設備工事なども手掛けています。人が生活で利用する空間に、「明かり」と「安心」を灯します。,東京都板橋区高島平4-1-5,1980,,14,20百万円,https://takasaki-ds.co.jp/,,
2024-08-01,横山産業株式会社,住宅設備・建材,6,■事業内容：・生コンクリート事業部生産・品質管理から販売・輸送まで各工場で行っております。・不動産事業部東京23区を中心に用地仕入れから企画・建築・販売を行っております。・インフラ再生事業部劣化が進行している橋梁・トンネルや建物などの構造物の補修・補強を調査・診断から工事までトータルで行います。,東京都足立区伊興本町1-12-4,1964,,121,100百万円,https://yokoyama-group.com/,,
2024-06-01,株式会社エム・ワン,内装・インテリア・リフォーム,2,■事業内容： 【建築事業】不動産の仕入、店舗設計デザイン、建築工事、内装造作工事、資材販売営業提案 【店舗管理事業】クリンリネス、定期・緊急メンテナンス対応、改装工事、設備保守管理、環境衛生マネジメント 【マテリアル事業】世界各国からの家具・厨房機器・金属加工品・内外装材製品の輸入・販売、現場施工 【外食事業】自社チェーンストアの開発・運営,東京都江戸川区春江町4-16,1979,35.0,,300百万円,http://www.m-1net.co.jp/,,
2024-07-01,株式会社タケエイ,プラントメーカー・プラントエンジニアリング,9,■事業内容：・建設系産業廃棄物、一般廃棄物の収集運搬業、処分業（再生含む）／廃棄物処理に関するコンサルティング・廃棄物処理施設に係る企画設計、コンサルティングおよび施設の管理運営受託／廃棄物のエネルギー転換、資源化、減量化のための調査、研究、技術開発・廃棄物を原料、燃料とした商品の企画開発、加工および販売／最終処分場の開発、運営、維持管理,東京都港区芝公園2-4-1芝パークビルA-10F,1977,45.7,712,"8,489百万円",https://www.takeei.co.jp/,,
2024-06-01,ジェイアール北海道エンジニアリング株式会社,建設コンサルタント,5,■事業内容：調査・計画、土木設計、建築設計、工事積算・施工管理、測量、製本・複写、建築工事請負・建築保全,北海道札幌市中央区北十条西15-1-2,1962,,170,20百万円,https://jrhe.co.jp/,,
2024-07-01,株式会社イーエス総合研究所,設備管理・メンテナンス,3,■事業内容：環境調査及び土壌の試験土、土木・建築・農業整備に付随する地質、土質、木関連の各種試験、調査、解析並びに測量設計、施工管理業務等,北海道札幌市東区中沼西五条1-8-1,1974,,117,30百万円,http://www.es-souken.co.jp/,,
2024-07-01,株式会社橋本川島コーポレーション,ディベロッパー,2,■事業内容：・土木、建築、住宅、舗装工事の施工、測量、企画、設計及び監理・舗装材料の製造販売・不動産の売買、斡旋、賃貸及び管理,北海道旭川市旭町二条7-12-90,,,138,92百万円,http://hkcorp.co.jp/,,
2024-07-01,株式会社三菱地所住宅加工センター,住宅設備・建材,4,■事業内容：2×4住宅用資材の製造・加工・販売■事業詳細：三菱地所のグループ企業で、「三菱地所ホーム」等しっかりした取引基盤を持ち、住宅メーカーに月間300棟分の住宅建築用資材を提供しています。木造住宅建築における2×4工法のオープン化以来20年以上もの間、安定的に成長してきた同社だからこそ取引顧客からの確かな信頼と実績があります。,千葉県千葉市美浜区新港228-4,1983,40.0,72,400百万円,http://www.mjkc.co.jp/,,
2024-08-01,レジデンス・ビルディングマネジメント株式会社,不動産管理,7,■事業概要：(1)自社で所有する賃貸オフイスビル・賃貸レジデンスのトータルサービス(2)建築工事の設計、施工、請負及び監理、(3)マンション管理組合からの受託による管理業務、(4)不動産の賃貸及び売買の仲介業務等を行っており、管理業務としては現在17棟のオフィスビル、110棟約9000戸のマンションの運営・管理を受託しております。,東京都中央区新川1-27-7RBM新川ビル,1990,38.0,347,100百万円,http://www.r-b-m.co.jp/,,
2024-06-01,株式会社ＪＲ東日本メカトロサービス,設備管理・メンテナンス,3,■事業内容：JR東日本関連企業として、社会インフラの安定に貢献している企業です。JR東日本メカトロニクス社100％出資であり、販売先は当社等グループ会社となります。自動改札機、自動券売機などの各種出改札機器、空調機器やホームドア等のメンテナンス、設置・工事等のほか、駅務機器の製造・修繕等をメイン事業としています。,東京都港区芝浦3-9-1芝浦ルネサイトタワー8F,1984,45.0,171,50百万円,"Failed to retrieve page, status code: 410",,
2024-08-01,フロンティアコンストラクション＆パートナーズ株式会社,建設コンサルタント,20,■概要：フロンティアC&Pでは、事業主に対して建築・設計等のコンサルティングや技術支援をおこなっています。発注者である事業主の立場にこだわり、常に事業主に寄り添うベストパートナーでありたいと考えています。建築技術支援の会社として、他社にはないビジネスモデルを築き、建設業界の第三のパートを確立しました。■事業：建築プロジェクトのフェーズごとに最適なソリューションを提供しています。建築プロジェクト、業務のためのソリューション提供、事業主の一員として業務にあたる人材サービス、品質検査、顧客満足度や業務効率の向上など、フロンティアC&Pのビジネス領域は多岐に渡ります。,東京都港区東新橋1-5-2汐留シティセンター4F,2001,,385,33百万円,https://www.fc-p.co.jp/,,
2024-08-01,株式会社アジア共同設計コンサルタント,建設コンサルタント,47,（１）コンサルタント事業環境性及びコストパフォーマンスに優れた企画・計画から調査・設計マネジメントにいたる幅広いサービスを提供します。（２）エンジニアリング事業施工・構造物の特性・防災における各種計測業務をはじめとして、構造物の現況診断・長寿命化に関わる点検業務から施工計画・施工管理等の幅広いエンジニアリング・サービスを提供しています。（３）海外事業総合的マネジメントのできるコンサルタントをめざして、（独）国際協力機構（JICA）の政府開発援助（Official Development Assistance: ODA）のプロジェクトを中心にそのサービスを提供しています。,神奈川県横浜市南区南太田1-46-7,1968,40.8,380,90百万円,http://www.aec-inc.jp/,,
2024-07-01,パシフィック・ディベロップメントアンドマネージメント株式会社,ディベロッパー,1,■事業内容：・投資用不動産開発事業、土地有効利用事業、不動産投資顧問事業・プロパティマネージメント事業、アセットマネージメント事業、コンストラクションマネージメント事業■特徴：（1）高級賃貸、分譲マンションの豊富な開発実績（2）事業用地の取得、企画、設計、開発、販売、管理運営まで自社で一貫（3）高い評価を得る資産管理業務ときめ細かい入居者サポート,東京都港区虎ノ門5-11-2オランダヒルズ森タワー19F,1993,42.0,49,50百万円,https://www.pdmcoltd.com/,,
2024-08-01,株式会社日税不動産情報センター,不動産仲介,11,■業務内容：（1）当社は、税理士協同組合の「不動産情報サービス事業」を通じ、税理士が関与先より相談を寄せられた不動産案件について、売買の仲介や、調査・コンサルティングを行っています。（2）具体的には、高い情報収集力と豊富なケースデータを活かし税理士からの様々なご相談案件に対して調査を行います。さらに、依頼案件に対して最適なコンサルティングを行い、実行段階へのステップとして具体的なプランを提案します。取扱いの依頼があれば、永年の実績・充実したスタッフ・蓄積されたノウハウで、安心・迅速・確実を基本に依頼案件を遂行します,東京都新宿区西新宿1-6-1新宿エルタワー29F,1982,,135,60百万円,https://www.nichizei.com/nf/,,
2024-07-01,株式会社アーバントラフィックエンジニアリング,建設コンサルタント,2,■事業内容交通計画・地域づくりコンサルティング（1）調査業務（2）解析業務（3）計画業務,東京都新宿区四谷1-20玉川ビル5F,1978,,60,40百万円,https://www.utef.co.jp/,,
2024-08-01,株式会社サニウェイ,設備管理・メンテナンス,5,■事業内容：・ビルメンテナンス…ビル清掃管理業務、設備管理業務、警備保安業務、サービス業務・ビル環境衛生管理…空気環境測定業務、水質検査業務、貯水槽清掃業務、ねずみ／こん虫防除業務、汚水雑排水槽清掃業務、空気調和用ダクト清掃業務、排水管清掃業務・ビル管理用品販売,長野県長野市アークス1-18,1959,55.8,510,20百万円,http://www.sunniway.co.jp/index.php,,
2024-08-01,パナソニックホームズ信州株式会社,設備管理・メンテナンス,1,■事業内容：パナソニック ホームズの住宅および設備の販売・設計・施工・アフターメンテナンス／宅地分譲、リフォーム増改築など※担当商圏／長野・上田・佐久・松本・諏訪・伊那など長野県全域,長野県長野市上高田992-3,1983,,109,60百万円,https://homes.panasonic.com/phss/,,
2024-07-01,北海道建物株式会社,不動産管理,3,■事業概要：（1）ビル・マンションの、賃貸・管理（2）土地・建物の売買・賃貸仲介（3）損害保険代理業（火災・自動車・傷害・新種など）（4）生命保険の募集に関する業務（定期・終身・養老保険・がん・医療・介護など）,北海道札幌市中央区南三条西6-3-2,1953,53.0,138,15百万円,http://www.do-tate.co.jp/,,
2024-08-01,株式会社創建,サブコン,1,土木工事の施工管理及び土木作業＜許認可＞◎建設業許可 北海道知事許可 特-3 石 第09051号◎産廃廃棄物収集運搬業許可 北海道知事許可第00100191928号◎ISO9001：2015 認証番号：MSA-QS-2753◎ISO14001：2015 認証番号：MSA-ES-1664◎さっぽろエコメンバー レベル3 登録番号：062-0072 他,本社／北海道札幌市東区北41条東1丁目756,1967,,18,5000万円,https://www.souken-sapporo.com/,代表取締役 田端 美智子,
2024-08-01,株式会社北海道朝日航洋,土地活用,1,■事業内容： 主な技術分野は、地籍調査・測量調査・空中写真測量・農業土木設計コンサルタント・GIS・固定資産支援・空中レーザ計測・解析業務で、国家機関・北海道・市町村・各種団体・法人企業をお客様として契約に基づき活動しております。■経営理念： 安全と信頼によるお客様満足度を獲得するために、人を活かし、人を育て、社会変化とスピードに対応したビジネスを推進します。,北海道札幌市西区発寒八条11-3-50テクノビル,1970,42.0,70,20百万円,https://www.hokkaido-aac.com/,,
2024-06-01,株式会社ホクエツ東北,ゼネコン,1,■事業内容： 道路用各種製品、農業用水路、河川護岸ブロック等のコンクリート二次製品、環境に配慮した景観商品の卸売りを行っています。,青森県八戸市大字尻内町字下毛合清水3-27,1993,,123,100百万円,https://www.hsnet.co.jp/company/tohoku/,,
2024-06-01,株式会社石川設計,建築設計事務所,1,■事業内容： 1：建築の設計・監理・企画2：建物調査、測量3：建築用材料の性能の検査・実験、並びに研究資料の作成,青森県十和田市西二十二番町2-41,1988,36.0,30,50百万円,http://www.ishikawasekkei.co.jp,,
2024-07-01,青森日揮プランテック株式会社,プラントメーカー・プラントエンジニアリング,2,■事業内容：各種プラントのメンテナンス、運転業務、設計・施工、設備診断、コンサルテーション、プログラムの開発の販売等,青森県上北郡六ヶ所村大字尾駮字弥栄平1-89,1998,38.0,165,50百万円,http://www.a-plantech.co.jp/,,
2024-07-01,内田工事株式会社,設備管理・メンテナンス,5,■事業内容：設備工事業を基盤に関連業全般および、土木工事業、建築工事業、消防設備工事業、損害保険代理業を営んでおります。社会の要求に柔軟な対応ができる企業を目指し、お客様に満足していただける人材の育成に邁進し、挑戦してまいります。※今後、小規模鉄加工工場（製造業）の設置・拡大を図り、大規模展開を想定しています。※許認可：一般建設業許可:岩手県知事 許可 第5392号,岩手県北上市孫屋敷13-11,1975,50.0,57,10百万円,http://uchidakouji.biz/,,
2024-07-01,三共株式会社,ゼネコン,3,■事業内容：土木工事や施設の建築、設備・メンテナンス工事、環境事業まで。当社は総合建設業として地域社会のインフラを整備し、日々の暮らしの基礎を守り続けます。＜詳細＞(1)土木事業…道路改良、橋梁上下部工、砂防ダム、河川改修、宅地造成、下水道、舗装(2)建築事業…工場、事務所等の建築、改築、設計施工(3)設備・メンテナンス事業…空調、給排水衛生設備設計施工及び保守点検、機械器具設置業(4)環境事業…造園・芝生の維持・管理、土壌改良,秋田県にかほ市平沢字出ケ沢1-1,1972,,90,50百万円,https://sanken-web.co.jp/,,
2024-07-01,はりま建設株式会社,サブコン,2,■事業内容： ・総合建設業(土木工事、建築工事、舗装工事、コンクリート工事、水道施設他)■同社について：・地域に根ざした地元企業です。ISO9001を認証取得し、本社・秋田・仙台の3拠点で顧客満足をモットーに営業展開しております。・「すべては“ありがとう”のために」をスローガンに、インフラ構築による地域の発展のため、お客様から信頼と支持を得られるために日々努力しています。,秋田県仙北郡美郷町土崎字中野際89-1,1965,48.0,82,25百万円,https://harima-kensetsu.jp/,,
2024-07-01,株式会社若松建設,住宅（ハウスメーカー）,2,■事業内容：土木・建築工事の設計・請負・施工及び監理■当社について：当社は1986年創業依頼、地域の皆様のご愛顧により育てられ、総合建設業を営んでまいりましました。当社の社是として挙げている「役割を果たせる企業」「社会に求められる企業」「キラリと光る企業」を目指して社業を発展させ、近年問題視されている環境保全に取り組みながら、お客様のご要望に誠実にお伝えし、喜んで頂く事で地域社会に微力ながら貢献できればと考えております。,山形県酒田市字山田16-1,1986,,20,30百万円,https://waka-ken.co.jp/,,
2024-07-01,株式会社郡山測量設計社,建築設計事務所,2,■事業内容：測量・設計・調査,福島県郡山市富田町字十文字54-3,1965,,72,30百万円,http://www.gunsoku.co.jp,,
2024-08-01,株式会社ヨウタ,建設コンサルタント,2,■事業内容：（1）測量…基準点測量、水準点測量、地形測量、路線測量、用地測量、航空測量、GPS測量、UAV測量、デジタルマッピング、国有林野等に係る検測、森林土木関連測量（2）設計…土木一般、道路、河川・砂防及び急傾斜等の設計、開発（都計法）に伴う宅地造成設計、上水道、工業用水道、下水道、農業土木全般（治山・林道・農道設計・森林再生事業に係る調査計画）、公園、都市計画及び地方計画（3）調査…地質調査、土質調査、土壌汚染調査、水質調査（4）補償…土地調査、物件等調査、立木調査等補償関連,福島県いわき市小島町3-12-2,1975,,24,10百万円,http://youta.main.jp/,,
2024-06-01,マルト建設株式会社,ゼネコン,1,■事業内容： ・総合建設業・建築企画設計業・砂利採取販売及び砕石、山砂販売業・運送業及び不動産賃貸業・石油製品類販売業・産業廃棄物収集運搬業■会社の紹介：～快適な生活を営む空間の創造～日常の暮らしや職場をより価値的で豊かに過ごせる空間を創り、提供する新しいコンセプトLife Creatorをめざします。そして、地域社会へのさらなる貢献とともに、多くの夢をカタチにしたいと考えます。これからも、深く大地に根ざした企業を目ざし、創造という企業ロマンを どこまでも追いつづけたいのです。,福島県河沼郡会津坂下町大字牛川字砂田565,1971,,86,,http://www.maruto-aizu.com/,,
2024-06-01,株式会社泉田組,ゼネコン,2,■事業内容：・建築工事(民間、公共事業の建築物等)・土木工事(河川、道路、橋梁下部（橋台・橋脚）、下水道など)■当社の特徴：～「故郷に帰る日」を実現するために～町に人々が戻ってくる日のために、不便なく生活できる環境を泉田組は着々と整えています。例えば、道路や下水道などのインフラ整備。人々の憩いの場となる公園の造成。住宅の新築、及びリフォーム。泉田組ではお客様の人生の再スタートを応援し続けていきます。,福島県双葉郡浪江町大字権現堂字上蔵役目17-1,1954,50.0,30,20百万円,なし,,
2024-07-01,新和工業株式会社,設備管理・メンテナンス,1,■事業概要当社は公共工事40％、民間工事60％の割合で、土木・建築・鉄工を３本柱に展開している会社です。,福島県相馬郡新地町駒ヶ嶺字富谷地田52-3,1974,,20,20百万円,https://www.shinwakougyou-corporation.com/,,
2024-08-01,株式会社太陽設計,建設コンサルタント,1,■事業内容：【建設コンサルタント部門】・農業土木全般の調査、計画、設計・道路及び各種構造物の調査、計画、設計・下水道の調査、設計・上水道の調査、設計・各種公園、広場等の調査、計画、設計・治山、林道等の調査、設計【測量部門】・道路、河川等 地上測量全般・補償コンサルタント部門・土地調査・物件調査■同社について：官公庁の測量設計用地調査業務を受注し、社会のインフラ整備に貢献しています。定年を迎えるまで、社員一人一人やその家族が充実した人生を送れるようサポートしていくのが弊社の経営理念の一つです。,山梨県甲斐市大下条472-9,1980,,15,10百万円,https://www.taiyo-sekkei.jp/index.html,,
2024-05-01,株式会社恵山工業,建築設計事務所,1,■事業内容：建築・鉄骨製作および建方■詳細：（1）一般建築鉄骨の設計・製作・建方 … 一般建築鉄骨では、一般、オフィスビル、倉庫、工場、店舗の重量鉄骨を中心に対応しています。（2）鉄骨耐震補強材の設計・製作 … 鉄骨ブレースの設置、鉄骨耐震柱巻き補強などを行い、既存の小中学校・高等学校・一般・工場等の耐震工事・耐震補強を行っています。外付けタイプ、内付タイプなどあらゆる鉄骨ブレースに対応しています。 （3）その他建築鉄骨の設計・製作・建方 … 鉄骨階段、鉄骨らせん階段、設備架台、建築金物など、大きな構造物はもちろん、細かな製品の加工、製作、施工にも対応しております。,岐阜県恵那市大井町雀子ヶ根2087,1956,,30,13百万円,https://k-keizan.com/,,
2024-08-01,ランドプロス株式会社,内装・インテリア・リフォーム,2,■事業内容：・一般土木、基礎、造園、エクステリア工事・産業廃棄物の収集運搬・労働者派遣事業 派 21-300244・オリジナルブランドである「エミオークガーデン」の運営,岐阜県中津川市千旦林603-1,1993,,40,10百万円,http://emiook.com/,,
2024-06-01,サンスイコンサルタント株式会社,建設コンサルタント,1,■事業内容：・施設、構造物設計および基盤整備、環境整備に関するコンサルタント業務 ・災害復旧支援,京都府京都市下京区五条通新町西入西錺屋町23陽和ビル,1968,,190,50百万円,http://www.sansui-consul.co.jp/,,
2024-06-01,株式会社乙訓環境エンジ,設備管理・メンテナンス,2,■事業内容・公共の水処理施設での機械設備工事・公共の環境保全施設での機械設備工事・機械設備修繕及びメンテナンス・その他各種プラント工事■会社の特徴（１）公共の水処理施設・環境保全施設での機械設備工事を請け負う会社です。当社が手掛ける案件は、ライフラインに関わる仕事が主体ですので、社会的意義・貢献度が高い仕事です。（２）新しい事にチャレンジし続ける会社です。「やると決めたらやる」という強い意志と、世の中の流れに柔軟に対応していく企業体質があるため、常に変化しながら成長し続ける会社です。また社員の平均年齢も若く活気のある会社です。,京都府長岡京市勝竜寺樋ノ口3-1,1982,,11,10百万円,https://www.otokuni-ke.jp/about,,
2024-08-01,株式会社杉建,内装・インテリア・リフォーム,2,■事業内容： 一級建築士事務所総合建設業新築・リフォーム・リノベーション建築・土木の施工・請負業民間・各諸官公庁の木造・鉄筋コンクリート・鉄骨の新築・増改築工事宅地建物取引業福祉用具販売・レンタル業リハビリ特化型デイサービス ■杉建のひと： 社員一人ひとりがお客様に認められ、いつまでも必要とされるよう、建築や土木、それぞれの分野での能力・やる気・人間性の成長を追求しています。お客様の住まいづくりを通じて日々勉強し、様々な経験を積み、着実に一歩ずつ前進を続けています。,京都府与謝郡与謝野町字石川537-3,1990,43.0,19,30百万円,https://www.sugiken.jp/,,
2024-07-01,株式会社富士設計,建築設計事務所,2,■事業内容： 建築物の設計に関する作図支援（一般図・詳細図・ボリューム検討（天空率、日影、壁面日影など含む））/各申請図書作成及び申請業務支援（防災計画書・総合設計・各課協議等）/省エネ・CASBEE届出書作成及び提出支援/住宅性能評価申請書作成及び届出支援/BELS・ZEH■ビジョン： 都市の自然環境の保護、建物の省エネルギー性能の向上、安全・安心、そして快適性・・・今日、さまざまな環境に対する配慮が求められていますわたしたち富士設計は創業以来40年以上培ってきた建築設計の技術・経験と、省エネルギー計算など環境評価業務のノウハウを以って環境に配慮したまちづくりに取り組んでいます,大阪府大阪市西区靭本町1-5-15第二富士ビル4F,1976,40.0,40,10百万円,https://www.fujisekkei.co.jp/,,
2024-07-01,株式会社アイビス,不動産仲介,2,■不動産の売買・賃貸・管理・その他 不動産業務全般,兵庫県神戸市灘区城内通4-7-16 アイビスパーク1・2F,1979,,12,5000万円,https://ibis-group.jp/,代表取締役 鴇田 泰明,
2024-08-01,株式会社新興商事,不動産管理,1,■事業内容： 建築美装・マンション管理・ビル清掃・店舗清掃・ハウスクリーニング・清掃用具・養生材販売■企業理念：世界をより美しくする■特徴： 大阪・兵庫・京都・奈良・滋賀などの関西エリアでマンション・ビル・戸建住宅・店舗などの建築美装・清掃作業をメインに行っています。40年以上の経験の中で、様々なご依頼に幅広く対応させていただいた信用と信頼が当社の強みです。人材育成には一層の力を注ぎ、確かな知識と技術をもった美装・清掃のプロフェッショナルが多数在籍しています。,兵庫県川西市久代5-1-16,1973,,18,10百万円,http://www.shinko1973.com/,,
2024-08-01,株式会社クラップ,ゼネコン,1,当社はガラスやアルミサッシを扱う会社として創業しました。時代のニーズに合わせて徐々に事業を拡大し、公共事業から大型建築物の新築・改修工事、一般住宅の建設まで、幅広く設計・施工を手掛けています。■事業内容：1．建築工事業2．鋼製建具工事業3．屋根・板金工事業4．ビルメンテナンス事業5．前各号に付帯関連する一切の事業,福井県坂井市三国町錦3-4-2,1998,,8,20百万円,https://clap-fukui.com/,,
2024-07-01,株式会社ジーアイシー,建設コンサルタント,2,■事業内容：・建設コンサルタント、測量、地質調査、補償コンサルタント・システム開発事業・Mittell企画販売,鳥取県倉吉市東巌城町125,1988,47.0,43,18百万円,https://www.gicon.jp/,,
2024-07-01,株式会社サンテクノス,建設コンサルタント,2,■事業内容： 建設コンサルタント（1）非破壊検査…素材、構造物、機械などの製造時や供用期間中に、対象物を壊すことなく欠陥や損傷の有無、あるいは対象物の性質、状態等を調査。（2）コンクリート構造物の検査…非破壊試験によるコンクリート構造物中の配筋状況及びかぶり測定要領、微破壊・非破壊試験によるコンクリート構造物の強度測定要領に基づく調査。（3）社会インフラの調査…構造物の長寿命化、耐震化、環境及び安全といった保全業務がこれからの社会資本整備の中心と考え、社会インフラの発展に貢献します。,島根県松江市西嫁島1-2-9,1980,37.5,77,10百万円,https://sut.co.jp/,,
2024-08-01,株式会社ヤマシタ,住宅設備・建材,5,■事業内容：造作用集成材（木材）、化粧貼り集成材の製造・加工・販売（階段部材、カウンター、フリー板、デザイン手摺、和室練付造作材）,岡山県岡山市北区下中野312-102,1995,,320,10百万円,http://www.woody-yamashita.jp/,,
2024-07-01,有限会社タクマ,建設コンサルタント,1,当社は主に橋梁の下部設計を請け負っている建設コンサルタントです。復大手取引先を有し、業績も安定しております。,広島県広島市西区観音本町1-20-13,,,,3百万円,なし,,
2024-07-01,株式会社佐藤建設,サブコン,2,■事業内容： （1）土木工事業（設計・施工）（2）建築工事業（設計・施工）,岩手県岩手郡岩手町沼宮内9-11-3,1976,54.0,25,,http://satoukensetsu.jp/,,
2024-08-01,株式会社新光コンサルタント,建設コンサルタント,2,■事業内容：（1）橋梁計画・設計、既設橋の補修・補強・耐震設計…RC橋・PC橋・鉄橋設計、耐震設計、動的解析、補修・補強設計、アクセサリー交換設計、水路橋設計、歩道橋設計、農道橋設計等（2）維持管理・アセットマネジメント…歩道橋点検、長寿命化計画、トンネル点検、道路施設点検、橋梁載荷試験（耐荷力調査）LCC、コンクリートコア抜き、三次元レーザースキャナー等,千葉県千葉市中央区新田町4-22,1985,,,20百万円,http://cc-sinko.co.jp/,,
