更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,上場市場名
2024-08-01,有限会社高沢電設工業,設備管理・メンテナンス,求人なし,,新潟県糸魚川市大字須沢3488,1988,代表取締役 高沢 憲二,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社川端電業社,設備管理・メンテナンス,無,,愛知県名古屋市港区宝神4-111,1970,代表取締役 川端 浩嗣,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,本州興産株式会社,不動産仲介,求人なし,,愛知県名古屋市港区春田野1-205本州ビル 1Ｆ,1982,代表取締役 田口 宗男,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社後藤鉄工所,ゼネコン,求人なし,,三重県津市河芸町東千里983-1,1989,代表取締役 伊藤 健一郎,13 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,釜屋硝子建材株式会社,住宅設備・建材,求人なし,,三重県津市河芸町中別保196-1,1976,代表取締役 岡島 英樹,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社共和鉄工所,プラントメーカー・プラントエンジニアリング,求人なし,,大阪府大阪市此花区島屋4-2-45,1970,代表取締役 三好 利彦,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,光洋株式会社,設備管理・メンテナンス,求人なし,,滋賀県草津市青地町1058,1965,代表取締役 西尾 英裕,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,萩原企業株式会社,不動産仲介,求人なし,,神奈川県横浜市泉区和泉中央南5-28-28,1972,代表取締役 安西 公宣,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社是永鉄工所,サブコン,求人なし,,大阪府大阪市此花区西九条1-26-15,1952,代表取締役 長畑 太茂,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,地質計測株式会社,建設コンサルタント,求人なし,,東京都港区南青山4-26-12,1967,代表取締役 三塚 隆,60 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,佐々木工務株式会社,内装・インテリア・リフォーム,無,,大阪府大阪市此花区梅香3-9-17佐々木ビル 1Ｆ,1954,代表取締役 佐々木 啓氏,98 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社サヌキデンキ,住宅設備・建材,求人なし,,大阪府大阪市此花区朝日1-2-8河西ハイツ 1Ｆ,1970,代表取締役 河西 宏治,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,上松輸送株式会社,不動産仲介,求人なし,,東京都港区芝2-9-10ダイユウビル 1Ｆ,1951,代表取締役 上松 正,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,清和綜合建物株式会社,不動産仲介,求人なし,,東京都千代田区丸の内1-6-1丸の内センタービルディング 4Ｆ,1957,代表取締役 高田 政臣,"1,225 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社無添加住宅,住宅（ハウスメーカー）,無,,兵庫県西宮市下大市西町3-24あきたビル 1Ｆ,2001,代表取締役 難波 宏之,98 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,中山金属工業株式会社,プラントメーカー・プラントエンジニアリング,求人なし,,大阪府大阪市此花区春日出北2-20-14,1963,代表取締役 中山 俊夫,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社アクア,設備管理・メンテナンス,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 マンション等建築物の消防設備点検排水管洗浄貯水槽洗浄巡回設備点検 2023年6月doda掲載求人より引用,兵庫県神戸市東灘区御影石町4-5-26,1976,代表取締役 西川 孟志,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社一ノ瀬建創,サブコン,求人なし,,神奈川県横浜市泉区和泉中央南1-42-7,1983,代表取締役 一ノ瀬 実,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,吉田商事株式会社,不動産管理,求人なし,,東京都港区南青山2-14-17ジョワレ南青山第18吉田ビル 6Ｆ,1970,代表取締役 吉田 章,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社上間工業,サブコン,求人なし,,愛知県名古屋市南区六条町2-29,1997,代表取締役 上間 武光,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社コーセイ電気設備,サブコン,求人なし,,神奈川県横浜市泉区和泉中央北3-8-10,1989,取締役 村上 好生,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ジェイアール東海関西開発株式会社,不動産管理,求人なし,,京都府京都市南区西九条北ノ内町41,1988,代表取締役 山本 雅弘,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,友和通信システム株式会社,サブコン,求人なし,,神奈川県横浜市泉区緑園3-11-3,1989,代表取締役 山本 旅也,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,横浜共立鋼業株式会社,サブコン,求人なし,,神奈川県横浜市泉区岡津町2304-1,1976,代表取締役 野口 嘉春,18 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社高岡興業,サブコン,求人なし,,神奈川県横浜市泉区中田南5-60-91,1987,代表取締役 高岡 杏里,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社中川メンテナンスサービス,設備管理・メンテナンス,求人なし,,愛知県名古屋市港区須成町1-1,1984,代表取締役 中川 秀郎,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ホーム建窓,住宅設備・建材,求人なし,,京都府京都市南区久世東土川町200-12,1988,代表取締役 河合 良忠,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社スガナミ,サブコン,求人なし,,大阪府大阪市此花区春日出中2-7-13,1958,代表取締役 菅波 靖起,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エード,建設コンサルタント,求人なし,,東京都港区虎ノ門3-7-11虎ノ門三須ビル 4Ｆ,1970,代表取締役 石田 幸博,22 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アサヒ電気設備,サブコン,求人なし,,愛知県海部郡飛島村大字渚2-1-5,1988,代表取締役 山本 泰治,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社高橋技建,サブコン,求人なし,,愛知県名古屋市港区十一屋2-72,1989,代表取締役 髙橋 政彦,12 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社森祥化粧合板,住宅設備・建材,求人なし,,京都府京都市南区吉祥院新田弐ノ段町85-2,1986,代表取締役 森下 将治,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エヌ・エイチ・ケイ日本ハウス神戸,ゼネコン,求人なし,,兵庫県神戸市東灘区御影本町4-3-11,1996,代表取締役 高久 芳子,77 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社タカハ都市科学研究所,建築設計事務所,無,,東京都港区西新橋3-3-1ＫＤＸ西新橋ビル 8Ｆ,1973,代表取締役 冨永 将,84 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,晶和電気工業株式会社,サブコン,無,,京都府京都市南区西九条菅田町3-1,1974,代表取締役 藤井 正,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,三和実業株式会社,不動産仲介,求人なし,,東京都港区南青山2-22-19三和青山ビル 11Ｆ,1956,代表取締役 戸栗 正高人,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社日本建機,サブコン,求人なし,,新潟県村上市佐々木868-1,1980,代表取締役 金子 良治,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社トクダ,住宅設備・建材,求人なし,,京都府京都市南区吉祥院石原堂ノ後町16-3,1984,代表取締役 徳田 浩久,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,北斗測量調査株式会社,サブコン,求人なし,,新潟県村上市大津9-28,1960,代表取締役 榎本 幹也,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社日保,設備管理・メンテナンス,求人なし,,愛知県名古屋市南区明治1-14-47,1969,代表取締役 池山 捷彦,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ベター・ホームズ,不動産仲介,求人なし,,東京都港区六本木7-11-4ＲｏｐｐｏｎｇｉＢＬＥＳＳ 202,1970,代表取締役 古世 博之,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社きたむら,サブコン,求人なし,,兵庫県神戸市灘区森後町2-1-8カーサコモドビル 1Ｆ,1947,代表取締役 大西 義一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ミズノワークス,建築設計事務所,求人なし,,兵庫県神戸市灘区徳井町3-4-1,1962,代表取締役 水野 裕友,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社テクノ物流サービス,プラントメーカー・プラントエンジニアリング,求人なし,,京都府京都市南区上鳥羽金仏町59,1990,代表取締役 田村 収,85 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,安濃建設株式会社,ゼネコン,求人なし,,三重県津市安濃町草生4326-1,1987,代表取締役 宇陀 清隆,55 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社イデアテクノロジー,住宅設備・建材,求人なし,,東京都港区浜松町1-9-11浜松町55ビル 7Ｆ,1973,代表取締役 森田 秀樹,90 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社豊原電気土木,サブコン,求人なし,,京都府京都市南区東九条河西町15,1989,代表取締役 豊原 博詩,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ウェイズ,内装・インテリア・リフォーム,求人なし,,兵庫県神戸市灘区岩屋北町4-3-16,1955,代表取締役 渡辺 健司,80 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社石井商事,建設・プラント・不動産業界,求人なし,,神奈川県横浜市泉区下飯田町730-1,1963,代表取締役 石井 賢士,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社リサイクル松栄,サブコン,求人なし,,大阪府大阪市西淀川区中島2-12-63,1993,代表取締役 松尾 美香,48 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社島田組,建設コンサルタント,求人なし,,兵庫県神戸市灘区八幡町4-8-4サン・ライズ六甲 2Ｆ,1947,代表取締役 島田 武幸,49 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,伸興熱工業株式会社,プラントメーカー・プラントエンジニアリング,求人なし,,兵庫県神戸市灘区備後町5-3-1ウェルブ六甲道1番街 305,1948,代表取締役 岡﨑 寛興,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,フォーム断熱株式会社,住宅設備・建材,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■ノンフロンウレタン現場発泡工事■硬質ウレタン現場発泡工事■気密測定 2023年2月doda掲載求人より引用,愛知県長久手市片平1-1105,1998,代表取締役 谷﨑 孝,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
