更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,上場市場名
2024-08-01,鵜川興業株式会社,建設・プラント・不動産業界,求人なし,,群馬県前橋市六供町4-20-6,1939,代表取締役 髙橋 秀直,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,高藤建設株式会社,建築設計事務所,求人なし,,福岡県北九州市門司区東新町1-1-30,1946,代表取締役 髙藤 元太郎,200 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社旭観光リース,不動産仲介,求人なし,,北海道札幌市中央区南六条西6-7-1第6旭観光ビル,1953,代表取締役 伊與部 淑惠,17 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社五明,サブコン,求人なし,,長野県長野市西和田1-11-46プライムハイツＲ．Ｋ 1Ｆ,1969,代表取締役 五明 久昇,45 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,金井興業株式会社,設備管理・メンテナンス,求人なし,,群馬県前橋市鳥羽町36-1,1960,代表取締役 清水 英樹,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社八栄保温工業,設備管理・メンテナンス,求人なし,,長野県長野市大字安茂里2158-48,1968,代表取締役 小池 和幸,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,福屋建設株式会社,建設・プラント・不動産業界,求人なし,,福岡県北九州市門司区東本町1-1-7福屋ビル 2Ｆ,1963,代表取締役 田中 純雄,70 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,勇建設株式会社,サブコン,求人なし,,北海道札幌市中央区北六条西14-4,1956,代表取締役 坂 昭弘,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社桂機械製作所,住宅設備・建材,求人なし,,群馬県前橋市文京町2-27-3,1961,代表取締役 黒﨑 浩行,96 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,板谷土建株式会社,サブコン,求人なし,,北海道札幌市中央区南十六条西8-2-20フロンティア山鼻,1946,代表取締役 敦賀 時代,80 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社森建,不動産仲介,求人なし,,和歌山県和歌山市田尻34-11,1975,代表取締役 森政 基,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,飯野物産株式会社,住宅設備・建材,求人なし,,福岡県北九州市門司区栄町1-5,1951,代表取締役 飯野 真一,15 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,関水電業株式会社,サブコン,求人なし,,群馬県前橋市田口町630-1,1964,代表取締役 齋藤 正美,27 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アマネックス,建設コンサルタント,求人なし,,群馬県前橋市下小出町3-2-7,1956,代表取締役 伊藤 明子,78 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社岩佐ビル,不動産管理,求人なし,,北海道札幌市中央区北三条東5-5,1949,代表取締役 岩佐 毅一,61 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社キムテック,住宅設備・建材,求人なし,,福岡県北九州市門司区大里戸ノ上1-5-32木村第一ビル 1Ｆ,1951,代表取締役 木村 眞治,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社岩見田・設計,建築設計事務所,求人なし,,北海道札幌市中央区北五条西10-5-1ノースウエスト510ビル 501,1965,代表取締役 小川 庄治,21 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社宇佐美商会,建設コンサルタント,無,,北海道札幌市東区北二十七条東12-1-8,1962,代表取締役 森 博幸,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,マツイ機販株式会社,設備管理・メンテナンス,求人なし,,長野県長野市大字川合新田3410-3マツイ機販ビル 2Ｆ,1974,代表取締役 中城 秀樹,34 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,エス・テー・ビー興発株式会社,不動産仲介,求人なし,,北海道札幌市中央区南一条西6-11札幌北辰ビル 3Ｆ,1963,代表取締役 吉田 泰久,250 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,木下建設株式会社,ゼネコン,求人なし,,和歌山県和歌山市和歌浦東4-3-9木下マンション 1Ｆ,1958,代表取締役 木下 智史,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ビーゴーイング,建築設計事務所,無,◆一級建築士事務所 北海道知事 (石)第3164号●建築設備の企画・設計・監理●建築設備の維持保全計画●建築設備診断及びリニューアル計画●環境・省エネルギー提案 2024年1月doda掲載求人より引用,北海道札幌市中央区北五条西10-5-1ノースウエスト510ビル 301,1964,代表取締役 林 浩三,17 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社大庭組,サブコン,求人なし,,北海道札幌市中央区南七条西15-2-21,1961,代表取締役 大庭 将宣,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社清水住建工業,住宅設備・建材,求人なし,,長野県長野市松代町西寺尾1763,1966,代表取締役 清水 康弘,16 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,協栄電気株式会社,サブコン,求人なし,,福岡県北九州市門司区社ノ木1-8-1,1965,代表取締役 小田 法壽,42 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,山崎プラント株式会社,プラントメーカー・プラントエンジニアリング,求人なし,,福岡県大牟田市大字吉野1615,1967,代表取締役 山﨑 一正,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,和生産業株式会社,サブコン,求人なし,,福岡県北九州市門司区風師3-6-18,1981,代表取締役 新井 宰賢,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,宮尾商会株式会社,内装・インテリア・リフォーム,求人なし,,長野県長野市篠ノ井西寺尾1030-3,1967,代表取締役 宮尾 毅,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社創建,住宅設備・建材,求人なし,,長野県長野市大字穂保461-6,1977,代表取締役 白石 郁夫,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,城田興業株式会社,サブコン,求人なし,,群馬県前橋市石倉町3-6-26,1963,代表取締役 城田 悦也,60 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,福興建設株式会社,ゼネコン,求人なし,,和歌山県和歌山市加太835-3,1955,代表取締役 松井 良樹,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,キタコー株式会社,不動産仲介,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 1.ビル・マンション・駐車場賃貸、管理業2.不動産売買・斡旋業3.損害保険代理業4.上記に付帯する一切の業務企業ホームページ http://www.kitakou.co.jp/ 2023年3月doda掲載求人より引用,北海道札幌市中央区南一条西6-21-1センチュリーヒルズ 201,1971,代表取締役 草野 浩平,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,立川工業株式会社,設備管理・メンテナンス,求人なし,,北海道札幌市中央区南二十一条西16-1-3,1955,代表取締役 福澤 昇,60 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社タキハタ,内装・インテリア・リフォーム,求人なし,,和歌山県和歌山市向13,1954,代表取締役 瀧畑 豊宏,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社寺島工務店,住宅（ハウスメーカー）,求人なし,,長野県長野市安茂里小市2-19-2,1968,取締役 寺島 秀敏,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ハウジングプラザ,内装・インテリア・リフォーム,無,■リフォーム事業■新築・注文住宅事業■塗り替えリフォーム事業■不動産事業■ホームインスペクション事業■家電製品販売事業 2023年9月doda掲載求人より引用,福岡県北九州市門司区西海岸1-3-1門司港プラザビル,1989,代表取締役 松本 元吉,35 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,第一電機設備工業株式会社,サブコン,求人なし,,和歌山県和歌山市下町47第一ビル 1Ｆ,1972,代表取締役 野井 和重,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社岡本ＲＳ外装,サブコン,求人なし,,和歌山県和歌山市狐島37-5,1975,代表取締役 岡本 茂也,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,中沢勝一建築株式会社,サブコン,求人なし,,長野県長野市松代町東条1697-1,1974,代表取締役 中澤 毅,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社門司造園,サブコン,求人なし,,福岡県北九州市門司区大字伊川504-9門司造園ビル 104,1975,代表取締役 野上 貴子,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,紀陽ダイキン空調株式会社,設備管理・メンテナンス,求人なし,,和歌山県和歌山市西浜803-17,1967,代表取締役 東山 雅昭,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社丸和商会,サブコン,求人なし,,和歌山県和歌山市南中間町77-1,1965,代表取締役 塩﨑 和仁,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社南香園,サブコン,求人なし,,北海道札幌市中央区北十一条西15-1-52,1963,代表取締役 廣部 悟志,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社霜鳥,ゼネコン,求人なし,,長野県長野市若里1-27-2,1979,代表取締役 霜鳥 裕達,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社赤土建設,住宅（ハウスメーカー）,求人なし,,和歌山県和歌山市毛見102-4,1966,代表取締役 赤土 洋一,22 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,日本防水総業株式会社,住宅設備・建材,求人なし,,北海道札幌市中央区北三条東4-1,1952,代表取締役 長竹晃平,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社北九測量設計,建築設計事務所,求人なし,,福岡県北九州市門司区小松町1-24,1978,代表取締役 近松 俊暢,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,前橋園芸株式会社,住宅設備・建材,求人なし,,群馬県前橋市亀里町201-1,1970,代表取締役 中村 敬太郎,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社マエダ,設備管理・メンテナンス,求人なし,,和歌山県和歌山市小松原通4-14,1959,代表取締役 前田 芳宏,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,竹澤建材工業株式会社,内装・インテリア・リフォーム,求人なし,,群馬県前橋市鶴光路町370-1,1980,代表取締役 竹澤 孝司,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,窪田工業有限会社,プラントメーカー・プラントエンジニアリング,求人なし,,福岡県北九州市門司区城山町5-19,1977,代表取締役 窪田 博子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
