更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,上場市場名,事業内容
2024-08-01,株式会社鈴木設備,設備管理・メンテナンス,求人なし,兵庫県尼崎市久々知2-23-22,2006,代表取締役 鈴木 康生,2 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社タイラ,サブコン,求人なし,大阪府八尾市南木の本4-106-1,2007,代表取締役 平 康広,6 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アミックス,不動産管理,求人なし,広島県東広島市西条土与丸6-2-56クレシェンドビル 1Ｆ,1964,代表取締役 小川 隆治,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ムラヤマ,住宅設備・建材,無,大阪府大阪市生野区巽南4-9-2,1989,代表取締役 村山 政規,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社リモ,内装・インテリア・リフォーム,求人なし,大阪府大阪市北区本庄西1-6-14第一明和ビル 2Ｆ,1990,代表取締役 三野 和彦,22 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エスアンドエフ,建築設計事務所,求人なし,大阪府大阪市北区西天満4-6-18アクセスビル 7Ｆ,1989,代表取締役 中屋 太志,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ネクストステージ,不動産仲介,求人なし,大阪府吹田市江坂町1-23-5大同生命江坂第2ビル 7Ｆ,2002,代表取締役 名越 正典,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ケイ・メック,設備管理・メンテナンス,求人なし,大阪府枚方市牧野阪1-8-14ユニティ1－3－Ｂ,2000,代表取締役 國澤秀徳,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社大優,ゼネコン,求人なし,大阪府堺市中区新家町765-11,2003,代表取締役 脇村 和生,35 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社テクノベル,プラントメーカー・プラントエンジニアリング,求人なし,大阪府大阪市城東区東中浜7-8-5,1991,代表取締役 澤 宏平,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,テクニカルライト株式会社,内装・インテリア・リフォーム,求人なし,大阪府東大阪市本庄西1-4-3,2001,代表取締役 石橋 弘,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ツカサテック,建築設計事務所,無,大阪府大阪市東淀川区淡路5-19-26,1974,代表取締役 垣尾 典,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アボス,サブコン,無,大阪府大阪市鶴見区横堤4-11-6アボスビル,1998,代表取締役 西尾 力豊,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,阪神北トーヨー住器株式会社,内装・インテリア・リフォーム,求人なし,大阪府豊能郡豊能町光風台2-11-20,1993,代表取締役 有本 国幸,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ウエブリーディング,住宅（ハウスメーカー）,求人なし,奈良県香芝市磯壁6-607-1,2003,代表取締役 前田 千幸,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社タケシン,ゼネコン,求人なし,大阪府守口市南寺方南通3-11-6,2003,代表取締役 増田 伸二,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,新大阪プロパティ株式会社,不動産仲介,求人なし,大阪府大阪市淀川区東三国3-10-21トヨタカローラ新大阪本社内,1978,代表取締役 久保 行央,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社近確機構,建設コンサルタント,求人なし,大阪府大阪市中央区農人橋2-1-10大阪建築会館 7Ｆ,2002,代表取締役 薄木 三男,37 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社リンククリエート,内装・インテリア・リフォーム,求人なし,大阪府大阪市浪速区湊町2-2-45,1997,代表取締役 小笹 公也,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,小原工業株式会社,設備管理・メンテナンス,無,大阪府大阪市淀川区木川東3-5-21第三丸善ビル7ＦＧ号室,1954,代表取締役 河田 泰弘,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社飛鳥建設工業,設備管理・メンテナンス,求人なし,大阪府大阪市東住吉区公園南矢田4-22-39,2000,代表取締役 白川 将平,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ＡＰＥＸ,不動産仲介,求人なし,大阪府大阪市北区西天満2-9-8,2003,代表取締役 荒俣 貢,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社大阪匠工業,内装・インテリア・リフォーム,無,大阪府東大阪市稲田新町2-9-21,2002,取締役 石井 克美,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社リンクシステム,ディベロッパー,求人なし,大阪府大阪市西区土佐堀1-6-6ＬＩＮＫ ＨＯＵＳＥ ｔｏｓａｂｏｒｉ,1992,代表取締役 松本 吉史,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,速見株式会社,不動産仲介,求人なし,大阪府吹田市山田西3-44-9,1955,代表取締役 速見 由昭,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,民豊株式会社,不動産仲介,求人なし,大阪府大阪市中央区瓦町1-6-1405 シティタワー大阪 405,1959,代表取締役 丸山 運平,12 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社日本ビル総合サービス,建築設計事務所,無,大阪府大阪市住吉区清水丘3-14-5,1969,代表取締役 小南 賢二,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ラベルック株式会社,サブコン,求人なし,大阪府大阪市平野区加美北8-4-27,1977,代表取締役 岩田 逸朗,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社ジェイジェイドリーム,内装・インテリア・リフォーム,求人なし,大阪府大阪市平野区長吉出戸6-15-31,2002,取締役 藤井 実,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アクラス,不動産仲介,求人なし,大阪府大阪市北区梅田1-11-4大阪駅前第4ビル 1901,2002,代表取締役 庚塚 啓祐,90 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,山中溶接工業株式会社,ゼネコン,求人なし,兵庫県西宮市高木西町8-8401,1996,代表取締役 山中 かよ子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社三恵工業,サブコン,求人なし,兵庫県尼崎市長洲本通2-9-38,1956,代表取締役 智多 昌志,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社服地のはらだ,不動産仲介,求人なし,広島県広島市安佐南区川内1-24-3,1953,代表取締役 原田 賀弘,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アリキ,サブコン,求人なし,広島県広島市西区竜王町2-11,1973,代表取締役 福田 光剛,32 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社クスタニ,住宅設備・建材,求人なし,大阪府大阪市北区南森町2-4-3,1951,代表取締役 楠谷匡朗,43 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ダイケングローリー,サブコン,求人なし,大阪府大阪市鶴見区放出東1-18-23スギハラビル,1955,代表取締役 杦原祥文,70 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エスポート,不動産仲介,無,大阪府大阪市中央区南船場3-6-10エミネント心斎橋ビル 602,1995,代表取締役 手塚 淳之,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,【事業内容】不動産売買・賃貸・管理及び媒体不動産の所有・利用・賃貸借の仲介及び鑑定不動産の有効利用に関する企画・調査・立案住宅の増改築・立替及びリフォーム建築の設計・管理及び請負自動車駐車場の経営インテリアコーディネイト業務損害保険代理業・生命保険の募集に関する業務 2024年1月doda掲載求人より引用
2024-08-01,株式会社西島錺工所,不動産仲介,求人なし,大阪府茨木市新庄町11-3ＧＩＺ 1Ｆ,1976,代表取締役 西島 義久,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社安全土地建物,不動産仲介,求人なし,大阪府枚方市渚栄町6-18,1989,代表取締役 阿部 啓子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ライフイノベーション,土地活用,求人なし,大阪府大阪市淀川区西中島5-5-15新大阪セントラルタワー 10Ｆ,2003,代表取締役 阿江 九美子,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社優大建装,内装・インテリア・リフォーム,求人なし,大阪府大阪市東住吉区湯里2-14-12,2003,代表取締役 松田 峰健,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社進功テクノ,設備管理・メンテナンス,求人なし,大阪府東大阪市中鴻池町1-6-6,2003,代表取締役 宗石 勝,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社野間産業,サブコン,求人なし,広島県広島市中区大手町5-19-17リバーサイドビル,1975,代表取締役 志和 裕人,6 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,アイワ産業株式会社,サブコン,求人なし,広島県広島市安佐北区小河原町512-1,1976,代表取締役 布元 成治,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社リフレ三和建設,内装・インテリア・リフォーム,求人なし,兵庫県宝塚市旭町3-2-10,1971,代表取締役 藪内 剛,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,荒清荷材株式会社,不動産仲介,求人なし,大阪府豊中市上野西2-20-8,1967,代表取締役 野口 芳男,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,メディアサービス株式会社,不動産仲介,無,大阪府豊中市寺内2-13-4緑地ＭＩビル 102,1991,代表取締役 松本 茂,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社オーク,住宅設備・建材,求人なし,兵庫県宝塚市旭町2-22-3,1991,代表取締役 白倉 史浩,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ゆたかコーポ,不動産仲介,求人なし,大阪府大阪市淀川区木川東4-5-34ゆたか．コーポ 101,1982,代表取締役 豊田 明子,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社シーケィ・テック,建築設計事務所,求人なし,広島県広島市中区橋本町6-17,1974,代表取締役 西村 元次,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,大崎建装株式会社,ゼネコン,求人なし,広島県広島市中区吉島町1-25,1975,代表取締役 大崎 修,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,中国倉庫運輸株式会社,不動産仲介,求人なし,広島県広島市安佐南区安東4-41-11,1975,代表取締役 藤田 和広,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エアテクノス,サブコン,求人なし,大阪府大阪市城東区東中浜7-3-29,1986,代表取締役 山口 剛志,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ロッコウアトム,内装・インテリア・リフォーム,求人なし,福岡県福岡市博多区板付4-12-3,1987,代表取締役 忍田 勉,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社高城舗道,サブコン,求人なし,福岡県福岡市西区愛宕2-18-12第一岩本ビル 106,1977,代表取締役 鶴田 登志夫,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
