更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-07-01,中央土建株式会社,ゼネコン,2,■事業内容：総合建設業（一般土木建築、一般住宅建築等）,秋田県秋田市大町1-3-8秋田ディライトビル1F,1949,42.0,40,40百万円,https://www.chuoudoken.co.jp,,
2024-08-01,寿建設株式会社,サブコン,3,■事業内容：トンネル工事・トンネル補修工事では全国トップクラスの特殊技術を持ち、地元公共工事でも、国土交通省「工事成績優良企業」を2年連続認定（2014年、2015年）等、技術力のある土木工事会社です。特化した技術力に加え、厚生労働省「安全衛生優良企業」認定（2016年～2018年）、経済産業省「健康経営優良法人」認定（2017年～2019年）等、社員の安全と健康を第一に事業展開しています。,福島県福島市飯坂町平野字東地蔵田8-1,1966,,92,35百万円,http://www.kotobuki-c.net/,,
2024-07-01,東亜サーベイ株式会社,建設コンサルタント,1,■会社概要昭和48年の創業以来、多くの発注機関の方々にご支援を頂きながら、地域に根ざした測量・土木設計を主とした建設コンサルタントとして、豊かで住みやすい環境づくりに携わっております。■事業内容・測量全般、航空測量及び地質調査に関する業務 ・土木建設コンサルタント業務 ・補償コンサルタント業務 ・環境アセスメント業務 ・ＧＩＳ関連業務・各種データマネジメント業務 ・交通量調査業務 ・流量観測業務 ・各種調査業務,栃木県宇都宮市西2-5-20,1973,46.0,32,10百万円,http://www.toa-survey.co.jp/,,
2024-08-01,株式会社千葉中央建工,サブコン,3,■事業内容： 建設業（基礎工事）旭化成建材株の商品の施工販売を行っております。ベースパック工事・杭工事・地盤改良工事等。,千葉県千葉市若葉区千城台東1-25-16メゾンドリーム102,1988,,3,10百万円,http://cc-kenko.com/,,
2024-08-01,古河林業株式会社,住宅設備・建材,29,■企業概要：当社では、「国産材」にこだわった家づくりを行っております。材料の生産から設計・施工・メンテンスまでワンストップでサーイスを提供しております。適齢期をむかえた木を伐り、お住まいをつくり、木を伐った後には、苗木を植えています。新たに植えた苗木は、成長の過程でCO2をたくさん吸収・固定化することに加え、雨水を留め、きれいな水の源となり、森林として訪れる皆様にやすらぎを感じていただく等、様々な機能を発揮します。,東京都千代田区大手町2-6-4,1875,,220,100百万円,https://www.furukawa-ringyo.co.jp/,,
2024-07-01,山二施設工業株式会社,住宅設備・建材,1,＜事業内容＞ ■秋田県知事（特定建設業）許可管工事業、土木工事業、とび・土工工事業、機械器具設置工事業、水道施設工事業■秋田県知事（一般建設業）許可建築工事業、電気工事業、消防施設工事業、大工工事業、屋根工事業、タイル・れんが・ブロック工事業、内装仕上工事業、鋼構造物工事業、舗装工事業、しゅんせつ工事業、塗装工事業、石工事業、解体工事業＜組織構成＞本社横手支店大曲営業所本荘営業所能代営業所潟上営業所,秋田県秋田市山王5-1-7,1951,40.0,139,80百万円,http://www.yamani-s.co.jp/,,
2024-07-01,株式会社大江設計,建設コンサルタント,1,■事業概要： ICT事業、建設コンサルタント、測量、補償コンサルタント、不動産登記、建築設計調査から計画、測量、設計を通じて安全で住みやすい街づくりに貢献しています。,宮城県仙台市青葉区南吉成3-1-7,1976,46.0,40,10百万円,http://www.ooe.co.jp/,,
2024-08-01,株式会社ホットハウス,不動産仲介,1,■事業内容：（1）不動産流動化事業 不動産売買（2）時間貸し駐車場経営(100円パーキング)（3）ハウス関連事業（4）土地建物の賃貸管理事業（5）三井住友海上火災保険株式会社代理店（6）土木建築設計・施工（7）太陽光発電事業（宮城県内8ヶ所稼動中）（8）全各号に付帯する一切の業務,宮城県仙台市青葉区本町1-5-31シエロ仙台ビル8F,1992,45.0,48,150百万円,"Failed to retrieve page, status code: 410",,
2024-07-01,株式会社道光産業,住宅設備・建材,2,「人と自然と環境の調和」を理想とする、「株式会社道光産業」は、秋田県秋田市に本社・工場を構える建設業の企業です。【企業規模と業界地位】同社は、従業員数15名で、建設業許可を取得しており、建具工事業や塗装工事業など幅広い分野での業務を行っています。主な仕入先には、YKKAP株式会社や株式会社LIXILなどの大手企業が含まれます。【経営ビジョンと経営者の魅力】同社は、創業者である工藤道男氏の想いを引き継ぎ、経営ビジョンに掲げた「人と自然と環境の調和」を追求しています。社長である小野寺明氏も経営者としての想いを持ち、社員との共創を重視しています。,秋田県秋田市新屋鳥木町1-47,1977,,15,20百万円,http://www.souzou-doko.jp/,,
2024-08-01,諏訪建設株式会社,サブコン,1,■事業内容について：・土木工事の施工業務現在は災害に備えた土木工事の需要も増えており、当社が請け負う工事数も増えております。■事業詳細について：下記を含めた施工業務を幅広く対応しております。・道路・河川・橋梁・耕地整理・宅地造成■組織構成について：6名社員がおり、5名が技術者、1名が事務員で事業を運営しております。人数が少ないことから、アットホームな環境の元、長期的にお勤めされる方が多いのが特徴です。,千葉県千葉市若葉区大宮台3-10-18,1984,,6,10百万円,なし,,
2024-08-01,株式会社アラキ総産,プラントメーカー・プラントエンジニアリング,2,■事業内容：回転機の仕上げ分野では、日本最大級のプラント職人会社です。1962年の創業依頼、プラント設備工事の中でも、最も技術を要する分野の一つである回転機械のエキスパートとして、ガスタービン、スチームタービン、ポンプ、コンプレッサー、及びボイラーなどの多岐に渡る工事を手掛けています。顧客からも「回転系非回転系を問わず高いレベルで対応できる」と評価を得ています。主に下記の2つの事業が柱となります。(１)電力プラントの機械器具設置工事。保守点検および修理(２)一般プラントの機械器具設置工事。保守点検および修理,千葉県市原市岩崎西1-6-15,1989,42.0,76,"1,000百万円",http://www.sosan.jp/,,
2024-08-01,セキスイファミエス東北株式会社,内装・インテリア・リフォーム,26,■事業内容： 増築、改築、塗装、設備、外装、外構、保全、その他,宮城県仙台市宮城野区榴岡3-4-1アゼリアヒルズ11F,2004,,361,100百万円,http://www.famis-tohoku.co.jp/,,
2024-08-01,株式会社国際開発コンサルタンツ,建設コンサルタント,3,■事業内容：都市計画コンサルタント業（建設コンサルタント）(1)都市計画…住民の声を尊重し、人々と自然環境とが融和した都市づくりを推進します。(2)交通計画…当社独自開発の交通シミュレーターにより、渋滞の緩和や歩行者の安全を守る施設整備を推進します。(3)都市整備…バリアフリー、ユニバーサルデザインの実現に向け、都市の基盤整備を推進します。(4)都市デザイン…まちの無電中化を推進し、住みやすく美しい、豊かな都市空間を創造します。(5)土木設計…CGの応用も加え、分かりやすく先進的な計画設計を行います。,東京都文京区小石川1-28-1小石川桜ビル3F,1971,47.0,73,100百万円,http://www.idec-inc.co.jp/,,
2024-07-01,国土建設コンサルタント株式会社,建設コンサルタント,1,■事業概要：道路等公共施設、土木関連の新設や修繕の測量・設計・調査,茨城県水戸市堀町1133-18,1977,42.0,45,30百万円,http://www.kokudokc.co.jp/,,
2024-06-01,有限会社東都通信,サブコン,1,■会社概要・1993年創業、栃木県宇都宮市に本社を置き、電気工事、建築工事などを中心に事業を展開しております。・栃木県宇都宮市内や県内、茨城県、埼玉県などの現場が多く、民間工事を中心に請け負っております。■事業内容・電気工事業・建築業・情報通信システムの販売、施工、保守・弱電システムの販売、施工、保守■特徴・強み・お客様の快適な生活をモットーにライフスタイルに合ったご提案を行い、丁寧でスピード感のある対応で信頼を獲得しております。・県内大手ハウスメーカーの協力企業として業務を請け負っており、今後も安定した業績を見込むことが出来ます。,栃木県宇都宮市駒生町1082-8,1993,45.0,7,3百万円,http://www.tohtotsushin.com,,
2024-08-01,株式会社ノーブルホーム,住宅（ハウスメーカー）,12,■事業内容：注文住宅の請負ならびに設計・施工管理、建売住宅の施工販売、宅地の企画開発・販売、外構工事の設計・請負・施工管理、家具の販売・コーディネート、リフォームの請負ならびに設計・施工管理、損害保険・生命保険代理店業務、資産開発提案（集合住宅建築の設計・請負・施工管理）,茨城県水戸市笠原町1196-15,1994,36.5,450,100百万円,http://www.noblehome.co.jp/,,
2024-08-01,総合施設株式会社,住宅設備・建材,1,■事業内容当社は設立50周年を迎える県内トップクラスの案件数を誇る管工事業者です（給排水暖冷房衛生設備工事において、県入札参加資格A級の等級格付）。秋田県内全域を対象に、住宅や公共施設の給排水衛生設備工事や空調設備工事、水道施設工事を通じて、社会の基盤を支えています。毎日の生活に欠かすことのできない「水」や、快適空間をつくる「空気」を確実にお届けするため、豊富な経験と知識で信頼いただける技術をもとに設計・施工しております。,秋田県秋田市外旭川三千刈106-1,1970,43.1,43,20百万円,http://sogo-shisetsu.com/,,
2024-08-01,株式会社ササキハウス,住宅（ハウスメーカー）,1,■事業内容：・注文建築の設計監理並びに施工販売・不動産の所有、売買、仲介、賃貸借、鑑定評価及び管理,山形県山形市流通センター1-8-1,1967,44.0,41,80百万円,"Failed to retrieve page, status code: 410",,
2024-07-01,株式会社総武検査工業,プラントメーカー・プラントエンジニアリング,1,◆超音波探傷検査（UT検査）◆超音波厚さ測定◆浸透探傷検査（PT検査）◆磁粉探傷検査（MT検査）◆放射線透過検査（RT検査）◆外観検査（VT検査）◆プラント検査◆板厚測定◆鉄筋ガス圧接部検査◆鉄筋探査◆仮組検査◆耐震診断業務◆現場溶接部管理◆アンカーボルト長さ測定◆サインポール検査◆建設施工管理◆現場業務,千葉県千葉市若葉区桜木北2-26-55 根本ビル2F,1986,,,"1,000万円",https://www.soubu-k.co.jp/,代表取締役 篠崎 俊,
2024-07-01,弘栄設備工業株式会社,設備管理・メンテナンス,2,■事業内容：空気調和設備工事、給排水衛生設備工事、電気設備工事、上下水道設備工事、消防設備工事、消雪・融雪設備工事、原料搬送設備工事、特殊設備工事、省エネ・環境保全設備の設計、施工及びメンテナンス,山形県山形市風間字地蔵山下2068,1954,40.0,130,35百万円,http://koeisetsubi.jp/,,
2024-05-01,志田建設株式会社,サブコン,1,■事業内容： 土木工事、とび・土工工事、管工事、舗装工事、造園工事、さく井工事、水道施設工事、解体工事■当社の特徴：官公庁を中心に山形県内のみならず、宮城県での災害復興関連工事にも貢献し、土木工事（治山、林道、道路改良他）を主に受注しています。■当社の社風：・かけがえのない自然を大切にし、地域社会への貢献を目指しています。・創業70年の伝統を伝え、チーム一丸となり努力やプロセスを評価しています。,山形県山形市双月町1-6-3,1950,45.0,24,45百万円,https://www.kensetumap.com/company/85159/,,
2024-07-01,広成建設株式会社,不動産仲介,1,■事業内容：・道路工事、下水道工事の公共工事や宅地造成や建築工事・解体等の民間工事、更に災害発生時の復旧作業や除雪作業など、地域の皆様の生活に密着した仕事をしています。・1990年に設立して以来、土木工事の他に発電事業・建築工事・不動産事業・土地開発事業等にも取組み、順調に業績を伸ばしています。会社の発展と共に社員一人ひとりの成長にも係わってきました。,福島県福島市瀬上町字西北川原55-1,1990,40.7,38,39百万円,http://www.kousei-kensetu.co.jp,,
2024-08-01,株式会社千歳建設,サブコン,1,■企業概要：当社は山形県山形市を本拠地とし、個人住宅から官庁・民間の大型ビルディングなどを建築する総合建築業者です。明治6年の創業以来、山形の美しい自然環境にふさわしい建築をモットーにし、山形県旧県庁舎（文翔館）などの文化施設や、学校の校舎・体育館、地域の公民館、介護施設、銀行、店舗などといった地域の暮らしを支える建築物の工事を多数手がけています。また、豊かな住まいづくりやあらゆるリフォーム・メンテナンス工事にも力を入れ、地域における総合建築業のリーディングカンパニーとして堅実な企業成長を果たしてきました。,山形県山形市富神台15,1960,45.0,54,75百万円,https://chitose-kensetsu.com/,,
2024-07-01,錦エステート株式会社,ディベロッパー,3,■事業内容：お客様が考える理想の暮らしの実現をお手伝いいたします。「錦ケ丘」は仙台市街に好アクセスで自然も豊かな絶好のロケーション。利便性と開放感を両立させた都市機能をもつ環境での快適な暮らしをトータルサポートいたします。家づくりから街づくりまで、住民の方々が安心して豊かな生活をお手伝いするため、地域に根差した事業を展開しております。（1）不動産事業：分譲住宅、宅地分譲、注文住宅、不動産売買仲介、宅地開発造成、造園工事、リフォーム工事、測量・地質調査（2）賃貸借等事業（3）保険事業：損害保険代理業務,宮城県仙台市青葉区錦ケ丘1-3-1,2001,40.0,56,100百万円,https://www.nishiki-estate.co.jp/,,
2024-07-01,ホクシア株式会社,内装・インテリア・リフォーム,6,■事業内容・特注木製家具の製造、販売及びその取り付け工事・特注木製家具を用いた内装改修工事,山形県山形市立谷川3-2015-2,1962,33.4,35,28百万円,https://hoxia.co.jp/,,
2024-08-01,黒澤建設工業株式会社,サブコン,2,■事業内容：空気調和設備事業（暖房設備・冷房設備・空気調和設備・換気設備・クリーンルーム設備等）、給排水衛生設備工事業（給水設備・排水設備・給湯設備・消火設備・消雪設備・医療ガス設備等）、土木工事（公共下水道本管布設・下水道接続・ガス本管布設・その他関連土木工事）、上下水道工事業（上水道本管布設・水源地場内施設・配水池施設・浄水施設・その他関連水道工事）、リニューアル・省エネ提案（各種相談・設計）,山形県山形市花楯2-9-21,1942,46.0,107,40百万円,"Failed to retrieve page, status code: 410",,
2024-07-01,仙建工業株式会社,ゼネコン,12,■事業内容：１．土木、建築、軌道等建設工事一式の請負２．前号各工事の企画、測量、設計、監理、コンサルティング３．不動産の売買、調査、管理及び賃貸業務４．一般廃棄物・産業廃棄物の処理,宮城県仙台市青葉区一番町2-2-13仙建ビル10F,1942,,698,250百万円,https://senkenkogyo.com,,
2024-07-01,株式会社興盛工業所,サブコン,3,■事業内容：管工事業（空気調和・衛生設備工事）,宮城県仙台市宮城野区日の出町1-1-35,1950,40.9,60,96百万円,http://www.koseikogyo.co.jp/,,
2024-08-01,株式会社友愛ビルサービス,設備管理・メンテナンス,1,■事業内容： ・環境衛生管理業務：清掃管理業務（建築物内外清掃管理業務、ハウスクリーニング、客室メンテナンス）、衛生管理業務（空気環境管理、給水管理、排水管理、害虫防除、廃棄物処理業務）・設備管理業務：運転保守業務（電気通信設備、空気調和設備、給排水設備、消防用設備、昇降機設備）・建物・設備保全業務：点検整備業務（建築設備の点検検査）・警備・防災業務：機械警備、常駐警備、保安・巡回警備、入金管理及び現金輸送、交通誘導・雑踏警備、駐車場管理,秋田県秋田市山王3-1-7東カンビル,1976,,655,10百万円,https://www.yuai-bs.co.jp/,,
2024-06-01,ヨシモトポール株式会社,ゼネコン,1,■企業概要：ヨシモトポール株式会社の経営理念「災害に強いくにづくりに良い品を」には、ものづくりの根底にある安全・安心・快適を絶えず追求するという揺るぎない決意が込められております。ポールをつくり続けて半世紀以上。これまで培ってきた多彩な技術・営業力に磨きをかけ、私たちは「心躍る挑戦」を全員で実践してまいります。■事業内容：１. 各種スチールポールの製造販売 ２. ポール関連に付帯する工事,東京都千代田区丸の内2-6-1丸の内パークビルディング19F,1961,38.9,221,300百万円,https://www.ypole.co.jp/,,
2024-07-01,小白川建設株式会社,ゼネコン,1,■事業内容： 土木一式工事、建築一式工事、とび・土工、舗装工事、しゅんせつ工事、水道施設工事、石工事、管工事、造園工事、解体工事建具工事、ガラス工事、内装工事、他、リフォーム工事全般店舗開発、店舗経営■当社の特徴：・地域に根ざし、地域と共にある企業としてこれからも成長し続けてまいります。・民間工事が7、8割、公共工事が2、3割です。大手ゼネコンからの仕事もあります。■当社の社風：・働きやすい職場作りを目指し、従業員のコミュニケーションを大切にしています。・毎年の新年会や花見、芋煮会、2年ごとの社員旅行など、仕事もオフも楽しむことが好きな社風です。,山形県山形市小白川町3-7-31,1976,45.0,25,20百万円,なし,,
2024-08-01,株式会社市村工務店,ゼネコン,4,■企業概要当社は、地元山形を拠点とし、寺社を中心とした伝統木造建築、マンション、オフィスビル、学校、病院などの現代建築、さらに土木事業と、設計から施工まで一貫して行う総合建築業者です。明治25年の創業以来130余年、伝統技術を守りながら、常に時代に即した最新の技術を追求しています。市村の建築はいつも人と社会のためにあり、企業活動の原点に人を捉え、その技術と心で信頼される企業をめざします。,山形県山形市久保田3-11-12,1959,41.2,74,80百万円,https://ichicom.co.jp/,,
2024-07-01,株式会社石川,サブコン,3,■事業内容： (1)路面標示、区画線塗装・橋梁塗・、塗装工事全般・道路区画線工事、駐車場整備工事（ライン、車止め、外構）、視覚障害者誘導標示工事、歩行者と車両の分離（路側帯、カラー塗装）、塗装工事(2)標識、落雪防止版、看板、保安用品・道路案内標識、落雪防止版、路側標識・出張式道路標識、ガードレール等の防護柵工事、カーブミラー他各種保安用品の設置工事、看板、道路保安用品の販売(3)外壁工事、リフォーム・屋根の塗替え、一般塗装工事、塗料および塗装関連商品の販売、一級建築士事務所(4)ナンバープレート・レイアウト提案,山形県山形市松山1-1-77,1965,,20,40百万円,http://www.kk-ishikawa.jp/,,
2024-07-01,株式会社秦・伊藤設計,ゼネコン,2,■事業内容： 建築設計・構造設計・電気設備設計機械設備設計及び施工管理■特徴（TOPICS）： 山形市で創業100年を迎える総合設計業企業公共施設を手掛けることが多く、長く地元の方々に利用していただく施設の設計に携わることが可能です。山形県内を中心に公共建物から民間医療施設・老人福祉施設･学校･工場と幅広くお客様からご依頼をいただいております。,山形県山形市松山3-3-15,1952,44.0,27,10百万円,http://www.zin-ito.co.jp/,,
2024-07-01,株式会社羽田設計事務所,建築設計事務所,2,■事業内容： （1）建築一般の企画・設計・監理（2）文化施設：美術館、図書館、文化会館（3）教育施設：学校、社会教育施設（4）スポーツ施設：体育館、プール、競技場、レクリエーション施設（5）業務施設：事務所、庁舎（6）その他：集合住宅、コミュニティ施設、福祉施設、建築に付随の外構・家具・サインの設計監理※近時は公共・民間とも幅広い種類の建物設計を受注。設計・監理とも規模の大きいプロジェクトに取り組んでいます。,山形県山形市寿町11-15ダイヤ48寿町ビル,,37.0,12,10百万円,http://hada-sekkei.jp/,,
2024-08-01,株式会社セキホーム福島,住宅（ハウスメーカー）,2,■事業内容： 1.住宅建築業 2.リフォーム工事 3.不動産売買業 4.損害保険代理店業,福島県福島市八木田字神明49-2,1989,40.0,32,25百万円,http://sekihome.co.jp/,,
2024-08-01,セルコホーム株式会社,住宅（ハウスメーカー）,3,■事業内容： (1)ビジネスパートナーチェーン事業(2)ホームコーディネート事業(3)リフォーム事業(4)商業、医療、保育施設等建築の設計、施工、請負(5)不動産・賃貸事業,宮城県仙台市青葉区上杉2-1-14ダイアパレス上杉2F,1959,36.0,244,100百万円,http://selcohome.jp,,
2024-07-01,株式会社創研コンサルタント,建設コンサルタント,1,■事業内容： 株式会社創研コンサルタントは調査・計画・設計を専門とする土木設計コンサルタント会社です。・建設コンサルタント・地質調査業・測量業・補償コンサルタント■社風： ・社会における経済／文化／技術分野の発展と公共の福祉、環境保全に対する理念を高める。・顧客要求に的確に対応し得る業務成果品を提供し、顧客満足度の向上を目指す。・発注者の信頼と自社関係者の誇りと質を高めることをもって品質方針とする。,秋田県秋田市山王1-9-22,1982,45.0,37,10百万円,http://www.sohken-c.co.jp/index.html,,
2024-07-01,小峯電業株式会社,サブコン,1,■事業内容：電気設備工事設計施工、電気通信設備工事設計施工、受変電設備工事設計施工、計装設備工事設計施工、消防設備工事設計施工、舞台音響・照明設備設計施工,千葉県千葉市若葉区殿台町127-1,1960,,43,45百万円,http://kominedengyou.co.jp/,,
2024-07-01,株式会社創建設計,建設コンサルタント,1,■事業内容： 1．建築計画の企画及立案2．建築設計及施工監理3．其の他、建築計画に関するコンサルタント業務,宮城県仙台市青葉区立町21-5-201,1968,,29,10百万円,http://www.soken-ae.co.jp/,,
2024-05-01,株式会社日下部工務所,設備管理・メンテナンス,1,■事業内容：土木・設備・建築・石材・舗装・造園に関する事業■事業の特徴：創業52年の同社は、官公庁の土木・上下水道工事、民間の給排水工事、石工事等を事業として展開しています。地元に根差し、培ってきた技術と経験を活かして、全員で人々の暮らしを安全に、便利にすることをモットーにしています。,山形県山形市志戸田862-1,,,10,20百万円,なし,,
2024-08-01,株式会社復建技術コンサルタント,建設コンサルタント,12,■事業内容：・建設コンサルタント登録（16部門）・IT関連事業・各種コンサルティング、事業支援・計画設計（構造、道路交通、河川、都市計画、防災計画、地質調査、環境調査、測量など）,宮城県仙台市青葉区錦町1-7-25,1946,,316,130百万円,https://www.fgc.jp/,,
2024-07-01,新和産業株式会社,サブコン,1,■事業内容： ・道路部…快適性・美観性・安全性のある製品を提案します。山形本社を拠点とし、庄内支店・仙台支店の３事業所において、道路建設資材の企画・設計・販売活動を展開しております。標識等は現地調査・レイアウト・安定計算などをトータルでご提案し、軽量盛土工法・補強土工法等の新工法も提案・設計を行っております。,山形県山形市近田37,1974,40.0,40,30百万円,https://www.shinwasangyou.co.jp/index.html,,
2024-08-01,足利不動産株式会社,不動産仲介,3,■事業内容について 〇不動産売買・仲介・斡旋業務 〇マンション・アパート・駐車場の賃貸・仲介・管理業務 〇アフラック募集代理店,栃木県宇都宮市馬場通り4-3-7,1964,,75,10百万円,https://www.ashikagafudousan.jp/,,
2024-08-01,東北ミサワホーム株式会社,住宅（ハウスメーカー）,32,■事業内容： 工業化住宅「ミサワホーム」の販売・施工ならびに｢住｣産業関連事業を展開しています。■事業詳細：東北ミサワホームは「住まいを通じて生涯のおつきあい」を企業理念に掲げ、宮城、福島、山形、岩手、秋田、青森の6県で、地域に密着したミサワホームの専業ディーラーとして活動を展開しています。当社は戸建住宅事業、分譲住宅事業、資産活用事業（戸建賃貸、アパート、高齢者賃貸、介護施設）、リフォーム事業、不動産事業（中古再生、中古流通、賃貸管理）、エクステリア事業等、住まいに関わる事業を行っております。,宮城県仙台市宮城野区新田東3-5-1ASMACI仙台TMビル3F,1969,35.0,607,100百万円,https://tohoku.misawa.co.jp/,,
2024-08-01,ヤマハサウンドシステム株式会社,建築設計事務所,7,■事業内容：業務用音響設備のプランニング・システム設計・施工・調整・保守等、並びに業務用音響機器の開発・製造を行っています。（1）ホール、劇場、ドーム等の大空間、体育館、宴会場、教会、議場・会議室・国際会議場・コンベンションホール、レジャー施設等の音響設備の提案、設計と施工（2）テレビ・ラジオ中継設備、学校放送、視聴覚教育設備、有線・無線の同時通訳設備、映写設備、総合的コントロールシステムの提案、設計と施工（3）電気音響設計、測定（4）保守業務委託、各機器の修理並びに据付工事（5）業務用音響機器の開発・製造,東京都中央区日本橋箱崎町41-12,2009,,190,49百万円,http://www.yamaha-ss.co.jp/,,
2024-08-01,株式会社カナメ,サブコン,5,■事業内容： 一般住宅外装・内装リフォーム・大型建築物の屋根施工・社寺建築・金属屋根の開発・製造・販売・施工、太陽光発電システムの開発・製造・販売・施工およびシステムの流通販売、太陽光発電事業,栃木県宇都宮市平出工業団地38-52,1971,42.5,120,88百万円,http://www.caname.net,,
2024-08-01,株式会社菊地組,設備管理・メンテナンス,1,■事業内容： 総合建設業として下記事業を展開しています。・総合建設業（土木/舗装/建築/造園/外構/解体他） ・環境維持管理・調査業務・清掃（道路/管渠/側溝他）・産廃処理再生（廃コンクリート/廃アスファルト）,栃木県宇都宮市平出工業団地45-2,1934,,21,20百万円,http://www.k-group.co.jp/index.html,,
2024-08-01,株式会社シェルター,住宅（ハウスメーカー）,12,■事業内容： ●木質構造部材の研究・設計・製造・販売 KES構法（接合金物工法） COOL WOOD（1・2・3時間の木質耐火部材） FREE WOOD（曲線・ひねりの部材）●木造建築（大規模・中高層・耐火）の設計（デザイン、構造設計・計算）・施工●木造防耐火設計、木造耐火コンサルティング●三次元加工による木製大型家具・木質インテリア製作●注文住宅の設計・施工、リフォーム●木造都市づくりの企画・コーディネート,山形県山形市松栄1-5-13,1974,39.0,120,90百万円,https://shelter.inc/,,
2024-06-01,小笠原建設株式会社,不動産仲介,1,■事業内容： ・土木、管、水道施設、舗装、とび・土工の各工事業・土石採取・販売業・宅地、建物の売買、賃貸及び仲介■社風：・「信用」と「創意工夫」を会社のモットーとし尚一層の技術開発と健全経営を追求し、地域社会の発展に努力精進致します。 ■同社の特徴：昭和37年創業以来「街づくり」の担い手として、大規模開発工事から、一般住宅の給排水衛生工事まで幅広い分野で、地域に根ざした営業をおこなっています。,山形県山形市篭田2-10-12,1972,45.0,20,30百万円,なし,,
2024-08-01,昱機電株式会社（アキラキデン）,プラントメーカー・プラントエンジニアリング,7,■事業内容：・上下水道設備等のエンジニアリング及び施工、維持管理・電力会社向け発電施設のソリューションサービス・受変電、空調、給排水設備の設計、施工、維持管理・産業用機器や電気機械等、日立製品の販売,宮城県仙台市宮城野区榴岡3-4-1アゼリアヒルズ6F,1956,,146,80百万円,http://www.akirakiden.co.jp/,,
2024-08-01,日豊工業株式会社,サブコン,4,■事業内容：建築・土木・舗装・設計並びにこれに付帯する事業■事業の特徴：公共施設のほか、民間施設や保育園・幼稚園、注文住宅、医療施設、土木工事、改修工事、共同住宅の施工実績が多数あります。■同社の営業所：・本社…栃木県宇都宮市若草1丁目1番6号・筑西営業所…茨城県筑西市伊佐山514番地・機材センター…栃木県宇都宮市新里町丙字熊野堂前677-1,栃木県宇都宮市若草1-1-6,1954,,47,30百万円,http://nippo-kogyo.net/index.php,,
2024-08-01,パスキン工業株式会社,建設コンサルタント,1,■会社概要・昭和27年8月、個人企業として栃木県宇都宮市和尚塚で創業しました。昭和30年にパスキンブロック工業株式会社として組織変更し、昭和41年にパスキン工業株式会社へ社名を変更し、総合建設コンサルタントとして栃木県を支えています。現在は栃木県宇都宮市野沢町に本社があり、本社工場、日光工場の他営業所が５ヶ所（日光営業所、栃木支店、佐野営業所、茨城営業所、福島営業所）にあります。,栃木県宇都宮市野沢町640-4,1955,,74,84百万円,https://passkin.co.jp/,,
2024-06-01,株式会社鱒渕建設,建築設計事務所,1,■会社概要・昭和5年9月、合資会社鱒渕材木店として創業後、平成21年4月、株式会社鱒渕建設を設立。栃木県宇都宮市にて運営しております。,栃木県宇都宮市中央3-15-13,1951,49.0,8,20百万円,なし,,
2024-08-01,株式会社むぎくら,住宅（ハウスメーカー）,2,■事業内容： 注文住宅事業・分譲住宅事業・土地分譲事業・リフォーム事業・不動産仲介事業・不動産買取事業・不動産賃貸事業,栃木県宇都宮市上戸祭町3007-22,1961,42.0,43,13百万円,https://www.mugikura.co.jp/,,
2024-08-01,ユーロフィン日本環境株式会社,サブコン,18,■企業概要環境に関する分析・調査業務を行っている会社です。最新設備を使用し、高精度・大量処理・短納期で環境分析サービスを提供する環境計量事業（土壌汚染調査・大気調査・水質調査・アスベスト/ダイオキシン等）と、環境アセスメントを始めとするコンサルティング事業（騒音/振動調査・自然環境調査等）を行っています。,神奈川県横浜市金沢区幸浦2-1-13,1974,,283,50百万円,http://www.eurofins.co.jp,,
2024-06-01,荻野建設株式会社,住宅（ハウスメーカー）,1,■事業内容：・一般建築（公共事業、病院、介護施設、地域施設・保育所、工場施設・倉庫、オフィス事務所、店舗・ホール、集合住宅）・木造住宅山形県を拠点に街づくりのトータルプロデュースをしており、街づくりのプロフェッショナルチームとして、 地域の人と自然に優しい環境づくりを目指しています。,山形県山形市あこや町3-15-28,1970,53.0,21,30百万円,https://www.ogino-kensetsu.co.jp/,,
2024-07-01,株式会社田村工務店,ゼネコン,2,■事業内容： 総合建設業、医療福祉施設開業支援事業,茨城県水戸市備前町6-43,1953,,21,40百万円,https://www.tamura-komuten.jp/,,
2024-07-01,株式会社鎌田建設,ゼネコン,2,■事業内容：（1）土木部門・一般土木工事の設計、施工、業務管理・測量業務全般・舗装工事業・水道施設工事業（2）建築部門・一般建築工事の設計、施工、業務管理、一級建築事務所・とび工事・大工工事（3）産業廃棄物処理部門・産業廃棄物処理業・産業廃棄物収集運搬業（4）不動産部門・宅地建物取引業・不動産賃貸業・不動産管理業務,宮城県仙台市宮城野区田子字権八160,1979,47.0,18,30百万円,http://www.kamatakensetsu.co.jp/,,
2024-07-01,株式会社東照電気,住宅設備・建材,1,■事業内容： 一般建築物から大規模建築物や特殊建築物までの電気設備に関する設計から施工までを行なっております。（LED照明、太陽光発電）■特徴： ・山形県の案件をメインに電気設備工事を行っておりますが、最近では宮城県における案件も増えております。・地元民間企業（ゼネコン）や官公庁からの案件がメインで、今年度は公共工事が6割と例年よりも多くなっております。,山形県山形市黄金74-4,1975,,45,20百万円,https://www.tosho-denki.co.jp/top.html,,
