更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,上場市場名,代表者
2024-07-01,株式会社イーテック24,電力,10,■事業内容：・高圧受電設備、監視業務・省電力、節電システム販売・電気工事業務,広島県広島市西区南観音8-15-5いいともビル3F,2007,81,10百万円,,http://www.etec24.com/,,
2024-08-01,株式会社ハルエネ,電力,8,"■事業内容： エネルギーおよびその附帯事業当社の新電力事業は、法人様向け新電力事業となり、供給量において業界第6位（新電力・低圧部門）、設立7年ほどで売上高は1,000億を超え、伸長率・顧客満足度もトップクラスに成長して参りました。現在も様々な販売チャネルを用いて販売戦略を展開しております。今後の中長期ビジョンとして、主軸のエネルギー（インフラ）事業をコアに据えたうえで、エネルギー領域に囚われない、様々な付加サービスを企画・展開し、当社サービスの価値向上を図る予定です。",東京都豊島区西池袋2-29-16,2010,,100百万円,,https://corporate.haluene.co.jp/,,
2024-05-01,東京ガスＮｅｘｔｏｎｅ株式会社,ガス,1,■事業内容１.ガス・電気機器、空調機器、住宅設備機器等住まいに関わる機器の販売・施工、ガス機器の修理２.東京ガスの委託事業（ガスの検針、設備点検、移転時のガスの開栓・閉栓、ガス工事等）３.住宅の増改築・リフォームのプランニング・施工・メンテナンス４.住宅・事務所・その他建物のガス設備・空調設備・給排水設備等の設計・施工■経営理念我々は、心と力を合わせお客さまの豊かさを支える仕事に真心込めて、社員・家族と共に物心両面の豊かさを追求する集団でなければならない。,東京都荒川区南千住3-13-1東京ガス千住ビルA館6F,2014,398,80百万円,,https://krs.bz/nextone/s/tokyogasgroup,,
2024-07-01,インフラスト株式会社,新エネルギー（太陽光・風力・地熱・バイオなど）,1,■事業内容：同社は、再生エネルギー事業、オフィスインフラ事業において、住宅用に特化して太陽光発電システムやエコキュート、蓄電池などのご提案をしています。現在住宅用の再生可能エネルギーは、日本政府の普及促進の後押しもあり、今後のマーケット拡大に期待できます。,福岡県福岡市博多区博多駅南1-2-3博多駅前第一ビル6F,2003,35,10百万円,30.0,http://infrast.jp/,,
2024-07-01,株式会社クールトラスト,新エネルギー（太陽光・風力・地熱・バイオなど）,3,■事業内容： グループ企業内で、主に太陽光発電所の管理や運営、ファンドの組成や運用など発電事業関連全般に関わっております。太陽光発電事業に関する発電事業、O&M業務、アセットマネジメント業務、ファンド組成・運営・管理、第二種金融商品取引業、資産の取得・売却、新電力事業保険媒介代理業までを担っています。,東京都千代田区丸の内1-8-3丸の内トラストタワー本館4F,2010,27,10百万円,,"Failed to retrieve page, status code: 410",,
2024-08-01,ｅｌＤｅｓｉｇｎ株式会社,石油・資源,4,■事業内容詳細◎コンサルティング 企業・地域の課題解決「持続可能性」「地方創生」等の社会課題の解決に対して、企業の成長戦略や新規事業の立案など、事業の発展や創造につながるプロジェクトに取り組んでいます。◎インキュベーション 新たな産業推進に対応する新規事業プロデュースコンサルティングを通して、また、私たち自身やパートナーのアイデアをもとにしたビジネスモデルに対して、自ら主体となった事業創造を行っています。＜グループ会社＞・エフィシエント株式会社・エネトレード株式会社・リニューアブルトレード株式会社・森のエネルギー株式会社,東京都港区白金1-27-6白金高輪ステーションビル4F,2014,20,10百万円,26.0,http://eldesign.jp,,
2024-06-01,日本小水力発電株式会社,電力,1,■事業内容：・小水力発電システムの設計、施工、保守・管理・既設設備のリプレース,山梨県北杜市大泉町谷戸3905,2002,27,30百万円,,http://www.smallhydro.co.jp/,,
2024-08-01,株式会社響灘火力発電所,電力,5,■会社補足：＜企業について＞【概要・特徴】バイオマス燃料と石炭の混焼から、バイオマス燃料100％の火力発電所へ切替工事を開始しました。,福岡県北九州市若松区響町1-94-4,2014,26,100百万円,,http://hibikinada.jp/,,
2024-07-01,日本エネルギー総合システム株式会社,電力,2,■事業内容： 再生可能エネルギー事業、建築請負事業、新電力事業、不動産事業■事業の特徴：（1）再生可能エネルギー事業…「コストパフォーマンスに優れた自社パネル」「一貫した施工体制」「万が一に備えた充実の保証」施工からアフターメンテナンスまで、充実のサービスを提供します。また、同社では太陽光発電における多数のメーカーを取り扱っており、幅広い選択肢の中から顧客の意向を聞き出し、様々な条件を考慮した上で顧客にとって最適なプランを提案します。,香川県高松市林町1964-1,2013,128,100百万円,,http://www.jpn-energy.jp/,,
2024-08-01,エア・リキードグローバルＥ＆Ｃソリューションズジャパン株式会社,ガス,5,"～世界の産業ガスを支えるトップカンパニー～■事業内容世界80ヶ国に展開し、グループ社員63,000名、世界中に100万人の顧客を抱えるエア・リキードグループ（1902年創立・フランス本社）の日本法人。産業ガス・医療ガスの分野では世界最大のグループ会社です。その100%子会社であるエア・リキードグローバルE&Cソリューションズジャパンはエア・リキードのエンジニアリング及びコンストラクション活動を担っています。最新の特許技術のもと、エネルギー効率に優れ、環境にやさしく、またコスト効率の高いプラント設備を設計しています。",兵庫県神戸市中央区御幸通7-1-15三宮ビル南館,2014,130,100百万円,,https://jp.airliquide.com/,,
2024-07-01,エネグローバル株式会社,新エネルギー（太陽光・風力・地熱・バイオなど）,1,★経産省の入札ランキング全国1位！太陽光発電所の開発において業界トップ企業です。■太陽光発電所の開発事業（企画、設計、施工管理）■発電事業者としての太陽光発電所の運営事業および再生可能エネルギーの売電事業■太陽光発電所の保守管理,東京都千代田区丸の内1-8-3 丸の内トラストタワー本館 20F,2014,48,1億円,,https://eneglobal.jp/,,代表取締役 李 力欧
2024-07-01,日本ＢＳＬ株式会社,新エネルギー（太陽光・風力・地熱・バイオなど）,1,■事業内容： 太陽光発電を中心とした事業展開により、企業活動の将来を支えます。4つの事業展開により、企業環境や太陽光発電市場の様々な変化によるリスクを最小限にし安定した事業を行っています。1．太陽光発電用設備販売事業弊社は産業用太陽光発電の架台をメインとして太陽光発電設備を専門に資材販売や開発を行っています。設計から申請まで多くの実績があり、取引先様には大手企業も多く年間約400ＭＷの架台を日本全国に出荷しています。架台はJIS規格に適合しており、強度計算書の作成も可能です。10年間の保証もつけておりますので安心してご利用いただけます。,千葉県八千代市緑が丘1-2-1,2014,17,20百万円,,https://lapsolar.co.jp/,,
2024-08-01,株式会社V・Tエナジーマネジメント,新エネルギー（太陽光・風力・地熱・バイオなど）,9,■事業内容：バイオマス発電所の運転管理業務■当社の特徴：各事業会社の運転管理（O＆M※Operation＆Maintenance）業務を行うことを目的として設立されました。。,東京都港区海岸3-20-30,2014,,10百万円,,なし,,
2024-06-01,株式会社楽,電力,3,■企業概要：太陽光発電システムやオール電化など、暮らしと環境に優しい製品をお客さまにご提案し、その販売と施工を行っている会社です。「楽に関わる全ての人を楽しく幸せにする」ことがモットーです。お客さまのお家を自分のお家のように考えて、販売・施工いたします。■事業内容：1.太陽光発電、蓄電池、オール電化、リフォームの販売・設計・施工・管理2.屋根外壁塗装、ドローン屋根診断、光熱費削減に関するコンサルティング3.住宅ローン借り換えサポート、各種補助金申請代行,秋田県秋田市保戸野すわ町3-22,2015,25,20百万円,35.0,http://www.raku-happy.jp,,
2024-08-01,フォレストエナジー株式会社,新エネルギー（太陽光・風力・地熱・バイオなど）,2,■事業内容：バイオマス発電所の開発並びに運営,東京都品川区上大崎3-14-37JESCO目黒ビル3F,2015,40,82百万円,,http://forestenergy.jp/,,
2024-06-01,株式会社アドバンス,新エネルギー（太陽光・風力・地熱・バイオなど）,1,■事業内容： 奈良市の株式会社アドバンスでは、電気工事一式・太陽光パネル工事・LED照明工事・受変電設備工事などの各種電気設備工事を承っております。建物の種類や設備の規模を問わず、全国どこでもフットワーク軽く駆けつけ対応いたします。全社員が「第一種電気工事士」資格をもち、加えて「一級電気施工管理技士」や「一級管工事施工管理技士」の保有者もそろっておりますので、どうぞ安心してご依頼ください。熟練の技術に裏打ちされた職人技で、的確かつ迅速に施工いたします。,奈良県奈良市西九条町3-7-1,2015,7,5百万円,,http://advance86.com/,,
2024-08-01,booost technologies株式会社,電力,35,■事業詳細:弊社は「より持続可能でNET-ZEROな未来を実現する」というミッションのもと、日本 No.1のSustainability ERPである「booost Sustainability Cloud」の開発運営を行う会社です。「booost Sustainability Cloud」というCO2算定SaaSを基軸としながら、気候変動/生物多様性/人権/労働問題/人口問題など、ESG全般のマネジメントを行なっています。,東京都品川区大崎1-6-4新大崎勧業ビルディング10F,2015,,"1,000百万円",36.0,https://booost-tech.com/,,
2024-08-01,株式会社エナジア,新エネルギー（太陽光・風力・地熱・バイオなど）,2,■事業内容：・再生可能エネルギー等による発電、熱供給事業およびその企画・管理・運営ならびに電気、熱(冷暖房・給湯)の供給・販売等に関する業務・再生可能エネルギーに関する発電・発熱・管理システムおよび再生可能エネルギー機器の開発・製造・販売ならびにコンサルタント業務・小規模・分散型電力および熱の売買・監視・モニタリング機能を有する「再生可能エネルギー WEB(バーチャル発熱電所)」の開発・運営・再生可能エネルギー政策・技術に関する調査、研究、資料収集…など,福島県郡山市亀田2-11-21,2014,10,55百万円,38.0,http://www.enagia.co.jp,,
2024-08-01,堺総合サービス株式会社,電力,2,■会社の特徴2015年5月に事業のノウハウを熟知した現在の役員が設立した若い会社で、設立以来増益継続中。両事業務共に業務の質と単価の高さで、「堺総合サービスは高いけれど質がいい！」との定評あり。取引先は上場企業とその関連会社が中心で、設立以来貸倒が一切なし。社長を中心に社内の雰囲気が明るく、人間関係が楽しい、発言が自由、何でも言える、出る杭を引っ張ってくれる、社員の成長を見守る会社です。本業から離れずに保有するノウハウと人材を生かした本業の中での多角経営で安定と更なる成長を目指しています。,大阪府堺市中区深井畑山町98-1,2015,89,30百万円,37.0,https://sakai-totalservice.co.jp/index.html,,
2024-08-01,株式会社サンヴィレッジ,新エネルギー（太陽光・風力・地熱・バイオなど）,7,■事業内容・太陽光設置工事、太陽光設備販売、太陽光発電所保守、管理、太陽光発電事業・蓄電池、住宅用太陽光システム工事、太陽光コンサルティング,栃木県足利市寺岡町351,2014,45,50百万円,,https://sunvillage-co-ltd.com,,
2024-08-01,株式会社ＭＩＲＡＩ　ＨＯＭＥ,新エネルギー（太陽光・風力・地熱・バイオなど）,3,■蓄電システムの販売・施工■太陽光発電システムの販売・施工■オール電化の販売・施工■リフォーム・外溝エクステリアの販売・施工■中部電力ミライズ販売代理店,愛知県名古屋市中区栄2丁目4-12 TOSHIN HONMACHI ビル9階東,2015,15,"1,000万円",26.0,https://mirai-home-gr.jp/,,代表取締役社長 黒野 正峰
2024-08-01,アドラーソーラーワークス株式会社,新エネルギー（太陽光・風力・地熱・バイオなど）,2,■事業内容： 太陽光発電先進国であるドイツのノウハウを強みに、国内でも屈指の技術を誇る企業として急成長中。2023年には国内O&M業界トップクラスの株式会社スマートエナジーのグループに参画したことで、さらなるサービス革新と事業拡大を目指しています。 【主な事業内容】・太陽光発電所の設計、設計評価、発電量調査、モジュール検査、竣工検査、TDD（テクニカルデューディリジェンス）、及び、コンサルティングサービス・太陽光発電所認証サービス・太陽光発電所のO&M（運用保守）サービス・中古太陽光発電所の評価、及び、リパワリング（最適化）サービス,神奈川県横浜市港北区新横浜2-17-2フォンターナ新横浜ビル9F,2015,24,30百万円,,http://adlersolarworks.co.jp/company/about/,,
2024-08-01,相馬エネルギーパーク合同会社,新エネルギー（太陽光・風力・地熱・バイオなど）,2,■事業内容： 持続可能な未来づくりを目指して、高い先進技術による発電を行っています。■同社の特徴：人々が生活するうえで欠かせない電気は、安定的に供給され続ける必要があります。日本ではエネルギー基本計画を立案し、従来の火力・水力をはじめ、太陽光・風力などの自然エネルギーまで多様な電力源を、環境負荷を低減しつつ活用していくことを閣議決定しました。こうした情勢の中、新たに誕生した同社は、温室効果ガスの排出抑制という社会の要請に、高い先進技術を活用して応えていきます。,福島県相馬市光陽2-2-21エム・セテック相馬工場内,2015,13,,48.0,http://soma.energy-park.jp/,,
2024-06-01,スリーアールエナジー株式会社,石油・資源,1,■事業内容： 次世代エネルギー事業(再生可能エネルギー) 「未来の子どもたちへ綺麗な地球を残そう」をテーマに顧客の要望に応えています。■特徴：同社は、スリーアール株式会社の事業を社内分社し、グループ会社として設立されました。■取扱製品：・太陽光…太陽電池モジュール（産業用、一般住宅用）、蓄電池、モニタ、ハイブリッド蓄電システム、蓄電盤、架台、パワーコンディショナ、接続箱,福岡県福岡市博多区東光2-8-30高光第一ビル2F,2015,74,3百万円,33.0,https://3rrr-hd.jp/,,
2024-06-01,株式会社東急パワーサプライ,電力,1,■事業内容：電力小売業、ガス取次業■当社の特色「新しい生活体験を、エネルギーとともに。」のスローガンのもと、でんき・ガスの小売り事業を展開東急グループの安定した経営基盤をもとに、お客様のニーズに即した新しい生活スタイルのインフラを支える企業,東京都世田谷区用賀4-10-1世田谷ビジネススクエアタワー,2015,87,"2,550百万円",42.7,https://www.tokyu-ps.jp/,,
2024-08-01,株式会社ＭＫＧ　ＪＡＰＡＮ,新エネルギー（太陽光・風力・地熱・バイオなど）,4,■事業内容： 太陽光発電のEPC,福岡県福岡市博多区博多駅前3-10-24藤井ビル2F,2013,18,70百万円,,https://mkg-japan.jp/,,
2024-06-01,株式会社トーヨー養父バイオエネルギー,新エネルギー（太陽光・風力・地熱・バイオなど）,3,■事業内容：・自然エネルギー等による発電、電気の供給および販売、設備の設置、運用および保守管理業務・自然エネルギー等に関する各種イベントの企画、製作、運営業務、調査研究および情報提供・バイオマスエネルギーの生産プラントおよびリサイクル施設のボイラーや附属設備の研究、開発、設計、建設、製造、販売、輸出入・バイオマスエネルギーの原料の生産に関する機器の研究、開発、設計、製造、販売、保守、輸出入・機械装置その他各種プラントの設計、製作、施工、販売、修理および保全管理・一般廃棄物や産業廃棄物の収集、運搬、処理および再生品の販売・新電力事業,兵庫県養父市大薮1153-3,2015,8,100百万円,,http://toyo-group.com/activities/bioenergy/,,
2024-06-01,響灘エネルギーパーク合同会社,新エネルギー（太陽光・風力・地熱・バイオなど）,2,■事業内容： バイオマス混焼石炭火力発電所の建設・運営,福岡県北九州市若松区響町2-7-2,2014,12,,44.0,なし,,
2024-06-01,株式会社ＲＥＭＹ,新エネルギー（太陽光・風力・地熱・バイオなど）,2,■事業内容： ・産業用太陽光発電EPC事業、不動産業、太陽光発電事業・ダイニングバー「THE FARM」「THE SHARAKU」の運営■太陽光発電総合事業：土地の仕入から許認可の申請・システムの提案・資材調達・基礎工事（伐採・伐根・整地）・架台設置～パネル取付け～系統連系までを全てワンストップで対応可能でございます。また自社発電所による太陽光発電事業も展開しており、クリーンエネルギーの発展に寄与しております。,神奈川県横浜市中区住吉町6-72シャンローゼ関内501,2015,17,1百万円,,http://remy.co.jp/,,
2024-06-01,ＲＥ１００電力株式会社,電力,2,■事業内容：◇再生可能エネルギー事業・ポータルサイトの運営、管理・省エネ、創エネ商材の卸販売・再エネコンサルティング・再エネ EPC・セカンダリーの売買◇電力事業・エネルギーリソースアグリゲーション・需給管理、顧客管理、自己託送、発電・販売計画・再エネ電力の小売、卸売、買取・蓄電池事業・電力及び環境価値のトレード,東京都中央区日本橋2-9-10,2016,,375百万円,,https://www.re100-denryoku.jp/,,
2024-05-01,株式会社レイズ,新エネルギー（太陽光・風力・地熱・バイオなど）,1,■事業内容： 当社では次の3分野を中心に、新規案件の投資・アセットマネジメントに関するコンサルティングを行っています。いずれも今後の市場発展が期待できるアセットタイプです。■事業内容詳細： ・再生可能エネルギー投資事業：不動産投資、M＆A、ファイナンシャルアドバイザー業務・ヘルスケア事業・インバウンド事業,東京都千代田区丸の内2-2-1岸本ビルヂング10F,2016,11,100百万円,42.0,https://www.reij.jp/,,
2024-07-01,株式会社ソラリスホープ,新エネルギー（太陽光・風力・地熱・バイオなど）,2,＜企業概要＞再生可能エネルギーの普及と安心・安全な運用で持続可能な社会に貢献します。再生可能エネルギーを活用し世界中に笑顔を届けます。全員が笑顔で活躍できる会社をつくります。再生可能エネルギーの推進を通して、笑顔を世界のすみずみまで届けたい。それが私たち「SOLARIS HOPE」の想いです。■事業内容＜太陽光事業＞メンテナンス：京セラに技術で認められたソラリスホープのメンテナンスサービス設計・施工：基礎から架台、機器、施工まで、すべて自社で設計・製造する社内一貫体制プロダクト：再生可能エネルギーを海外へ,愛知県名古屋市瑞穂区石田町1-34-20,2016,7,40百万円,38.0,https://solarishope.com/,,
2024-06-01,ブルースカイソーラー株式会社,新エネルギー（太陽光・風力・地熱・バイオなど）,1,再生可能エネルギー発電所の開発・発電・運営管理,東京都港区東新橋1-5-2 汐留シティセンター 8F,2009,116,,,https://www.blueskysolar.co.jp/,,代表取締役 藤宮 康洋
2024-06-01,株式会社イオンフレックスホールディングス,電力,2,■住宅設備関連商材の販売・施工■低圧電力の小売・買取事業■飲食事業■フィットネス事業■アウトドア施設運営,愛知県名古屋市中区丸の内2-16-3丸の内ATビル,2009,100,3000万円,,http://www.ionflex.co.jp/,,代表取締役 玉井 俊康
2024-08-01,Ｊａｐａｎ電力株式会社,電力,2,■事業内容： 電力小売事業、および付帯する各種事業,東京都豊島区西池袋1-4-10,2017,,10百万円,,https://www.japaden.jp/,,
2024-07-01,Ｑ．ＥＮＥＳＴホールディングス株式会社,電力,5,■事業内容： ⇒太陽光発電機器等の再生可能エネルギーシステム及び住宅機器等に係わる、製造・設計・販売・施工・設置・保守管理・撤去などの サービス提供、仲介・紹介。また発電事業及びその管理・運営並びに電気の供給、販売等に関する業務。,東京都港区芝4-10-1ハンファビル9F,2023,27,150百万円,39.0,https://www.q-enest.com/index.html#top,,
2024-08-01,インフィパワー合同会社,新エネルギー（太陽光・風力・地熱・バイオなど）,1,1.太陽光発電関連事業＊自社太陽光発電所開発、運営＊FIT/FIP/自家消費 太陽光発電所開発、運営＊住宅用太陽光発電システム販売・施工＊産業・住宅用蓄電システム開発・販売2.セキュリティ事業＊セキュリティ防犯システムの開発・販売＊防犯センサと監視カメラの開発・販売＊関連電源装置の開発・販売3.IoTシステム事業*IoT関連センサとIoTクラウドサーバーの開発,神奈川県横浜市中区宮川町2-55ルリエ横浜宮川町502号,2012,8,818万円,,https://infipwr.com,,代表社員 陳 沁
2024-06-01,株式会社ホールエナジー,電力,2,■事業内容： 電気料金最適化コンサルティング事業エネルギー関連事業,東京都品川区東五反田2-3-5,2016,9,32百万円,40.0,https://www.whole-energy.co.jp/#company,,
2024-08-01,株式会社ＺＥＳＴ,電力,1,電話回線事業部インターネット事業・新電力事業・OA、LED事業,埼玉県さいたま市大宮区土手町1丁目38-1,2016,20,,,https://z-est.co.jp/,,代表取締役 渡邉 朗
2024-08-01,株式会社ライズ,新エネルギー（太陽光・風力・地熱・バイオなど）,3,■事業内容： 太陽光発電売電事業、電動工具・農機具のリユース事業,東京都千代田区平河町2-16-2,2008,115,9百万円,27.0,https://rise-r.co.jp/,,
2024-07-01,東京ガスライフバルE-Do株式会社,石油・資源,1,■事業内容：（1）ガス・電気機器、空調機器、住宅設備機器など住まいに関わる機器の販売・施工、ガス機器の修理（2）東京ガスの委託事業（ガスの検針、設備点検、移転時のガスの開栓・閉栓、ガス工事など）（3）住宅の増改築・リフォームのプランニング・施工・メンテナンス（4）住宅・事務所・その他建物のガス設備・空調設備・給排水設備などの設計・施工,東京都中央区日本橋3-6-7,2008,400,28百万円,,https://tg-lifeval.jp/koto/,,
2024-08-01,ＰＮＦ　ＪＡＰＡＮ株式会社,新エネルギー（太陽光・風力・地熱・バイオなど）,4,■事業内容： IPP企業として多くの再生可能エネルギーによる発電所を開発および運営をしています。自社開発の稼働中の発電所を全国で160か所以上所有中。発電所の開発と運営は同社、発電所の建設はPNF POWER株式会社が担当しており、グループ会社全体が連係し、発電所の開発～運用保守までを一気通貫でサービス提供できることが特徴です。大手電力会社と20年の固定契約を結んでおり、販売先が安定しているため、売り上げが安定しておりますが、新規事業の開発にも積極的に取り組んでおります。,東京都千代田区岩本町3-10-4寿ビルディング9F,,,10百万円,,https://www.pnfgroup.co.jp/,,
2024-07-01,Ｈａｎｅｒｓｕｎ　Ｊａｐａｎ株式会社,新エネルギー（太陽光・風力・地熱・バイオなど）,1,■事業内容： ・産業用電力発電事業への太陽光電気製品の販売・統合型ソリューションサービスの提供・土地付き太陽光発電所の転売事業・商材卸し事業太陽光エネルギーの専門総合窓口です当社は、太陽光モジュールメーカーであり且つ太陽光の総合ソリューションプロバイダーです。太陽光発電システム・太陽光発電所開発～建築・投資などの分野で実績を積み重ね、市場から高く評価されております。これからも日本の再生可能エネルギー市場で先端的なソリューションプロバイダー・サービスプロバイダーであり続けワンストップサービス企業として日本市場に貢献しつづけてまいります。,東京都台東区台東3-15-3,2017,6,10百万円,45.0,https://www.hanersun.jp/,,
2024-07-01,株式会社でんきかんりみらい,新エネルギー（太陽光・風力・地熱・バイオなど）,2,■事業内容：電気保安業務,三重県津市神戸203-9,2017,8,3百万円,,https://dk-mirai.com/,,
2024-08-01,浜松ウォーターシンフォニー株式会社,新エネルギー（太陽光・風力・地熱・バイオなど）,3,■企業概要：世界有数の総合水処理メーカー「ヴェオリア」グループのグループ会社です。本企業は、ヴェオリアグループが浜松市から上下水道運営事業のコンセッション（独占的営業権）を受注したことにより設立された新会社です。日本で先駆けてコンセッション方式による下水道事業運営を行います。浜松市から数十年間のコンセッションを受注しており、浜松市公共下水道終末処理場（西遠処理区）運営事業と前号に附帯または関連する一切の事業を事業内容としております。,静岡県浜松市中央区松島町2552-1,2017,15,120百万円,,なし,,
2024-06-01,兵庫電力株式会社,電力,1,■電力・ガス・水道・エネルギー関連,【本社】兵庫県神戸市中央区御幸通8-1-6 神戸国際会館22階 ◆その他：大阪営業部・名古屋営業部・東京営業部・鹿児島支店,2017,165,3000万円,20.0,https://hyogo-epco.jp/,,代表取締役 田中 鋼二郎
2024-06-01,Ｓｕｎｎｅｘｔ株式会社,新エネルギー（太陽光・風力・地熱・バイオなど）,1,■事業概要：・自然エネルギーによる発電事業の管理・運営・電気の供給・販売事業■当社について：Sunnextはサニーライブホールディングスのグループ会社として2017年に設立した太陽光発電所開発会社です。全国各地で不動産開発ノウハウを活かしたデベロッパー事業を展開しており、太陽光発電所の開発から建設、運転開始後のメンテナンスまで、全てのプロセスを一貫して統括し、安全で安定した発電所の運営に取り組んでおります。,富山県高岡市能町750,2017,2,10百万円,,https://sunnylive.jp/company,,
2024-08-01,Q.ENESTでんき株式会社(旧：ジニーエナジー),電力,6,■事業内容： 小売電気事業,東京都港区芝4-10-1,2017,,10百万円,,https://www.q-enest.com/,,
2024-07-01,日本ＢＣＰ株式会社,石油・資源,1,■災害時における石油保管及び非常用車両の手配など、緊急事態発生時に、企業の事業継続計画に基づき企業の損害を最小限に抑え、事業の継続や復旧を図るための計画及び実行、石油製品の販売、輸出入■消防法及び建築基準法に基づく非常用発電機の定期点検並びに負荷試験の斡旋、施工、点検、メンテナンス■労働者派遣事業の適正な運営の確保及び派遣労働者の保護等に関する法律に基づく労働者派遣事業■有料職業紹介事業,東京都千代田区神田東松下町48番地 ism神田2階,2017,200,1億4700万円,,http://www.jp-bcp.co.jp/,,代表取締役社長 角谷 育則
2024-06-01,シノパワー株式会社,電力,1,■電力小売事業■情報通信サービス業■OA機器販売,東京都豊島区池袋2-65-1 プラザフェリス202号,2017,,800万円,,https://www.sinopower.co.jp/,,代表取締役 真貝 誠
2024-06-01,株式会社ｃｏｍａｍ,新エネルギー（太陽光・風力・地熱・バイオなど）,3,■事業内容(グループ企業含む)： 省エネ機器販売/機器保守管理メンテナンス/省エネビジネスコンサル事業/不動産売買/不動産仲介/不動産管理事業,福岡県福岡市中央区赤坂1-13-8赤坂ウイングビル7F,2017,70,20百万円,,https://comrade-ambitious.com/,,
2024-07-01,デジタルグリッド株式会社,電力,2,■事業内容： ・我々は「エネルギーの民主化を通じて人類を豊かにする」ことをミッションとして掲げ、60社を超える出資企業の事業パートナーとともに、日本で初めての民間企業が運営する電力取引市場「デジタルグリッドプラットフォーム（DGP）」を運営しています。・未来の子どもたちがエネルギーの制約にとらわれずに過ごせるように。電力取引に参入しやすいプラットフォーム＝市場を整えることで、人と地球に優しい「再エネ」をスタンダードにすることを目指します。,東京都港区赤坂1-7-1,2017,56,"2,643百万円",,なし,,
2024-06-01,株式会社シェアリングエネルギー,新エネルギー（太陽光・風力・地熱・バイオなど）,8,■概要株式会社シェアリングエネルギーは、巨大なエネルギー市場を変革すべく、2018年1月に設立したエネルギー業界のスタートアップ企業です。社内メンバーは、エネルギー業界のプロフェッショナルが集結しています。国内外のパートナー企業と協業し、より便利で効率的なエネルギー市場への変革を目指しています。■シェアでんき事業初期費用無料、日中電気料金無料で太陽光を設置利用できるサービスを全国で設置展開しています。現在、250社超のハウスメーカーと提携して事業を推進中です。また蓄電池や電気自動車等のエネルギーリソースも展開しており、再エネ電源の自家消費率を高めることを目指しています。,東京都港区新橋4-11-1A-PLACE新橋4F,2018,62,"1,170百万円",32.0,https://sharing-energy.co.jp/,,
2024-07-01,全農東北エネルギー株式会社,ガス,2,■事業内容： ・石油、LPガス類の保管管理、受払、運送、販売および保安・ガス事業法にもとづくガス小売事業・石油、LPガス類の製造・貯蔵・充填・販売に関わる施設および設備機器類の運営、および運営受託・電気小売り事業者の代理店事業,宮城県仙台市青葉区上杉1-16-3JAビル別館7F,2018,517,98百万円,,https://zennoh-energy.co.jp/company/zennoh-tohoku/,,
2024-08-01,株式会社ストエネ,電力,5,■事業内容：エネルギー事業「エネルギーから新しい仕組みをつくる」当社は、東証プライム上場企業の完全子会社で、事業部門からスピンアウトしたスタートアップ企業です設立7年目となりますが、主力のエネルギー事業（電力、ガスなど）は順調に拡大し、前事業年度末において売上高は440億円を超え、電力の契約世帯数は45万件を突破しました。今後も更なる成長を目指しております。事業規模拡大に伴い、エネルギー事業以外の様々な事業展開も検討しておりますことと、カスタマーサービスやシステムを中心とした管理体制の強化も進める中で人員採用を急ピッチで進めております。,東京都豊島区池袋2-36-1,2018,62,100百万円,35.0,https://sutoene.co.jp/,,
2024-08-01,株式会社リック,サブコン,1,【太陽光発電事業】太陽光パネルの設置・メンテナンス、土地の買取・管理、電力買取【建築事業】リノベーション、リフォーム、戸建て建築、解体作業【その他の事業】ハチの巣の撤去・ハチの駆除、保険事業,兵庫県加古川市野口町坂元68-1 上月ビル301,2018,,2000万円,,https://rick1017.com/index.html,,代表取締役 小倉 考喜
2024-06-01,株式会社タンソーマンＧＸ,新エネルギー（太陽光・風力・地熱・バイオなど）,3,■事業内容： GX（グリーントランスフォーメーション）事業https://tanso-man.com/media/,大阪府大阪市北区豊崎1-2-4西村ビル,,25,1百万円,,なし,,
2024-06-01,株式会社陸別町農業環境支援公社,新エネルギー（太陽光・風力・地熱・バイオなど）,1,事業概要(1) 農作業の代行、請負、受委託(2) 農業に必要な生産資材の製造及び販売(3) 酪農に必要な飼料及び敷料の製造及び販売(4) 農地肥培管理(5) 研修生の教育・指導(6) 上記各号に附帯又は関連する事業,北海道足寄郡陸別町字トマム1619-1,2019,,,,なし,,
2024-08-01,中部電力ミライズ株式会社,電力,26,■事業内容：・電気事業・ガス事業・エネルギー関連の機械器具及び設備の製造、販売、賃貸、修理、運転及び保守・蒸気、温水、冷水等の熱供給に関する事業・各種情報の収集、分析、処理、加工、提供及び販売に関する事業並びに広告事業・エネルギー利用、環境及び前各号に関する調査、エンジニアリング及びコンサルティング・法人及び個人向け各種支援サービスの提供及び斡旋・会員向け優待サービスの提供及び斡旋・前各号に附帯関連する事業,愛知県名古屋市東区東新町1,2020,1479,"4,000百万円",41.0,https://miraiz.chuden.co.jp/company/,,
