更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,上場市場名,代表者
2024-08-01,ファステムエンジニアリング株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,■事業内容：ポリオートセッター（ポリ内装袋自動装着機）、ポリオートクローザー（ポリ内装袋自動口封機）、全自動製函機、全自動封函機、セットアップケーサー、パレタイザー、コンベア搬送システム、その他自動化省力機器及び物流機器の製造及び取扱い,愛媛県松山市南吉田町2518,1998,45.0,33,10百万円,"Failed to retrieve page, status code: 410",,
2024-08-01,株式会社関東製作所,自動車部品メーカー,1,■事業内容：株式会社関東製作所は1948年の発足以来、東京の下町・江東区で長年ガラス用金型からプラスチック用ブロー成形金型の製作を行ってきました。現在はブロー成形金型に加えて、射出成形金型、真空成形金型、仕上げ加工機、検査機も製作しています。（1）ブロー成形金型事業（2）射出成形金型事業（3）加工機事業,東京都江東区森下5-18-13,1948,,202,69百万円,http://kanto-seisakusyo.jp/,,
2024-07-01,ナプソン株式会社,計測機器・光学機器・精密機器・分析機器メーカー,3,■事業内容：電子機械装置（半導体関連測定機器）の研究開発、製造販売、輸出・輸入,東京都江東区亀戸2-36-12,1984,45.0,42,50百万円,https://www.napson.co.jp/,,
2024-08-01,ヒエン電工株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,5,■事業内容：主に以下の３つの事業を中心に事業を行っています。(1)電線事業(2)産業機材事業(3)機能性フィルム事業,大阪府大阪市中央区道修町3-4-11新芝川ビル505号,1954,43.1,114,99百万円,https://www.hien.co.jp,,
2024-08-01,インテグラン株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,4,■事業内容： 電源技術とデジタル制御技術をもとにカスタム電源、産業用制御装置、メカトロニクス装置などの開発・設計・製造を行っています。【電源・装置事業部】・電源グループ特殊用途向け電源の設計、製造電子部品・板金等の部材調達、基板実装、組み立て、各種検査カスタム電源の開発・製造 ※スイッチング電源等・パターン設計グループパターン設計、伝送線路シュミレーション,東京都八王子市北野町568-9,1974,,133,100百万円,https://www.integran.co.jp,,
2024-08-01,大村技研株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容：カスタム装置の設計製作 半導体製造装置設置に伴う付帯工事全般,東京都品川区大崎4-13-8,1963,,150,20百万円,http://www.otec-jp.com/,,
2024-08-01,パナソニックＦＳエンジニアリング株式会社,システムインテグレータ（SIer）,求人なし,,東京都港区港南4-1-8リバージュ品川 14Ｆ,1962,,,200 百万円,"Failed to retrieve page, status code: 410",,代表取締役 鍛冶 正勝
2024-08-01,東芝ライテック株式会社,計測機器・光学機器・精密機器・分析機器メーカー,2,■概要：1890年に、日本で初めて白熱電球を実用化した東芝。その照明技術を継承する照明電材商品の総合メーカーが当社です。一般家庭用の照明から、ビジネスを支えるオフィス・商業施設等の照明、スタジアム・舞台照明等の大型施設における照明システムや車載光源・産業用光源まで、様々な生活シーンに密着した製品を、開発から製造販売まで一貫して手掛けています。,神奈川県横須賀市船越町1-201-1,1989,,2225,"2,400百万円",https://www.tlt.co.jp/tlt/,,
2024-07-01,テスコム電機株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,4,＜東証プライム上場のグループ会社 ミキサーやプロ向けドライヤーでTOPシェアを誇る家電メーカー＞【事業】家電製品の企画・開発及び製造エレコム株式会社のグループ会社 【製品】「理美容家電」／ドライヤー・カールドライヤー・ビューティーケアなど、「調理家電」／ミキサー・フードプロセッサー・ミルミキサー・コンベクションオーブンなど 「健康家電」／マッサージ器など 美容室向けのブランド「Nobby」の他、自社ブランドを展開しています。,東京都千代田区九段北4-1-28,1970,40.0,160,90百万円,http://www.tescom-japan.co.jp/,,
2024-06-01,株式会社理研オプテック,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容：【安全装置（特機事業部）】プレス作業時の事故防止に貢献するプレス安全装置をはじめ、プレス加工時の品質管理に欠かせないミス検出装置、荷重監視装置など、様々な製品により、顧客の製造品質・生産効率向上を実現、作業員の安全と工場設備資産を守ります。【保護めがね（第一事業部）】「安全性」「快適性」「軽やかなつけ心地」をコンセプトに掲げ、作業用セーフティーグラスの「次代」を切り拓き、プロフェッショナルの多様なニーズに応えます。工場等の作業現場ではもちろん、医療や教育でも市場シェアを獲得しております。,東京都品川区東大井2-6-9,1950,44.5,104,100百万円,https://rikenoptech.com,,
2024-07-01,山下電気株式会社,電子部品メーカー,2,■事業内容： プラスチック成形品、プラスチック成形用金型の製作・販売,東京都品川区南品川3-6-33,1937,42.0,187,100百万円,https://www.yamashita-denki.co.jp/,,
2024-08-01,森山産業株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,5,■会社概要：・1961年に設立し、自動車計器板用電球付ソケットや一般照明器具の開発を手がけてきました。10数年前からLED間接照明に特化した製品企画・開発に注力し、当社の製品は、虎ノ門ヒルズや東京駅八重洲口グランルーフなどの著名物件でも多数納入しています。・知的財産権取得状況特許 国内２件・意匠 国内17件（出願中2件)・商標 国内18件■事業内容：・LED光源用モジュール等の企画・開発・製造・販売・自動車計器板用電球付ソケットの企画・開発・製造・一般照明用光源及び器具の企画・開発・製造・販売,東京都品川区戸越3-4-18ゴールドステージビル5F,1961,,100,30百万円,http://www.moriyama-corp.co.jp/,,
2024-07-01,株式会社協立製作所,機械部品・金型メーカー,1,■事業内容：建設・産業・農業用油圧機器部品の製造,東京都品川区東中延1-2-19,1958,43.0,207,94百万円,http://www.kyoritsu-ss.co.jp/,,
2024-07-01,株式会社金属被膜研究所,受託加工業（各種加工・表面処理）,1,■各種無電解ニッケルめっき加工、およびステンレス電解研磨試作,東京都品川区西大井6丁目5-12,1955,36.3,69,1200万円,https://www.kinzokuh.co.jp/,,代表取締役 今田 悠
2024-06-01,株式会社サクセス,アミューズメント・エンタメ・ゲームメーカー,8,■事業内容:（1）ゲームソフトの開発・販売および運営（2）ビジネスソリューションソフトの制作および販売■特徴･魅力:株式会社サクセスは、競争の激しいゲーム業界の中で、45期を迎える老舗企業です。これまでに「おさわり探偵 なめこ大繁殖」「おさわり探偵 小沢里奈」をはじめ、1800本を超えるタイトルをリリースしてきました。充実の福利厚生！エンタメ補助、昼食補助、書籍購入補助、整体施術補助、スポーツクラブ利用補助など、ユニークな待遇があります。,東京都品川区東五反田1-21-13ファーストスクエア五反田3F,1978,37.0,216,100百万円,https://www.success-corp.co.jp/,,
