更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,代表者,上場市場名
2024-08-01,古河産機システムズ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,東京都千代田区大手町2-6-4常盤橋タワー,2004,448,300 百万円,,,代表取締役 岩間 和義,
2024-08-01,シュナイダーエレクトリックホールディングス株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,東京都港区芝浦2-15-6オアーゼ芝浦ＭＪビル,1975,444,100 百万円,,,代表取締役 白幡 晶彦,
2024-08-01,株式会社ガスター,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,,神奈川県大和市深見台3-4,1959,441,"2,450 百万円",,,代表取締役 石川 文信,
2024-08-01,株式会社アーレスティ栃木,自動車部品メーカー,求人なし,,栃木県下都賀郡壬生町大字壬生乙4060,1971,440,300 百万円,,,代表取締役 近藤 博文,
2024-08-01,コニカミノルタメカトロニクス株式会社,電子部品メーカー,求人なし,,愛知県豊川市八幡町東赤土2,2005,435,90 百万円,,,代表取締役 橋本 孝則,
2024-08-01,株式会社ジェイテクトフルードパワーシステム,自動車部品メーカー,求人なし,,愛知県岡崎市鉢地町字開山45,1958,434,254 百万円,,,代表取締役 岡安 高雄,
2024-08-01,ＴＰＲ工業株式会社,機械部品・金型メーカー,2,■事業内容： TPRグループの一員として1970年の創業以来、各種内燃機関に使用されます「シリンダライナ」の製造一筋に歩んでまいりました。 世界でもトップクラスのシリンダライナの専門メーカーとして、グローバルな活動を展開しています。 主には、世界各国7カ所の生産拠点のマザーとして、人的支援を始め技術指導や生産活動の総合的な支援・指導を行って来ました。,山形県寒河江市中央工業団地1,1970,433,205百万円,,,,
2024-08-01,株式会社北村製作所,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,新潟県新潟市江南区両川1-3604-12,1945,431,100 百万円,,,代表取締役 廣田 利明,
2024-08-01,ＮＥＣスペーステクノロジー株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,東京都府中市日新町1-10,1968,429,"3,530 百万円",,,代表取締役 片桐 秀樹,
2024-08-01,新日本造機株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,東京都品川区大崎2-1-1ＴｈｉｎｋＰａｒｋＴｏｗｅｒ,1929,427,"2,408 百万円",,,代表取締役 迫田 浩隆,
2024-08-01,ヨシワ工業株式会社,自動車部品メーカー,求人なし,,広島県安芸郡海田町明神町1-48,1963,426,90 百万円,,,代表取締役 吉野 正弘,
2024-08-01,株式会社山本製作所,電子部品メーカー,求人なし,,東京都板橋区清水町4-4,1945,421,365 百万円,,,代表取締役社長 高橋 俊雄,
2024-08-01,日立Ａｓｔｅｍｏ阪神株式会社,自動車部品メーカー,求人なし,,兵庫県三田市テクノパーク13-6,1939,420,213 百万円,,,代表取締役 深津 克明,
2024-08-01,株式会社別川製作所,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,,石川県白山市漆島町1136,1952,420,100 百万円,,,代表取締役 川島 直之,
2024-08-01,株式会社神菱,自動車部品メーカー,求人なし,,兵庫県小野市匠台6小野工業団地内,1957,420,100 百万円,,,代表取締役 橋本 健司,
2024-08-01,大豊精機株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,無,,愛知県豊田市上原町折橋1-15,1973,419,878 百万円,,,代表取締役 神谷 忠弥,
2024-08-01,株式会社ＭＨＩパワーコントロールシステムズ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,神奈川県横浜市中区錦町12,1984,416,60 百万円,,,代表取締役社長 吉田 俊郎,
2024-08-01,住友重機械マリンエンジニアリング株式会社,造船・重工業,無,,東京都品川区大崎2-1-1シンクパークタワー 25Ｆ,2003,414,"2,000 百万円",,,代表取締役社長 宮島 康一,
2024-08-01,株式会社エイチアンドエフ,機械部品・金型メーカー,求人なし,,福井県あわら市自由ケ丘1-8-28,1964,407,"1,055 百万円",,,取締役社長 山田 烈史,
2024-08-01,株式会社富士テクニカ宮津,自動車部品メーカー,求人なし,,静岡県駿東郡清水町的場20,1957,405,"1,000 百万円",,,代表取締役 長谷川 浩,
2024-08-01,上野キヤノンマテリアル株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,,三重県伊賀市三田410-7,2002,404,80 百万円,,,代表取締役 神崎 治文,
2024-08-01,山形サンケン株式会社,半導体メーカー,求人なし,,山形県東根市大字東根甲5600-2,1981,403,100 百万円,,,代表取締役 杉田 一美,
2024-08-01,信越エンジニアリング株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,東京都千代田区神田錦町2-9コンホール安田ビル,1976,402,200 百万円,,,代表取締役 杉井 憲二,
2024-08-01,不二精機株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,無,,福岡県福岡市博多区西月隈3-2-35,1989,399,100 百万円,,,代表取締役 青木 太志,
2024-08-01,株式会社パトライト,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,,大阪府大阪市中央区久太郎町4-1-3大阪御堂筋ビル,1985,399,300 百万円,,,代表取締役 山田 裕稔,
2024-08-01,株式会社フロム・ソフトウェア,アミューズメント・エンタメ・ゲームメーカー,求人なし,,東京都新宿区北新宿2-21-1新宿フロントタワー,1986,397,"18,468 百万円",,,代表取締役社長 宮崎 英高,
2024-08-01,株式会社日立アイイーシステム,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,愛知県稲沢市幸町120-1,1962,397,450 百万円,,,代表取締役 荒金 聡一,
2024-08-01,株式会社ジェイテクトメタルテック,自動車部品メーカー,求人なし,,三重県伊賀市佐那具町1626,1966,395,450 百万円,,,代表取締役 森本 知久,
2024-08-01,仁科工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,長野県長野市豊野町浅野1671,1939,394,100 百万円,,,代表取締役 深川 博志,
2024-08-01,株式会社松浦機械製作所,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,福井県福井市東森田4-201,1960,393,90 百万円,,,代表取締役 松浦 勝俊,
2024-08-01,株式会社ＴＡＫＩＳＡＷＡ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,岡山県岡山市北区撫川983,1944,392,"2,319 百万円",,,代表取締役社長 原田 一八,
2024-08-01,株式会社ソード,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,,千葉県千葉市美浜区真砂5-20-7,1970,389,499 百万円,,,代表取締役 須藤 裕二,
2024-08-01,三和テッキ株式会社,機械部品・金型メーカー,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■鉄道市場鉄道架線金具、支持物、各種自動化装置などの開発、製造、販売■電力市場高圧送電線、配電線用接続金具、油圧圧縮工具、簡易昇降装置などの開発、製造、販売■プラント市場原子力・火力発電所管系支持装置の開発、製造、販売各種配管および支持物の応用解析、3D設計■制震市場高層ビル、橋梁向けなど制振装置の開発、製造、販売 2022年11月doda掲載求人より引用,東京都品川区南品川6-4-6,1927,388,423 百万円,,,代表取締役 野島 正,
2024-08-01,田中電機工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,広島県広島市南区大州1-5-24,1951,385,50 百万円,,,代表取締役会長兼社長 田中 秀和,
2024-08-01,ＮＣホールディングス株式会社,建設機械・その他輸送機器メーカー,無,,東京都千代田区神田鍛冶町3-6-3神田三菱ビル 5Ｆ,2016,385,"3,800 百万円",38.8,,代表取締役社長 梶原 浩規,スタンダード
2024-08-01,山形航空電子株式会社,機械部品・金型メーカー,無,,山形県新庄市大字泉田字高台新田4102-6,1957,379,400 百万円,,,代表取締役 長沼 俊一,
2024-08-01,マルゼン工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,東京都台東区根岸2-19-18,1986,377,10 百万円,,,代表取締役 渡辺 恵一,
2024-08-01,リンナイ精機株式会社,機械部品・金型メーカー,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■家庭用、工業用ガス機器の設計、製造及び販売■家庭用、工業用ガス機器部品の設計、製造及び販売■ガス機器製造に伴う設備、治具、金型の設計、製造及び販売■制御機器等精密機械器具部品の設計、製造及び販売■建築資材及び住宅設備機器部品の設計、製造及び販売■前各号の事業に付帯する一切の業務 2023年3月doda掲載求人より引用,愛知県小牧市大字本庄665-1,1979,377,128 百万円,,,代表取締役 松本 和彦,
2024-08-01,技研株式会社,自動車部品メーカー,求人なし,,東京都板橋区新河岸2-8-24,1960,375,99 百万円,,,代表取締役 丹羽 基広,
2024-08-01,株式会社ＩＨＩキャスティングス,機械部品・金型メーカー,求人なし,,東京都昭島市拝島町3975-18ＩＨＩ昭島事務所西棟,1977,373,450 百万円,,,代表取締役 佐藤 巌,
2024-08-01,東邦車輛株式会社,自動車（四輪・二輪）メーカー,求人なし,,神奈川県横浜市鶴見区尻手3-2-43,2010,372,100 百万円,,,代表取締役 辻 和弘,
2024-08-01,株式会社菱友システム技術,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,無,,兵庫県神戸市兵庫区小松通5-1-6,1984,369,60 百万円,,,代表取締役 山下 勝也,
2024-08-01,北日本電線株式会社,半導体メーカー,求人なし,,宮城県仙台市太白区鈎取字向原前6-2,1946,368,135 百万円,,,代表取締役 田苗 博,
2024-08-01,サクサテクノ株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,,山形県米沢市八幡原4-3146-13,1988,367,400 百万円,,,代表取締役 矢萩 優,
2024-08-01,佐世保重工業株式会社,機械部品・金型メーカー,求人なし,,長崎県佐世保市立神町1,1946,366,100 百万円,,,代表取締役 名村 建介,
2024-08-01,シチズン電子株式会社,電子部品メーカー,無,,山梨県富士吉田市上暮地1-23-1,1970,365,100 百万円,,,代表取締役 関口 金孝,
2024-08-01,株式会社菊池製作所,機械部品・金型メーカー,求人なし,,東京都八王子市美山町2161-21,1976,364,"1,303 百万円",44.4,,代表取締役社長 菊池 功,スタンダード
2024-08-01,株式会社アマダプレスシステム,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 プレスマシン、プレス周辺装置、ばね成形機、産業防振機器の開発・製造・販売・サービス 2022年12月doda掲載求人より引用,神奈川県伊勢原市石田200,1962,363,"1,491 百万円",,,代表取締役社長 堀江 喜美雄,
2024-08-01,シーシーエス株式会社,電子部品メーカー,求人なし,,京都府京都市上京区室町通出水上る近衛町38,1993,360,462 百万円,,,代表取締役 大西 浩之,
2024-08-01,合志技研工業株式会社,自動車（四輪・二輪）メーカー,求人なし,,熊本県合志市豊岡1280,1974,359,500 百万円,,,代表取締役 志賀 幸光,
2024-08-01,ユニプレス九州株式会社,自動車部品メーカー,求人なし,,福岡県京都郡みやこ町勝山松田507,1976,358,450 百万円,,,代表取締役 森 敏明,
2024-08-01,ＡｌｐｈａＴｈｅｔａ株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,,神奈川県横浜市西区みなとみらい4-4-5横浜アイマークプレイス 6Ｆ,2020,357,100 百万円,,,代表取締役 片岡 芳徳,
2024-08-01,大同マシナリー株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,愛知県名古屋市南区滝春町9,1937,354,310 百万円,,,代表取締役 川西 邦仁,
2024-08-01,日本無機株式会社,計測機器・光学機器・精密機器・分析機器メーカー,無,■フィルタ・クリーン機器及びその応用製品の製造及び販売■ガラス繊維及びその応用加工品の製造及び販売■セラミック及びその応用加工品の製造及び販売■建設工事の設計、工事整理、施工及び請負■前各号に関連する一切の事業【建設業許可】■国土交通大臣許可（特-1）第10269号 管工事業■国土交通大臣許可（般-1）第10269号 内装仕上工事業・機械器具設置工事業 2023年12月doda掲載求人より引用,東京都台東区東上野5-1-5日新上野ビル 4Ｆ,1939,354,"1,323 百万円",,,代表取締役 山口 健,
2024-08-01,株式会社中外,自動車部品メーカー,無,,愛知県名古屋市中区千代田5-21-11中外ビル 2Ｆ,1948,354,328 百万円,,,代表取締役社長 三輪 義勝,
2024-08-01,株式会社ナカテツ,機械部品・金型メーカー,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 各種ベアリング及び、一般機械部品の鍛造・旋削・焼鈍・高周波焼入 2021年10月doda掲載求人より引用,三重県伊賀市佐那具町78,1961,354,80 百万円,,,代表取締役 比村 賢司,
2024-08-01,新潟トランシス株式会社,建設機械・その他輸送機器メーカー,求人なし,,新潟県北蒲原郡聖籠町東港5-2756-3,2003,353,"1,000 百万円",,,代表取締役 島田 治彦,
2024-08-01,島津プレシジョンテクノロジー株式会社,計測機器・光学機器・精密機器・分析機器メーカー,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■油圧機器製造業（瀬田本社）■真空機器製造業（京都事業所） 2022年5月doda掲載求人より引用,滋賀県大津市月輪1-8-1,1973,352,30 百万円,,,代表取締役 山下 茂,
2024-08-01,株式会社デンソー三共,自動車部品メーカー,求人なし,,埼玉県狭山市柏原5000,1939,352,349 百万円,,,代表取締役 田口 雅己,
2024-08-01,北陸電機製造株式会社,総合電機メーカー,求人なし,,富山県滑川市法花寺233,1944,351,200 百万円,,,代表取締役 大西 賢治,
2024-08-01,株式会社ジェイテクトグラインディングシステム,機械部品・金型メーカー,求人なし,,愛知県額田郡幸田町大字菱池字江尻1-3,1971,350,100 百万円,,,代表取締役 平井 正彦,
2024-08-01,山崎産業株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,,大阪府大阪市浪速区下寺3-11-2,1949,350,588 百万円,,,代表取締役 伊東 廸之,
2024-08-01,中部精機株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,,愛知県春日井市気噴町3-5-1,1951,349,68 百万円,,,代表取締役 小道 浩也,
2024-08-01,株式会社コシナ,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,,長野県中野市大字吉田1081,1959,349,68 百万円,,,代表取締役 小林 孝文,
2024-08-01,明星電気株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,,群馬県伊勢崎市長沼町2223,1938,347,450 百万円,,,代表取締役社長 夏明 正伸,
2024-08-01,株式会社ニフコ熊本,機械部品・金型メーカー,求人なし,,熊本県菊池市泗水町田島1152-20,1991,346,800 百万円,,,代表取締役 松本 亮史,
2024-08-01,日鉄関西マシニング株式会社,受託加工業（各種加工・表面処理）,求人なし,,大阪府大阪市此花区島屋5-1-109日本製鉄株式会社 関西製鉄所 製鋼所地区内,1978,346,80 百万円,,,代表取締役 延吉 良介,
2024-08-01,住商エアバッグ・システムズ株式会社,自動車部品メーカー,求人なし,,長崎県松浦市調川町下免851-11,2004,346,100 百万円,,,代表取締役 平松 達久,
2024-08-01,辰巳屋興業株式会社,自動車（四輪・二輪）メーカー,求人なし,,愛知県名古屋市昭和区白金3-20-15,1947,345,150 百万円,,,代表取締役 櫨 巳芳,
2024-08-01,株式会社ウエノ,機械部品・金型メーカー,求人なし,,東京都台東区東上野1-9-6上野Ｕ－ＰＡＬビル,1947,345,412 百万円,,,代表取締役 植野 正隆,
2024-08-01,株式会社スギヤス,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,,愛知県高浜市本郷町4-3-21,1970,344,88 百万円,,,代表取締役 杉浦 康成,
2024-08-01,ＴＨＫインテックス株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,東京都港区芝浦2-12-10,1949,342,100 百万円,,,代表取締役 植村 元博,
2024-08-01,株式会社デンソー勝山,自動車部品メーカー,求人なし,,岡山県真庭市三田220,1971,338,93 百万円,,,代表取締役 石原 佳樹,
2024-08-01,日本ガスケット株式会社,自動車部品メーカー,求人なし,,愛知県豊田市緑ケ丘5-14,1947,338,757 百万円,,,代表取締役 細井 啓志,
2024-08-01,旭東電気株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,,大阪府守口市京阪本通1-3-7高田屋守口ビル 5Ｆ,2020,338,99 百万円,,,代表取締役 澤田 康博,
2024-08-01,三菱重工マシナリーテクノロジー株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,広島県広島市西区観音新町4-6-22三菱重工業（株）内,1984,336,100 百万円,,,代表取締役 日詰 眞一,
2024-08-01,西鉄エンジニアリング株式会社,機械部品・金型メーカー,求人なし,,福岡県福岡市南区大橋2-10-3,1968,333,69 百万円,,,代表取締役 永尾 亮二,
2024-08-01,秋田指月株式会社,電子部品メーカー,求人なし,,秋田県雄勝郡羽後町足田字南田35-2,1968,333,300 百万円,,,代表取締役 足達 信章,
2024-08-01,セコム工業株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,,宮城県白石市福岡深谷字南沖8-1,1968,332,499 百万円,,,代表取締役 三浦 寿哉,
2024-08-01,長崎菱電テクニカ株式会社,受託加工業（各種加工・表面処理）,求人なし,,長崎県西彼杵郡時津町浜田郷517-7三菱電機（株）長崎製作所内,1977,331,75 百万円,,,代表取締役 山田 剛,
2024-08-01,株式会社東根新電元,半導体メーカー,求人なし,,山形県東根市大字東根甲5600-1,1981,330,400 百万円,,,代表取締役 松田 和彦,
2024-08-01,ＭＨＩさがみハイテック株式会社,機械部品・金型メーカー,求人なし,,神奈川県相模原市中央区田名3000,1986,330,30 百万円,,,代表取締役 市橋 一郎,
2024-08-01,理研鍛造株式会社,機械部品・金型メーカー,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■鍛造品、鍛造用金型の生産、販売■鍛造品加工■型関連技術サービス 2022年10月doda掲載求人より引用,群馬県前橋市元総社町395-3,1950,330,444 百万円,,,代表取締役 江山 創一,
2024-08-01,日本シノプシス合同会社,半導体メーカー,求人なし,,東京都世田谷区玉川2-21-1二子玉川ライズオフィス 15Ｆ,2009,327,50 百万円,,,職務執行者 藤井 公雄,
2024-08-01,安川コントロール株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,,福岡県行橋市西宮市2-13-1（株）安川電機行橋事業所内,1978,326,200 百万円,,,代表取締役 白石 聡,
2024-08-01,株式会社岩手村田製作所,電子部品メーカー,求人なし,,岩手県盛岡市上飯岡1地割15-10,1949,326,350 百万円,,,代表取締役社長 舟木 裕史,
2024-08-01,アズビル金門エナジープロダクツ株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,,福島県白河市表郷深渡戸字大山11-16,1995,326,100 百万円,,,代表取締役 奥野 啓道,
2024-08-01,株式会社金津村田製作所,半導体メーカー,求人なし,,福井県あわら市花乃杜2-10-28,1976,323,220 百万円,,,代表取締役 中山能勝,
2024-08-01,株式会社東京エコール,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,,東京都中央区日本橋横山町9-15,1964,322,177 百万円,,,代表取締役社長 杉山 一徳,
2024-08-01,株式会社協和製作所,自動車部品メーカー,求人なし,,栃木県真岡市松山町18-2,1956,321,100 百万円,,,代表取締役 伊東 正和,
2024-08-01,株式会社深江工作所,機械部品・金型メーカー,求人なし,,福岡県北九州市八幡西区則松5-3-9,1961,319,48 百万円,,,代表取締役 深江 浩司,
2024-08-01,三井ミーハナイト・メタル株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,愛知県岡崎市岡町字上野川111,1964,319,492 百万円,,,代表取締役 東條 温司,
2024-08-01,富士通アイ・ネットワークシステムズ株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,,山梨県南アルプス市有野3346,1943,318,100 百万円,,,代表取締役 多田 真敏,
2024-08-01,小泉成器株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,,大阪府大阪市中央区備後町3-3-7,1978,318,593 百万円,,,代表取締役 橋本 直志,
2024-08-01,九州シロキ株式会社,自動車部品メーカー,無,,福岡県北九州市八幡東区大字前田字洞岡2142-1,2001,318,490 百万円,,,代表取締役 小川 幸保,
2024-08-01,アイシン九州キャスティング株式会社,自動車部品メーカー,求人なし,,熊本県熊本市南区城南町舞原1227-1,2007,318,"1,000 百万円",,,代表取締役 塩田 章人,
2024-08-01,多田電機株式会社,電子部品メーカー,求人なし,,兵庫県尼崎市塚口本町8-1-1三菱電機（株）伊丹製作所内,1963,317,300 百万円,,,代表取締役 越智 与志夫,
2024-08-01,カヤバモーターサイクルサスペンション株式会社,自動車部品メーカー,求人なし,,岐阜県可児市土田505,2013,317,400 百万円,,,代表取締役 杉岡 伸一,
2024-08-01,トリックス株式会社,自動車部品メーカー,求人なし,,三重県津市片田町846-3片田工業団地,1968,316,280 百万円,,,代表取締役 青木 典夫,
2024-08-01,日立アプライアンステクノサービス株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,,茨城県日立市東多賀町1-1-1,1960,315,100 百万円,,,代表取締役 鈴木 好博,
2024-08-01,株式会社小森マシナリー,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,山形県東置賜郡高畠町大字福沢300,1970,315,"1,600 百万円",,,代表取締役 松野 浩一,
2024-08-01,古川エヌ・デー・ケー株式会社,電子部品メーカー,求人なし,,宮城県大崎市古川桜ノ目字新高谷地16-1,1976,314,50 百万円,,,代表取締役 後藤 信幸,
2024-08-01,ＤＯＷＡメタル株式会社,受託加工業（各種加工・表面処理）,求人なし,,静岡県磐田市松之木島767,1993,311,400 百万円,,,代表取締役 風呂正博,
2024-08-01,福栄鋼材株式会社,受託加工業（各種加工・表面処理）,求人なし,,大阪府大阪市中央区道修町3-6-1京阪神御堂筋ビル 8Ｆ,1960,311,86 百万円,,,代表取締役 竹林 泰治,
2024-08-01,三恵工業株式会社,自動車部品メーカー,求人なし,,滋賀県栗東市高野305,1960,309,48 百万円,,,代表取締役 中井 一喜,
2024-08-01,日産車体エンジニアリング株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,神奈川県平塚市堤町4-4,1986,306,40 百万円,,,代表取締役 高石 春彦,
2024-08-01,パナソニックエレクトリックワークス池田電機株式会社,電子部品メーカー,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 LED照明用電源等、電気機器製造 2023年7月doda掲載求人より引用,兵庫県姫路市西延末397-1,1951,304,96 百万円,,,代表取締役 岡本 孝康,
2024-08-01,株式会社三ツ矢,受託加工業（各種加工・表面処理）,求人なし,,東京都品川区西五反田3-8-11三ツ矢本社ビル,1959,304,15 百万円,,,代表取締役 草間信頼,
2024-08-01,福島太陽誘電株式会社,電子部品メーカー,求人なし,,福島県伊達市梁川町やながわ工業団地1-3,1989,301,100 百万円,,,代表取締役 沖野 喜和,
2024-08-01,エアバス・ヘリコプターズ・ジャパン株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,東京都港区六本木6-10-1六本木ヒルズ森タワー 19Ｆ,2001,301,480 百万円,,,代表取締役 ジャン・ルック・アルフォンシ,
2024-08-01,株式会社山形メイコー,電子部品メーカー,求人なし,,山形県西村山郡河北町谷地字真木250,1982,300,75 百万円,,,代表取締役 片桐 保行,
2024-08-01,ダイソン株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,,東京都千代田区麹町1-12-1住友不動産ふくおか半蔵門ビル 7Ｆ,1998,300,300 百万円,,,代表取締役 ピーター・スミス,
2024-08-01,株式会社クレファクト,自動車部品メーカー,求人なし,,岡山県総社市井尻野105,1967,299,48 百万円,,,代表取締役 野村 泰弘,
2024-08-01,新居浜電子株式会社,電子部品メーカー,求人なし,,愛媛県新居浜市王子町1-10,2013,298,9 百万円,,,,
2024-08-01,京楽産業．株式会社,アミューズメント・エンタメ・ゲームメーカー,無,,愛知県名古屋市天白区中砂町185,1961,297,45 百万円,,,代表取締役 榎本 宏,
2024-08-01,富士電機テクニカ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,東京都中央区日本橋大伝馬町5-7三井住友銀行人形町ビル 5Ｆ,1972,297,300 百万円,,,代表取締役社長 太田 秀一,
2024-08-01,株式会社ＳＣＲＥＥＮ　ＳＰＥワークス,半導体メーカー,求人なし,,富山県高岡市本郷2-5-5,2005,294,90 百万円,,,代表取締役 今井 渉,
2024-08-01,ＴＨＫ新潟株式会社,機械部品・金型メーカー,求人なし,,新潟県阿賀野市保田字中山5836,1988,293,100 百万円,,,代表取締役社長 神戸 昭彦,
2024-08-01,日本ハードメタル株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,神奈川県愛甲郡愛川町中津4004,1964,292,100 百万円,,,代表取締役 大野 博已,
2024-08-01,福島サンケン株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,,福島県二本松市宮戸15,1988,291,50 百万円,,,代表取締役社長 菅野 伸明,
2024-08-01,株式会社岡崎製作所,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,,兵庫県神戸市中央区御幸通3-1-3岡崎ビル 10Ｆ,1954,290,86 百万円,,,代表取締役 岡崎 一英,
2024-08-01,日本分光株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,,東京都八王子市石川町2967-5,1958,290,90 百万円,,,代表取締役 佐藤 賢治,
2024-08-01,株式会社不二製作所,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,無,■エアーブラスト（サンドブラスト）専業メーカー■エアーブラスト装置（商標名ニューマ・ブラスター）の設計・製造・販売■消耗部品販売及びブラスト装置の修理■各種研磨材の販売■ブラスト加工サービス（受託加工） 2024年4月doda掲載求人より引用,東京都江戸川区松江5-2-24,1959,290,100 百万円,,,代表取締役 杉山 博己,
2024-08-01,菊川シール工業株式会社,機械部品・金型メーカー,求人なし,,静岡県菊川市加茂1257,1988,289,100 百万円,,,代表取締役社長 原 顕司,
2024-08-01,株式会社ジェイ・イー・ティ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,岡山県浅口郡里庄町大字新庄字金山6078,2009,289,"1,848 百万円",43.7,,代表取締役社長 房野 正幸,スタンダード
2024-08-01,株式会社ＩＨＩエアロマニュファクチャリング,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,,長野県上伊那郡辰野町大字伊那富975,1986,287,13 百万円,,,代表取締役 髙橋 良二,
2024-08-01,曙ブレーキ山形製造株式会社,自動車部品メーカー,求人なし,,山形県寒河江市中央工業団地161-3,1992,285,100 百万円,,,代表取締役 富樫 博幸,
2024-08-01,東北電機製造株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,宮城県多賀城市宮内2-2-1,1958,285,180 百万円,,,代表取締役 千葉 正宏,
2024-08-01,ゲイツ・ユニッタ・アジア株式会社,自動車部品メーカー,無,,大阪府大阪市浪速区桜川4-4-26ニッタビル 4Ｆ,1971,285,380 百万円,,,代表取締役 萩原 豊浩,
2024-08-01,白鳥恵那愛知電機株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,岐阜県郡上市白鳥町中津屋1393,1973,284,40 百万円,,,代表取締役 野田 出,
2024-08-01,株式会社ソディックエフ・ティ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,無,,神奈川県横浜市港北区新横浜2-5-1日総第13ビル,1973,284,91 百万円,,,代表取締役 髙橋 祐一,
2024-08-01,株式会社アイシン福井・若狭,自動車部品メーカー,無,,福井県三方上中郡若狭町若狭テクノバレー1堤1番,2017,284,490 百万円,,,代表取締役 深見 雅之,
2024-08-01,ハーマンインターナショナル株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,,東京都千代田区神田練塀町300住友不動産秋葉原駅前ビル14Ｆ,1991,283,300 百万円,,,代表取締役 桑原 拓磨,
