更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,従業員数,資本金,平均年齢,企業URL,事業内容,上場市場名
2024-08-01,株式会社ラスコ,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,埼玉県加須市北平野807-2,1964,代表取締役 堀野 賢一,,65 百万円,,,,
2024-08-01,昭和電器株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都板橋区蓮沼町82-2,1932,代表取締役 滝澤 規雄,,35 百万円,,,,
2024-08-01,墨田川造船株式会社,建設機械・その他輸送機器メーカー,求人なし,東京都江東区潮見2-1-16,1952,代表取締役 石渡 秀雄,,100 百万円,,,,
2024-08-01,菅波電線株式会社,機械部品・金型メーカー,求人なし,東京都板橋区宮本町45-4,1950,代表取締役 菅波 一雄,,36 百万円,,,,
2024-08-01,スターヒユーズ株式会社,電子部品メーカー,求人なし,東京都渋谷区東2-22-7,1948,代表取締役 柳田 覚,,22 百万円,,,,
2024-08-01,セイコーミシン株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,千葉県船橋市栄町2-13-6,1950,代表取締役 古舘 拓馬,,10 百万円,,,,
2024-08-01,株式会社世田谷製作所,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都世田谷区玉川台2-1-14,1942,代表取締役 髙木 則和,,90 百万円,,,,
2024-08-01,株式会社チノー,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都板橋区熊野町32-8,1936,代表取締役 社長執行役員 豊田 三喜男,,"4,292 百万円",,,,プライム
2024-08-01,株式会社星光社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,東京都府中市西原町1-15-2,1952,代表取締役社長 荒木 康孝,,98 百万円,,,,
2024-08-01,大日商事株式会社,半導体メーカー,求人なし,東京都港区芝浦4-15-33芝浦清水ビル,1959,代表取締役 渡邊 直哉,,100 百万円,,,,
2024-08-01,東芝産業機器システム株式会社,機械部品・金型メーカー,求人なし,神奈川県川崎市幸区堀川町72-34ラゾーナ川崎東芝ビル 10Ｆ,1964,代表取締役 前田 聡,,"2,870 百万円",,,,
2024-08-01,通信機工事株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,東京都品川区北品川1-8-20第2林ビル 4Ｆ,1964,代表取締役 武本 宏史,,20 百万円,,,,
2024-08-01,東京新電機株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,無,東京都世田谷区駒沢3-28-11,1961,代表取締役社長 渡邉 眞己,,40 百万円,,,,
2024-08-01,鈴与工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都板橋区大山東町29-9鈴与ビル,1958,代表取締役 鈴木 英之,,24 百万円,,,,
2024-08-01,光進電気工業株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都目黒区自由が丘1-20-19光進自由ケ丘ビル,1948,代表取締役 木村 久年,,31 百万円,,,,
2024-08-01,株式会社シマデン,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都練馬区北町2-30-10,1963,代表取締役 島村 一郎,,90 百万円,,,,
2024-08-01,株式会社トヨムラ,半導体メーカー,求人なし,東京都千代田区外神田2-12-2トヨムラビル 3Ｆ,1960,代表取締役 法月 英二,,100 百万円,,,,
2024-08-01,岡谷精立工業株式会社,計測機器・光学機器・精密機器・分析機器メーカー,無,東京都足立区千住緑町1-18-1,1956,代表取締役 坂本 俊幸,,50 百万円,,,,
2024-08-01,株式会社モリカワ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都豊島区東池袋5-45-5ＡＳビル 4Ｆ・5Ｆ,1961,代表取締役社長 森川 毅,,97 百万円,,,,
2024-08-01,株式会社クゼー,自動車部品メーカー,無,東京都大田区千鳥2-2-19,1966,代表取締役 久世 則義,,12 百万円,,,,
2024-08-01,デンヨー株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都中央区日本橋堀留町2-8-5デンヨー本社ビル,1948,代表取締役社長 吉永 隆法,,"1,954 百万円",,,,プライム
2024-08-01,ヤエス軽工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都足立区千住元町39-8,1965,代表取締役 清水 英介,,10 百万円,,,,
2024-08-01,千代田測器株式会社,計測機器・光学機器・精密機器・分析機器メーカー,無,東京都台東区東上野1-1-11ＨＥＨＢＬＤＧ．,1951,代表取締役 平野 啓太郎,,82 百万円,,,,
2024-08-01,日本電色工業株式会社,計測機器・光学機器・精密機器・分析機器メーカー,1,東京都文京区千石4-45-17 千石長谷川ビル,1960,代表取締役社長 岩本 康一,68,"8,100万円",,,精密測定機器【色彩、水質（濁度・色度）、曇り度、光沢度】の設計・開発・製造・販売,
2024-08-01,株式会社アルメックス,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,無,東京都品川区上大崎3-1-1目黒セントラルスクエア,1966,代表取締役 坪井 将之,,100 百万円,,,,
2024-08-01,カシオ計算機株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,無,東京都渋谷区本町1-6-2,1946,代表取締役社長ＣＥＯ 増田 裕一,,"48,592 百万円",,,,プライム
2024-08-01,トキワ精機株式会社,機械部品・金型メーカー,求人なし,東京都大田区大森東2-14-12,1960,代表取締役 木村 洋一,,20 百万円,,,,
2024-08-01,日本クリンゲージ株式会社,機械部品・金型メーカー,求人なし,東京都中央区日本橋横山町6-1ＮＢアネックス 2Ｆ,1953,代表取締役 戸谷 文美,,20 百万円,,,,
2024-08-01,株式会社アタゴ,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都港区芝公園2-6-3芝公園フロントタワー 23Ｆ,1956,代表取締役 雨宮 秀行,,100 百万円,,,,
2024-08-01,タカラ工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都大田区大森中2-5-7,1952,代表取締役 西村 英佑,,10 百万円,,,,
2024-08-01,株式会社菅原研究所,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,神奈川県川崎市麻生区南黒川8-2,1956,代表取締役 菅原 重信,,35 百万円,,,,
2024-08-01,多摩川スカイプレシジョン株式会社,自動車部品メーカー,求人なし,千葉県木更津市かずさ鎌足3-6-1,1957,代表取締役 高澤 敦朗,,56 百万円,,,,
2024-08-01,芝電機株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,東京都港区芝浦1-3-11ニュー芝浦ビル2－5・6Ｆ,1943,代表取締役 寺西 孝一郎,,24 百万円,,,,
2024-08-01,横河電機株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都武蔵野市中町2-9-32,1920,代表取締役社長 奈良 寿,,"43,401 百万円",,,,プライム
2024-08-01,株式会社日興製作所,電子部品メーカー,求人なし,東京都品川区東大井2-13-8,1959,代表取締役 久米喬之,,65 百万円,,,,
2024-08-01,メイショウ株式会社,半導体メーカー,無,東京都杉並区桃井1-3-2メイショウビル,1964,代表取締役 川杉 敦子,,30 百万円,,,■自社工場にて研究・開発・製造・メンテナンスまで一貫して行っている自社製品販売■電子産業に必須な電子材料・設備機械等の商社販売 2024年4月doda掲載求人より引用,
2024-08-01,株式会社三尾製作所,機械部品・金型メーカー,求人なし,東京都大田区本羽田1-7-9,1953,代表取締役 三尾 里沙,,50 百万円,,,,
2024-08-01,日工産業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都港区新橋5-24-7,1965,代表取締役 木下 千晶,,90 百万円,,,,
2024-08-01,林電工株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都文京区本駒込6-5-5,1961,代表取締役 林 慶一,,50 百万円,,,,
2024-08-01,株式会社東洋制御,計測機器・光学機器・精密機器・分析機器メーカー,無,東京都大田区下丸子2-32-7,1965,代表取締役 野村 陽一,,54 百万円,,,,
2024-08-01,ハイグロマスター株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都墨田区向島3-11-16,1962,代表取締役 中村 将温,,45 百万円,,,,
2024-08-01,日昭電器株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都大田区千鳥3-7-6,1962,代表取締役 松本 博,,40 百万円,,,,
2024-08-01,大栄産業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都千代田区麹町2-12-5,1959,代表取締役 川島 洋,,37 百万円,,,,
2024-08-01,信越半導体株式会社,半導体メーカー,求人なし,東京都千代田区大手町2-2-1新大手町ビル,1967,代表取締役 秋谷 文男,,"10,000 百万円",,,,
2024-08-01,株式会社エース電研,アミューズメント・エンタメ・ゲームメーカー,求人なし,東京都台東区東上野3-12-9,1966,代表取締役 秋田 光勇,,95 百万円,,,,
2024-08-01,精工電機株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都大田区中央4-30-2,1953,代表取締役 渡邉 秀行,,19 百万円,,,,
2024-08-01,タナシン電機株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,東京都世田谷区新町2-27-17ＴＲＳ101,1967,代表取締役 田中 直,,80 百万円,,,,
2024-08-01,株式会社カーメイト,自動車部品メーカー,無,東京都豊島区長崎5-33-11,1966,代表取締役 兼 社長 徳田 勝,,"1,637 百万円",,,,スタンダード
2024-08-01,ホシザキ東京株式会社,機械部品・金型メーカー,求人なし,東京都品川区東品川4-12-3品川シーサイドＴＳタワー 3Ｆ,1966,代表取締役社長 藤岡 渉,,100 百万円,,,,
2024-08-01,株式会社セイシン企業,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都渋谷区千駄ヶ谷5-34-7ＮＥＸ新宿ビル 9Ｆ,1968,代表取締役 三島 重信,,300 百万円,,,,
2024-08-01,東邦精機株式会社,機械部品・金型メーカー,求人なし,東京都品川区西五反田3-6-33井門ビル 5Ｆ,1963,代表取締役 福島 治雄,,10 百万円,,,,
2024-08-01,加藤測器株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都墨田区石原4-12-4,1958,代表取締役 加藤 智之,,70 百万円,,,,
2024-08-01,日本ジー・ティー株式会社,機械部品・金型メーカー,無,東京都目黒区目黒本町3-12-15,1963,代表取締役 髙野 徹,,35 百万円,,,,
2024-08-01,東伸電機株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都北区志茂5-37-13,1965,代表取締役 此川 哲雄,,20 百万円,,,,
2024-08-01,株式会社晴恒,電子部品メーカー,求人なし,東京都千代田区外神田2-10-2中村第三ビル 2Ｆ,1971,代表取締役 佐藤 敬仁,,10 百万円,,,,
2024-08-01,株式会社クラウン無線,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,東京都千代田区外神田3-9-4クラウンビル,1958,代表取締役 田中 英二,,40 百万円,,,,
2024-08-01,東京マイクロ株式会社,電子部品メーカー,求人なし,東京都大田区下丸子1-8-15,1964,代表取締役 久保 浩嗣,,100 百万円,,,,
2024-08-01,日計電測株式会社,電子部品メーカー,求人なし,東京都品川区荏原4-14-7ニューハイツ 1Ｆ,1966,代表取締役 亀井 泰平,,20 百万円,,,,
2024-08-01,東邦電気株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都目黒区鷹番3-9-2,1954,代表取締役 生津 伸,,15 百万円,,,,
2024-08-01,株式会社昭和電機エンジニアリング,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都練馬区高松2-7-20,1966,代表取締役 河野 憲治,,70 百万円,,,,
2024-08-01,株式会社坂詰製作所,電子部品メーカー,無,東京都港区芝2-8-18,1953,代表取締役 坂詰 広行,,10 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 LED・ネオン球・白熱球等の表示灯やヒューズホルダー、カードホルダー、端子台（小容量形、中容量形）の製造・販売 2022年4月doda掲載求人より引用,
2024-08-01,日本電化工機株式会社,機械部品・金型メーカー,無,東京都世田谷区中町2-3-4,1961,代表取締役 辻田 信弘,,40 百万円,,,,
2024-08-01,東洋計測器株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都千代田区外神田1-3-12計測器ランドビル,1956,代表取締役 八巻 秀次,,12 百万円,,,,
2024-08-01,株式会社大洋バルブ製作所,機械部品・金型メーカー,求人なし,東京都大田区中央8-42-2,1967,代表取締役 小針 良寛,,41 百万円,,,,
2024-08-01,セントラル科学株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都文京区白山5-1-3東京富山会館ビルディング 7Ｆ,1968,代表取締役 江原 康夫,,85 百万円,,,,
2024-08-01,株式会社司測研,計測機器・光学機器・精密機器・分析機器メーカー,無,東京都世田谷区玉堤1-19-4,1964,代表取締役 大司 毅,,50 百万円,,,,
2024-08-01,モトローラ・ソリューションズ株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,東京都港区芝大門1-16-3芝大門116ビル,1975,代表取締役 北畠 好章,,400 百万円,,,,
2024-08-01,三立機器株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,無,埼玉県戸田市新曽南3-1-23,1970,代表取締役 橋本 恒彦,,50 百万円,,,●業務用クリーナー・集塵機の企画・開発・製造・販売●空気力輸送・搬送装置の企画・開発・製造・販売 2024年5月doda掲載求人より引用,
2024-08-01,東亜電測株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都港区新橋5-26-8新橋加藤ビル,1967,代表取締役 門口 考太,,10 百万円,,,,
2024-08-01,中外薬品工業株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都中央区日本橋本町4-6-2,1962,代表取締役 杉本 有輝,,10 百万円,,,,
2024-08-01,ゼネラル物産株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都中野区中野2-18-2ゼネラル物産本社ビル,1982,代表取締役 菅野 裕一,,99 百万円,,,,
2024-08-01,株式会社篠原計器製作所,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都板橋区高島平1-10-9,1959,代表取締役 篠原 清,,10 百万円,,,,
2024-08-01,メッツエレクトロン株式会社,半導体メーカー,求人なし,東京都三鷹市新川2-16-14,1968,代表取締役 高木 茂夫,,48 百万円,,,,
2024-08-01,株式会社田中電気研究所,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都世田谷区経堂3-30-10,1963,代表取締役 瀧澤 啓,,25 百万円,,,,
2024-08-01,ＴＤＫラムダ株式会社,電子部品メーカー,求人なし,東京都中央区日本橋2-5-1日本橋髙島屋三井ビルディング 9Ｆ,1978,代表取締役 八鳥 佐内,,"2,976 百万円",,,,
2024-08-01,エースサービス株式会社,電子部品メーカー,求人なし,東京都港区芝2-23-14Ｆ,1969,代表取締役 猪俣 さやか,,30 百万円,,,,
2024-08-01,互恵産業株式会社,受託加工業（各種加工・表面処理）,求人なし,東京都港区新橋5-7-12ひのき屋ビル 8Ｆ,1958,代表取締役 太田黒 幸秀,,10 百万円,,,,
2024-08-01,株式会社立山電子,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都渋谷区渋谷3-2-1,1970,代表取締役 髙橋 拡一,,99 百万円,,,,
2024-08-01,北野精機株式会社,機械部品・金型メーカー,求人なし,東京都大田区中央7-17-3,1958,代表取締役 北野 雅裕,,15 百万円,,,,
2024-08-01,ＯＢＡＲＡ　ＧＲＯＵＰ株式会社,機械部品・金型メーカー,求人なし,神奈川県大和市中央林間3-2-10,1958,代表取締役社長 小原 康嗣,,"1,925 百万円",,,,スタンダード
2024-08-01,サンエス潤滑株式会社,機械部品・金型メーカー,求人なし,東京都品川区上大崎2-16-5目黒ステーションサイドビル 7Ｆ,1970,代表取締役 大村 克己,,79 百万円,,,,
2024-08-01,オガワ精機株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都新宿区大久保2-2-922山京ビル 7Ｆ,1968,代表取締役 赤澤 由紀,,60 百万円,,,,
2024-08-01,フェロー工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都荒川区西日暮里6-13-6,1969,代表取締役 中野 能克,,20 百万円,,,,
2024-08-01,株式会社拓和,計測機器・光学機器・精密機器・分析機器メーカー,無,東京都千代田区内神田1-4-15,1965,代表取締役 奥田 慎二,,100 百万円,,,■電気通信工事業■電気工事業■機械器具設置工事業■計測器・センサーメーカー■水門観測機器等の製造販売、設置、及び保守点検、データ解析処理 2023年8月doda掲載求人より引用,
2024-08-01,ゼネラル電機工業株式会社,自動車部品メーカー,求人なし,東京都大田区上池台5-20-13,1954,代表取締役 小林 賢二郎,,15 百万円,,,,
2024-08-01,旭エシコ株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都台東区浅草橋3-23-4,1967,代表取締役 望月 雄介,,10 百万円,,,,
2024-08-01,セントラルフィルター工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都新宿区新宿1-34-15新宿エステートビル,1972,代表取締役 白旗 康宏,,99 百万円,,,,
2024-08-01,株式会社常盤商行,電子部品メーカー,無,東京都大田区大森北1-6-8ＫＤＸ大森ビル 5Ｆ,1971,代表取締役 常盤 秀和,,29 百万円,,,電子部品や工具の輸入・直販■営業所北海道札幌市中央区南2条西6-17-2 (トシックス26ビル 7F) 2024年3月doda掲載求人より引用,
2024-08-01,楠本化成株式会社,電子部品メーカー,求人なし,東京都千代田区内神田1-11-13楠本ビル 1Ｆ,1972,代表取締役 楠本 慶太,,450 百万円,,,,
2024-08-01,シグマ電子工業株式会社,機械部品・金型メーカー,求人なし,東京都渋谷区代々木3-5-7シグマロイヤルハイツＡ 106,1993,代表取締役 奥原 恒,,10 百万円,,,,
2024-08-01,エレナ電子株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,神奈川県川崎市麻生区栗木2-7-1,1956,代表取締役 深川 正人,,50 百万円,,,,
2024-08-01,豊和産業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都新宿区市谷台町13-1大森ビル,1972,代表取締役 小畑 順一,,10 百万円,,,,
2024-08-01,株式会社三栄精機工業,受託加工業（各種加工・表面処理）,求人なし,東京都大田区西六郷4-10-7,1960,代表取締役 今田 悠,,50 百万円,,,,
2024-08-01,株式会社映像システム,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,東京都港区芝4-2-3ＮＭＦ芝ビル 5Ｆ,1971,代表取締役 髙野 隆児,,50 百万円,,,,
2024-08-01,株式会社ポートリリーフ．エンジニアリング,造船・重工業,求人なし,東京都北区田端新町1-30-3楠本第6ビル 3Ｆ,1973,代表取締役 千野 純二,,10 百万円,,,,
2024-08-01,株式会社いすゞ製作所,機械部品・金型メーカー,求人なし,新潟県三条市荻堀1397-42,1951,代表取締役 関川 博,,55 百万円,,,,
2024-08-01,株式会社東京精機工作所,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都大田区本羽田2-6-1,1961,代表取締役 小美野 恵輝,,50 百万円,,,,
2024-08-01,デルタ工業株式会社,受託加工業（各種加工・表面処理）,求人なし,千葉県鴨川市坂東606,1972,代表取締役 樫山 健造,,20 百万円,,,,
2024-08-01,アイシン産業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,無,埼玉県川口市八幡木3-15-17,1972,代表取締役 村上 徹,,50 百万円,,,,
2024-08-01,神田電子工業株式会社,電子部品メーカー,無,東京都台東区秋葉原1-1秋葉原ビジネスセンター 8Ｆ,1968,代表取締役 鈴木 正,,310 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 TDK総合特約店 2023年3月doda掲載求人より引用,
2024-08-01,サニー株式会社,機械部品・金型メーカー,求人なし,埼玉県戸田市美女木3-4-4,1968,代表取締役 金子 芳博,,62 百万円,,,,
2024-08-01,株式会社大原計機製作所,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都荒川区西日暮里2-9-6,1954,代表取締役 大原 誠,,55 百万円,,,,
2024-08-01,フルウチ化学株式会社,半導体メーカー,求人なし,東京都品川区南大井6-17-17ＦＩＮＥビル,1973,代表取締役 中村 正志,,30 百万円,,,,
2024-08-01,株式会社電子応用,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,神奈川県川崎市多摩区長尾3-2-1,1963,代表取締役 友成 健五,,31 百万円,,,,
2024-08-01,東亜電器株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都新宿区弁天町177東亜友ゾン 1Ｆ,1969,代表取締役 谷藤 勝巳,,20 百万円,,,,
2024-08-01,株式会社渡辺電機製作所,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都目黒区目黒本町3-19-13渡辺電機製作所ビル,1956,代表取締役 渡辺 聡,,20 百万円,,,,
2024-08-01,ライン精機株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都目黒区中央町2-37-7,1954,代表取締役 大藪 英司,,98 百万円,,,,
2024-08-01,理化工業株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都大田区久が原5-16-6,1944,代表取締役 保知 輝英,,55 百万円,,,,
2024-08-01,株式会社ユタカ,計測機器・光学機器・精密機器・分析機器メーカー,無,東京都大田区久が原5-17-5,1956,代表取締役 豊川 和顯,,100 百万円,,,各種ガス流量計・圧力調整器、半導体製造プロセス用圧力調整器、ガス混合装置などの製造・販売・ISO9001品質マネジメントシステム登録事業所・ISO14001環境マネジメントシステム登録事業所・経済産業省高圧ガス設備試験製造認定事業所・厚生労働省医療機器製造販売業許可工場・厚生労働省医療機器製造業許可工場 2024年5月doda掲載求人より引用,
2024-08-01,株式会社山口シャフト,機械部品・金型メーカー,求人なし,東京都墨田区太平1-26-17,1952,代表取締役 山口 達也,,33 百万円,,,,
2024-08-01,山勝工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,無,東京都中央区銀座7-15-17,1947,代表取締役 金究 豊通,,11 百万円,,,クレーン及び各種荷役運搬機械、工作機械、鉱山機械、化学機械、電気機器、軸受、工具、砥石、ダイカスト製品、その他諸機械の製造販売並びに之に附帯する一切の事業139年もの歴史を歩んできた業界屈指の老舗企業です。業界内でもクレーンと言えば「山勝」と言われるほど知名度は抜群です。 2024年1月doda掲載求人より引用,
2024-08-01,株式会社森井製作所,自動車部品メーカー,求人なし,東京都大田区仲六郷1-9-15,1953,代表取締役 森井 英之,,40 百万円,,,,
2024-08-01,大黒屋ホールディングス株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都港区港南4-1-8リバージュ品川 3Ｆ,1935,代表取締役社長 小川 浩平,,"2,955 百万円",,,,スタンダード
2024-08-01,明晃電機株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,無,東京都渋谷区恵比寿西2-9-2ブリリアント恵比寿 1Ｆ,1947,代表取締役 平田 智英,,20 百万円,,,,
2024-08-01,株式会社ムサシ,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,東京都中央区銀座8-20-36,1946,代表取締役社長 羽鳥 雅孝,,"1,208 百万円",,,,スタンダード
2024-08-01,三國機械工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都墨田区両国3-19-11,1950,代表取締役 清水 忠憲,,88 百万円,,,,
2024-08-01,株式会社溝尻光学工業所,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都大田区東六郷3-4-11,1954,代表取締役 溝尻 源太郎,,48 百万円,,,,
2024-08-01,ミカサ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都港区芝公園2-8-1,1960,代表取締役 浅野 泰弘,,53 百万円,,,,
2024-08-01,増田工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都江戸川区瑞江1-17-13,1956,代表取締役 鈴木 正道,,50 百万円,,,,
2024-08-01,住友電工オプティフロンティア株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,神奈川県横浜市栄区田谷町1,1939,代表取締役 小澤 一雅,,661 百万円,,,,
2024-08-01,宝栄工業株式会社,自動車部品メーカー,求人なし,東京都大田区西蒲田2-9-10,1951,代表取締役 和田 信一郎,,100 百万円,,,,
2024-08-01,株式会社保坂製作所,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,無,東京都台東区寿2-10-16,1948,代表取締役 保坂 卓哉,,30 百万円,,,,
2024-08-01,深尾精機株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都大田区大森中3-20-18,1947,代表取締役 中井 冨士夫,,18 百万円,,,,
2024-08-01,藤倉コンポジット株式会社,機械部品・金型メーカー,求人なし,東京都江東区有明3-5-7ＴＯＣ有明イーストタワー 10Ｆ,1920,代表取締役社長 森田 健司,,"3,804 百万円",,,,プライム
2024-08-01,古河機械金属株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,無,東京都千代田区大手町2-6-4常盤橋タワー,1918,代表取締役社長 中戸川 稔,,"28,208 百万円",,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■産業機械事業ポンプ、鋼構造物、鋼橋梁、破砕機、粉砕機、造粒機、分級機及びベルトコンベヤ、環境機器、リサイクルプラント等産業機械の製造・販売・サービス並びに各種工事請負■ロックドリル事業油圧ブレーカ、油圧クローラドリル、トンネルドリルジャンボ、さく岩機類の製造・販売並びにサービス■ユニック事業トラック搭載型クレーン、ミニ・クローラクレーン、ユニックキャリア等、ユニック製品の製造及び販売 2022年12月doda掲載求人より引用,プライム
2024-08-01,扶桑電機工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都品川区南品川6-3-10扶桑本社ビル,1953,代表取締役 佐野 健二郎,,20 百万円,,,,
2024-08-01,双葉通信機株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,埼玉県深谷市岡2700,1949,代表取締役 松本 能和,,10 百万円,,,,
2024-08-01,光商工株式会社,総合電機メーカー,無,東京都中央区銀座7-4-14光ビル,1949,代表取締役 村田 龍二,,120 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 電気機器製造・販売※電気機器・産業機械の商社として、また電気保安機器の地絡継電装置専業メーカーとして 創業以来74年、発展の一途をたどっています。 2023年5月doda掲載求人より引用,
2024-08-01,工機ホールディングス株式会社,建設機械・その他輸送機器メーカー,無,東京都港区港南2-15-1品川インターシティＡ棟,1948,代表取締役 寺口 博,,100 百万円,,,,
2024-08-01,日野システック株式会社,電子部品メーカー,求人なし,東京都大田区南六郷1-20-2,1957,代表取締役 日野 正康,,100 百万円,,,,
2024-08-01,セイコーグループ株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都中央区銀座1-26-1,1917,代表取締役社長 高橋 修司,,"10,000 百万円",,,,プライム
2024-08-01,大洋電機株式会社,電子部品メーカー,求人なし,東京都千代田区内神田1-16-8内神田ミッドスクエア,1943,代表取締役 山田 信三,,90 百万円,,,,
2024-08-01,竹田理化工業株式会社,計測機器・光学機器・精密機器・分析機器メーカー,無,東京都渋谷区恵比寿西2-7-5,1948,代表取締役 竹田 拓人,,10 百万円,,,,
2024-08-01,株式会社スズキ技研,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,千葉県佐倉市六崎1440,1953,代表取締役 半谷 延之,,24 百万円,,,,
2024-08-01,高千穂精機株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都八王子市北野町507-8,1959,代表取締役 堀田 滋,,45 百万円,,,,
