更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-08-01,株式会社カトウ電機,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,7,■事業内容：サイクロ減速機をはじめとした製品のメンテナンスおよび販売,愛知県名古屋市西区押切2-3-23,1970,,8,3百万円,http://kato-denki.net/,,
2024-06-01,株式会社ＶＥＭＳ,電子部品メーカー,1,■事業内容： 電子機器受託製造サービスを行っております。産業用電子機器の製造、組立、検査,三重県伊賀市荒木815-1,2015,,108,50百万円,https://www.vems.co.jp/,,
2024-08-01,紅品科技東京株式会社,機械部品・金型メーカー,2,■事業内容： デジタル模型、自動車模型、家電製品及び金属部品加工の製作当社では、家電や自動車部品などの試作モデル作成や金属部品などの設計・加工を行っています。■当社の特徴：中国広東省深センに拠点を持つ本社で各種製品の製造を行い、その製品を国内企業に提供している日本法人です。日本、香港、ドイツに拠点を持つグローバル企業です。,東京都港区北青山2-7-26,2015,,11,10百万円,なし,,
2024-07-01,PHT株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,4,"■事業内容:・半導体装置（搬送・洗浄・研磨等）の製造・販売・メンテナンス・半導体（SiC,Si,GaNウェハー等）の販売・加工・半導体関連消費財の販売・健康食品・化粧品の開発・製造・販売、通信販売、輸出入",東京都北区赤羽1-41-12,2015,30.0,25,65百万円,https://www.pht.co.jp/,,
2024-07-01,株式会社ノベルクリスタルテクノロジー,半導体メーカー,2,【ポイント】高い省エネ性が特長のパワー半導体材料「酸化ガリウム」。当社は酸化ガリウム事業の先駆けとして、現在までに総額20億円超を調達。タムラ製作所、三菱電機、AGC、ロームなど計17社からバックアップを受けており、基盤も安定しております。現在は量産に向けて動いており、まさに成長段階の企業です。半導体オブ・ザ・イヤー2022グランプリ受賞。社員定着率90％超。全社平均年齢39歳。ISO9001規格認証取得。,埼玉県狭山市広瀬台2-3-1,2015,39.0,89,100百万円,https://www.novelcrystal.co.jp/,,
2024-08-01,株式会社Photo electron Soul,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,■事業概要：・電子ビーム発生装置及び素子の研究、開発、製造及び販売・電子ビーム発生装置及び素子に関するコンサルタント業務,愛知県名古屋市中区栄3-7-4トーシンサクラビル10F,2015,,32,100百万円,http://photoelectronsoul.com/,,
2024-08-01,株式会社ＣｏＬａｂ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,6,■企業概要：世界中の過酷な単純作業をAIとロボットで置き換える技術集団です。キーエンスの企画・開発・コンサルタントがスピンアウトして2015年に創業。シードラウンドを終えて本格的な拡大期を迎えるタイミングの会社です。画像処理・ロボット制御・AI・データサイエンスの各分野で世界一を自負するエンジニア、世界一を目指すエンジニアを募集します。■事業概要：リアルタイムビジュアルサーボによる画像認識・ロボット自律制御の独自技術をベースに、組立工程の自動化ロボットの拡販と研究開発を行う。,神奈川県川崎市幸区新川崎7-7AIRBIC 2F,2015,40.0,20,5百万円,https://www.colab.co.jp/,,
2024-08-01,NHPソリューション株式会社,電子部品メーカー,2,2015年に東京に創立し大光量屋外LED照明の販売や、OEM，ODMビジネスを主軸に日本の大手メーカー等に製品を供給しています。2019年からAIカメラや顔認証システム、属性分析などのAIソリューションを手掛け、昨年からAI搭載の電子黒板の販売を始め、日本の大手企業への販売卸などがスタートしています。 製品開発からシステムソリューション販売まで幅広く業務を広げ、創立以来成高長率をキープしている企業です。■事業内容：LED事業、AI事業、IoT事業、貿易事業、クラウド事業,東京都千代田区有楽町2-2-1X-PRESS有楽町6F,2015,39.0,30,50百万円,https://hpwin.co.jp/index.html,,
2024-06-01,ヤマト電器株式会社,受託加工業（各種加工・表面処理）,1,■事業内容：同社は設立以来、電気部品、プリント基板組立、検査に関わる領域の事業を行っております。また2019年より社内新事業として「ヤマトカーズ」の名称で中古車販売に関する業務として国際事業部を立ち上げ事業開始しております。,三重県伊勢市小俣町宮前668-6,2015,39.0,89,5百万円,http://yamato-el.co.jp/,,
2024-06-01,安井インターテック株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業概容：宝飾加工機器、精密金属加工機器の製造販売、輸出入■事業詳細：（1）国内キャスト事業…国内ジュエリーメーカーに、自社製品の販売・サポートを行っています。加えて、海外製品の輸入や消耗品も販売しています。最大の消費地である関東近郊を直販形式、それ以外の地域では販売店形式で事業展開しています。また、ジュエリー製造業界以外にも、精密加工を共通項に異業種への進出も行っています。,東京都世田谷区池尻3-7-4安井ビル,1952,47.0,90,10百万円,http://www.yasui.co.jp/,,
2024-08-01,株式会社Studio Oops,アミューズメント・エンタメ・ゲームメーカー,3,■事業内容：（1）3D-2D、ゲーム、遊技機等、映像全般制作（2）人材派遣・請負,東京都世田谷区松原1-39-17,2013,30.0,20,1百万円,http://studiooops.co.jp/,,
2024-06-01,DJI JAPAN株式会社,計測機器・光学機器・精密機器・分析機器メーカー,1,【事業内容】■ドローン（マルチコプタータイプ）の開発、製造、販売、保守,東京都港区港南1-2-70品川シーズンテラス11F,2013,,200,9百万円,https://www.dji.com/jp,,
2024-08-01,ユナイテッド・プレシジョン・テクノロジーズ株式会社,受託加工業（各種加工・表面処理）,6,■事業内容： 70年の歴史をもつ老舗エッチングメーカーの協成とその海外子会社と、同じくエッチングメーカーとして創業約50年を迎えるコーケン化学を傘下にもつ親会社です。フォトエッチング技術による薄板金属の微細な加工を得意としたスマートフォン、半導体などの先端技術を支えるキーデバイスなどの製造、販売。最も小型・薄型化が求められる、高機能カメラ用部品*の精密スプリング市場においては世界トップシェアを誇ります。世界で通用する国産品質・低コスト化、大量生産を実現。国内エッチングメーカーで唯一の海外工場を有し開発～量産までの顧客のニーズに対応できる体制があります。,東京都千代田区紀尾井町3-23,2015,,62,82百万円,https://upt-co.com/,,
2024-08-01,株式会社Ｌｕｃｉ,家電 （商社）,求人なし,,東京都港区赤坂4-13-13赤坂ビル 3Ｆ,2015,,,20 百万円,"Failed to retrieve page, status code: 410",代表取締役 竹林 謙一,
2024-08-01,オオクマ・ソリューション関西株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容： ・電子機器の開発、製造、販売・検査装置の開発、製造、販売・各種ソフトウェアの開発・信頼性、環境試験および各種測定器の校正取扱い,京都府京田辺市田辺中央3-3-9シークビル3F,2015,,3,9百万円,https://os-kansai.co.jp/,,
2024-08-01,株式会社ＴＣＬ　ＪＡＰＡＮ　ＥＬＥＣＴＲＯＮＩＣＳ,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,6,■事業内容： 家電製品の輸入、販売、アフターサービス、付帯業務など。,東京都中央区日本橋本町1-6-1丸柏タマビル3F,2015,,35,50百万円,Error accessing https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3010844638/: 'NoneType' object has no attribute 'get',,
2024-07-01,株式会社アクセス,自動車部品メーカー,4,■事業内容：・開発事業…機械設計／請負、委託業務／技術者派遣業務（許可番号…派09-300255）・介護事業…高齢者向け入居施設、居宅介護支援、通所介護、訪問介護、障害者支援,栃木県小山市大字千駄塚350-1,1991,,53,10百万円,http://access-tec.com/,,
2024-08-01,ＧＲＯＯＶＥ　Ｘ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,5,■事業内容： 新世代家庭用ロボット開発同社は2015年に設立したスタートアップ企業です。同社の考えるロボットは、人々の生活に潤いを与える存在として、人が一緒にいたくなるような新世代の温かいロボットです。それは、将来癒しを与える存在を超え、人の潜在能力を向上させる力も持ち得ると考えています。,東京都中央区日本橋浜町3-42-3住友不動産浜町ビル,2015,,133,,http://www.groove-x.com/,,
2024-08-01,ティーピーリンクジャパン株式会社,電子部品メーカー,3,■事業内容：・デジタル家電及びコンピュータ関連設備の開発、製造、販売並びに関連サービス提供業務・前号に附帯関連する一切の業務,東京都千代田区外神田3-12-8住友不動産秋葉原ビル9F,2015,,,209百万円,http://www.tp-link.jp/,,
2024-08-01,株式会社ＭＡＲＵＨＡＣＨＩ,自動車（四輪・二輪）メーカー,1,■事業内容： 二輪、四輪、家電・OA機器の樹脂成型・塗装およびサブ組立,静岡県磐田市西平松2139-2,1968,,60,25百万円,http://mhc-8.co.jp/,,
2024-07-01,株式会社ファクテム,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,5,■企業概要： FA機器やニ次電池検査装置等の設計から制作、改善、メンテナンスまで一貫して手掛ける企業,福岡県北九州市小倉南区中曽根新町1-13,2015,42.0,21,3百万円,https://factem.co.jp/,,
2024-08-01,レシップ株式会社,自動車部品メーカー,7,■事業内容レシップグループは、『光・電力変換・情報処理』という3つの事業領域をベースに、輸送機器事業と産業機器事業を展開しています。（１）輸送機器事業（２）産業機器事業,岐阜県本巣市上保1260-2,2010,43.0,415,98百万円,http://www.lecip.co.jp/,,
2024-07-01,株式会社アール・エム・アイ,機械部品・金型メーカー,3,■事業概要：各種専用機・装置の部品製作、金属加工を行う企業です。お客様のご要望を、構想から設計・製造まで自社内にて行います。高精度かつ短納期、幅広い素材に精通した加工技術で、試作品から量産まで対応します。多くの産業に向けた各種ロボット・装置において、業務のスピード化、省力化、合理化を実現しており、お客様の想いに応えるべく、技術と柔軟性を武器に、様々なものづくりをサポートします。■事業内容：（１）各種組付け（２）各種部品製作（３）搬入装置/専用機設計（４）表面処理加工（５）製缶,愛知県豊田市久岡町2-20-4,2016,,6,3百万円,https://rmi-ltd.com,,
2024-08-01,アディエント合同会社,自動車部品メーカー,15,■事業内容： 自動車用シートの開発・設計・製造・販売・取付、および輸出入に関する事業等■同社の特徴：アディエントは自動車用シートとシート部品における世界最大級のサプライヤーです。アメリカ・ジョンソンコントロールズ社から自動車用シート部門が分離独立し、2015年10月にグローバルの分社化が完了しました。それに伴ってアディエントの日本法人である同社も、ジョンソンコントロールズオートモーティブ合同会社からアディエント合同会社へと社名変更を行いました。同社は、世界的に重要な地位を占める日本の自動車メーカーを担当しており、アディエントのグローバル戦略の中でも重要な役割を担っています。,神奈川県横浜市金沢区幸浦1-2-7,2015,48.0,650,300百万円,http://www.adient.com/,,
2024-07-01,株式会社ベクトロジー,計測機器・光学機器・精密機器・分析機器メーカー,1,―VRがまだ知られていない頃、超高画質のVRに触れる。―4Gのデータ通信が主流の時に、6Gの研究に着手する。このように、当社は常に「10年先に世の中に出回る技術」を創造してきました。これらの技術を集約した低遅延４Kパノラマカメラのリリースや日本では馴染みがない「FPGA×クラウド」ビジネスに取り組んでいきます。,神奈川県横浜市港北区新横浜2-14-27,2016,42.1,15,999万円,https://www.vectology.co.jp/,代表取締役 篠田 義一,
2024-08-01,公益財団法人自動車情報利活用促進協会,自動車（四輪・二輪）メーカー,1,■事業目的自動車保有関係手続のワンストップサービス（OSS）において誰でも利用できる申請システム（共同利用システム）を構築・運用することで、大量申請者が個別に申請システムを構築・運用する場合と比較して大幅に費用を削減することが可能となります。OSSの利用促進と自動車ユーザーの利便性向上等のため、「OSS申請共同利用システム」の構築とその後の管理・運用を行いOSSのさらなる利用促進等に関する環境整備に協力することを目的としています。,東京都千代田区東神田2-4-6,2015,37.0,10,,https://www.aina.or.jp/,,
2024-07-01,ラックデザイン株式会社,電子部品メーカー,1,■事業内容：・半導体＆FPD製造行程加熱用ヒーター（ヒーティングジャケット）の開発、設計、製造、販売・ヒーター温度コントロール盤、ファインセラミックスの製造販売■事業の特徴：配管用ヒーターとファインセラミックスを製造しています。配管ヒーターはガラスクロスなどの無機材仕様し、縫製しています。また、社内に焼成行程を持ち、板材などのファインセラミックス素材を提供しています。,福岡県みやま市瀬高町上庄759-1,2016,43.0,17,6百万円,https://jp.luckdesign.jp/,,
2024-06-01,タイコーテクニクス株式会社,機械部品・金型メーカー,2,■事業内容： 精密機械部品製造：マシニングセンター、五軸機械加工にて金属機械加工を専門としています。,熊本県合志市竹迫355-3,1992,,32,10百万円,https://www.taikotechnics.com,,
2024-05-01,テクノウェーブ株式会社,計測機器・光学機器・精密機器・分析機器メーカー,1,■事業内容： ・産業用I/Oユニット、I/Oボードおよび関連製品の開発・製造・販売・外観検査機器の研究・開発および製造・非破壊検査機器の研究・開発および製造・計測制御装置の開発・製造・販売・ソフトウエアの開発・製造・販売,東京都武蔵野市中町1-9-5第一中央ビル7F,2002,43.0,14,10百万円,https://www.techw.co.jp/index.html,,
2024-06-01,株式会社アイ・ティ・テクノス,電子部品メーカー,1,■事業内容：電気機械器具製造業、産業用電気機械器具製造業■事業詳細：電源メーカーです。特に半導体製造装置の電源装置をメインで扱います。他社の電源のメンテナンスも行っております。■特徴：社長がISO審査員の資格を持っているため品質には絶対的な自信と実績を持っています。生産現場に「作業標準書」を導入しそれに基づいて生産されているか厳しく管理しているため、大手メーカーの工場監査にも毎回通過し信頼と実績を勝ち取っております。,鹿児島県出水市下鯖町1901,2000,39.3,13,,なし,,
2024-06-01,株式会社コーキ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,◆丸鋸切断機とバリ取り機・周辺機械及び各種専用機械の設計製作,神奈川県横浜市鶴見区駒岡4-15-13,1967,,23,"1,000万円",https://www.focus-koki.com/,代表取締役 鈴木 直人,
2024-08-01,株式会社サンブロードケミカル,自動車部品メーカー,2,"■事業内容：（1）プラスチック成形および加工（2）自動車用内装部品の製造■沿革：・1999年6月…有限会社サンブロードケミカル設立（資本金300万円）、愛知県小牧市に小牧工場を開設・2004年11月…北九州市小倉南区に九州工場を開設・2005年2月…資本金を1,000万円に変更・2006年8月…株式会社サンブロードケミカルに商号変更・2011年5月…資本金を3,000万円に変更・2014年1月…愛知県安城市に安城工場を開設",大阪府大阪市中央区船場中央3‐2船場センタービル8号館328,1999,,68,30百万円,なし,,
2024-08-01,株式会社シライ,受託加工業（各種加工・表面処理）,1,■事業内容：精密部品加工を得意とし、平面、平行、直角、真直、寸法精度、面粗度など、あらゆる形状の部品加工で、高度な技術を駆使して要求にお応えしています。複雑形状部品や、アッセンブリー部品にも対応し、鉄系から非鉄、多品種の加工ができる設備を整えており、試作品から完品まで、様々なニーズに対応可能です。また、フライス盤、マシニングセンター、研削盤等を使用し、母材加工から穴あけ、仕上げ加工まで、高精度、短納期をモットーにものづくりを行っております。,広島県呉市川尻町小仁方1-25-31,1988,42.0,10,10百万円,https://www.thrive-tec.co.jp/,,
2024-06-01,株式会社センプロ,機械部品・金型メーカー,1,■事業内容： ワイヤーハーネスの加工、周辺機器の製造をしています。,岐阜県各務原市鵜沼朝日町5-349-1,1989,48.0,37,10百万円,なし,,
2024-07-01,株式会社ビクター特販,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容：（1）クリーニング事業…業務用機械販売等（洗濯機・乾燥機、エコモルダー、新製品機械、再生・中古機械、ボイラー、コインランドリー）（2）環境事業…環境機器販売等（空気清浄機、電解水素水器、ミスト噴霧装置、除菌液体スプレー、オゾン水生成機、エアコン抗菌フィルター、マスク）■自社製品／ドレン吸引回収装置「エコモルダー」「エコモルダー」は、水蒸気が凝縮した高温の水である「ドレン」を蒸気配管から回収し、鉄錆除去・温度調整を行った後、ドレン障害軽減やボイラーや洗濯機等に温水として供給するドレン吸引回収装置です。クリーニング、リネン工場、及び蒸気を熱源とする施設全般でも利用できます。,大阪府豊中市上津島2-18-20,1979,,15,15百万円,https://www.lc-victor.com,,
2024-06-01,株式会社ワイケーコウキ,機械部品・金型メーカー,4,ワイケーコウキは1981年にプレス加工業として創業し、現在では高出力レーザー切断加工をはじめ各種工作機械・産業機械の部品、筐体フレーム、精密機械板金外装カバー、大型機械架台、各種ビル商業施設建材品の製作まで幅広く手掛けております。取引先は工作機械・産業機械・食品機械メーカーや住宅メーカーなど多種多様で、国内外の大手ライン設備に導入された実績も有しております。■事業内容（取扱製品）・レーザー加工品・板金加工品・筐体/製缶品など■企業理念・企業は人なり・技術は人の思いの上にあり・逆境こそ我らの原動力であり、感謝し続けたい,富山県砺波市五郎丸451-2,1988,,30,10百万円,http://www.yk-kouki.jp/,,
2024-06-01,株式会社ワタナベテクノス,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業内容： ・各種防音BOX製作(ディーゼル発電機、ガスタービン発電機、大型コンプレッサー等)・各種消音ダクト製作(発電機室等)・ディーゼルエンジン用排気消音器製作・少量危険物用タンク(軽油、重油、等)・集塵機(シンターラメラー)・各種盤製作・他(各種 鉄、SUS等の板金、溶接加工)・ディーゼル発電機の組立,福岡県飯塚市目尾395-15,2011,39.0,49,50百万円,http://www.watanabe-tec.co.jp/index.html,,
2024-06-01,株式会社伊藤英男鉄工所,機械部品・金型メーカー,1,当社は、大型工作機械を使用した自動車金型部品加工の会社です。エンジン・エアコンなどをはじめとした自動車の幅広い機能におけるパーツの金型を製作しております。最新の大型加工設備と加工ノウハウがあり、県内でも数社しか対応できない大きな金型部品の加工ができます。当社は金型加工一筋で技術を磨いてきましたので、設備投資にも力を入れ、技術力の強化も怠りません。,三重県桑名市大字星川2350,1961,37.0,17,5百万円,http://www.itohide.co.jp/,,
2024-07-01,株式会社共進精工,機械部品・金型メーカー,1,■事業内容：CNC旋盤、マシニングによる精密切削部品加工共進精工では企業理念の「技術探求」のもとお客様に安心してもらえる「品質技術」お客様に喜んでもらえる「加工技術」を全従業員一丸となって追及していきます。,長野県諏訪郡下諏訪町東町上1892-1,1982,,41,10百万円,https://www.kyosin-seiko.co.jp,,
2024-07-01,株式会社佐々木ダイヤ精研,機械部品・金型メーカー,1,■事業内容：ダイヤモンド・CBN切削工具製造・販売・再研磨（ダイヤモンド及び超硬耐摩耗部品）■当社について：当社は山形県内では3社しかないダイヤモンド切削工具製造に特化した「モノづくり」企業です。・航空機及び医療機器等の部品を加工する切削工具製作・セラミックスの粗加工の為のダイヤバイトの製作・カーボンの加工をする為の多様な形状のダイヤバイトの製作・携帯電話の中にあるコイル線を加工するダイヤチップの製作上記は一例でその他様々な業界にも精通しております。よって不況にも大変強みがあるのが特徴です。,山形県山形市西田5-24-17,1993,31.0,23,10百万円,http://sasaki-dia.co.jp/,,
2024-06-01,株式会社三共機械工業,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容： 弊社はプラント、工場機械設備などの事前調査、基本ならびに詳細設計、資材調達、現地施工、完成後のオペレーション指導、維持管理などをおこなう「総合エンジニアリング企業」です。上下水処理設備、浄化設備、環境設備、搬送設備を主として「水と環境」インフラの持続的発展を支えています。お客様のご要望にプロフェッショナルとして満足を提供できる「一貫サービス」スタッフの育成と、弊社だけですべてのご要望に対応できる「総合エンジニアリング企業」を目指しています。,香川県高松市牟礼町牟礼3195-4,1971,,49,20百万円,https://www.sankyo-kg.co.jp/,,
2024-07-01,株式会社前田精工,電子部品メーカー,2,■企業概要：当社は、大手プリント基板メーカーであるイビデン株式会社の協力会社として、画像検査機や顕微鏡を使って。出荷前の最終検査を任されてきました。取り扱う製品は、最新のPCやサーバー、スマートフォンに搭載され為、品質には細心の注意がひつようになります。,岐阜県大垣市安井町2-10-1,1982,,152,35百万円,https://www.maeda-seikou.co.jp/,,
2024-07-01,株式会社大附製作所,機械部品・金型メーカー,2,■企業概要：昭和46年に有限会社として出発し、金属加工と部品組立の2事業を展開。ロボット部品と自動車部品を供給しております。最近は、海外向けのロボット製造と自動車製造が急増しており、受注は増加傾向にあります。■事業内容： ・機械加工 （一般産業用の部品の金属加工）・部品組立 （自動車エンジン部品の組立）■特徴（TOPICS）： 飯能市川寺地区に本社・川寺工場があり、第2生産拠点として、飯能市双柳地区に双柳工場があります。2拠点で生産を行っており、一般産業向けの金属部品加工部門と自動車エンジン部品の組立部門があります。2005年に、ISO9001認証取得しました。,埼玉県飯能市大字川寺110-4,1971,43.0,48,10百万円,なし,,
2024-07-01,株式会社中山製作所,機械部品・金型メーカー,1,マシニングセンター、複合ターニングセンター、フライス加工、板金加工、溶接加工、2次元レーザー加工、NC旋盤等による精密部品加工◇医療機器関連部品◇産業用機械関連部品◇食品関連部品◇半導体製造装置関連部品,埼玉県熊谷市上之2998-13,1961,40.0,30,500万円,https://www.k-nakayama.com/,代表者 中山 文良,
2024-08-01,株式会社富士製作所,自動車部品メーカー,7,当社は、自動車用ブレーキ部品の製造会社として、1977年（昭和52年）の設立以来、お客様のニーズにお応えできるよう事業を展開してまいりました。「われわれの作っている製品には人の命が乗っている。」ことをモットーに、今後も「顧客に信頼される企業」としてあり続けるため、柔軟かつ斬新な発想で提案型企業を目指し、継続的に改善に取り組み努力いたす所存です。■事業内容： ブレーキ・サスペンション部品の切削加工および熱処理、表面処理,山梨県甲府市落合町817,1977,,76,20百万円,http://www.fujiss.co/index.html,,
2024-07-01,岩田自動車工業株式会社,自動車（四輪・二輪）メーカー,1,■事業内容： ・自動車整備・修理■当社について：現社長の両親が設立した会社となります。創業当時から整備事業を行っておりました。関東いすゞの下請けとして長年続けてきている地域密着型の老舗企業となります。ベテラン社員が多く、残業も少ない為定着率も良く、働きやすい環境が整っています。,埼玉県三郷市番匠免1-15,1964,50.0,9,5百万円,なし,,
2024-07-01,古川精機株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,＜企業概要＞： ■事業内容各種自動機械設計（２Ｄ・３Ｄ）、自動化省力化機械、産業用ロボット、ロボット３Ｄピッキング、穴明専用機械、複合フライス専用機械、自動タップ加工機械、検査装置、搬送機械、洗浄機、カメラ画像処理装置、レーザーマーキング装置、バリ取り加工機、溶接装置、パレタイズ装置、電気制御設計製作、シーケンス制御、各種治具、各種金属加工、ワークストッカ―、各種機械改造及びオーバーホール、中古機械販売、据付工事,広島県東広島市安芸津町風早3135-3,1971,42.0,15,3百万円,http://furukawaseiki.com/,,
2024-08-01,インターステラテクノロジズ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,14,■事業内容： ロケットの開発・製造・打上げサービス,北海道広尾郡大樹町芽武690-4,2003,33.0,92,10百万円,http://www.istellartech.com/,,
2024-08-01,株式会社日本アレフ,計測機器・光学機器・精密機器・分析機器メーカー,10,～港区芝本社：創業1938年の老舗メーカー「株式会社日本アレフ」～■企業概要:当社は、リードスイッチ／磁気センサ／フォトセンサを自社生産する専門メーカーです。 その製品は、自動車、家電、住設機器、ＯＡ機器、金融機器、そしてあらゆる製品を製造する生産ラインを含めた産業機器などの有力メーカーの機器に搭載され高い評価を得ています。 日本アレフの競争力の源泉は、リードスイッチと光素子を持っていること。そして製品開発から、その製品を生産する設備や金型の設計・開発そして量産まで、自社での一貫した生産体制にあります。,東京都港区芝2-14-5,2016,48.0,310,98百万円,https://www.nippon-aleph.co.jp/,,
2024-08-01,株式会社スマートロボティクス,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容：ロボット・アクチュエータ製品開発・販売、ロボット・ドローン・IoT機器の開発（ハードウェア及びソフトウェア）,東京都千代田区東神田2-4-6S-GATE秋葉原8F,2016,35.0,20,109百万円,"Failed to retrieve page, status code: 410",,
2024-06-01,株式会社SCREEN　IPソリューションズ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容：知的財産関連業務,京都府京都市上京区堀川通寺之内上る四丁目天神北町1-1,2016,,6099,10百万円,https://www.screen.co.jp/,,
2024-08-01,イームズロボティクス株式会社,建設機械・その他輸送機器メーカー,11,■事業内容：産業用ドローンを中心とした自律機器の製造販売、ソリューションによるご提案と開発を行っています。オールMADE IN JAPANの安全性、クオリティ、サポート体制を提供しています。■当社の強み：世の中のドローンメーカーがドローンを売ることに注力していることに対し、当社は機体販売は事業全体の3分の1程度の規模です。残りはソリューション開発やシステムサービスとなり、当社は「ドローンを使ってお客様の業務をいかに効率化するか」を何より重要だと考えます。今後も、ArduPilotを複合的に活かした機能やプロダクトを広めていきます。,福島県南相馬市小高区飯崎字南原65-1,2016,45.0,27,342百万円,https://www.eams-robo.co.jp/,,
2024-08-01,株式会社フューチャーインク,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,3,■事業内容：プリンテッドエレクトロニクス開連製品の開発・製造・販売、サービス提供（主に銀ナノインキの開発・製造、販売とプリンテッドデバイスの試作請負、製品開発）,山形県米沢市城南4-3-16山形大学有機材料システムフロンティアセンター3F11-311,2016,,8,143百万円,http://www.futureink.co.jp/,,
2024-08-01,株式会社岩谷技研,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,9,【宇宙開発】【実証試験】気球を用いた宇宙開発を、設計から実証試験まで行っています。当社の技術力は高く評価されており、国内ベンチャーのシードステージで国内最大規模の出資を受けています。同社の宇宙旅行の行程は地上から徐々に上昇し約2時間で宇宙が見える高さまで上昇。そこで1時間程度遊覧したあと地上に帰還します。ロケットより安全確実に到達できるのも魅力の一つです。開発しているスペースバルーンと呼ばれる気球は大気が1％未満になる高さへ到達します。すでに400回以上打ち上げを行っており成功率も100％に達しています。,北海道札幌市北区北十六条西4-1-30,2016,40.0,82,50百万円,https://iwaya.biz/,,
2024-07-01,株式会社シーアイエル,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容：・物流自動倉庫システムの保守・点検・管理,三重県鈴鹿市安塚町1501,2016,41.0,10,5百万円,https://cil-suzuka.com/,,
2024-07-01,株式会社結城,造船・重工業,1,■事業内容： 鉄骨加工・造船ブロック加工,広島県福山市鞆町大字後地26-95本瓦造船第3工場B棟,2008,30.0,8,1百万円,https://hsfa.jp/,,
2024-05-01,マッハ機器株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■電気フライヤー・厨房機器および省エネルギー関連商品の開発・設計・製造ならびに販売,■東京本社：〒135-0042 東京都江東区木場2-7-15 第一びる別館南棟6階,2015,38.0,30,1億円,http://www.e-mach.co.jp/,代表取締役 望月 圭一郎,
2024-08-01,株式会社ニシカワ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,■事業内容：制御盤設計・製作、PLCプログラム設計、ロボットプログラム設計、電気工事,三重県亀山市川崎町字貢4675-1,2016,,10,5百万円,https://nishikawa-auto.com/,,
2024-06-01,シンクス株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■創立から59年の産業用加工機メーカー。工作機械／金属加工機械／樹脂加工機械／木工機械､設計､製造､販売および貿易業務,静岡県焼津市吉永125,1964,45.0,223,63百万円,http://www.shinx.co.jp/,,
2024-07-01,ＳＩＫＯＲＡ　Ｊａｐａｎ株式会社,計測機器・光学機器・精密機器・分析機器メーカー,1,■事業内容：ドイツ本社SIKORA AGで開発、製造される測定、制御技術及び検査、分析、選別システムの販売、アフターサービス,神奈川県横浜市港北区新横浜2-7-4フジビル901,2009,,3,7百万円,https://sikora.net/ja/,,
2024-08-01,ＫＥＢＡＪａｐａｎ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,"《当社について》1968年、オーストリアのリンツで創業し、世界16カ国、26カ所に事業を展開しており、約2,000名の従業員を抱えています。各機械の自動化や制御系の開発を始めとし、産業機器の自動化を図る「インダストリアルオートメーション」、宅配ボックスや銀行のATMなど機械の設計開発から製造まで一貫して行う「ハンドオーバーオートメーション」、EV充電器や風力発電の関連部品等を提供する「エナジーオートメーション」の3つの事業を行っております。",東京都港区台場2-3-1トレードピアお台場10F,2011,35.0,12,,http://www.keba.com/en/home,,
2024-07-01,株式会社ＪＨＩ,機械部品・金型メーカー,3,■事業内容： 小型軽量の高圧配管システム・特殊ホースならびにアクチュエータの開発・製造・販売、AMにおける設計、解析、部品製造,東京都千代田区内幸町2-2-2富国生命ビル2F,2015,,67,10百万円,https://www.jhi.co.jp/,,
2024-07-01,久商株式会社,機械部品・金型メーカー,2,■事業内容： 鋼板の溶断及び加工、鋼材全般に亘る販売,兵庫県明石市大久保町江井島1388,,,118,84百万円,https://www.kyusyo.co.jp/company/,,
