更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,上場市場名,代表者
2024-08-01,トヨタ自動車株式会社,自動車（四輪・二輪）メーカー,99+,■企業概要：愛知県豊田市に本社を置く世界トップクラスの自動車メーカー。日本の全業種の中でも最大級の規模を誇る企業。世界初の量産ハイブリッドカー・プリウスや次世代自動車として注目される燃料電池自動車など、多種多様な自動車の製造・開発・販売を手掛けています。,愛知県豊田市トヨタ町1,1937,,359542,"63,540百万円","Failed to retrieve page, status code: 410",プライム市場,
2024-08-01,三洋機工株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,■企業概要：世界中の自動車や家電メーカー等の生産ラインにおける自動化、省力化に向け、機械の設計・製作/組立て/生産技術のノウハウ提供やサポートに至るまで一貫して提供するトータルエンジニアリング企業です。■取扱い世品：自動組立ラインシステム/自動溶接ラインシステム/高精度ネジ締め装置(ACサーポットランナー)/レーザ加工システム/シートメタル結合システム/電子コンポーネント 他,愛知県北名古屋市沖村岡1,1945,40.0,290,98百万円,http://www.sanyo-machine.co.jp/,,
2024-07-01,アイホン株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,18,《東証プライム・名証プレミア市場上場／インターホンを中心としたコミュニケーションとセキュリティの電気通信機器・システムメーカー／国内トップシェア／海外市場比率拡大中》【主要製品】TVドアホン、オートロックシステム、ナースコールシステム、IPインターホンシステム【販売市場】1.集合住宅向け（マンション、アパート等）2.戸建住宅向け3.医療・福祉施設、高齢者住宅向け4.オフィス・工場・公共施設向け,愛知県名古屋市中区新栄町1-1明治安田生命名古屋ビル,1948,38.0,1999,"5,388百万円",http://www.aiphone.co.jp/,プライム市場,
2024-07-01,株式会社ＮＩＷＡＳＨＯ,電子部品メーカー,1,■事業内容：・自動車関連用部品、電力用セラミックス、燃料電池用部品、多孔質セラミック、家庭電気器具用部品の製造および販売(株式会社ニワショーセラムと共にグループとして事業を運営しております)■当社の特徴：・取り扱い製品：ファインセラミックス製品（自動車用、家電用、工業用）■当社の強み：・機器用碍子、ファインセラミックスの製造技術をベースとして、常にお客様のニーズにお応えできるように最先端の技術開発と新素材の開発に取り組んでおります。,愛知県尾張旭市旭台1-2-1,,,117,14百万円,https://www.niwasho.co.jp/,,
2024-08-01,株式会社美鈴工業,電子部品メーカー,6,■会社概要：当社はセラミック製品（電子部品）、半導体、自社独自商品であるスチールヒーター（コピー機向け部品）等を製造している企業です。昭和37年に木型及び梱包用資材の製造業社として小牧市に創業。その後、自動車用化学製品の製造加工にも事業を拡大し、約35年前に現在の社名に改名すると同時に現在の事業に参入し始めました。,愛知県小牧市上末969,1962,43.9,240,80百万円,http://www.misuzu-industry.co.jp/,,
2024-07-01,東海イーシー株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,■事業内容：公共施設／工場等の電気設備の敷設、FA制御基盤の設計／製作をコアビジネスとする総合エンジニアリング企業です。近年では住宅建築分野、省エネ／環境事業分野へも積極展開する等、事業領域を広げています。,愛知県名古屋市瑞穂区瑞穂通5-26,1956,41.0,68,100百万円,http://www.tokaiec.co.jp/,,
2024-08-01,株式会社 豊電子工業,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,11,"■Mission：少子高齢社会、海外企業との競争力強化、過重な労働からの解放、生産性の向上などあらゆる社会問題に対し、ロボットを中心とした自動化によりお客様の課題解決をお手伝いします。世界40か国、20,000システム以上の国内/海外問わず豊富な実績により、最適なソリューションを提供しています。■企業概要：産業用ロボットシステム、画像処理システム、各種専用機・搬送装置、電子制御システムなどの製造・販売メーカー。",愛知県刈谷市一ツ木町5-12-9,1972,,442,45百万円,http://www.ytk-e.com/,,
2024-08-01,東陽精機株式会社,自動車部品メーカー,5,■企業概要：◇事業内容自動車に取り付けられるオートマチックトランスミッション部品の金属部品の切削加工及び自動機械設備製造◇同社について：東陽精機は、株式会社アイシンのオートマチックトランスミッション部品を主力に、駆動・制動部品やエンジン部品など、自動車金属部品の切削加工を行っています。特にオートマチックトランスミッションは、ヨーロッパやアメリカにも輸出されるため、「世界品質」をつくり出す技術力が求められます。世界的に信頼されるものづくりに徹することにより、さらなる安全と安心をお届け致します。,愛知県豊田市高岡本町秋葉137-1,1952,38.0,403,48百万円,http://www.toyo-sk.co.jp/,,
2024-08-01,株式会社ニッセイ　※ブラザーグループ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,5,～ブラザーグループ、伝導機器（ギアモータ・歯車）の総合メーカーです～■業務詳細：同社の伝導機器は身近なところでチカラを発揮しています。・搬送機器・・・自動搬送台車（AGVやAMR）やベルトコンベアなど・自動ドア・・・一般商業用施設や公共施設など（※日本の5割以上が同社のギアモータで動いています。）・ETC・・・ETCシステム（ETCバーの開閉）・小型歯車・・・ロボット・工作機械・電動工具・農機具など幅広い業界に採用されています。※その他、遊具機器（メリーゴーランド）、福祉、医療、健康関連製品にも幅広く使われています。,愛知県安城市和泉町井ノ上1-1,1942,42.0,878,"3,475百万円",https://www.nissei-gtr.co.jp/,,
2024-07-01,株式会社アラキ製作所,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,■事業内容：一般機械器具製造業,愛知県豊田市広久手町6-11,1965,41.4,130,50百万円,https://www.araki-mfg.co.jp/,,
2024-07-01,株式会社ニューギン,アミューズメント・エンタメ・ゲームメーカー,3,■概要：各種遊技機（パチンコ・パチスロ機）の企画開発、製造、販売■特徴：創業６０年を超える老舗ながら、常に進化を続けるニューギングループ。その勢いはパチンコメーカーの枠を超え、パチスロ機の開発、島設備事業への参画、業界屈指の直販率、そして直営店経営にまで広がっています。また、「あそびにマジメ」というスローガンの通り、常に「お客様満足度」を追求し続けており、各種パチンコ機はもちろん、業界のパイオニアとしてリユースシステム「ＥＣＯパチ」を生み出すことが出来ました。今後も「チェンジ＆チャレンジ」の精神で、パチンコファンの皆様に心地よい時間と楽しい娯楽を提案し続けます。,愛知県名古屋市中村区烏森町3-56,1968,38.0,230,100百万円,https://www.newgin.co.jp,,
