更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,上場市場名,代表者
2024-07-01,振興自動車株式会社,自動車（四輪・二輪）メーカー,2,■事業内容：・特殊車輌製造事業・特殊車輌整備事業・特殊車輌補修部品販売業建設や物流の現場で活躍する「はたらくクルマ」（特装車輌）は、街中で見かけない日はないといって過言ではあリません。早朝から走る「ごみ収集車」、コンビニやスーパーヘ荷物を運ぶ「バントラック」、灯油を運ぶ「タンクローリー」など、ありふれた日常を支える「はたらくクルマ」の製造・メンテナンスを行っています。,北海道石狩市新港西3-752-6,1969,43,70百万円,,http://shinko-jidosya.co.jp/,,
2024-07-01,株式会社レグラス,計測機器・光学機器・精密機器・分析機器メーカー,2,■事業内容： 当社はロボット等の産業用途のAIカメラシステム設計開発および関連する画像処理システム製品の設計開発を行っています。システムの仕様設計から、ソフト開発、回路設計、試作、検証、量産に至るまで一貫した開発・製造体制の下で、家庭向けロボットや建設現場・・場・プラント等様々な場所で当社製品をご利用いただいています。当社の主力製品は、土木・建設や解体等の現場で使用する重機・建機、産業用車両などに設置する画像処理とAIによる人物検知カメラシステムです。様々な現場で「安全」という価値を提供していくため今後も停止制御や衝突軽減措置などの技術も取り込み、社会に貢献していきたいと考えています。,東京都新宿区大京町23-3四谷オーキッドビル2F,1999,40,50百万円,,http://www.reglus.co.jp/,,
2024-07-01,ジーエルソリューションズ株式会社,計測機器・光学機器・精密機器・分析機器メーカー,2,■事業内容：・非接触ICカードリーダライタの開発、販売・非接触ICカード、タグの販売・非接触ICカード、自動認識事業に関わるシステムの販売,東京都台東区松が谷1-3-5JPR上野イーストビルG1,2013,53,100百万円,47.0,https://www.glsol.co.jp/,,
2024-08-01,株式会社ティーワイオプティクス,電子部品メーカー,4,■事業内容：プラスチックレンズ製造■事業の特徴：同社は、自動車用ヘッドライト向けのレンズ、ライトガイドなどのプラスチック光学部品を生産する会社です。技術的に難易度の高いとされる、非球面・自由曲面レンズの 成形を行っています。また、近年は蒸着及び溶着技術を核とした、リフレクタ事業、及びレンズユニットの組立事業も展開しており、総合光学部品メーカーとして業容の拡大を図っています。,静岡県静岡市葵区御幸町11-10第一生命静岡鉄道ビル2F,2015,45,90百万円,38.5,https://www.tyoptics-group.com/,,
2024-06-01,インストロン ジャパン カンパニイ リミテッド,計測機器・光学機器・精密機器・分析機器メーカー,9,■事業内容：万能材料試験機、疲労試験機、衝撃試験機、プラスチック特性評価試験機、構造物試験機の製造販売,神奈川県川崎市宮前区宮前平1-8-9,1965,48,16百万円,49.0,http://www.instron.jp,,
2024-07-01,重車輛工業株式会社,建設機械・その他輸送機器メーカー,4,■企業概要： 重車輛工業株式会社は、ＪＲ東海グループである日本車輌製造株式会社の関係会社です。 日本車両機電本部（建設機械）の指定サービス工場で、東京工場、千葉機材センター、全国に営業所を３拠点を有しています。■主な事業内容：1. 建設機械の修理、販売、レンタル…日本車輌製造株式会社の製造する建設機械の修理、販売、レンタルを主に行っています。2. 建築冶工具関連の製作、販売■社風： 同社の社風として、残業が少なくプライベートとのバランスをとりながら勤務できる環境が整っています。,東京都中央区銀座1-14-7銀座吉澤ビル5Ｆ,1956,37,10百万円,,https://www.n-sharyo.co.jp/jusharyo/index.html,,
2024-05-01,日本スペノ株式会社,建設機械・その他輸送機器メーカー,2,～国内マーケットシェア95％のレール削正車の、メンテナンス・保守事業／スイス本社のグローバル企業の日本法人～■事業概要： 同社はスペノインターナショナル社の日本法人として、レール削正車保守サービス、レール削正技術・分析業務の提供及びレール削正工事請負業務を主業としています。,東京都品川区大崎1-6-4新大崎勧業ビルディング15F,1987,41,40百万円,,http://www.speno.co.jp/,,
2024-07-01,マンローランドジャパン株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,4,■事業内容：「マンローランド シートフェッドGmbH社」の販売子会社として業務を行っています。,埼玉県戸田市新曽南2-3-4,2000,25,100百万円,,https://www.manrolandsheetfed.com/ja-JP,,
2024-08-01,株式会社アイテック,自動車部品メーカー,1,■事業内容：・ブロー成形による自動車内装部品（リザーブタンク、スライドボード等）の製造・ブロー成形解析、システムを駆使した高品質な製品の提案・グラスウール成形による自動車内装部品（フロントフード、ダッシュアウター、カウルフロント等）の製造・複合繊維成形による自動車外装部品（アンダーカバー等）の製造,静岡県磐田市南田伊兵衛新田35-1,1986,45,40百万円,41.0,http://www.aitech-co.jp,,
2024-08-01,日本マーテック株式会社,半導体メーカー,14,■事業内容：（1）設立 ：2007年、台湾のMA-tekの出資をうけて同社日本法人として設立されたベンチャー企業です。（2）事業 ：受託分析を展開します。「TEM（透過型電子顕微鏡）による材料解析サービス」「半導体デバイス解析サービス」「回路解析サービス」を柱として、国内の各種メーカーや競合の解析会社より試料分析を受注、台湾のラボにて試料の検査を行い、結果をフィードバックします。（3）対象 ：Si系、化合物系、磁気ヘッド、カーボンナノチューブ、触媒、セラミック、金属、ガラス基盤、高分子材料、ナノ素材、各種半導体デバイス、ICデバイスなどの分析を幅広く受注します。,愛知県名古屋市名東区上社4-130,2007,73,95百万円,34.0,https://www.ma-tek.com/ja-JP/home,,
2024-08-01,ＫＤＤＩスマートドローン株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,10,■幅広いドローン活用ニーズに対応できるサービスラインナップ：ドローンの社会実装を進めるべく、それぞれの用途に応じた機体やモバイル通信・運航管理システムの提供、ドローンの導入から運用までをトータルでサポートするコンサルティング、人財育成のためのスクールサービスの提供など、幅広いサービスラインナップを展開しており、お客様それぞれのニーズに応じたサービスの提供を行っています。,東京都港区虎ノ門1-16-16虎ノ門1MGビル6F,2022,50,100百万円,,https://kddi.smartdrone.co.jp/company/,,
2024-08-01,株式会社NFエンジニアリング,計測機器・光学機器・精密機器・分析機器メーカー,3,■事業内容： ・電子計測機器、電子応用機器の組立配線、調整、検査 ・電子計測機器、電子応用機器の生産設計および製品の改良 ・その他関連事業,山口県山口市佐山3-46,1974,70,40百万円,,http://www.nf-engineering.co.jp/,,
2024-07-01,株式会社住理工エンジニアリング,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,■事業内容：・各種工作機械及び部品の製造販売及び機械工具の製造販売・産業用ロボット、荷役運搬設備及び油圧、空圧、風水力機械並びにこれらに使用する空圧、油圧、真空装置その他の装置の開発、製造、加工及び販売・産業廃棄物処理装置及び産業廃棄物再生利用装置の開発、製造、加工及び販売,愛知県小牧市東3-1,1991,43,40百万円,41.0,http://www.e.sumiriko.co.jp/,,
2024-06-01,日本セミラボ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,本社をハンガリーに構え、ワールドワイドに事業展開するSemilab社。半導体製造の評価・解析機器で世界トップクラスのシェアを保持し、日本の半導体関連メーカーの多くが当社製品を導入しています。その日本法人である日本セミラボ社は、1987年に設立されました。,神奈川県横浜市港北区新横浜2-15-10YS新横浜ビル 6F,1987,43,10百万円,47.2,https://www.semilab-j.jp/,,
2024-07-01,北関東スチール株式会社,機械部品・金型メーカー,1,■事業内容当社は、当社の前身である常磐鋼板工業㈱（1967年10月設立）と日紅スチールセンター㈱（1970年6月設立）双方の技術力、顧客基盤、人材が融合・統合することにより、2007年4月に設立された企業で、中・厚板の切断、溶断加工および販売を主要事業としています。統合後の様々な環境変化の中、企業体質の強化を行いながら、当社の得意分野である「厚板精密切断」、「開先加工」の技術を現在まで磨いてまいりました。当社の技術により生み出された製品は、発電機などのタービン部分や建設機械など、あらゆる産業分野の基盤となって活躍しています。,茨城県日立市東大沼町1-3-50,2007,41,100百万円,46.0,http://www.kita-kanto-steel.co.jp/,,
2024-06-01,エステック株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業内容： オーダーメイドによる切断機、全自動試料調整装置、各種省力機械、測定検査機等の研究、開発、設計、製造、販売、メンテナンス 等,島根県松江市東出雲町揖屋2797-3,1991,38,85百万円,44.0,https://www.stc-jp.co.jp/,,
2024-06-01,筑陽精機工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業内容： 1.油圧機器、空圧機器、これを応用した機械器具および同附属品の販売、製作、修理加工2.建設機械、各種自動車、、業車輛、内燃機関、 発電装置、空調機器、電気機器、その他一般機械器具、同附属品の販売、製作、修理加工、 賃貸、運搬および輸出入 3.住宅用機器および附属品の販売、施工4.機械器具設置工事、電気工事、管工事の設計、施工、監理、請負5.古物品の売買および賃貸 油圧・空圧機器の販売・設計・開発・製作から、現場試運転・メンテナンス・修理まで、自社一貫体制による迅速な対応で、課題解決をサポートいたします。,福岡県糟屋郡篠栗町和田5-6-22,1960,39,45百万円,43.1,https://www.chikuyo.jp/,,
2024-08-01,ビカ・ジャパン株式会社,計測機器・光学機器・精密機器・分析機器メーカー,4,■事業内容： 「WIKA」は、ドイツに本社を置く、世界的な圧力・温度計測機器メーカーです。,東京都港区芝浦1-8-4エムジー芝浦ビル6F,1987,37,80百万円,42.0,http://www.wika.co.jp/,,
2024-05-01,ダイワ電機精工株式会社,機械部品・金型メーカー,2,＜事業内容＞・当社は、プリント基板打抜き金型、立体形状打抜き金型、彫刻刃、プリント基板分割装置、その他製品などの金型メーカーです。・各種プリント基板用金型製作、銘板・絶縁材・装飾パネルの金型製作、両面接着テープ・シール・ラベルの抜型製作、部品実装 後の基板分割金型の製作、基板分割装置の販売、携帯キー金型製作、各種治具の製作・当社は、携帯電話、パソコンなどの産業用電子機器をはじめとし、白物家電、DVD、デジカメなどの民生用電子機器、輸送用機 器、車載機器、アミューズメント機器等、幅広い産業分野への金型供給に貢献しております。,滋賀県長浜市祇園町727-1,1976,34,80百万円,45.0,https://www.dcm-net.com,,
2024-06-01,ニプロプレシジョンモールド株式会社,機械部品・金型メーカー,2,■事業内容： 設立以来、「事業活動を通じた社会貢献」の実現を目指し、技術革新をコンセプトに、医療用ガラス部材から医療機器、医薬品へと事業を拡大してきました。長年にわたる開発・生産により蓄積してきた技術とノウハウを活かして、現在では、人工臓器、循環器、検査・診断薬、注射・輸液、医療用医薬品、医療用ガラス部材などの幅広い分野で、患者さまや医療従事者さまのニーズに応える製品・技術を提供しています。「医療機器」「医薬品」「ファーマパッケージング（医療用ガラス部材）」の三位一体で事業を展開しているニプロ株式会社様のグループ会社となります。,宮城県富谷市ひより台2-2-3,1980,39,50百万円,,なし,,
2024-07-01,アクトロニクス株式会社,電子部品メーカー,3,"■概要：1976年5月に設立。当社は、40年以上にわたる歴史と豊富なノウハウを駆使し、光ファイバー・メタルハーネス端末加工及び関連機器の製造販売及び、制御・計装機器とその周辺機器の企画・販売、熱対策製品企画・販売をを手掛けている老舗の専門メーカーです。当社は、人の生み出す想像力をネットワークで共有する情報社会の構築と、想像を実現するためのオートメーションの提案により、""地球環境保全の永続的な豊かな未来社会""の実現を経営理念とする企業です。",神奈川県川崎市多摩区堰1-22-28,1976,71,135百万円,46.0,https://www.actronics.co.jp/,,
2024-07-01,コスタルジャパン株式会社,自動車部品メーカー,2,■事業内容：世界21か国に事業所を有するドイツの電装部品メーカーの日本法人です。 日本の自動車メーカー及び部品メーカーと開発型の事業を展開しており、ドイツ本社は1912年に創業され100年以上の歴史を有し、日本法人は1992年に事業を開始、1995年に法人化されました。,神奈川県川崎市高津区坂戸3-2-1カナガワサイエンスパークR&D棟 8F,1995,35,301百万円,,https://www.kostal.com/en-gb/,,
2024-08-01,バイオニクス機器株式会社,計測機器・光学機器・精密機器・分析機器メーカー,5,■企業概要：当社は、創業約50年、生体工学を基礎に生体が有するメカニズムを巧みに応用した独自のセンシングデバイスの開発、商品化に取り組んで参りました。独自の技術に基づくセンサテクノロジーとエレクトロニクスを融合させた、新しい科学計測、制御装置およびシステム設計、製造、販売に関連する製品を日本をはじめ世界市場に提供しております。,東京都東大和市清水6-1254-2,1973,52,42百万円,,"Failed to retrieve page, status code: 410",,
2024-07-01,アジャックストッコ・マグネサーミックジャパン株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,■事業内容：当社は各種誘導溶解炉および誘導加熱装置とその関連装置の設計・設置・メンテナンスを行っています。□誘導溶解炉・誘導加熱装置とは当社の誘導溶解炉・誘導加熱装置は、電磁誘導の原理を応用し、非加熱物（金属）を直接加熱することができる効率の良い工業炉です。ガスや石油といった化石燃料を燃やし、非加熱物を加熱する従来の間接加熱方式に比べて効率よくエネルギーを使用することができます。地球温暖化に繋がる二酸化炭素の発生を抑制し、地球環境にやさしい工業炉を供給しています。持続可能な未来にむけて、当社の誘導溶解炉・誘導加熱装置はさらに進化し続けております。,東京都江東区東陽2-4-14三井ウッディビル2F,1965,37,54百万円,45.0,http://www.ajaxtocco.co.jp,,
2024-06-01,東邦車輛サービス株式会社,自動車（四輪・二輪）メーカー,1,■事業内容：・各種自動車の修理、点検、部品販売・大型特装自動車の架装工事■同社の特徴：同社はあらゆる車輌のメンテナンス・サービス工場として、車検・点検・修理をはじめ、東邦車輛製特装車部品の供給など、アフターサービスの充実を目指し、また、大型特装自動車の架装工事の専門業者として幅広い事業活動を展開しています。,大阪府泉北郡忠岡町新浜2-5-10,1966,35,40百万円,41.0,http://www.shinmaywa.co.jp/toho/tsc/,,
2024-07-01,ユニデンホールディングス株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,1,■事業内容：各種家電製品の開発、製造、販売■事業の特徴：無線通信機器事業…ユニデンのCB無線通信機、海上用無線通信機、一般用無線通信機、そしてスキャナーは、その機能性、耐久性、コストパフォーマンスから、広大な国土を持つアメリカにおけるコミュニケーションの必需品として長年根強いファンの支持を得てきました。現在では無線通信機器の老舗ブランドとしての認知を確立し、アウトドアで活躍する方々に安全と安心を提供しています。,東京都中央区日本橋室町2-3-1,1966,972,"1,000百万円",,http://www.uniden.co.jp/,,
2024-06-01,プツマイスタージャパン株式会社,建設機械・その他輸送機器メーカー,1,■事業概要：当社は、コンクリートポンプの生産台数について、世界的なシェアを持つコンクリートポンプのメーカー、プツマイスター社（ドイツ）の日本法人です。,千葉県八街市八街い27-1,1992,31,98百万円,44.0,なし,,
2024-08-01,ソノルカエンジニアリング株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,6,■事業内容：鍛圧機械のプレス周辺装置・冷温システム装置の製造販売,大阪府摂津市鳥飼上4-8-28,1974,35,60百万円,46.5,http://www.maruka.co.jp/company/list/sonoruka,,
2024-07-01,オサ機械株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,■事業内容：チョコレート製造用機械装置全般、製菓機械、食品機械などの製造・販売を行っています。,神奈川県横浜市緑区上山1-2-19,1947,32,18百万円,,https://www.osa3.co.jp/,,
2024-08-01,大洋エレックス株式会社,計測機器・光学機器・精密機器・分析機器メーカー,2,■事業内容：・光学センサ、イメージセンサ、応用機器の設計、製造および販売・検査用LED照明装置の製造および販売■特徴創業以来手がけてきたオプトエレクトロニクスやコンピュータハードの技術をもとに、産業界の生産ラインで必要とされる省力化、無人化、ローコスト化を促進してきました。技術力にこだわっており、取引顧客にはリピーターが多く大手メーカー企業との取引有り。,京都府京都市山科区勧修寺本堂山町10-15,1982,31,16百万円,35.0,http://www.taiyo-elecs.co.jp/,,
2024-08-01,ボールフィルタージャパン株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,■事業内容：・船舶用事業向け各種フィルタ装置、空気圧縮機等の提案営業、販売及びアフターサービス・主に水や油用フィルター装置の提案営業、販売及びアフターサービス・ガス用フィルター装置の提案営業、販売及びアフターサービス,兵庫県神戸市中央区江戸町95井門神戸ビル13F,1996,33,70百万円,34.0,"Failed to retrieve page, status code: 410",,
2024-08-01,株式会社アテクトエンジニアリング,機械部品・金型メーカー,3,■事業概要： （1）衛生検査器材は日本でトップクラスのシェアを有しています。 大学、医薬会社、食品会社等で使われる『シャーレ』と『培地』。この2つの製造を行っているのが当社の強みです。（2）『半導体資材』は世界の6～7割のシェア。TVのICチップを保護する資材等に使われます。（3）『PIM事業』は現在成長中の環境に配慮した画期的で新しいベンチャーの製造事業。 今の5倍、10倍の成長を見込み尽力しています。,滋賀県東近江市上羽田町3275-1,,40,,,https://www.atect.co.jp/,,
2024-07-01,株式会社デンソーアイティーラボラトリ,自動車部品メーカー,2,■企業概要：2000年に自動車部品のメガサプライヤーであるデンソーにより設立されました。デンソー本体とは別に尖った研究者を採用し、自動運転など自動車を革新する研究開発にチャレンジする会社です。研究者が自ら技術を探索し、学会活動を通してコア技術に磨き上げ、デンソーに提案・移管して、社会に製品として送り出します。,東京都港区新橋4-3-1,2000,32,95百万円,40.0,http://www.d-itlab.co.jp/,,
2024-06-01,トムラ・ジャパン株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業内容： 同社は、トムラと住友商事による合弁会社です。トムラは、環境先進国であるノルウェーに1972年に誕生し、創業者自ら手掛けた飲料容器自動回収機（リバース・ベンディング・マシーン：RVM）の製造・販売事業を、欧米を中心に既に50カ国以上で展開しています。このトムラの開発したRVMを販売、ペットボトルを回収、破砕して減容し、運搬・再生が容易に行えるリサイクル事業を行っています。このシステム導入により、自動回収機自体が内部のセンサーによってペットボトルやプラスチック容器、缶などを自動的に判別するため、分別作業の手間も解消されました。,東京都中央区八丁堀4-8-2いちご桜橋ビル2F,2008,35,100百万円,,http://www.tomra.co.jp/,,
2024-08-01,グラビティゲームアライズ株式会社,アミューズメント・エンタメ・ゲームメーカー,5,■事業内容： 〇パブリッシング事業〇ゲーム開発事業,東京都千代田区丸の内1-11-1,2019,57,100百万円,36.0,https://gravityga.jp/,,
2024-08-01,ダイハツディーゼル西日本株式会社,建設機械・その他輸送機器メーカー,2,■事業内容：舶用・陸用ディーゼルエンジン・ガスタービンの販売・据え付け・メンテナンス九州地区でのダイハツディーゼルの販売代理店■事業詳細・ダイハツディーゼル株式会社の製造する製品の販売･据付から、補修用部品供給･メンテナンス等のアフターサービスに関する業務・コージェネレーションシステムの販売 ・船舶用エンジン及び機器の販売、メンテナンスに関する業務 ・船舶に使用される資材の販売業務 ・船舶及び船舶用機器の輸出に関する業務,福岡県福岡市東区多の津2-3-1東福岡卸団地,1968,35,30百万円,40.0,http://www.ddni.co.jp/index.html,,
2024-08-01,ローツェライフサイエンス株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,6,■事業内容：ライフサイエンス関連装置・半導体製造機器・レーザー装置の開発、製造、販売■同社の特徴：同社は、自動化のための機器・設備・システムの設計・開発・製作・改良から保守まで、先進の技術と情熱を持って対応しています。半導体関連の製造設備、バイオ関連の研究機器・設備で開発を重ねており、一台一台、各現場の要望に合わせた柔軟なカスタム・メイドが可能です。また、他社機器とのインターフェイスも可能です。ニーズの最大公約数を反映した量産型機器・設備では解決できない問題を、素早く解決に導きます。,茨城県つくば市上横場430-1,2005,33,63百万円,43.6,https://www.rorze-ls.com/,,
2024-07-01,アートサービス株式会社,計測機器・光学機器・精密機器・分析機器メーカー,5,■事業内容：（1）セキュリティーシステムの提案・販売1回線の電気錠システムからテンキー、多回線の出入管理システム、各種非接触式カード、監視カメラ、インターホンなど建物の扉周りに関するシステムを、顧客のニーズに合わせて提案しています。（2）セキュリティーシステムの施工工事の工程管理から現場の段取り・安全管理に至るまで同社施工管理者が工事完了までトータル的に管理します。（3）セキュリティーシステムの保守サービス故障時の修理対応、機器の交換などアート製品及び標準的な電気錠については修理部材を常に確保しており、迅速な修理対応が可能です。,神奈川県川崎市中原区市ノ坪322-7アート技術センター内,2000,45,3百万円,,なし,,
2024-08-01,ノードソン・アドバンスト・テクノロジー株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容：当社は1989年以来、ボンドテスターとＸ線検査機を主力製品として事業を営んできたデイジ・ジャパン株式会社と、1999年以来、精密塗布やコーティング機の製造を主要事業としてきたノードソン・アシムテック株式会社が合併して、2014年11月に、ノードソン・アドバンスト・テクノロジー株式会社として設立されました。,東京都江東区越中島1-1-1ヤマタネ深川1号館1F,2014,27,10百万円,,http://www.nordson-at.com/,,
2024-07-01,インダクトサームグループジャパン株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容：誘導溶解設備、誘導加熱設備、電縫管溶接装置、真空溶解設備などの製造、販売、修理■当社の特徴：・同社の製品である電気誘導溶解炉は、本国アメリカでは85%のシェア、世界でも50%以上のシェアを誇っております。世界で共通の電気誘導設備を提供して いるただ一つの専業メーカーで米国・ヨーロッパではNo.1シェアを誇っています。・世界ネットワークでアジア、アメリカ、ヨーロッパの各国に40の製造／サービス拠点を置いているため、海外展開をする顧客をグループ全体でサポートすることが可能なことが強みとなっております。,兵庫県神戸市西区南別府1-3-10,,28,50百万円,,https://inductothermgroup.jp/,,
2024-08-01,日本ブレイディ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容：・工業用（耐高低温、静電気対策、通信・ケーブルマーキング他）および理化学向けラベル（耐高低温、耐薬品他）の製造・加工・販売・高精度打ち抜き加工および工業材料の複合加工材の製造・加工・販売・安全管理用品（ロックアウト・パドロック、オイル・薬品高性能吸着材、標識、フロアマーキングテープ他）の輸入・販売・ヘルスケアおよびレジャー＆エンターテイメント向けリストバンドの輸入・販売,東京都八王子市暁町1-31-16,1987,45,30百万円,43.0,https://brady.co.jp/,,
2024-08-01,西菱電機フィールディング株式会社,計測機器・光学機器・精密機器・分析機器メーカー,1,■事業内容：無線・映像関連の機器・システムの保守・試験調整・施工管理・更新提案業務■サービス＆サポート事業（保守・修理・工事施工・更新提案業務）：防災行政無線設備等に関わる各種システムの登録点検から、道路情報板、ETCシステム、監視カメラシステム、お客様窓口案内システム、河川水位雨量計監視システム、気象観測システムの保守を実施しております。又保守・修理の他修繕、更新提案、MCA無線機、IP無線機設定業務迄幅広く支援を提供しています。,神奈川県横浜市西区南幸2-20-5東伸24ビル 5F,1975,38,14百万円,,"Failed to retrieve page, status code: 410",,
2024-06-01,株式会社タガワ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業内容：自動製氷設備、冷凍冷蔵設備、角氷設備、貯水搬送設備、人工降雪設備等、お客様の様々なニーズに合わせ、設計・制作・施工・メンテナンスまでワンストップで行っております。2003年にはISO9001を取得し、お客様に対し、より一層の満足と信頼を得る製品を提供しております。,千葉県香取市本矢作1161-1,1989,31,35百万円,47.0,https://www.nobleicer.co.jp,,
2024-08-01,株式会社東京テクニカル,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,4,同社は世界シェアNo.1製品も持つ、光源装置のニッチトップ企業の東証1部上場「株式会社インターアクション」のグループ会社です。■事業内容：CNC歯車試験機の設計開発から製造販売まで,神奈川県横浜市中区山下町2産業貿易センタービル10F,1975,22,10百万円,40.0,http://www.tti-geartec.jp/jp/,,
2024-06-01,株式会社石原技研,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,7,■事業概要：生産工場・物流工場等にて使用される、搬送装置の設計・製作・設置を行っております。一品一様の搬送物・生産ライン形態に対応した装置を設計製作しており、完全受注生産にて対応しております。＜製造品目＞コンベア・ロボット・AGV・モーター・シリンダー等を用いての、走行・昇降・旋回・反転・回転・持ち上げ・出し入れ・保管・・・といった製品を動かす事に関する機能を有する機械全般です。,栃木県鹿沼市茂呂2500-4,1977,30,40百万円,,http://www.ishihara-giken.co.jp/,,
2024-07-01,エコー技研株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■企業概要：当社は1987年にクラボウグループに入り、半導体関連の洗浄装置メーカーとして事業を展開してまいりました。 近年の主力商品は半導体材料であるシリコンウェハーの製造時に使用されるファイナル洗浄装置ですが、 半導体用フィルター洗浄装置等の半導体関連装置にも注力しております。■事業内容： 半導体基板洗浄装置及び薬液供給装置の設計・製造及び同装置の現地組立・定期修理・改造工事,東京都青梅市新町8-1-13,1987,35,50百万円,,https://www.echo-giken.co.jp/,,
2024-06-01,株式会社ＮＦデバイステクノロジー,電子部品メーカー,1,■事業内容：（１）電子部品製造（２）電子機器製造（３）計測ソリューション（４）その他関連事業,山口県山口市宮野上1568-3,1986,55,200百万円,,http://www.ynf.co.jp/,,
2024-07-01,三洋テクノス株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,同社は 三洋貿易株式会社 ライフサイエンス事業部 科学機器部 の100％子会社で、科学機器部が取扱う商品のアフターサービスを行う目的で設立されました。 その後、チューブポンプの開発製造を行う古江サイエンスを吸収合併し現在に至っております。 そのため当社にはカスタマーサポート部とポンプ事業部があります。 カスタマーサポート部では三洋貿易の科学機器部が販売した商品の設置立上や納品後の点検/較正/修理等のアフターサービス全般を行っております。 ポンプ事業部ではチューブ式ローラーポンプの設計/開発/製造を一貫して行い、国内の顧客に対して広く販売を行っております。,東京都千代田区神田錦町2-11,2006,24,10百万円,45.0,"Failed to retrieve page, status code: 410",,
2024-07-01,株式会社リードテック,半導体メーカー,1,■事業内容： ・ 半導体ならびにLCD製造機械設備の設計、製作、販売・ 各種自動機の設計、製作・ LCD計測器の設計、製作・ LCDの技術支援業務・ スリット塗布装置の設計、製作・ 高精度インクジェット印刷装置の設計、製作,福島県いわき市中部工業団地4-6,1994,33,20百万円,,https://www.leadtech.jp/,,
2024-06-01,高研株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業内容：（1）耐蝕ポンプの開発・設計・製作・販売（2）耐蝕送風機の開発・設計・製作・販売（3）耐蝕ポンプ、耐蝕送風機の付属品の開発・設計・製作・販売（4）耐蝕塔槽類の開発・設計・製作・販売（タンク、スクラバー、攪拌槽、濾過器等）,大阪府大阪市中央区南船場2-12-10ダイゼンビル7F,2002,25,10百万円,,https://www.kouken.info/,,
2024-08-01,ケーザー・コンプレッサー株式会社,機械部品・金型メーカー,求人なし,,東京都港区海岸3-18-1,1995,21,40 百万円,,"Failed to retrieve page, status code: 410",,代表取締役 河合 仁
2024-07-01,株式会社ＴＡＫＵＭＩ,半導体メーカー,2,■事業内容：独自の2D/3Dグラフィックス・アクセラレータ・IPコア(LSI用のハードウェア回路) 「GSHARK-TAKUMIシリーズ」およびWarping（歪み補正）IPコアをを開発・ライセンスしています。組込みシステム向けに特化した高性能かつ小規模・省電力なリアルタイム描画処理が行えるグラフィックス・アクセラレータ・IPコアや、グラフィックス・ライブラリの開発に注力し、あらゆる組込み機器の表示装置の表現能力を豊かにするソリューションを提供しています。,東京都港区芝4-3-6,2003,17,45百万円,52.0,http://www.takumi-corp.com/,,
2024-08-01,ＨＭＳインダストリアルネットワークス株式会社,電子部品メーカー,3,■事業内容：産業用通信製品：産業用ネットワーク製品、ワイヤレス製品、リモートメンテナンス製品の日本における販売と技術サポート自動車用通信製品：主にCAN対応製品の日本における販売と技術サポート,神奈川県横浜市港北区新横浜3-18-3新横浜 KS ビル 6F,2009,21,5百万円,44.0,https://www.hms-networks.com/ja/,,
2024-08-01,ネットギアジャパン合同会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,2,■事業内容：NETGEARブランド製品（ネットワーク機器）のマーケティング、販売及びサポートを行っています。,東京都中央区京橋3-7-5京橋スクエア8F,1999,20,50百万円,38.0,http://www.netgear.jp/,,
2024-07-01,株式会社メサック,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,9,■事業内容：塗装機器・塗装ライン等の設計・製造・販売,群馬県邑楽郡板倉町大字飯野139,1979,25,10百万円,,http://www.mesac.co.jp/,,
2024-07-01,株式会社前川工業所,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業内容： 各種破砕機、粉砕機、篩分け機、破砕プラント関係の開発、設計、製造、販売,大阪府大東市新田中町7-2,1946,17,99百万円,50.0,http://www.maekawa-kogyosho.com,,
