更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,代表者,上場市場名
2024-08-01,沖縄ＵＤＳ株式会社,ホテル・旅館・宿泊施設,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ホテル運営・企画プロデュース 2021年9月doda掲載求人より引用,沖縄県那覇市牧志1-19-8,2016,77,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 片桐 雄一郎,
2024-08-01,株式会社セサミ,スポーツ・ヘルス関連施設,求人なし,,神奈川県横浜市栄区笠間2-14-1,1984,76,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 吉澤 忠寛,
2024-08-01,株式会社ダンロップスポーツエンタープライズ,レジャー・アミューズメント,求人なし,,兵庫県芦屋市大原町2-6ラ・モール芦屋 2Ｆ,1973,73,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 旭野 昌宏,
2024-08-01,株式会社フレックスインターナショナルツアーズ,旅行・旅行代理業,求人なし,,東京都江東区亀戸1-5-7,1987,73,80 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 阿部公宣,
2024-08-01,西鉄ウェルネス株式会社,スポーツ・ヘルス関連施設,求人なし,,福岡県福岡市中央区大手門2-1-10西鉄大手門ビル 2Ｆ,1999,70,40 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 松寺 昌文,
2024-08-01,株式会社倉敷アイビースクエア,ホテル・旅館・宿泊施設,求人なし,,岡山県倉敷市本町7-2,1973,70,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 藤原 秀則,
2024-08-01,那須興業株式会社,レジャー・アミューズメント,求人なし,,栃木県那須郡那須町大字高久丙414-2,1964,69,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 木村 亮一,
2024-08-01,株式会社富士野倶楽部,スポーツ・ヘルス関連施設,求人なし,,神奈川県伊勢原市石田350ＦＯＲＵＭ246－7Ｆ,1979,66,185 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 土本浩司,
2024-08-01,株式会社ジェイシティー,ホテル・旅館・宿泊施設,求人なし,,東京都練馬区高松5-8-20,1993,65,55 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 塚原 和幸,
2024-08-01,相模湖リゾート株式会社,レジャー・アミューズメント,求人なし,,神奈川県相模原市緑区若柳1634,2006,64,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 梶原 英俊,
2024-08-01,東建リゾート・ジャパン株式会社,スポーツ・ヘルス関連施設,求人なし,,愛知県名古屋市中区丸の内2-1-33東建本社丸の内ビル 12Ｆ,2004,63,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 左右田 稔,
2024-08-01,株式会社東京楽天地,レジャー・アミューズメント,求人なし,,東京都墨田区江東橋4-27-14楽天地ビル,1937,61,"3,046 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,取締役社長 浦井 敏之,
2024-08-01,株式会社インバウンドプラットフォーム,旅行・旅行代理業,求人なし,,東京都港区新橋6-14-5ＳＷ新橋ビル 4Ｆ,2015,61,337 百万円,35.2,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 王 伸,グロース
2024-08-01,富士急トラベル株式会社,旅行・旅行代理業,無,,山梨県富士吉田市上吉田2-5-1Ｑ－ＳＴＡ 2Ｆ,1954,57,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 岩田 大昌,
2024-08-01,ヨドコウ興発株式会社,レジャー・アミューズメント,求人なし,,大阪府大阪市中央区南本町4-1-8アルテビル南本町7Ｆ,1996,57,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 岩﨑 博和,
2024-08-01,株式会社名鉄トヨタホテル,ホテル・旅館・宿泊施設,無,,愛知県豊田市喜多町1-140名鉄トヨタホテル 6Ｆ,1995,57,98 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 岩瀬 正明,
2024-08-01,株式会社バンダイナムコテクニカ,レジャー・アミューズメント,無,,神奈川県横浜市神奈川区三枚町22-1,2017,56,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 村上 員隆,
2024-08-01,プレミアムサポート株式会社,スポーツ・ヘルス関連施設,無,スポーツクラブの運営ビルメンテナンス請負業務及び包装資材の卸売 2024年1月doda掲載求人より引用,愛知県名古屋市緑区尾崎山2-103,1995,55,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 中野 孝彦,
2024-08-01,株式会社ＡＢＣゴルフ倶楽部,スポーツ・ヘルス関連施設,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■ゴルフ場の運営 2022年11月doda掲載求人より引用,兵庫県加東市永福933-20,1980,55,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 岡村 清司,
2024-08-01,空知リゾートシティ株式会社,ホテル・旅館・宿泊施設,求人なし,,北海道岩見沢市四条東1-6-1,1998,53,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,社長 重光 敬明,
2024-08-01,株式会社清澄ゴルフ倶楽部,レジャー・アミューズメント,求人なし,,埼玉県東松山市大字神戸1875,1992,53,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 吉澤 忠寛,
2024-08-01,株式会社日旅産業,旅行・旅行代理業,求人なし,,東京都港区芝3-43-15芝信三田ビル 5Ｆ,1971,50,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 茂木 禎,
2024-08-01,サノヤス・ライド株式会社,レジャー・アミューズメント,求人なし,,大阪府大阪市住之江区西加賀屋2-2-11,1940,50,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 大門 淳,
2024-08-01,株式会社南山カントリークラブ,スポーツ・ヘルス関連施設,求人なし,,愛知県豊田市中金町獅子ケ谷955,1971,50,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 川合 敏久,
2024-08-01,ＦＪリゾートマネジメント株式会社,ホテル・旅館・宿泊施設,求人なし,,静岡県伊東市宝町1-8,2008,50,33 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 肥田 幸春,
2024-08-01,株式会社名鉄ホテルマネジメント犬山,ホテル・旅館・宿泊施設,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ・ホテル運営事業 2021年12月doda掲載求人より引用,愛知県犬山市大字犬山字北古券103-1,2021,49,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 岩瀬 正明,
2024-08-01,株式会社エスティーエートラベル,旅行・旅行代理業,求人なし,,東京都渋谷区幡ヶ谷2-7-2,1985,48,80 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 浦 竜一,
2024-08-01,株式会社東京サマーランド,レジャー・アミューズメント,求人なし,,東京都あきる野市上代継字白岩600,1970,48,400 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 折戸 一義,
2024-08-01,湘南レーベル株式会社,ホテル・旅館・宿泊施設,求人なし,,神奈川県藤沢市片瀬海岸1-13-18,2007,48,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 楠目 圭佑,
2024-08-01,株式会社スカイツアーズ,旅行・旅行代理業,求人なし,,沖縄県那覇市東町5-18国吉ビル 1Ｆ,1973,47,40 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 田中 隆一,
2024-08-01,名阪近鉄旅行株式会社,旅行・旅行代理業,求人なし,,愛知県名古屋市中村区名駅3-21-7名古屋三交ビル6Ｆ,1998,46,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 谷口 弘幸,
2024-08-01,株式会社中の島,ホテル・旅館・宿泊施設,求人なし,,和歌山県東牟婁郡那智勝浦町大字勝浦1179-9,1960,46,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 山尾 友二,
2024-08-01,株式会社富士急マリンリゾート,ホテル・旅館・宿泊施設,求人なし,,静岡県熱海市和田浜南町6-11,1986,45,44 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 堀内 明広,
2024-08-01,アルプス・トラベル・サービス株式会社,旅行・旅行代理業,求人なし,,東京都大田区雪谷大塚町1-7アルプスアルパインビルディング,1973,45,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 林 宏介,
2024-08-01,スターツリゾート株式会社,ホテル・旅館・宿泊施設,求人なし,,長野県千曲市上山田温泉2-2-2,2007,45,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 直井 保,
2024-08-01,株式会社名鉄犬山ホテル,ホテル・旅館・宿泊施設,求人なし,,愛知県犬山市大字犬山字富士見町16-2,1963,44,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 岩瀬 正明,
2024-08-01,ツーリストインターナショナルアシスタンスサービス株式会社,旅行・旅行代理業,無,,東京都港区海岸1-15-1スズエベイディアム 9Ｆ,1991,43,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 内尾 智子,
2024-08-01,株式会社ブルーアースジャパン,スポーツ・ヘルス関連施設,無,,山梨県甲府市大里町1040-1,1998,43,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 福田 康博,
2024-08-01,株式会社大井開発,ホテル・旅館・宿泊施設,求人なし,,東京都品川区大井1-50-5,2007,42,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 宇野 賢次,
2024-08-01,株式会社チョイスホテルズジャパン,ホテル・旅館・宿泊施設,求人なし,,東京都中央区日本橋馬喰町1-6-3吉野第一ビル 2Ｆ,2000,41,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 伊藤 孝彦,
2024-08-01,株式会社岡山国際サーキット,レジャー・アミューズメント,求人なし,,愛知県刈谷市一里山町東吹戸11,1988,41,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 片山 義規,
2024-08-01,株式会社ムーミン物語,レジャー・アミューズメント,求人なし,,埼玉県飯能市大字宮沢327-6,2013,41,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 小幡 匡志,
2024-08-01,株式会社クレフィール湖東,ホテル・旅館・宿泊施設,求人なし,,滋賀県東近江市平柳町22-3,1995,40,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 竹谷 聡,
2024-08-01,サミット・エアー・サービス株式会社,旅行・旅行代理業,求人なし,,東京都千代田区神田錦町1-4-3神田スクエアフロント 2Ｆ,1988,39,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 菊池 英一,
2024-08-01,白馬観光開発株式会社,スポーツ・ヘルス関連施設,無,日本を代表するリゾートエリア「八方尾根」のスキー場管理運営業務スキー場一般（索道事業・飲食業）索道施設 19 基食堂施設 8 店舗 2023年11月doda掲載求人より引用,長野県北安曇郡白馬村大字北城6329-1ビル 3Ｆ,1958,36,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 松沢 修,
2024-08-01,住之江興業株式会社,レジャー・アミューズメント,無,,大阪府大阪市住之江区泉1-1-71,1952,36,400 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 久保 洋介,
2024-08-01,株式会社東武スポーツ,スポーツ・ヘルス関連施設,無,■スポーツクラブ（プールなど）の運営■プールなど各種スポーツ施設の経営■食品、書籍、日用雑貨品等の販売 2024年4月doda掲載求人より引用,埼玉県越谷市南越谷1-11-4東武新越谷駅ビル プラザ館 3Ｆ,1984,36,60 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 吉川 達雄,
2024-08-01,近江トラベル株式会社,旅行・旅行代理業,求人なし,,滋賀県彦根市駅東町15-1,1972,36,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 伊藤 孝樹,
2024-08-01,株式会社エーカンパニー,旅行・旅行代理業,求人なし,,東京都千代田区外神田6-7-7マツダビル 2Ｆ,2021,36,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 大山 武志,
2024-08-01,株式会社グランドホテル神奈中,ホテル・旅館・宿泊施設,求人なし,,神奈川県平塚市八重咲町6-18,1980,35,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 伊藤 賢治,
2024-08-01,インサイドアジア・ツアーズ・リミテッド,旅行・旅行代理業,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 旅行業（欧米向けアジア各国への旅行ツアーの企画・運営） 2023年7月doda掲載求人より引用,愛知県名古屋市中区丸の内3-19-1,,35,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社日本旅行沖縄,旅行・旅行代理業,求人なし,,沖縄県那覇市久茂地3-21-1國場ビルディング 2Ｆ,1963,33,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 和田 尚孝,
2024-08-01,株式会社ダイキ,レジャー・アミューズメント,求人なし,,大阪府大阪市淀川区田川2-1-11,1980,33,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 橋本 泰忠,
2024-08-01,株式会社日旅九州エンタプライズ,旅行・旅行代理業,求人なし,,福岡県福岡市博多区博多駅前3-2-1日本生命博多駅前ビル 12Ｆ,1997,32,40 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 稲富 勝也,
2024-08-01,熊野観光開発株式会社,レジャー・アミューズメント,求人なし,,和歌山県新宮市熊野川町日足272,1955,31,75 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 大塚 英生,
2024-08-01,トラベルポートジャパン株式会社,旅行・旅行代理業,求人なし,,東京都千代田区有楽町1-7-1有楽町電気ビル北館 13Ｆ,1990,31,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 マーク・ミーハン,
2024-08-01,木曽駒高原観光開発株式会社,レジャー・アミューズメント,求人なし,,長野県木曽郡木曽町日義4898-8,2016,31,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 石黒 武,
2024-08-01,神鉄観光株式会社,旅行・旅行代理業,求人なし,,兵庫県神戸市兵庫区荒田町1-20-2,1959,30,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 井本 昌彦,
2024-08-01,株式会社エルオルト,旅行・旅行代理業,求人なし,,東京都千代田区有楽町1-1-2日比谷三井タワー 29Ｆ,1987,29,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 石垣 隆久,
2024-08-01,ケイライントラベル株式会社,旅行・旅行代理業,求人なし,,東京都中央区晴海1-8-10晴海アイランド トリトンスクエア オフィスタワーＸ棟 30Ｆ,2001,29,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 平岡 亜古,
2024-08-01,株式会社ファイコム,スポーツ・ヘルス関連施設,無,,大阪府高槻市富田丘町2-2ステーシア高槻 1Ｆ ＪＯＹＦＩＴ 摂津富田内,2008,29,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 岡村 邦彦,
2024-08-01,株式会社日本旅行グローバルソリューションズ,旅行・旅行代理業,求人なし,,愛知県名古屋市中区栄2-11-30セントラルビル 6Ｆ,1997,27,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 齋藤信仁,
2024-08-01,株式会社アルペンリゾート,スポーツ・ヘルス関連施設,求人なし,,愛知県名古屋市中区丸の内2-9-40,2014,27,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 横川 知弘,
2024-08-01,スターツ笠間ゴルフ倶楽部株式会社,スポーツ・ヘルス関連施設,求人なし,,茨城県笠間市池野辺2340-1,2012,26,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 長谷川 隆浩,
2024-08-01,福島スポーツエンタテインメント株式会社,スポーツ・ヘルス関連施設,求人なし,,福島県郡山市堂前町1-2石井ビル 1Ｆ,2013,26,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 西田 創,
2024-08-01,株式会社フェドラ,レジャー・アミューズメント,求人なし,,栃木県宇都宮市一条4-1-20ＢＬＵＥＨＩＬＬＳビルディング,1988,25,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 陳賢德,
2024-08-01,株式会社穴吹トラベル,旅行・旅行代理業,求人なし,,香川県高松市古新町2-1アルファレガロ古新町 1Ｆ,2005,25,60 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 阿部 有香,
2024-08-01,Ｆｒａｓｅｒｓ　Ｈｏｓｐｉｔａｌｉｔｙ　Ｊａｐａｎ株式会社,ホテル・旅館・宿泊施設,求人なし,,大阪府大阪市浪速区難波中1-17-11,2009,25,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 チャン・ブン・キオン,
2024-08-01,静活株式会社,レジャー・アミューズメント,求人なし,,静岡県静岡市葵区七間町8-20毎日江崎ビル 5Ｆ,1919,24,40 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 江﨑 和明,
2024-08-01,株式会社ホテルオークラ,ホテル・旅館・宿泊施設,求人なし,,東京都港区虎ノ門2-10-4,1958,23,"3,000 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 荻田 敏宏,
2024-08-01,株式会社横浜アリーナ,レジャー・アミューズメント,求人なし,,神奈川県横浜市港北区新横浜3-10,1986,22,"4,999 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 岡本 祐幸,
2024-08-01,三喜トラベルサービス株式会社,旅行・旅行代理業,無,,東京都千代田区神田和泉町1-13住友商事神田和泉町ビル 14Ｆ,1975,22,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 平井 浩明,
2024-08-01,株式会社ベストワンドットコム,旅行・旅行代理業,求人なし,,東京都新宿区富久町16-6西倉ＬＫビル 2Ｆ,2005,21,474 百万円,31.7,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 野本 洋平,グロース
2024-08-01,株式会社荏原湘南スポーツセンター,スポーツ・ヘルス関連施設,求人なし,,東京都大田区羽田旭町11-1,1983,21,80 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 髙橋 隆,
2024-08-01,株式会社マルナカツーリスト,旅行・旅行代理業,求人なし,,香川県高松市多肥下町1552-17,1981,20,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 福家 慎二,
2024-08-01,株式会社ホテル大佐渡,ホテル・旅館・宿泊施設,求人なし,,新潟県佐渡市相川鹿伏288-2,2005,19,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 堀口智顕,
2024-08-01,株式会社相鉄ホテル開発,ホテル・旅館・宿泊施設,求人なし,,神奈川県横浜市西区北幸2-9-14相鉄本社ビル 2Ｆ,2010,19,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 加藤 尊正,
2024-08-01,スカイハートホテル株式会社,ホテル・旅館・宿泊施設,求人なし,,東京都千代田区有楽町1-2-2東宝日比谷ビル 8Ｆ,1987,18,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 小野 信彦,
2024-08-01,クラレトラベル・サービス株式会社,旅行・旅行代理業,求人なし,,大阪府大阪市北区角田町8-1梅田阪急ビルオフィスタワー 40Ｆ,1962,18,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 野本 健司,
2024-08-01,株式会社テルマー湯,レジャー・アミューズメント,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■テルマー湯の運営新宿店に続き2023年3月にサウナ・スパ テルマー湯 西麻布店2022年8月にグランピングテルマー湯 滑川店のオープンが決定！ 2022年10月doda掲載求人より引用,東京都港区南青山7-8-4高樹ハイツ 202,2003,18,92 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 鈴木 隆太,
2024-08-01,株式会社ＢＥＡＣＨ　ＴＯＷＮ,スポーツ・ヘルス関連施設,求人なし,,神奈川県横浜市中区日本大通34,2008,18,3 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 黒野 崇,
2024-08-01,サンフロンティア佐渡株式会社,旅行・旅行代理業,求人なし,,新潟県佐渡市千種78-4,2017,18,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 堀口 智顕,
2024-08-01,ホテルサンライト株式会社,ホテル・旅館・宿泊施設,求人なし,,東京都新宿区新宿5-15-8,1947,17,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 上川訓史,
2024-08-01,株式会社三重カンツリークラブ,レジャー・アミューズメント,求人なし,,三重県三重郡菰野町大字千草7190,1959,17,98 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 尾張 雅史,
2024-08-01,ＨＲＳ　Ｊａｐａｎ株式会社,ホテル・旅館・宿泊施設,求人なし,,東京都港区虎ノ門1-10-5Ｋｄｘ虎ノ門一丁目ビル 11Ｆ,2013,15,7 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 ニール・シング,
2024-08-01,北軽井沢開発株式会社,スポーツ・ヘルス関連施設,求人なし,,群馬県吾妻郡長野原町大字北軽井沢2032-5807,1991,14,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 岩元 健司,
2024-08-01,株式会社西日本新聞旅行,旅行・旅行代理業,求人なし,,福岡県福岡市中央区天神1-4-1西日本渡辺ビル 14Ｆ,1979,14,85 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 才木 剛,
2024-08-01,株式会社スリーイン,ホテル・旅館・宿泊施設,求人なし,,鹿児島県鹿児島市武1-3-1,2004,14,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 綽 典夫,
2024-08-01,さんふらわあトラベル株式会社,旅行・旅行代理業,求人なし,,大阪府大阪市住之江区南港北2-1-10ＡＴＣビルＯ’ｓ棟北館 6Ｆ 605,1990,14,67 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 金子 義明,
2024-08-01,株式会社北海道日本ハムファイターズ,スポーツ・ヘルス関連施設,無,,北海道北広島市Ｆビレッジ1,2003,14,200 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 小村 勝,
2024-08-01,株式会社デンソー郵船トラベル,旅行・旅行代理業,求人なし,,愛知県刈谷市昭和町1-1（株）デンソー 2号館,2001,13,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 阿部 司,
2024-08-01,香港中旅日本中国旅行社株式会社,旅行・旅行代理業,求人なし,,東京都中央区入船2-4-3,1985,12,95 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 韓 育鋒,
2024-08-01,株式会社ランセカンド,レジャー・アミューズメント,無,,神奈川県横浜市都筑区北山田3-1-50,1995,11,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 西山 利幸,
2024-08-01,株式会社久ケ原スポーツクラブ,スポーツ・ヘルス関連施設,求人なし,,東京都大田区久が原5-12-8,1946,11,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 日野 成央,
2024-08-01,表富士観光株式会社,スポーツ・ヘルス関連施設,求人なし,,静岡県富士市今宮1243,1955,11,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 内田 実,
2024-08-01,株式会社バリュー・ザ・ホテル,ホテル・旅館・宿泊施設,無,,宮城県名取市上余田字千刈田555-1バリュー・ザ・ホテル仙台名取,2007,11,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 辻川 高寛,
2024-08-01,株式会社横浜インポートマート,レジャー・アミューズメント,求人なし,,神奈川県横浜市中区新港2-2-1横浜ワールドポーターズ 3Ｆ,1995,10,"7,129 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 吉野 直樹,
2024-08-01,東宝共榮企業株式会社,スポーツ・ヘルス関連施設,求人なし,,東京都千代田区有楽町1-2-2,1966,10,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 油田 哲,
2024-08-01,株式会社神姫トラベル,旅行・旅行代理業,求人なし,,大阪府大阪市福島区福島2-4-3,1983,10,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 井澤 雄俊,
