更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-08-01,株式会社キープサーチ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,2,■事業内容・採用支援ツール「WORKL（ワークル）」の運営及び開発・運用型広告(Indeed 公式認定シルバーパートナー)・人材採用支援及びコンサルティング,大阪府大阪市北区梅田2-2-2ヒルトンプラザウエスト19F,2019,28.0,14,2百万円,https://keep-search.co.jp/,,
2024-08-01,株式会社ｋｉｗａｍｉ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,13,弊社は、デジタル技術を活用しつつも顧客体験を損なわない店舗の省力化に向けてヴァーチャル店員ソリューションを展開しているスタートアップ企業です。今後の労働者人口の減少などから店舗の省力化・無人化は避けられないテーマです。しかし、省力化を突き詰めた結果。デジタル化、自動化することによって棚もいらない、レジもいらない、人もいらないといったように今までの店舗において当たり前だったものを省いていった先には、無機質で、巨大な自動販売機を生み出してしまう事にも繋がるのではないかと考えております。,東京都千代田区外神田2-3-6成田ビル7F,2019,30.0,7,13百万円,http://kiwaminet.com/,,
2024-06-01,株式会社ソラジマ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,6,■事業内容：オリジナルアニメの制作・配信、デジタル漫画の配信■コンテンツ・実績：・デジタル漫画「Webtoon」作品…『傷だらけ聖女より報復をこめて』『お求めいただいた暴君陛下の悪女です』■企業ビジョン：誰もがバカにする、大きな夢を叶えてみせる―。SORAJIMA Studioはいつだって挑戦してきた。SORAJIMA Studioはいつだって笑われてきた。SORAJIMA Studioはいつだって成し遂げてみせた。誰でもできる仕事じゃなくて、誰にもできない仕事にこそ価値がある。私達は今世紀を代表するコンテンツを生み出します。,東京都港区芝浦1-12-3Daiwa芝浦ビル2F,2019,27.0,40,100百万円,https://sorajima.jp/,,
2024-08-01,ＡｃｔｓＤｅｓｉｇｎＨａｕｓ株式会社,SP代理店（イベント・販促提案など）,1,・マーケティング・ブランディング・セールス・コンサルティング・販促サポート・WEB制作・管理運用・デザイン全般制作・店舗設計・撮影（写真・映像）・ライティング（文章・キャッチコピー）・人材教育・育成・企画・イベント運営・講演,東京都渋谷区桜丘4-17 PORTAL Apartment & Art POINT W6(702),2015,,,700万円,https://www.actsdesignhaus.com/,代表者 圷 ユウキ,
2024-05-01,株式会社ＩＮＺＥＮ,放送・新聞・出版,1,・テレビ番組企画制作・映像コンテンツ企画制作・ＭＶ、ＰＶ企画制作・テレビ制作スタッフ派遣・イベント企画制作・一般派遣（派遣番号：派13-314278）,東京都大田区中央3丁目22-21-103,2019,,,"2,002万円",https://inzen.co.jp/,代表取締役 禅院 健裕,
2024-08-01,株式会社ファーストブリッジ,総合広告代理店,1,「全てのはじまりを大切に。「人と人」「人と企業」を繋ぐ架け橋をつくる企業」ファーストブリッジは、大手総合人材サービスの「パーソルキャリア株式会社(旧インテリジェンス)の公認パートナーとして北海道に設立した企業です。中途採用からアルバイト・パート採用はもちろん、新卒採用まで、北海道を中心に全国の求人メディアでのご支援をはじめとした、人材に関わる全てのサービスを柱に事業を展開しています。,北海道札幌市中央区南一条東5-7-10北海道日伊文化会館,2019,29.0,9,8百万円,https://www.first-b.co.jp/,,
2024-07-01,株式会社ウェブリカ,Webマーケティング（広告代理店・コンサルティング・制作）,2,■Webマーケティング支援■メディア運営「地域色彩」■ホームページ・ECサイト制作■資金調達・金融サポート■新規事業支援■地域課題解決（自治体向けコンサルティング） など,神奈川県横浜市中区弁天通2-25-401,2019,,,64百万円,https://webrica.jp/,代表取締役 石塚 直樹,
2024-06-01,株式会社モビディック,ゲーム（オンライン・ソーシャル）,2,■事業内容： ・ゲームパブリッシング事業・マーケティング代行事業・ゲーム運営委託事業■当社サービス：・ゲームオーシャン…https://www.game-ocean.jp/・League of AngelsⅢ（リーグ オブ エンジェルズ3）…https://loa3.game-ocean.jp/・帝国戦記 など,東京都新宿区西新宿8-1-2PMO西新宿11F,2019,,,40百万円,https://www.mobidic.jp/,,
2024-08-01,株式会社Ａｄｄ　Ｆｌｏｗ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,3,■SNS運用コンサルティング事業■WEBマーケティング事業■コンテンツ制作事業（動画・HP・LP etc）■採用支援・代行事業■人材紹介事業■インフルエンサーマーケティング【許認可】13-ユ-312786（有料職業紹介事業許可）,東京都渋谷区渋谷2-11-13 松田渋谷ビルディング5F,2019,28.0,48,"10,000,000円",https://addflow-recruit.com/,代表取締役 中村 次郎,
2024-08-01,株式会社マルニコーポレーション,総合広告代理店,1,■求人広告代理店事業・中途採用・社員向けの求人広告・アルバイト・パート採用向けの求人広告・新卒採用向けの求人広告■DX推進事業,福岡県福岡市博多区上川端町12-28 安田第1ビル 8F,2019,,,800万円,https://www.maruni-c.jp/,代表取締役 平部 紀子,
2024-07-01,株式会社アラカン,Webサービス・Webメディア（EC・ポータル・ソーシャル）,1,【プロに任せる自動車フリマ「カババ」を開発・展開しています。自動車取引における流通の非効率性を課題と捉え、カババは立ち上がりました。ITによる価値の見える化、さらにCtoC取引により流通コストを従来の1/5にすることに成功。カババは従来のIT企業が提供できなかった品質開示、名義変更、車両運搬・保証をネット完結で提供しています。】■自動車フリマサイト『カババ』の運営,愛知県名古屋市中区栄三丁目7番13号 コスモ栄ビル7階,2019,28.0,51,6億5342万840円（資本金準備金を含む）,https://company.aracan.co.jp/index,代表取締役 田中 一榮,
2024-07-01,株式会社Ｗｕｎｄｅｒｂａｒ,Webマーケティング（広告代理店・コンサルティング・制作）,1,■事業内容：東京都から事業可能性評価を受けている、有名タレントの肖像素材提供プラットフォーム『Skettt』とIPに特化した情報サイト『IP mag』を運営しています。,東京都渋谷区渋谷3-7-2第3矢木ビル9F,2019,30.0,14,70百万円,https://skettt.com/,,
2024-07-01,株式会社ＫｉｔｅＲａ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,1,■事業内容：社労士事務所向けSaaS『KiteRa Pro』一般企業向けSaaS『KiteRa Biz』の開発および運営,東京都港区北青山1-2-3青山ビル7F,2019,,101,100百万円,https://kitera-cloud.jp/,,
2024-08-01,株式会社ＳＡＲＵＣＲＥＷ,Webマーケティング（広告代理店・コンサルティング・制作）,9,■事業内容：・インターネット広告事業（1）ASP MONKEYの運営（2）広告運用事業（3）インフルエンサーASP ・不動産査定メディア事業・オンライン医療プラットフォーム事業,東京都渋谷区道玄坂2-25-12道玄坂通5F,2019,27.0,71,1百万円,https://sarucrew.co.jp/,,
